WP_000340715.1	lcl|NZ_JQQN01000011.1_cds_WP_000340715.1_221	100.000	86	106
WP_000410266.1	lcl|NZ_JQQN01000011.1_cds_WP_000410273.1_222	99.363	314	314
WP_000410266.1	lcl|NZ_JQQN01000011.1_cds_WP_000093099.1_242	46.988	83	314
WP_000410266.1	lcl|NZ_JQQN01000011.1_cds_WP_000646256.1_225	27.239	268	314
WP_000410266.1	lcl|NZ_JQQN01000022.1_cds_WP_000744700.1_649	24.383	324	314
WP_000410266.1	lcl|NZ_JQQN01000011.1_cds_WP_000600889.1_251	25.269	186	314
WP_000410266.1	lcl|NZ_JQQN01000011.1_cds_WP_000723092.1_306	23.875	289	314
WP_000410266.1	lcl|NZ_JQQN01000011.1_cds_WP_001067556.1_228	24.695	328	314
WP_000604525.1	lcl|NZ_JQQN01000011.1_cds_WP_000604524.1_223	99.178	365	365
WP_000884059.1	lcl|NZ_JQQN01000011.1_cds_WP_000884059.1_224	100.000	185	185
WP_000884059.1	lcl|NZ_JQQN01000036.1_cds_WP_000351733.1_1339	40.000	140	185
WP_000646254.1	lcl|NZ_JQQN01000011.1_cds_WP_000646256.1_225	99.088	329	329
WP_000646254.1	lcl|NZ_JQQN01000022.1_cds_WP_000744700.1_649	31.746	315	329
WP_000646254.1	lcl|NZ_JQQN01000011.1_cds_WP_000723092.1_306	31.045	335	329
WP_000646254.1	lcl|NZ_JQQN01000011.1_cds_WP_000600889.1_251	34.109	258	329
WP_000646254.1	lcl|NZ_JQQN01000098.1_cds_WP_001984071.1_2774	31.475	305	329
WP_000646254.1	lcl|NZ_JQQN01000027.1_cds_WP_000649925.1_892	30.183	328	329
WP_000646254.1	lcl|NZ_JQQN01000125.1_cds_WP_000709513.1_3265	29.730	333	329
WP_000646254.1	lcl|NZ_JQQN01000011.1_cds_WP_000601375.1_278	25.091	275	329
WP_000646254.1	lcl|NZ_JQQN01000011.1_cds_WP_001067556.1_228	30.350	257	329
WP_000646254.1	lcl|NZ_JQQN01000098.1_cds_WP_000688696.1_2794	28.975	283	329
WP_000646254.1	lcl|NZ_JQQN01000011.1_cds_WP_000475901.1_288	27.737	274	329
WP_000646254.1	lcl|NZ_JQQN01000011.1_cds_WP_000410273.1_222	25.705	319	329
WP_000646254.1	lcl|NZ_JQQN01000015.1_cds_WP_001074785.1_430	29.057	265	329
WP_000646254.1	lcl|NZ_JQQN01000023.1_cds_WP_001003556.1_700	25.602	332	329
WP_000646254.1	lcl|NZ_JQQN01000011.1_cds_WP_000487322.1_276	27.077	325	329
WP_000774259.1	lcl|NZ_JQQN01000011.1_cds_WP_000774263.1_226	98.502	267	267
WP_000774259.1	lcl|NZ_JQQN01000011.1_cds_WP_000859505.1_275	25.820	244	267
WP_000774259.1	lcl|NZ_JQQN01000011.1_cds_WP_000800438.1_256	24.786	234	267
WP_000774259.1	lcl|NZ_JQQN01000011.1_cds_WP_000842260.1_307	26.316	190	267
WP_000774259.1	lcl|NZ_JQQN01000093.1_cds_WP_000667727.1_2704	31.818	110	267
WP_000774259.1	lcl|NZ_JQQN01000010.1_cds_WP_000805357.1_184	26.190	210	267
WP_002072162.1	lcl|NZ_JQQN01000011.1_cds_WP_002163445.1_227	98.428	509	509
WP_002072162.1	lcl|NZ_JQQN01000099.1_cds_WP_000291586.1_2858	26.911	327	509
WP_002072162.1	lcl|NZ_JQQN01000099.1_cds_WP_000364507.1_2857	31.111	90	509
WP_002072162.1	lcl|NZ_JQQN01000011.1_cds_WP_002163445.1_227	98.428	509	509
WP_002072162.1	lcl|NZ_JQQN01000099.1_cds_WP_000291586.1_2858	26.911	327	509
WP_002072162.1	lcl|NZ_JQQN01000099.1_cds_WP_000364507.1_2857	31.111	90	509
WP_001067557.1	lcl|NZ_JQQN01000011.1_cds_WP_001067556.1_228	99.697	330	330
WP_001067557.1	lcl|NZ_JQQN01000011.1_cds_WP_000646256.1_225	29.316	307	330
WP_001067557.1	lcl|NZ_JQQN01000011.1_cds_WP_000600889.1_251	26.316	266	330
WP_001067557.1	lcl|NZ_JQQN01000098.1_cds_WP_001984071.1_2774	25.735	272	330
WP_001067557.1	lcl|NZ_JQQN01000023.1_cds_WP_001003556.1_700	28.395	243	330
WP_001067557.1	lcl|NZ_JQQN01000022.1_cds_WP_000744700.1_649	26.812	276	330
WP_001067557.1	lcl|NZ_JQQN01000011.1_cds_WP_000723092.1_306	23.724	333	330
WP_001067557.1	lcl|NZ_JQQN01000027.1_cds_WP_000649925.1_892	28.854	253	330
WP_001067557.1	lcl|NZ_JQQN01000098.1_cds_WP_000688696.1_2794	25.681	257	330
WP_001067557.1	lcl|NZ_JQQN01000011.1_cds_WP_000601375.1_278	26.545	275	330
WP_001067557.1	lcl|NZ_JQQN01000011.1_cds_WP_000410273.1_222	24.695	328	330
WP_001198107.1	lcl|NZ_JQQN01000011.1_cds_WP_000575178.1_300	34.262	359	366
WP_001198107.1	lcl|NZ_JQQN01000163.1_cds_WP_001281953.1_3650	27.441	379	366
WP_001198107.1	lcl|NZ_JQQN01000011.1_cds_WP_000346036.1_259	28.090	356	366
WP_001198107.1	lcl|NZ_JQQN01000011.1_cds_WP_000582222.1_240	31.111	360	366
WP_001198107.1	lcl|NZ_JQQN01000089.1_cds_WP_000538757.1_2677	29.692	357	366
WP_001198107.1	lcl|NZ_JQQN01000011.1_cds_WP_000947844.1_252	26.667	345	366
WP_001198107.1	lcl|NZ_JQQN01000107.1_cds_WP_001982414.1_3009	31.579	190	366
WP_000608294.1	lcl|NZ_JQQN01000011.1_cds_WP_000575178.1_300	36.712	365	367
WP_000608294.1	lcl|NZ_JQQN01000089.1_cds_WP_000538757.1_2677	30.189	371	367
WP_000608294.1	lcl|NZ_JQQN01000011.1_cds_WP_000582222.1_240	35.385	325	367
WP_000608294.1	lcl|NZ_JQQN01000163.1_cds_WP_001281953.1_3650	30.208	384	367
WP_000608294.1	lcl|NZ_JQQN01000011.1_cds_WP_000346036.1_259	24.397	373	367
WP_000608294.1	lcl|NZ_JQQN01000011.1_cds_WP_000947844.1_252	26.404	356	367
WP_000608294.1	lcl|NZ_JQQN01000107.1_cds_WP_001982414.1_3009	25.698	358	367
WP_000689740.1	lcl|NZ_JQQN01000011.1_cds_WP_000776640.1_229	38.026	547	544
WP_000689740.1	lcl|NZ_JQQN01000011.1_cds_WP_000776640.1_229	38.026	547	544
WP_000342716.1	lcl|NZ_JQQN01000011.1_cds_WP_000424609.1_230	67.424	264	265
WP_000342716.1	lcl|NZ_JQQN01000138.1_cds_WP_001002663.1_3428	44.856	243	265
WP_001246619.1	lcl|NZ_JQQN01000011.1_cds_WP_002074065.1_231	93.871	310	310
WP_001246619.1	lcl|NZ_JQQN01000009.1_cds_WP_000501205.1_166	38.158	304	310
WP_001246619.1	lcl|NZ_JQQN01000118.1_cds_WP_001183723.1_3189	25.163	306	310
WP_001246619.1	lcl|NZ_JQQN01000062.1_cds_WP_000279894.1_2119	24.809	262	310
WP_001246619.1	lcl|NZ_JQQN01000011.1_cds_WP_002074065.1_231	93.871	310	310
WP_001246619.1	lcl|NZ_JQQN01000009.1_cds_WP_000501205.1_166	38.158	304	310
WP_001246619.1	lcl|NZ_JQQN01000118.1_cds_WP_001183723.1_3189	25.163	306	310
WP_001246619.1	lcl|NZ_JQQN01000062.1_cds_WP_000279894.1_2119	24.809	262	310
WP_000479980.1	lcl|NZ_JQQN01000011.1_cds_WP_000479984.1_232	99.621	264	264
WP_000715958.1	lcl|NZ_JQQN01000011.1_cds_WP_000715958.1_233	100.000	131	131
WP_001088861.1	lcl|NZ_JQQN01000011.1_cds_WP_001088863.1_234	98.611	144	144
WP_001088861.1	lcl|NZ_JQQN01000046.1_cds_WP_002069656.1_1686	42.857	56	144
WP_000517242.1	lcl|NZ_JQQN01000011.1_cds_WP_000517243.1_235	99.548	221	221
WP_000517242.1	lcl|NZ_JQQN01000022.1_cds_WP_001082180.1_678	28.205	78	221
WP_000517242.1	lcl|NZ_JQQN01000126.1_cds_WP_001069832.1_3276	27.523	109	221
WP_228003844.1	lcl|NZ_JQQN01000062.1_cds_JG97_RS21875_2057	100.000	17	34
WP_228003844.1	lcl|NZ_JQQN01000062.1_cds_JG97_RS21875_2057	57.895	19	34
WP_001018782.1	lcl|NZ_JQQN01000062.1_cds_JG97_RS21875_2057	82.609	46	77
WP_001018782.1	lcl|NZ_JQQN01000062.1_cds_JG97_RS21875_2057	87.500	32	77
WP_033108396.1	lcl|NZ_JQQN01000212.1_cds_JG97_RS19305_3795	97.619	84	99
WP_000282882.1	lcl|NZ_JQQN01000011.1_cds_WP_000282880.1_302	99.267	273	273
WP_000282882.1	lcl|NZ_JQQN01000011.1_cds_WP_001068986.1_279	31.760	233	273
WP_000282882.1	lcl|NZ_JQQN01000063.1_cds_WP_001099029.1_2138	34.737	190	273
WP_000282882.1	lcl|NZ_JQQN01000011.1_cds_WP_000853994.1_303	26.906	223	273
WP_000282882.1	lcl|NZ_JQQN01000011.1_cds_WP_000125497.1_301	32.075	106	273
