WP_000340715.1	lcl|NZ_AFJW02000154.1_cds_WP_000340715.1_43	100.000	86	106
WP_000410266.1	lcl|NZ_AFJW02000154.1_cds_WP_000410273.1_44	99.363	314	314
WP_000410266.1	lcl|NZ_AFJW02000154.1_cds_WP_000093099.1_64	46.988	83	314
WP_000410266.1	lcl|NZ_AFJW02000154.1_cds_WP_000646252.1_47	25.392	319	314
WP_000410266.1	lcl|NZ_AFJW02000073.1_cds_WP_000744700.1_2506	24.383	324	314
WP_000410266.1	lcl|NZ_AFJW02000154.1_cds_WP_000600889.1_73	25.269	186	314
WP_000410266.1	lcl|NZ_AFJW02000154.1_cds_WP_000723090.1_126	23.958	288	314
WP_000410266.1	lcl|NZ_AFJW02000154.1_cds_WP_001067557.1_50	24.695	328	314
WP_000604525.1	lcl|NZ_AFJW02000154.1_cds_WP_000604524.1_45	99.178	365	365
WP_000884059.1	lcl|NZ_AFJW02000154.1_cds_WP_000884059.1_46	100.000	185	185
WP_000884059.1	lcl|NZ_AFJW02000120.1_cds_WP_000351733.1_1361	40.000	140	185
WP_000646254.1	lcl|NZ_AFJW02000154.1_cds_WP_000646252.1_47	98.480	329	329
WP_000646254.1	lcl|NZ_AFJW02000073.1_cds_WP_000744700.1_2506	31.746	315	329
WP_000646254.1	lcl|NZ_AFJW02000154.1_cds_WP_000723090.1_126	31.045	335	329
WP_000646254.1	lcl|NZ_AFJW02000154.1_cds_WP_000600889.1_73	34.109	258	329
WP_000646254.1	lcl|NZ_AFJW02000006.1_cds_WP_001984071.1_3771	31.475	305	329
WP_000646254.1	lcl|NZ_AFJW02000047.1_cds_WP_000649925.1_3124	30.183	328	329
WP_000646254.1	lcl|NZ_AFJW02000020.1_cds_WP_000709511.1_3573	29.730	333	329
WP_000646254.1	lcl|NZ_AFJW02000154.1_cds_WP_000601375.1_100	25.091	275	329
WP_000646254.1	lcl|NZ_AFJW02000154.1_cds_WP_001067557.1_50	30.350	257	329
WP_000646254.1	lcl|NZ_AFJW02000072.1_cds_WP_000688695.1_2553	28.975	283	329
WP_000646254.1	lcl|NZ_AFJW02000154.1_cds_WP_000475904.1_109	27.737	274	329
WP_000646254.1	lcl|NZ_AFJW02000154.1_cds_WP_000410273.1_44	25.705	319	329
WP_000646254.1	lcl|NZ_AFJW02000024.1_cds_WP_001074785.1_3488	29.057	265	329
WP_000646254.1	lcl|NZ_AFJW02000096.1_cds_WP_001003555.1_2024	25.148	338	329
WP_000646254.1	lcl|NZ_AFJW02000154.1_cds_WP_000487322.1_98	27.077	325	329
WP_000774259.1	lcl|NZ_AFJW02000154.1_cds_WP_000774262.1_48	98.127	267	267
WP_000774259.1	lcl|NZ_AFJW02000154.1_cds_WP_000859505.1_97	25.820	244	267
WP_000774259.1	lcl|NZ_AFJW02000154.1_cds_WP_000800438.1_78	24.786	234	267
WP_000774259.1	lcl|NZ_AFJW02000154.1_cds_WP_000842260.1_127	26.316	190	267
WP_000774259.1	lcl|NZ_AFJW02000082.1_cds_WP_000667727.1_2317	31.818	110	267
WP_000774259.1	lcl|NZ_AFJW02000007.1_cds_WP_000805357.1_3734	26.190	210	267
WP_002072162.1	lcl|NZ_AFJW02000154.1_cds_WP_000612797.1_49	98.232	509	509
WP_002072162.1	lcl|NZ_AFJW02000133.1_cds_WP_000291591.1_860	26.911	327	509
WP_002072162.1	lcl|NZ_AFJW02000133.1_cds_WP_000364507.1_861	31.111	90	509
WP_002072162.1	lcl|NZ_AFJW02000154.1_cds_WP_000612797.1_49	98.232	509	509
WP_002072162.1	lcl|NZ_AFJW02000133.1_cds_WP_000291591.1_860	26.911	327	509
WP_002072162.1	lcl|NZ_AFJW02000133.1_cds_WP_000364507.1_861	31.111	90	509
WP_001067557.1	lcl|NZ_AFJW02000154.1_cds_WP_001067557.1_50	100.000	330	330
WP_001067557.1	lcl|NZ_AFJW02000154.1_cds_WP_000646252.1_47	28.664	307	330
WP_001067557.1	lcl|NZ_AFJW02000154.1_cds_WP_000600889.1_73	26.316	266	330
WP_001067557.1	lcl|NZ_AFJW02000006.1_cds_WP_001984071.1_3771	25.735	272	330
WP_001067557.1	lcl|NZ_AFJW02000096.1_cds_WP_001003555.1_2024	28.395	243	330
WP_001067557.1	lcl|NZ_AFJW02000073.1_cds_WP_000744700.1_2506	26.812	276	330
WP_001067557.1	lcl|NZ_AFJW02000154.1_cds_WP_000723090.1_126	23.724	333	330
WP_001067557.1	lcl|NZ_AFJW02000047.1_cds_WP_000649925.1_3124	28.854	253	330
WP_001067557.1	lcl|NZ_AFJW02000072.1_cds_WP_000688695.1_2553	25.681	257	330
WP_001067557.1	lcl|NZ_AFJW02000154.1_cds_WP_000601375.1_100	26.545	275	330
WP_001067557.1	lcl|NZ_AFJW02000154.1_cds_WP_000410273.1_44	24.695	328	330
WP_001198107.1	lcl|NZ_AFJW02000154.1_cds_WP_001198107.1_51	100.000	366	366
WP_001198107.1	lcl|NZ_AFJW02000154.1_cds_WP_000608295.1_52	39.726	365	366
WP_001198107.1	lcl|NZ_AFJW02000154.1_cds_WP_000575178.1_120	34.262	359	366
WP_001198107.1	lcl|NZ_AFJW02000134.1_cds_WP_001281953.1_848	27.441	379	366
WP_001198107.1	lcl|NZ_AFJW02000154.1_cds_WP_000346036.1_81	28.090	356	366
WP_001198107.1	lcl|NZ_AFJW02000154.1_cds_WP_000582222.1_62	31.111	360	366
WP_001198107.1	lcl|NZ_AFJW02000120.1_cds_WP_000538752.1_1391	29.692	357	366
WP_001198107.1	lcl|NZ_AFJW02000154.1_cds_WP_000947844.1_74	26.667	345	366
WP_001198107.1	lcl|NZ_AFJW02000121.1_cds_WP_001982414.1_1304	31.579	190	366
WP_000608294.1	lcl|NZ_AFJW02000154.1_cds_WP_000608295.1_52	99.728	367	367
