WP_000340715.1	lcl|NZ_VCHK01000019.1_cds_WP_002725873.1_992	91.860	86	106
WP_000410266.1	lcl|NZ_VCHK01000019.1_cds_WP_011669917.1_991	92.903	310	314
WP_000410266.1	lcl|NZ_VCHK01000056.1_cds_WP_011669955.1_2433	23.381	278	314
WP_000410266.1	lcl|NZ_VCHK01000073.1_cds_WP_011671202.1_2870	22.154	325	314
WP_000410266.1	lcl|NZ_VCHK01000056.1_cds_WP_011669957.1_2435	25.137	183	314
WP_000410266.1	lcl|NZ_VCHK01000062.1_cds_WP_011671706.1_2619	24.199	281	314
WP_000410266.1	lcl|NZ_VCHK01000077.1_cds_WP_011670961.1_2942	25.152	330	314
WP_000410266.1	lcl|NZ_VCHK01000105.1_cds_WP_002729504.1_244	22.222	171	314
WP_000884059.1	lcl|NZ_VCHK01000001.1_cds_WP_002750963.1_68	36.301	146	185
WP_000884059.1	lcl|NZ_VCHK01000019.1_cds_WP_011669938.1_960	33.898	177	185
WP_000646254.1	lcl|NZ_VCHK01000056.1_cds_WP_011669955.1_2433	31.153	321	329
WP_000646254.1	lcl|NZ_VCHK01000062.1_cds_WP_011671706.1_2619	31.642	335	329
WP_000646254.1	lcl|NZ_VCHK01000073.1_cds_WP_011671202.1_2870	30.476	315	329
WP_000646254.1	lcl|NZ_VCHK01000077.1_cds_WP_011670961.1_2942	31.190	311	329
WP_000646254.1	lcl|NZ_VCHK01000056.1_cds_WP_011669957.1_2435	28.852	305	329
WP_000646254.1	lcl|NZ_VCHK01000105.1_cds_WP_002729504.1_244	27.566	341	329
WP_000646254.1	lcl|NZ_VCHK01000018.1_cds_WP_011671143.1_927	30.032	313	329
WP_000646254.1	lcl|NZ_VCHK01000077.1_cds_WP_002754065.1_2939	27.879	330	329
WP_000646254.1	lcl|NZ_VCHK01000005.1_cds_WP_011671074.1_2268	24.260	338	329
WP_000646254.1	lcl|NZ_VCHK01000019.1_cds_WP_011669917.1_991	27.711	249	329
WP_000646254.1	lcl|NZ_VCHK01000007.1_cds_WP_002751102.1_2793	26.792	265	329
WP_000646254.1	lcl|NZ_VCHK01000056.1_cds_WP_011669959.1_2437	25.993	277	329
WP_000646254.1	lcl|NZ_VCHK01000057.1_cds_WP_011669202.1_2458	24.471	331	329
WP_000774259.1	lcl|NZ_VCHK01000056.1_cds_WP_011669956.1_2434	28.426	197	267
WP_000774259.1	lcl|NZ_VCHK01000062.1_cds_WP_011669974.1_2618	26.455	189	267
WP_000774259.1	lcl|NZ_VCHK01000026.1_cds_WP_011670832.1_1381	33.636	110	267
WP_000774259.1	lcl|NZ_VCHK01000105.1_cds_WP_011671577.1_245	27.749	191	267
WP_000774259.1	lcl|NZ_VCHK01000098.1_cds_WP_002766579.1_3313	25.000	208	267
WP_002072162.1	lcl|NZ_VCHK01000015.1_cds_WP_011670269.1_701	27.103	321	509
WP_002072162.1	lcl|NZ_VCHK01000015.1_cds_WP_002751286.1_702	31.111	90	509
WP_002072162.1	lcl|NZ_VCHK01000015.1_cds_WP_011670269.1_701	27.103	321	509
WP_002072162.1	lcl|NZ_VCHK01000015.1_cds_WP_002751286.1_702	31.111	90	509
WP_001067557.1	lcl|NZ_VCHK01000077.1_cds_WP_011670961.1_2942	27.106	273	330
WP_001067557.1	lcl|NZ_VCHK01000056.1_cds_WP_011669955.1_2433	23.636	275	330
WP_001067557.1	lcl|NZ_VCHK01000073.1_cds_WP_011671202.1_2870	27.798	277	330
WP_001067557.1	lcl|NZ_VCHK01000062.1_cds_WP_011671706.1_2619	26.183	317	330
WP_001067557.1	lcl|NZ_VCHK01000005.1_cds_WP_011671074.1_2268	26.457	223	330
WP_001067557.1	lcl|NZ_VCHK01000018.1_cds_WP_011671143.1_927	27.044	318	330
WP_001067557.1	lcl|NZ_VCHK01000057.1_cds_WP_011669202.1_2458	24.898	245	330
WP_001067557.1	lcl|NZ_VCHK01000105.1_cds_WP_002729504.1_244	25.352	142	330
WP_001067557.1	lcl|NZ_VCHK01000019.1_cds_WP_011669917.1_991	23.708	329	330
WP_001067557.1	lcl|NZ_VCHK01000007.1_cds_WP_002751102.1_2793	26.639	244	330
WP_001067557.1	lcl|NZ_VCHK01000014.1_cds_WP_011672198.1_620	25.781	128	330
WP_001198107.1	lcl|NZ_VCHK01000062.1_cds_WP_011669968.1_2625	33.428	353	366
WP_001198107.1	lcl|NZ_VCHK01000019.1_cds_WP_011669926.1_981	40.359	223	366
WP_001198107.1	lcl|NZ_VCHK01000074.1_cds_WP_011671571.1_2891	28.042	378	366
WP_001198107.1	lcl|NZ_VCHK01000019.1_cds_WP_011669932.1_966	30.769	390	366
WP_001198107.1	lcl|NZ_VCHK01000019.1_cds_WP_011669923.1_984	37.864	206	366
WP_001198107.1	lcl|NZ_VCHK01000002.1_cds_WP_002753888.1_1025	29.526	359	366
WP_001198107.1	lcl|NZ_VCHK01000005.1_cds_WP_002750680.1_2269	30.270	185	366
WP_000608294.1	lcl|NZ_VCHK01000062.1_cds_WP_011669968.1_2625	37.398	369	367
WP_000608294.1	lcl|NZ_VCHK01000002.1_cds_WP_002753888.1_1025	33.773	379	367
WP_000608294.1	lcl|NZ_VCHK01000019.1_cds_WP_011669932.1_966	31.989	372	367
WP_000608294.1	lcl|NZ_VCHK01000074.1_cds_WP_011671571.1_2891	30.105	382	367
WP_000608294.1	lcl|NZ_VCHK01000019.1_cds_WP_011669926.1_981	30.769	338	367
WP_000608294.1	lcl|NZ_VCHK01000019.1_cds_WP_011669923.1_984	33.898	236	367
WP_000608294.1	lcl|NZ_VCHK01000005.1_cds_WP_002750680.1_2269	26.536	358	367
WP_000342716.1	lcl|NZ_VCHK01000097.1_cds_WP_011669455.1_3302	44.130	247	265
WP_001246619.1	lcl|NZ_VCHK01000083.1_cds_WP_011670400.1_3069	39.474	304	310
WP_001246619.1	lcl|NZ_VCHK01000035.1_cds_WP_011669757.1_1729	27.586	290	310
WP_001246619.1	lcl|NZ_VCHK01000001.1_cds_WP_011670034.1_118	28.571	133	310
WP_001246619.1	lcl|NZ_VCHK01000083.1_cds_WP_011670400.1_3069	39.474	304	310
WP_001246619.1	lcl|NZ_VCHK01000035.1_cds_WP_011669757.1_1729	27.586	290	310
WP_001246619.1	lcl|NZ_VCHK01000001.1_cds_WP_011670034.1_118	28.571	133	310
WP_001088861.1	lcl|NZ_VCHK01000067.1_cds_WP_026054147.1_2710	39.683	63	144
WP_000517242.1	lcl|NZ_VCHK01000019.1_cds_WP_004779550.1_975	33.333	111	221
WP_000517242.1	lcl|NZ_VCHK01000037.1_cds_WP_011671435.1_1816	26.923	78	221
WP_228003844.1	lcl|NZ_VCHK01000226.1_cds_WP_063124780.1_1244	70.588	34	34
WP_228003844.1	lcl|NZ_VCHK01000008.1_cds_WP_017859669.1_2970	70.588	34	34
WP_001018782.1	lcl|NZ_VCHK01000229.1_cds_WP_308418627.1_1247	82.540	63	77
WP_001018782.1	lcl|NZ_VCHK01000174.1_cds_WP_308418626.1_886	76.364	55	77
WP_001018782.1	lcl|NZ_VCHK01000028.1_cds_WP_307927902.1_1445	67.647	34	77
WP_001018782.1	lcl|NZ_VCHK01000109.1_cds_WP_155118746.1_277	63.333	30	77
WP_000282882.1	lcl|NZ_VCHK01000062.1_cds_WP_011671704.1_2623	67.897	271	273
WP_000282882.1	lcl|NZ_VCHK01000056.1_cds_WP_011671702.1_2428	33.493	209	273
WP_000282882.1	lcl|NZ_VCHK01000042.1_cds_WP_002759031.1_2020	33.511	188	273
WP_000282882.1	lcl|NZ_VCHK01000062.1_cds_WP_011669971.1_2622	28.372	215	273
WP_000282882.1	lcl|NZ_VCHK01000019.1_cds_WP_011669919.1_989	37.097	124	273
WP_000282882.1	lcl|NZ_VCHK01000062.1_cds_WP_011669969.1_2624	23.723	274	273
WP_000282882.1	lcl|NZ_VCHK01000022.1_cds_WP_011669642.1_1226	25.137	183	273
WP_000282882.1	lcl|NZ_VCHK01000009.1_cds_WP_002723163.1_3159	30.000	90	273
WP_000853988.1	lcl|NZ_VCHK01000062.1_cds_WP_011669971.1_2622	58.733	584	582
WP_000853988.1	lcl|NZ_VCHK01000056.1_cds_WP_011671702.1_2428	28.440	218	582
WP_000853988.1	lcl|NZ_VCHK01000062.1_cds_WP_011671704.1_2623	26.636	214	582
WP_000853988.1	lcl|NZ_VCHK01000042.1_cds_WP_002759031.1_2020	25.789	190	582
WP_000853988.1	lcl|NZ_VCHK01000062.1_cds_WP_011669969.1_2624	26.809	235	582
WP_000853988.1	lcl|NZ_VCHK01000062.1_cds_WP_011669971.1_2622	58.733	584	582
WP_000853988.1	lcl|NZ_VCHK01000056.1_cds_WP_011671702.1_2428	28.440	218	582
