WP_000340715.1	lcl|NZ_AFJY02000287.1_cds_WP_000340715.1_1238	100.000	86	106
WP_000410266.1	lcl|NZ_AFJY02000287.1_cds_WP_000410273.1_1239	99.363	314	314
WP_000410266.1	lcl|NZ_AFJY02000287.1_cds_WP_000093099.1_1259	46.988	83	314
WP_000410266.1	lcl|NZ_AFJY02000287.1_cds_WP_000646250.1_1242	25.392	319	314
WP_000410266.1	lcl|NZ_AFJY02000326.1_cds_WP_000744700.1_611	24.383	324	314
WP_000410266.1	lcl|NZ_AFJY02000287.1_cds_WP_000600889.1_1268	25.269	186	314
WP_000410266.1	lcl|NZ_AFJY02000287.1_cds_WP_000723090.1_1321	23.958	288	314
WP_000410266.1	lcl|NZ_AFJY02000287.1_cds_WP_001067557.1_1245	24.695	328	314
WP_000604525.1	lcl|NZ_AFJY02000287.1_cds_WP_000604524.1_1240	99.178	365	365
WP_000884059.1	lcl|NZ_AFJY02000287.1_cds_WP_000884059.1_1241	100.000	185	185
WP_000884059.1	lcl|NZ_AFJY02000304.1_cds_WP_000351733.1_997	40.000	140	185
WP_000646254.1	lcl|NZ_AFJY02000287.1_cds_WP_000646250.1_1242	98.784	329	329
WP_000646254.1	lcl|NZ_AFJY02000326.1_cds_WP_000744700.1_611	31.746	315	329
WP_000646254.1	lcl|NZ_AFJY02000287.1_cds_WP_000723090.1_1321	31.045	335	329
WP_000646254.1	lcl|NZ_AFJY02000287.1_cds_WP_000600889.1_1268	34.109	258	329
WP_000646254.1	lcl|NZ_AFJY02000025.1_cds_WP_001984071.1_3748	31.475	305	329
WP_000646254.1	lcl|NZ_AFJY02000088.1_cds_WP_000649925.1_3209	30.183	328	329
WP_000646254.1	lcl|NZ_AFJY02000288.1_cds_WP_000709511.1_1237	29.730	333	329
WP_000646254.1	lcl|NZ_AFJY02000287.1_cds_WP_000601375.1_1295	25.091	275	329
WP_000646254.1	lcl|NZ_AFJY02000287.1_cds_WP_001067557.1_1245	30.350	257	329
WP_000646254.1	lcl|NZ_AFJY02000040.1_cds_WP_000688695.1_3597	28.975	283	329
WP_000646254.1	lcl|NZ_AFJY02000287.1_cds_WP_000475904.1_1304	27.737	274	329
WP_000646254.1	lcl|NZ_AFJY02000287.1_cds_WP_000410273.1_1239	25.705	319	329
WP_000646254.1	lcl|NZ_AFJY02000225.1_cds_WP_001074785.1_2046	29.057	265	329
WP_000646254.1	lcl|NZ_AFJY02000180.1_cds_WP_001003555.1_2465	25.148	338	329
WP_000646254.1	lcl|NZ_AFJY02000287.1_cds_WP_000487322.1_1293	27.077	325	329
WP_000774259.1	lcl|NZ_AFJY02000287.1_cds_WP_000774262.1_1243	98.127	267	267
WP_000774259.1	lcl|NZ_AFJY02000287.1_cds_WP_000859505.1_1292	25.820	244	267
WP_000774259.1	lcl|NZ_AFJY02000287.1_cds_WP_000800438.1_1273	24.786	234	267
WP_000774259.1	lcl|NZ_AFJY02000287.1_cds_WP_000842260.1_1322	26.316	190	267
WP_000774259.1	lcl|NZ_AFJY02000364.1_cds_WP_000667727.1_7	31.818	110	267
WP_000774259.1	lcl|NZ_AFJY02000324.1_cds_WP_000805357.1_667	26.190	210	267
WP_002072162.1	lcl|NZ_AFJY02000287.1_cds_WP_000612797.1_1244	98.232	509	509
WP_002072162.1	lcl|NZ_AFJY02000116.1_cds_WP_000291591.1_2903	26.911	327	509
WP_002072162.1	lcl|NZ_AFJY02000116.1_cds_WP_000364507.1_2904	31.111	90	509
WP_002072162.1	lcl|NZ_AFJY02000287.1_cds_WP_000612797.1_1244	98.232	509	509
WP_002072162.1	lcl|NZ_AFJY02000116.1_cds_WP_000291591.1_2903	26.911	327	509
WP_002072162.1	lcl|NZ_AFJY02000116.1_cds_WP_000364507.1_2904	31.111	90	509
WP_001067557.1	lcl|NZ_AFJY02000287.1_cds_WP_001067557.1_1245	100.000	330	330
WP_001067557.1	lcl|NZ_AFJY02000287.1_cds_WP_000646250.1_1242	28.664	307	330
WP_001067557.1	lcl|NZ_AFJY02000287.1_cds_WP_000600889.1_1268	26.316	266	330
WP_001067557.1	lcl|NZ_AFJY02000025.1_cds_WP_001984071.1_3748	25.735	272	330
WP_001067557.1	lcl|NZ_AFJY02000180.1_cds_WP_001003555.1_2465	28.395	243	330
WP_001067557.1	lcl|NZ_AFJY02000326.1_cds_WP_000744700.1_611	26.812	276	330
WP_001067557.1	lcl|NZ_AFJY02000287.1_cds_WP_000723090.1_1321	23.724	333	330
WP_001067557.1	lcl|NZ_AFJY02000088.1_cds_WP_000649925.1_3209	28.854	253	330
WP_001067557.1	lcl|NZ_AFJY02000040.1_cds_WP_000688695.1_3597	25.681	257	330
WP_001067557.1	lcl|NZ_AFJY02000287.1_cds_WP_000601375.1_1295	26.545	275	330
WP_001067557.1	lcl|NZ_AFJY02000287.1_cds_WP_000410273.1_1239	24.695	328	330
WP_001198107.1	lcl|NZ_AFJY02000287.1_cds_WP_001198107.1_1246	100.000	366	366
WP_001198107.1	lcl|NZ_AFJY02000287.1_cds_WP_000608295.1_1247	39.726	365	366
WP_001198107.1	lcl|NZ_AFJY02000287.1_cds_WP_000575178.1_1315	34.262	359	366
WP_001198107.1	lcl|NZ_AFJY02000084.1_cds_WP_001281953.1_3234	27.441	379	366
WP_001198107.1	lcl|NZ_AFJY02000287.1_cds_WP_000346036.1_1276	28.090	356	366
WP_001198107.1	lcl|NZ_AFJY02000287.1_cds_WP_000582222.1_1257	31.111	360	366
WP_001198107.1	lcl|NZ_AFJY02000011.1_cds_WP_000538752.1_3816	29.692	357	366
WP_001198107.1	lcl|NZ_AFJY02000287.1_cds_WP_000947844.1_1269	26.667	345	366
WP_001198107.1	lcl|NZ_AFJY02000098.1_cds_WP_001982414.1_3151	31.579	190	366
WP_000608294.1	lcl|NZ_AFJY02000287.1_cds_WP_000608295.1_1247	99.728	367	367
WP_000608294.1	lcl|NZ_AFJY02000287.1_cds_WP_001198107.1_1246	39.452	365	367
WP_000608294.1	lcl|NZ_AFJY02000287.1_cds_WP_000575178.1_1315	36.712	365	367
WP_000608294.1	lcl|NZ_AFJY02000011.1_cds_WP_000538752.1_3816	30.189	371	367
WP_000608294.1	lcl|NZ_AFJY02000287.1_cds_WP_000582222.1_1257	35.385	325	367
WP_000608294.1	lcl|NZ_AFJY02000084.1_cds_WP_001281953.1_3234	30.208	384	367
WP_000608294.1	lcl|NZ_AFJY02000287.1_cds_WP_000346036.1_1276	24.397	373	367
WP_000608294.1	lcl|NZ_AFJY02000287.1_cds_WP_000947844.1_1269	26.404	356	367
WP_000608294.1	lcl|NZ_AFJY02000098.1_cds_WP_001982414.1_3151	25.698	358	367
WP_000689740.1	lcl|NZ_AFJY02000287.1_cds_WP_000689743.1_1248	99.816	544	544
WP_000689740.1	lcl|NZ_AFJY02000287.1_cds_WP_000689743.1_1248	99.816	544	544
WP_000342716.1	lcl|NZ_AFJY02000287.1_cds_WP_000342713.1_1249	99.623	265	265
WP_000342716.1	lcl|NZ_AFJY02000228.1_cds_WP_001002663.1_1998	44.856	243	265
WP_001246619.1	lcl|NZ_AFJY02000287.1_cds_WP_001246618.1_1250	96.774	310	310
