WP_000340715.1	lcl|NZ_AP025028.1_cds_WP_109019586.1_2140	67.606	71	106
WP_000410266.1	lcl|NZ_AP025028.1_cds_WP_109019372.1_2139	83.226	310	314
WP_000410266.1	lcl|NZ_AP025028.1_cds_WP_109019587.1_2110	50.321	312	314
WP_000410266.1	lcl|NZ_AP025028.1_cds_WP_174705662.1_3407	25.574	305	314
WP_000410266.1	lcl|NZ_AP025028.1_cds_WP_109021488.1_3379	24.012	329	314
WP_000410266.1	lcl|NZ_AP025028.1_cds_WP_109019369.1_2143	23.024	291	314
WP_000884059.1	lcl|NZ_AP025028.1_cds_WP_109019914.1_1896	35.000	140	185
WP_000646254.1	lcl|NZ_AP025028.1_cds_WP_109021488.1_3379	30.599	317	329
WP_000646254.1	lcl|NZ_AP025028.1_cds_WP_109019369.1_2143	27.829	327	329
WP_000646254.1	lcl|NZ_AP025029.1_cds_WP_109022336.1_3786	29.167	336	329
WP_000646254.1	lcl|NZ_AP025028.1_cds_WP_109021381.1_3260	29.321	324	329
WP_000646254.1	lcl|NZ_AP025028.1_cds_WP_174705662.1_3407	28.571	315	329
WP_000646254.1	lcl|NZ_AP025028.1_cds_WP_109021812.1_132	26.332	319	329
WP_000646254.1	lcl|NZ_AP025028.1_cds_WP_109019418.1_2089	26.087	345	329
WP_000646254.1	lcl|NZ_AP025028.1_cds_WP_109019587.1_2110	22.152	316	329
WP_000646254.1	lcl|NZ_AP025028.1_cds_WP_109019372.1_2139	25.949	316	329
WP_000646254.1	lcl|NZ_AP025028.1_cds_WP_109019408.1_2099	25.000	320	329
WP_000646254.1	lcl|NZ_AP025028.1_cds_WP_109019438.1_2069	26.022	269	329
WP_000646254.1	lcl|NZ_AP025028.1_cds_WP_109022003.1_339	28.689	122	329
WP_000646254.1	lcl|NZ_AP025028.1_cds_WP_109020381.1_2658	22.989	261	329
WP_000646254.1	lcl|NZ_AP025028.1_cds_WP_109019419.1_2088	22.462	325	329
WP_000646254.1	lcl|NZ_AP025028.1_cds_WP_109020090.1_579	26.776	183	329
WP_000646254.1	lcl|NZ_AP025028.1_cds_WP_109021434.1_3319	28.112	249	329
WP_000774259.1	lcl|NZ_AP025028.1_cds_WP_109019496.1_2005	26.236	263	267
WP_000774259.1	lcl|NZ_AP025028.1_cds_WP_109019365.1_2147	26.667	195	267
WP_000774259.1	lcl|NZ_AP025028.1_cds_WP_109019404.1_2104	23.474	213	267
WP_000774259.1	lcl|NZ_AP025028.1_cds_WP_109021867.1_190	28.824	170	267
WP_002072162.1	lcl|NZ_AP025028.1_cds_WP_278321634.1_1871	27.003	337	509
WP_002072162.1	lcl|NZ_AP025028.1_cds_WP_109019889.1_1870	28.182	110	509
WP_002072162.1	lcl|NZ_AP025028.1_cds_WP_278321634.1_1871	27.003	337	509
WP_002072162.1	lcl|NZ_AP025028.1_cds_WP_109019889.1_1870	28.182	110	509
WP_001067557.1	lcl|NZ_AP025028.1_cds_WP_109021381.1_3260	24.671	304	330
WP_001067557.1	lcl|NZ_AP025028.1_cds_WP_109019369.1_2143	25.449	334	330
WP_001067557.1	lcl|NZ_AP025028.1_cds_WP_109021488.1_3379	28.623	276	330
WP_001067557.1	lcl|NZ_AP025028.1_cds_WP_109022003.1_339	30.508	177	330
WP_001067557.1	lcl|NZ_AP025028.1_cds_WP_174705662.1_3407	26.415	318	330
WP_001067557.1	lcl|NZ_AP025028.1_cds_WP_109019419.1_2088	25.148	338	330
WP_001067557.1	lcl|NZ_AP025028.1_cds_WP_109019374.1_2137	29.134	127	330
WP_001067557.1	lcl|NZ_AP025029.1_cds_WP_109022336.1_3786	23.841	302	330
WP_001067557.1	lcl|NZ_AP025028.1_cds_WP_109019418.1_2089	23.284	335	330
WP_001067557.1	lcl|NZ_AP025028.1_cds_WP_109020381.1_2658	28.105	153	330
WP_001067557.1	lcl|NZ_AP025028.1_cds_WP_109021825.1_145	28.182	110	330
WP_001067557.1	lcl|NZ_AP025028.1_cds_WP_109021434.1_3319	25.854	205	330
WP_001067557.1	lcl|NZ_AP025028.1_cds_WP_109019408.1_2099	23.810	294	330
WP_001067557.1	lcl|NZ_AP025028.1_cds_WP_109020090.1_579	26.786	224	330
WP_001067557.1	lcl|NZ_AP025028.1_cds_WP_109021812.1_132	28.758	153	330
WP_001198107.1	lcl|NZ_AP025028.1_cds_WP_109019393.1_2117	38.506	348	366
WP_001198107.1	lcl|NZ_AP025028.1_cds_WP_109019375.1_2136	30.579	363	366
WP_001198107.1	lcl|NZ_AP025028.1_cds_WP_109022177.1_38	27.749	382	366
WP_001198107.1	lcl|NZ_AP025028.1_cds_WP_109018534.1_1035	28.329	353	366
WP_001198107.1	lcl|NZ_AP025028.1_cds_WP_242935165.1_2102	25.707	389	366
WP_001198107.1	lcl|NZ_AP025028.1_cds_WP_109019588.1_2107	33.838	198	366
WP_001198107.1	lcl|NZ_AP025028.1_cds_WP_109019381.1_2130	24.848	330	366
WP_001198107.1	lcl|NZ_AP025028.1_cds_WP_109020811.1_681	25.145	346	366
WP_000608294.1	lcl|NZ_AP025028.1_cds_WP_109019393.1_2117	35.860	343	367
WP_000608294.1	lcl|NZ_AP025028.1_cds_WP_109019375.1_2136	32.115	383	367
WP_000608294.1	lcl|NZ_AP025028.1_cds_WP_109018534.1_1035	29.787	376	367
WP_000608294.1	lcl|NZ_AP025028.1_cds_WP_109022177.1_38	28.836	378	367
WP_000608294.1	lcl|NZ_AP025028.1_cds_WP_242935165.1_2102	26.496	351	367
WP_000608294.1	lcl|NZ_AP025028.1_cds_WP_109020811.1_681	27.809	356	367
WP_000608294.1	lcl|NZ_AP025028.1_cds_WP_109019381.1_2130	25.000	348	367
WP_000342716.1	lcl|NZ_AP025028.1_cds_WP_109021065.1_2934	41.564	243	265
WP_000342716.1	lcl|NZ_AP025028.1_cds_WP_109019406.1_2101	39.184	245	265
WP_001246619.1	lcl|NZ_AP025028.1_cds_WP_109020021.1_503	35.922	309	310
WP_001246619.1	lcl|NZ_AP025028.1_cds_WP_109019407.1_2100	34.797	296	310
WP_001246619.1	lcl|NZ_AP025028.1_cds_WP_109020682.1_801	32.273	220	310
WP_001246619.1	lcl|NZ_AP025028.1_cds_WP_109019530.1_1968	23.954	263	310
