WP_000340715.1	lcl|NZ_JADDUU010000005.1_cds_WP_002725873.1_2823	91.860	86	106
WP_000410266.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733579.1_2822	92.994	314	314
WP_000410266.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733534.1_2819	24.765	319	314
WP_000410266.1	lcl|NZ_JADDUU010000018.1_cds_WP_002722638.1_679	22.462	325	314
WP_000410266.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740024.1_2728	24.555	281	314
WP_000410266.1	lcl|NZ_JADDUU010000006.1_cds_IQA83_RS04190_3080	25.769	260	314
WP_000410266.1	lcl|NZ_JADDUU010000013.1_cds_WP_002743770.1_303	22.222	171	314
WP_000604525.1	lcl|NZ_JADDUU010000005.1_cds_WP_026054882.1_2821	84.932	365	365
WP_000884059.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733646.1_2820	95.676	185	185
WP_000884059.1	lcl|NZ_JADDUU010000004.1_cds_WP_002721790.1_2516	36.301	146	185
WP_000646254.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733534.1_2819	97.872	329	329
WP_000646254.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740024.1_2728	31.343	335	329
WP_000646254.1	lcl|NZ_JADDUU010000018.1_cds_WP_002722638.1_679	29.841	315	329
WP_000646254.1	lcl|NZ_JADDUU010000006.1_cds_IQA83_RS04190_3080	31.169	308	329
WP_000646254.1	lcl|NZ_JADDUU010000013.1_cds_WP_002743770.1_303	27.566	341	329
WP_000646254.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733638.1_2782	27.586	348	329
WP_000646254.1	lcl|NZ_JADDUU010000074.1_cds_WP_002741146.1_3111	29.167	312	329
WP_000646254.1	lcl|NZ_JADDUU010000006.1_cds_WP_002728316.1_3077	27.879	330	329
WP_000646254.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733546.1_2753	25.000	268	329
WP_000646254.1	lcl|NZ_JADDUU010000005.1_cds_IQA83_RS03600_2816	28.990	307	329
WP_000646254.1	lcl|NZ_JADDUU010000007.1_cds_WP_002732331.1_3143	25.369	339	329
WP_000646254.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733698.1_2745	27.007	274	329
WP_000646254.1	lcl|NZ_JADDUU010000005.1_cds_WP_002744551.1_2788	28.519	270	329
WP_000646254.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733579.1_2822	27.309	249	329
WP_000646254.1	lcl|NZ_JADDUU010000005.1_cds_WP_016749081.1_2790	23.659	317	329
WP_000646254.1	lcl|NZ_JADDUU010000058.1_cds_WP_002740236.1_2708	26.792	265	329
WP_000646254.1	lcl|NZ_JADDUU010000001.1_cds_WP_002721725.1_851	25.076	331	329
WP_000646254.1	lcl|NZ_JADDUU010000001.1_cds_WP_002739935.1_764	27.711	249	329
WP_000646254.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733757.1_2755	31.034	174	329
WP_000774259.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733627.1_2818	92.884	267	267
WP_000774259.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740926.1_2777	24.786	234	267
WP_000774259.1	lcl|NZ_JADDUU010000005.1_cds_WP_002738295.1_2756	24.303	251	267
WP_000774259.1	lcl|NZ_JADDUU010000005.1_cds_WP_002727921.1_2727	26.455	189	267
WP_000774259.1	lcl|NZ_JADDUU010000025.1_cds_WP_002729040.1_1235	33.636	110	267
