WP_000340715.1	lcl|NZ_RQEW01000029.1_cds_WP_123180187.1_134	95.349	86	106
WP_000410266.1	lcl|NZ_RQEW01000029.1_cds_WP_135607540.1_133	61.935	310	314
WP_000410266.1	lcl|NZ_RQEW01000029.1_cds_WP_123180180.1_140	25.097	259	314
WP_000410266.1	lcl|NZ_RQEW01000012.1_cds_WP_010573102.1_910	22.154	325	314
WP_000410266.1	lcl|NZ_RQEW01000029.1_cds_WP_010575169.1_91	24.107	336	314
WP_000410266.1	lcl|NZ_RQEW01000043.1_cds_WP_010576029.1_3150	22.222	171	314
WP_000884059.1	lcl|NZ_RQEW01000029.1_cds_WP_123180202.1_119	38.983	177	185
WP_000884059.1	lcl|NZ_RQEW01000031.1_cds_WP_135607445.1_1992	34.831	178	185
WP_000646254.1	lcl|NZ_RQEW01000029.1_cds_WP_010575169.1_91	29.341	334	329
WP_000646254.1	lcl|NZ_RQEW01000012.1_cds_WP_205872855.1_623	33.007	306	329
WP_000646254.1	lcl|NZ_RQEW01000012.1_cds_WP_010573102.1_910	30.476	315	329
WP_000646254.1	lcl|NZ_RQEW01000029.1_cds_WP_123180180.1_140	28.213	319	329
WP_000646254.1	lcl|NZ_RQEW01000043.1_cds_WP_010576029.1_3150	27.381	336	329
WP_000646254.1	lcl|NZ_RQEW01000012.1_cds_WP_135608001.1_753	28.302	318	329
WP_000646254.1	lcl|NZ_RQEW01000043.1_cds_WP_040913715.1_3059	29.091	330	329
WP_000646254.1	lcl|NZ_RQEW01000007.1_cds_WP_100737905.1_1775	27.984	243	329
WP_000646254.1	lcl|NZ_RQEW01000007.1_cds_WP_100737667.1_1607	24.340	341	329
WP_000646254.1	lcl|NZ_RQEW01000025.1_cds_WP_135608729.1_2783	26.592	267	329
WP_000646254.1	lcl|NZ_RQEW01000029.1_cds_WP_135607540.1_133	24.116	311	329
WP_000646254.1	lcl|NZ_RQEW01000012.1_cds_WP_135608099.1_1000	23.565	331	329
WP_000646254.1	lcl|NZ_RQEW01000029.1_cds_WP_123180213.1_107	26.016	246	329
WP_000646254.1	lcl|NZ_RQEW01000043.1_cds_WP_135608769.1_3112	28.279	244	329
WP_000646254.1	lcl|NZ_RQEW01000008.1_cds_WP_135608506.1_3237	25.194	258	329
WP_000774259.1	lcl|NZ_RQEW01000029.1_cds_WP_123180186.1_135	29.661	236	267
WP_000774259.1	lcl|NZ_RQEW01000029.1_cds_WP_123180232.1_90	26.455	189	267
WP_000774259.1	lcl|NZ_RQEW01000016.1_cds_WP_135608260.1_3550	33.636	110	267
WP_000774259.1	lcl|NZ_RQEW01000043.1_cds_WP_205872856.1_3149	26.020	196	267
WP_000774259.1	lcl|NZ_RQEW01000007.1_cds_WP_084492239.1_1524	32.353	102	267
WP_002072162.1	lcl|NZ_RQEW01000031.1_cds_WP_100738198.1_2146	27.139	339	509
