WP_000340715.1	lcl|NZ_AFJZ01000786.1_cds_WP_000340715.1_44	100.000	86	106
WP_000410266.1	lcl|NZ_AFJZ01000786.1_cds_WP_000410271.1_43	99.639	277	314
WP_000410266.1	lcl|NZ_AFJZ01000316.1_cds_LEP2GSC100_RS21845_2355	96.970	33	314
WP_000410266.1	lcl|NZ_AFJZ01000316.1_cds_WP_000093099.1_2335	46.988	83	314
WP_000410266.1	lcl|NZ_AFJZ01000316.1_cds_WP_000646250.1_2352	25.392	319	314
WP_000410266.1	lcl|NZ_AFJZ01000285.1_cds_WP_000744700.1_2876	24.383	324	314
WP_000410266.1	lcl|NZ_AFJZ01000365.1_cds_WP_000600889.1_1861	25.269	186	314
WP_000410266.1	lcl|NZ_AFJZ01000718.1_cds_WP_000723090.1_332	23.958	288	314
WP_000410266.1	lcl|NZ_AFJZ01000316.1_cds_WP_001067557.1_2349	24.695	328	314
WP_000604525.1	lcl|NZ_AFJZ01000316.1_cds_WP_000604524.1_2354	99.178	365	365
WP_000884059.1	lcl|NZ_AFJZ01000316.1_cds_WP_000884059.1_2353	100.000	185	185
WP_000884059.1	lcl|NZ_AFJZ01000290.1_cds_WP_000351733.1_2816	40.000	140	185
WP_000646254.1	lcl|NZ_AFJZ01000316.1_cds_WP_000646250.1_2352	98.784	329	329
WP_000646254.1	lcl|NZ_AFJZ01000285.1_cds_WP_000744700.1_2876	31.746	315	329
WP_000646254.1	lcl|NZ_AFJZ01000718.1_cds_WP_000723090.1_332	31.045	335	329
WP_000646254.1	lcl|NZ_AFJZ01000365.1_cds_WP_000600889.1_1861	34.109	258	329
WP_000646254.1	lcl|NZ_AFJZ01000545.1_cds_WP_001984071.1_827	31.475	305	329
WP_000646254.1	lcl|NZ_AFJZ01000406.1_cds_WP_000649928.1_1586	30.183	328	329
WP_000646254.1	lcl|NZ_AFJZ01000721.1_cds_WP_000709511.1_303	29.730	333	329
WP_000646254.1	lcl|NZ_AFJZ01000170.1_cds_WP_000601375.1_3257	25.091	275	329
WP_000646254.1	lcl|NZ_AFJZ01000316.1_cds_WP_001067557.1_2349	30.350	257	329
WP_000646254.1	lcl|NZ_AFJZ01000497.1_cds_WP_000688695.1_1212	28.975	283	329
WP_000646254.1	lcl|NZ_AFJZ01000132.1_cds_WP_000475899.1_3385	27.309	249	329
WP_000646254.1	lcl|NZ_AFJZ01000786.1_cds_WP_000410271.1_43	26.882	279	329
WP_000646254.1	lcl|NZ_AFJZ01000363.1_cds_WP_001074785.1_1885	29.057	265	329
WP_000646254.1	lcl|NZ_AFJZ01000711.1_cds_WP_001003555.1_423	25.148	338	329
WP_000646254.1	lcl|NZ_AFJZ01000189.1_cds_WP_000487322.1_3213	27.077	325	329
WP_000774259.1	lcl|NZ_AFJZ01000316.1_cds_WP_000774262.1_2351	98.127	267	267
WP_000774259.1	lcl|NZ_AFJZ01000189.1_cds_WP_000859505.1_3212	25.820	244	267
WP_000774259.1	lcl|NZ_AFJZ01000175.1_cds_WP_000800438.1_3242	24.786	234	267
WP_000774259.1	lcl|NZ_AFJZ01000718.1_cds_WP_000842260.1_333	26.316	190	267
WP_000774259.1	lcl|NZ_AFJZ01000389.1_cds_WP_000667727.1_1729	31.818	110	267
WP_000774259.1	lcl|NZ_AFJZ01000110.1_cds_WP_000805357.1_3486	26.190	210	267
WP_002072162.1	lcl|NZ_AFJZ01000316.1_cds_WP_000612797.1_2350	98.232	509	509
WP_002072162.1	lcl|NZ_AFJZ01000411.1_cds_WP_000291593.1_1544	26.911	327	509
WP_002072162.1	lcl|NZ_AFJZ01000411.1_cds_WP_000364507.1_1543	31.111	90	509
WP_002072162.1	lcl|NZ_AFJZ01000316.1_cds_WP_000612797.1_2350	98.232	509	509
WP_002072162.1	lcl|NZ_AFJZ01000411.1_cds_WP_000291593.1_1544	26.911	327	509
WP_002072162.1	lcl|NZ_AFJZ01000411.1_cds_WP_000364507.1_1543	31.111	90	509
WP_001067557.1	lcl|NZ_AFJZ01000316.1_cds_WP_001067557.1_2349	100.000	330	330
WP_001067557.1	lcl|NZ_AFJZ01000316.1_cds_WP_000646250.1_2352	28.664	307	330
WP_001067557.1	lcl|NZ_AFJZ01000365.1_cds_WP_000600889.1_1861	26.316	266	330
WP_001067557.1	lcl|NZ_AFJZ01000545.1_cds_WP_001984071.1_827	25.735	272	330
WP_001067557.1	lcl|NZ_AFJZ01000711.1_cds_WP_001003555.1_423	28.395	243	330
WP_001067557.1	lcl|NZ_AFJZ01000285.1_cds_WP_000744700.1_2876	26.812	276	330
WP_001067557.1	lcl|NZ_AFJZ01000718.1_cds_WP_000723090.1_332	23.724	333	330
WP_001067557.1	lcl|NZ_AFJZ01000406.1_cds_WP_000649928.1_1586	28.854	253	330
WP_001067557.1	lcl|NZ_AFJZ01000497.1_cds_WP_000688695.1_1212	25.681	257	330
WP_001067557.1	lcl|NZ_AFJZ01000170.1_cds_WP_000601375.1_3257	26.545	275	330
WP_001198107.1	lcl|NZ_AFJZ01000316.1_cds_WP_001198107.1_2348	100.000	366	366
WP_001198107.1	lcl|NZ_AFJZ01000316.1_cds_WP_000608295.1_2347	39.726	365	366
WP_001198107.1	lcl|NZ_AFJZ01000350.1_cds_WP_000575178.1_1957	34.262	359	366
WP_001198107.1	lcl|NZ_AFJZ01000496.1_cds_WP_001281953.1_1232	27.441	379	366
WP_001198107.1	lcl|NZ_AFJZ01000194.1_cds_WP_000346036.1_3202	28.090	356	366
WP_001198107.1	lcl|NZ_AFJZ01000316.1_cds_WP_000582222.1_2337	31.111	360	366
WP_001198107.1	lcl|NZ_AFJZ01000488.1_cds_WP_000538752.1_1298	29.692	357	366
WP_001198107.1	lcl|NZ_AFJZ01000365.1_cds_WP_000947844.1_1860	26.667	345	366
WP_001198107.1	lcl|NZ_AFJZ01000525.1_cds_WP_001982414.1_937	31.579	190	366
WP_000608294.1	lcl|NZ_AFJZ01000316.1_cds_WP_000608295.1_2347	99.728	367	367
WP_000608294.1	lcl|NZ_AFJZ01000316.1_cds_WP_001198107.1_2348	39.452	365	367
WP_000608294.1	lcl|NZ_AFJZ01000350.1_cds_WP_000575178.1_1957	36.712	365	367
WP_000608294.1	lcl|NZ_AFJZ01000488.1_cds_WP_000538752.1_1298	30.189	371	367
WP_000608294.1	lcl|NZ_AFJZ01000316.1_cds_WP_000582222.1_2337	35.385	325	367
WP_000608294.1	lcl|NZ_AFJZ01000496.1_cds_WP_001281953.1_1232	30.208	384	367
WP_000608294.1	lcl|NZ_AFJZ01000194.1_cds_WP_000346036.1_3202	24.397	373	367
WP_000608294.1	lcl|NZ_AFJZ01000365.1_cds_WP_000947844.1_1860	26.404	356	367
WP_000608294.1	lcl|NZ_AFJZ01000525.1_cds_WP_001982414.1_937	25.698	358	367
WP_000689740.1	lcl|NZ_AFJZ01000316.1_cds_WP_000689743.1_2346	99.816	544	544
WP_000689740.1	lcl|NZ_AFJZ01000316.1_cds_WP_000689743.1_2346	99.816	544	544
WP_000342716.1	lcl|NZ_AFJZ01000316.1_cds_WP_000342713.1_2345	99.623	265	265
WP_000342716.1	lcl|NZ_AFJZ01000723.1_cds_WP_001002663.1_285	44.856	243	265
WP_001246619.1	lcl|NZ_AFJZ01000316.1_cds_WP_001246618.1_2344	96.774	310	310
WP_001246619.1	lcl|NZ_AFJZ01000282.1_cds_WP_000501205.1_2929	38.158	304	310
WP_001246619.1	lcl|NZ_AFJZ01000281.1_cds_WP_001183723.1_2960	25.163	306	310
WP_001246619.1	lcl|NZ_AFJZ01000277.1_cds_WP_000279894.1_3041	24.809	262	310
WP_001246619.1	lcl|NZ_AFJZ01000316.1_cds_WP_001246618.1_2344	96.774	310	310
WP_001246619.1	lcl|NZ_AFJZ01000282.1_cds_WP_000501205.1_2929	38.158	304	310
WP_001246619.1	lcl|NZ_AFJZ01000281.1_cds_WP_001183723.1_2960	25.163	306	310
WP_001246619.1	lcl|NZ_AFJZ01000277.1_cds_WP_000279894.1_3041	24.809	262	310
WP_000479980.1	lcl|NZ_AFJZ01000316.1_cds_WP_000479982.1_2343	99.621	264	264
WP_000715958.1	lcl|NZ_AFJZ01000316.1_cds_WP_000715958.1_2342	100.000	131	131
