WP_000340715.1	lcl|NZ_JADDUW010000005.1_cds_WP_002725873.1_2791	91.860	86	106
WP_000410266.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733579.1_2790	92.994	314	314
WP_000410266.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733534.1_2787	24.765	319	314
WP_000410266.1	lcl|NZ_JADDUW010000018.1_cds_WP_002722638.1_675	22.462	325	314
WP_000410266.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740024.1_2696	24.555	281	314
WP_000410266.1	lcl|NZ_JADDUW010000006.1_cds_WP_002728309.1_2945	25.152	330	314
WP_000410266.1	lcl|NZ_JADDUW010000029.1_cds_WP_002743770.1_1418	22.222	171	314
WP_000604525.1	lcl|NZ_JADDUW010000005.1_cds_WP_026054882.1_2789	84.932	365	365
WP_000884059.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733646.1_2788	95.676	185	185
WP_000884059.1	lcl|NZ_JADDUW010000003.1_cds_WP_002721790.1_1961	36.301	146	185
WP_000646254.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733534.1_2787	97.872	329	329
WP_000646254.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740024.1_2696	31.343	335	329
WP_000646254.1	lcl|NZ_JADDUW010000018.1_cds_WP_002722638.1_675	29.841	315	329
WP_000646254.1	lcl|NZ_JADDUW010000006.1_cds_WP_002728309.1_2945	30.868	311	329
WP_000646254.1	lcl|NZ_JADDUW010000029.1_cds_WP_002743770.1_1418	27.566	341	329
WP_000646254.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733638.1_2750	27.586	348	329
WP_000646254.1	lcl|NZ_JADDUW010000075.1_cds_WP_002741146.1_3094	29.167	312	329
WP_000646254.1	lcl|NZ_JADDUW010000006.1_cds_WP_002728316.1_2948	27.879	330	329
WP_000646254.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733546.1_2721	25.000	268	329
WP_000646254.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740721.1_2784	28.990	307	329
WP_000646254.1	lcl|NZ_JADDUW010000007.1_cds_WP_002732331.1_3119	25.369	339	329
WP_000646254.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733698.1_2713	27.007	274	329
WP_000646254.1	lcl|NZ_JADDUW010000005.1_cds_WP_002744551.1_2756	28.519	270	329
WP_000646254.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733579.1_2790	27.309	249	329
WP_000646254.1	lcl|NZ_JADDUW010000005.1_cds_WP_016749081.1_2758	23.659	317	329
WP_000646254.1	lcl|NZ_JADDUW010000059.1_cds_WP_002740236.1_2674	26.792	265	329
WP_000646254.1	lcl|NZ_JADDUW010000004.1_cds_WP_002721725.1_2469	25.076	331	329
WP_000646254.1	lcl|NZ_JADDUW010000004.1_cds_WP_002739935.1_2381	27.711	249	329
WP_000646254.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733757.1_2723	31.034	174	329
WP_000774259.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733627.1_2786	92.884	267	267
WP_000774259.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740926.1_2745	24.786	234	267
WP_000774259.1	lcl|NZ_JADDUW010000005.1_cds_WP_002738295.1_2724	24.303	251	267
WP_000774259.1	lcl|NZ_JADDUW010000005.1_cds_WP_002727921.1_2695	26.455	189	267
WP_000774259.1	lcl|NZ_JADDUW010000025.1_cds_WP_002729040.1_1234	33.636	110	267
WP_000774259.1	lcl|NZ_JADDUW010000029.1_cds_WP_002729513.1_1417	27.225	191	267
WP_000774259.1	lcl|NZ_JADDUW010000002.1_cds_WP_002766579.1_1557	25.000	208	267
WP_002072162.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740779.1_2785	97.053	509	509
WP_002072162.1	lcl|NZ_JADDUW010000010.1_cds_WP_002728536.1_39	27.103	321	509
WP_002072162.1	lcl|NZ_JADDUW010000010.1_cds_WP_002728534.1_40	31.111	90	509
WP_002072162.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740779.1_2785	97.053	509	509
WP_002072162.1	lcl|NZ_JADDUW010000010.1_cds_WP_002728536.1_39	27.103	321	509
WP_002072162.1	lcl|NZ_JADDUW010000010.1_cds_WP_002728534.1_40	31.111	90	509
WP_001067557.1	lcl|NZ_JADDUW010000005.1_cds_WP_002740721.1_2784	95.152	330	330
WP_001067557.1	lcl|NZ_JADDUW010000006.1_cds_WP_002728309.1_2945	26.740	273	330
WP_001067557.1	lcl|NZ_JADDUW010000005.1_cds_WP_002733534.1_2787	28.990	307	330
WP_001067557.1	lcl|NZ_JADDUW010000005.1_cds_WP_016749081.1_2758	30.317	221	330
