WP_000340715.1	lcl|NC_005823.1_cds_WP_000340715.1_2153	100.000	86	106
WP_000410266.1	lcl|NC_005823.1_cds_WP_000410273.1_2152	99.363	314	314
WP_000410266.1	lcl|NC_005823.1_cds_WP_000093099.1_2132	46.988	83	314
WP_000410266.1	lcl|NC_005823.1_cds_WP_000646252.1_2149	25.392	319	314
WP_000410266.1	lcl|NC_005823.1_cds_WP_000744700.1_45	24.383	324	314
WP_000410266.1	lcl|NC_005823.1_cds_WP_000600889.1_2123	25.269	186	314
WP_000410266.1	lcl|NC_005823.1_cds_WP_000723090.1_2070	23.958	288	314
WP_000410266.1	lcl|NC_005823.1_cds_WP_001067557.1_2146	24.695	328	314
WP_000604525.1	lcl|NC_005823.1_cds_WP_000604524.1_2151	99.178	365	365
WP_000884059.1	lcl|NC_005823.1_cds_WP_000884059.1_2150	100.000	185	185
WP_000884059.1	lcl|NC_005823.1_cds_WP_000351733.1_1781	40.000	140	185
WP_000646254.1	lcl|NC_005823.1_cds_WP_000646252.1_2149	98.480	329	329
WP_000646254.1	lcl|NC_005823.1_cds_WP_000744700.1_45	31.746	315	329
WP_000646254.1	lcl|NC_005823.1_cds_WP_000723090.1_2070	31.045	335	329
WP_000646254.1	lcl|NC_005823.1_cds_WP_000600889.1_2123	34.109	258	329
WP_000646254.1	lcl|NC_005823.1_cds_WP_001984071.1_3090	31.475	305	329
WP_000646254.1	lcl|NC_005823.1_cds_WP_000649925.1_203	30.183	328	329
WP_000646254.1	lcl|NC_005823.1_cds_WP_000709511.1_3101	29.730	333	329
WP_000646254.1	lcl|NC_005823.1_cds_WP_000601375.1_2096	25.091	275	329
WP_000646254.1	lcl|NC_005823.1_cds_WP_001067557.1_2146	30.350	257	329
WP_000646254.1	lcl|NC_005823.1_cds_WP_000688695.1_3070	28.975	283	329
WP_000646254.1	lcl|NC_005823.1_cds_WP_000475904.1_2087	27.737	274	329
WP_000646254.1	lcl|NC_005823.1_cds_WP_000410273.1_2152	25.705	319	329
WP_000646254.1	lcl|NC_005823.1_cds_WP_001074785.1_1578	29.057	265	329
WP_000646254.1	lcl|NC_005823.1_cds_WP_001003555.1_3347	25.148	338	329
WP_000646254.1	lcl|NC_005823.1_cds_WP_000487322.1_2098	27.077	325	329
WP_000774259.1	lcl|NC_005823.1_cds_WP_000774262.1_2148	98.127	267	267
WP_000774259.1	lcl|NC_005823.1_cds_WP_000859505.1_2099	25.820	244	267
WP_000774259.1	lcl|NC_005823.1_cds_WP_000800438.1_2118	24.786	234	267
WP_000774259.1	lcl|NC_005823.1_cds_WP_000842260.1_2069	26.316	190	267
WP_000774259.1	lcl|NC_005823.1_cds_WP_000667727.1_3047	31.818	110	267
WP_000774259.1	lcl|NC_005823.1_cds_WP_000805357.1_425	26.190	210	267
WP_002072162.1	lcl|NC_005823.1_cds_WP_000612797.1_2147	98.232	509	509
WP_002072162.1	lcl|NC_005823.1_cds_WP_000291591.1_1502	26.911	327	509
WP_002072162.1	lcl|NC_005823.1_cds_WP_000364507.1_1503	31.111	90	509
WP_002072162.1	lcl|NC_005823.1_cds_WP_000612797.1_2147	98.232	509	509
WP_002072162.1	lcl|NC_005823.1_cds_WP_000291591.1_1502	26.911	327	509
WP_002072162.1	lcl|NC_005823.1_cds_WP_000364507.1_1503	31.111	90	509
WP_001067557.1	lcl|NC_005823.1_cds_WP_001067557.1_2146	100.000	330	330
WP_001067557.1	lcl|NC_005823.1_cds_WP_000646252.1_2149	28.664	307	330
WP_001067557.1	lcl|NC_005823.1_cds_WP_000600889.1_2123	26.316	266	330
WP_001067557.1	lcl|NC_005823.1_cds_WP_001984071.1_3090	25.735	272	330
WP_001067557.1	lcl|NC_005823.1_cds_WP_001003555.1_3347	28.395	243	330
WP_001067557.1	lcl|NC_005823.1_cds_WP_000744700.1_45	26.812	276	330
WP_001067557.1	lcl|NC_005823.1_cds_WP_000723090.1_2070	23.724	333	330
WP_001067557.1	lcl|NC_005823.1_cds_WP_000649925.1_203	28.854	253	330
WP_001067557.1	lcl|NC_005823.1_cds_WP_000688695.1_3070	25.681	257	330
WP_001067557.1	lcl|NC_005823.1_cds_WP_000601375.1_2096	26.545	275	330
WP_001067557.1	lcl|NC_005823.1_cds_WP_000410273.1_2152	24.695	328	330
