WP_000340715.1	lcl|NZ_JADDVI010000003.1_cds_WP_002725873.1_1945	91.860	86	106
WP_000410266.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733579.1_1946	92.994	314	314
WP_000410266.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733534.1_1949	24.765	319	314
WP_000410266.1	lcl|NZ_JADDVI010000017.1_cds_WP_002722638.1_593	22.462	325	314
WP_000410266.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740024.1_2040	24.555	281	314
WP_000410266.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728309.1_3203	25.152	330	314
WP_000410266.1	lcl|NZ_JADDVI010000013.1_cds_WP_002743770.1_295	22.222	171	314
WP_000604525.1	lcl|NZ_JADDVI010000003.1_cds_WP_026054882.1_1947	84.932	365	365
WP_000884059.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733646.1_1948	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVI010000005.1_cds_WP_002721790.1_2665	36.301	146	185
WP_000646254.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733534.1_1949	97.872	329	329
WP_000646254.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740024.1_2040	31.343	335	329
WP_000646254.1	lcl|NZ_JADDVI010000017.1_cds_WP_002722638.1_593	29.841	315	329
WP_000646254.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728309.1_3203	30.868	311	329
WP_000646254.1	lcl|NZ_JADDVI010000013.1_cds_WP_002743770.1_295	27.566	341	329
WP_000646254.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733638.1_1986	27.586	348	329
WP_000646254.1	lcl|NZ_JADDVI010000073.1_cds_WP_002741146.1_3075	29.167	312	329
WP_000646254.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728316.1_3200	27.879	330	329
WP_000646254.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733546.1_2015	25.000	268	329
WP_000646254.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740721.1_1952	28.990	307	329
WP_000646254.1	lcl|NZ_JADDVI010000008.1_cds_WP_002732331.1_3227	25.369	339	329
WP_000646254.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733698.1_2023	27.007	274	329
WP_000646254.1	lcl|NZ_JADDVI010000003.1_cds_WP_002744551.1_1980	28.519	270	329
WP_000646254.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733579.1_1946	27.309	249	329
WP_000646254.1	lcl|NZ_JADDVI010000003.1_cds_WP_016749081.1_1978	23.659	317	329
WP_000646254.1	lcl|NZ_JADDVI010000057.1_cds_WP_002740236.1_2625	26.792	265	329
WP_000646254.1	lcl|NZ_JADDVI010000001.1_cds_WP_002721725.1_828	25.076	331	329
WP_000646254.1	lcl|NZ_JADDVI010000001.1_cds_WP_002739935.1_740	27.711	249	329
WP_000646254.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733757.1_2013	31.034	174	329
WP_000774259.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733627.1_1950	92.884	267	267
WP_000774259.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740926.1_1991	24.786	234	267
WP_000774259.1	lcl|NZ_JADDVI010000003.1_cds_WP_002738295.1_2012	24.303	251	267
WP_000774259.1	lcl|NZ_JADDVI010000003.1_cds_WP_002727921.1_2041	26.455	189	267
WP_000774259.1	lcl|NZ_JADDVI010000024.1_cds_WP_002729040.1_1152	33.636	110	267
WP_000774259.1	lcl|NZ_JADDVI010000013.1_cds_WP_002729513.1_294	27.225	191	267
WP_000774259.1	lcl|NZ_JADDVI010000004.1_cds_WP_002766579.1_2352	25.000	208	267
WP_002072162.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740779.1_1951	97.053	509	509
WP_002072162.1	lcl|NZ_JADDVI010000006.1_cds_WP_002728536.1_3003	27.103	321	509
WP_002072162.1	lcl|NZ_JADDVI010000006.1_cds_WP_002728534.1_3002	31.111	90	509
WP_002072162.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740779.1_1951	97.053	509	509
WP_002072162.1	lcl|NZ_JADDVI010000006.1_cds_WP_002728536.1_3003	27.103	321	509
WP_002072162.1	lcl|NZ_JADDVI010000006.1_cds_WP_002728534.1_3002	31.111	90	509
WP_001067557.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740721.1_1952	95.152	330	330
WP_001067557.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728309.1_3203	26.740	273	330
WP_001067557.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733534.1_1949	28.990	307	330
WP_001067557.1	lcl|NZ_JADDVI010000003.1_cds_WP_016749081.1_1978	30.317	221	330
WP_001067557.1	lcl|NZ_JADDVI010000017.1_cds_WP_002722638.1_593	27.425	299	330
WP_001067557.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740024.1_2040	26.183	317	330
WP_001067557.1	lcl|NZ_JADDVI010000008.1_cds_WP_002732331.1_3227	27.193	228	330
WP_001067557.1	lcl|NZ_JADDVI010000001.1_cds_WP_002721725.1_828	24.898	245	330
WP_001067557.1	lcl|NZ_JADDVI010000073.1_cds_WP_002741146.1_3075	27.303	304	330
WP_001067557.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733546.1_2015	25.275	273	330
WP_001067557.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733638.1_1986	25.965	285	330
WP_001067557.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733579.1_1946	24.540	326	330
WP_001067557.1	lcl|NZ_JADDVI010000013.1_cds_WP_002743770.1_295	24.648	142	330
WP_001067557.1	lcl|NZ_JADDVI010000001.1_cds_WP_002739935.1_740	26.351	296	330
WP_001067557.1	lcl|NZ_JADDVI010000057.1_cds_WP_002740236.1_2625	26.337	243	330
WP_001067557.1	lcl|NZ_JADDVI010000035.1_cds_WP_002739707.1_1759	25.781	128	330
WP_001198107.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740826.1_1953	95.628	366	366
WP_001198107.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740861.1_1954	39.452	365	366
WP_001198107.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733737.1_1974	33.616	354	366
WP_001198107.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740294.1_2034	32.861	353	366
WP_001198107.1	lcl|NZ_JADDVI010000024.1_cds_WP_002728994.1_1158	27.778	378	366
WP_001198107.1	lcl|NZ_JADDVI010000007.1_cds_WP_002738884.1_3156	30.471	361	366
WP_001198107.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733599.1_1987	25.490	357	366
WP_001198107.1	lcl|NZ_JADDVI010000008.1_cds_WP_002724641.1_3228	30.270	185	366
WP_000608294.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740861.1_1954	95.640	367	367
WP_000608294.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740826.1_1953	39.726	365	367
WP_000608294.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740294.1_2034	37.110	353	367
WP_000608294.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733737.1_1974	39.554	359	367
WP_000608294.1	lcl|NZ_JADDVI010000007.1_cds_WP_002738884.1_3156	33.596	381	367
WP_000608294.1	lcl|NZ_JADDVI010000024.1_cds_WP_002728994.1_1158	30.105	382	367
WP_000608294.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733599.1_1987	30.791	354	367
WP_000608294.1	lcl|NZ_JADDVI010000008.1_cds_WP_002724641.1_3228	26.536	358	367
WP_000689740.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740729.1_1955	92.096	544	544
WP_000689740.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740729.1_1955	92.096	544	544
WP_000342716.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740998.1_1956	94.717	265	265
WP_000342716.1	lcl|NZ_JADDVI010000004.1_cds_WP_002742191.1_2321	43.725	247	265
WP_001246619.1	lcl|NZ_JADDVI010000003.1_cds_WP_032853071.1_1957	93.871	310	310
WP_001246619.1	lcl|NZ_JADDVI010000033.1_cds_WP_002741402.1_1695	38.816	304	310
WP_001246619.1	lcl|NZ_JADDVI010000020.1_cds_WP_002727287.1_920	27.972	286	310
WP_001246619.1	lcl|NZ_JADDVI010000005.1_cds_WP_002727177.1_2716	28.571	133	310
WP_001246619.1	lcl|NZ_JADDVI010000003.1_cds_WP_032853071.1_1957	93.871	310	310
WP_001246619.1	lcl|NZ_JADDVI010000033.1_cds_WP_002741402.1_1695	38.816	304	310
WP_001246619.1	lcl|NZ_JADDVI010000020.1_cds_WP_002727287.1_920	27.972	286	310
WP_001246619.1	lcl|NZ_JADDVI010000005.1_cds_WP_002727177.1_2716	28.571	133	310
WP_000479980.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740848.1_1958	93.561	264	264
WP_000715958.1	lcl|NZ_JADDVI010000003.1_cds_WP_032853450.1_1959	95.349	129	131
WP_001088861.1	lcl|NZ_JADDVI010000003.1_cds_WP_004777167.1_1960	98.611	144	144
WP_001088861.1	lcl|NZ_JADDVI010000020.1_cds_WP_026054147.1_911	39.683	63	144
WP_000517242.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740917.1_1961	95.475	221	221
WP_000517242.1	lcl|NZ_JADDVI010000017.1_cds_WP_011671435.1_564	26.923	78	221
WP_228003844.1	lcl|NZ_JADDVI010000003.1_cds_WP_193810172.1_2046	70.588	34	34
WP_228003844.1	lcl|NZ_JADDVI010000011.1_cds_WP_016762595.1_103	61.765	34	34
WP_001018782.1	lcl|NZ_JADDVI010000065.1_cds_WP_228003619.1_2876	77.049	61	77
WP_001018782.1	lcl|NZ_JADDVI010000111.1_cds_WP_322619329.1_93	89.362	47	77
WP_033108396.1	lcl|NZ_JADDVI010000041.1_cds_IP953_RS13780_2086	92.391	92	99
