WP_000340715.1	lcl|NZ_JQPU01000035.1_cds_WP_000340715.1_825	100.000	86	106
WP_000410266.1	lcl|NZ_JQPU01000035.1_cds_WP_000410267.1_824	99.682	314	314
WP_000410266.1	lcl|NZ_JQPU01000035.1_cds_WP_000646251.1_821	25.392	319	314
WP_000410266.1	lcl|NZ_JQPU01000019.1_cds_WP_000744698.1_358	24.383	324	314
WP_000410266.1	lcl|NZ_JQPU01000035.1_cds_WP_061255837.1_793	25.269	186	314
WP_000410266.1	lcl|NZ_JQPU01000035.1_cds_WP_061269945.1_738	23.958	288	314
WP_000410266.1	lcl|NZ_JQPU01000035.1_cds_WP_001067556.1_818	24.695	328	314
WP_000604525.1	lcl|NZ_JQPU01000035.1_cds_WP_061269957.1_823	98.356	365	365
WP_000884059.1	lcl|NZ_JQPU01000035.1_cds_WP_000884059.1_822	100.000	185	185
WP_000884059.1	lcl|NZ_JQPU01000045.1_cds_WP_000351733.1_1043	40.000	140	185
WP_000646254.1	lcl|NZ_JQPU01000035.1_cds_WP_000646251.1_821	99.392	329	329
WP_000646254.1	lcl|NZ_JQPU01000019.1_cds_WP_000744698.1_358	31.746	315	329
WP_000646254.1	lcl|NZ_JQPU01000035.1_cds_WP_061269945.1_738	31.045	335	329
WP_000646254.1	lcl|NZ_JQPU01000035.1_cds_WP_061255837.1_793	34.109	258	329
WP_000646254.1	lcl|NZ_JQPU01000140.1_cds_WP_002064390.1_2769	31.148	305	329
WP_000646254.1	lcl|NZ_JQPU01000156.1_cds_WP_000649924.1_2947	30.183	328	329
WP_000646254.1	lcl|NZ_JQPU01000177.1_cds_WP_000709511.1_3256	29.730	333	329
WP_000646254.1	lcl|NZ_JQPU01000035.1_cds_WP_061234286.1_764	25.455	275	329
WP_000646254.1	lcl|NZ_JQPU01000035.1_cds_WP_001067556.1_818	30.350	257	329
WP_000646254.1	lcl|NZ_JQPU01000140.1_cds_WP_000688698.1_2748	28.975	283	329
WP_000646254.1	lcl|NZ_JQPU01000035.1_cds_WP_000025488.1_799	24.765	319	329
WP_000646254.1	lcl|NZ_JQPU01000035.1_cds_WP_002079020.1_797	28.889	270	329
WP_000646254.1	lcl|NZ_JQPU01000035.1_cds_WP_000475901.1_755	27.737	274	329
WP_000646254.1	lcl|NZ_JQPU01000035.1_cds_WP_000410267.1_824	25.392	319	329
WP_000646254.1	lcl|NZ_JQPU01000006.1_cds_WP_001074779.1_82	27.757	263	329
WP_000646254.1	lcl|NZ_JQPU01000075.1_cds_WP_002105505.1_1662	24.699	332	329
WP_000646254.1	lcl|NZ_JQPU01000035.1_cds_WP_000487322.1_766	27.077	325	329
WP_000774259.1	lcl|NZ_JQPU01000035.1_cds_WP_000774259.1_820	99.625	267	267
WP_000774259.1	lcl|NZ_JQPU01000035.1_cds_WP_000859505.1_767	25.820	244	267
WP_000774259.1	lcl|NZ_JQPU01000035.1_cds_WP_061272670.1_786	24.786	234	267
WP_000774259.1	lcl|NZ_JQPU01000035.1_cds_WP_000842260.1_737	26.316	190	267
WP_000774259.1	lcl|NZ_JQPU01000040.1_cds_WP_000667727.1_890	31.818	110	267
WP_000774259.1	lcl|NZ_JQPU01000107.1_cds_WP_000805360.1_2226	26.667	210	267
WP_002072162.1	lcl|NZ_JQPU01000035.1_cds_WP_000612797.1_819	98.232	509	509
WP_002072162.1	lcl|NZ_JQPU01000113.1_cds_WP_000291581.1_2339	26.911	327	509
WP_002072162.1	lcl|NZ_JQPU01000113.1_cds_WP_000364504.1_2338	31.111	90	509
