WP_000340715.1	lcl|NZ_JPUC01000062.1_cds_WP_002725873.1_1198	91.860	86	106
WP_000410266.1	lcl|NZ_JPUC01000062.1_cds_WP_002733579.1_1199	92.994	314	314
WP_000410266.1	lcl|NZ_JPUC01000062.1_cds_WP_002733534.1_1202	24.765	319	314
WP_000410266.1	lcl|NZ_JPUC01000004.1_cds_WP_002722638.1_102	22.462	325	314
WP_000410266.1	lcl|NZ_JPUC01000064.1_cds_WP_002740024.1_1342	24.555	281	314
WP_000410266.1	lcl|NZ_JPUC01000150.1_cds_WP_002728309.1_2762	25.152	330	314
WP_000410266.1	lcl|NZ_JPUC01000024.1_cds_WP_002743770.1_723	22.222	171	314
WP_000604525.1	lcl|NZ_JPUC01000062.1_cds_WP_026054882.1_1200	84.932	365	365
WP_000884059.1	lcl|NZ_JPUC01000062.1_cds_WP_002733646.1_1201	95.676	185	185
WP_000884059.1	lcl|NZ_JPUC01000091.1_cds_WP_002721790.1_1854	36.301	146	185
WP_000646254.1	lcl|NZ_JPUC01000062.1_cds_WP_002733534.1_1202	97.872	329	329
WP_000646254.1	lcl|NZ_JPUC01000064.1_cds_WP_002740024.1_1342	31.343	335	329
WP_000646254.1	lcl|NZ_JPUC01000004.1_cds_WP_002722638.1_102	29.841	315	329
WP_000646254.1	lcl|NZ_JPUC01000150.1_cds_WP_002728309.1_2762	30.868	311	329
WP_000646254.1	lcl|NZ_JPUC01000024.1_cds_WP_002743770.1_723	27.566	341	329
WP_000646254.1	lcl|NZ_JPUC01000062.1_cds_WP_002733638.1_1239	27.586	348	329
WP_000646254.1	lcl|NZ_JPUC01000159.1_cds_WP_002741146.1_3055	29.167	312	329
WP_000646254.1	lcl|NZ_JPUC01000150.1_cds_WP_002728316.1_2765	27.879	330	329
WP_000646254.1	lcl|NZ_JPUC01000064.1_cds_WP_002733546.1_1317	25.000	268	329
WP_000646254.1	lcl|NZ_JPUC01000062.1_cds_WP_002740721.1_1205	28.990	307	329
WP_000646254.1	lcl|NZ_JPUC01000156.1_cds_WP_002732331.1_2917	25.369	339	329
WP_000646254.1	lcl|NZ_JPUC01000064.1_cds_WP_002733698.1_1325	27.007	274	329
WP_000646254.1	lcl|NZ_JPUC01000062.1_cds_WP_002744551.1_1233	28.519	270	329
WP_000646254.1	lcl|NZ_JPUC01000062.1_cds_WP_002733579.1_1199	27.309	249	329
WP_000646254.1	lcl|NZ_JPUC01000062.1_cds_WP_016749081.1_1231	23.659	317	329
WP_000646254.1	lcl|NZ_JPUC01000075.1_cds_WP_002740236.1_1557	26.792	265	329
WP_000646254.1	lcl|NZ_JPUC01000005.1_cds_WP_002721725.1_147	25.076	331	329
WP_000646254.1	lcl|NZ_JPUC01000008.1_cds_WP_002739935.1_187	27.711	249	329
WP_000646254.1	lcl|NZ_JPUC01000064.1_cds_WP_002733757.1_1315	31.034	174	329
WP_000774259.1	lcl|NZ_JPUC01000062.1_cds_WP_002733627.1_1203	92.884	267	267
WP_000774259.1	lcl|NZ_JPUC01000062.1_cds_WP_002740926.1_1244	24.786	234	267
WP_000774259.1	lcl|NZ_JPUC01000064.1_cds_WP_002738295.1_1314	24.303	251	267
WP_000774259.1	lcl|NZ_JPUC01000064.1_cds_WP_002727921.1_1343	26.455	189	267
WP_000774259.1	lcl|NZ_JPUC01000135.1_cds_WP_002729040.1_2571	33.636	110	267
WP_000774259.1	lcl|NZ_JPUC01000024.1_cds_WP_002729513.1_724	27.225	191	267
WP_000774259.1	lcl|NZ_JPUC01000021.1_cds_WP_002766579.1_551	25.000	208	267
WP_002072162.1	lcl|NZ_JPUC01000062.1_cds_WP_002740779.1_1204	97.053	509	509
WP_002072162.1	lcl|NZ_JPUC01000086.1_cds_WP_002728536.1_1706	27.103	321	509
WP_002072162.1	lcl|NZ_JPUC01000086.1_cds_WP_002728534.1_1705	31.111	90	509
WP_002072162.1	lcl|NZ_JPUC01000062.1_cds_WP_002740779.1_1204	97.053	509	509
WP_002072162.1	lcl|NZ_JPUC01000086.1_cds_WP_002728536.1_1706	27.103	321	509
WP_002072162.1	lcl|NZ_JPUC01000086.1_cds_WP_002728534.1_1705	31.111	90	509
WP_001067557.1	lcl|NZ_JPUC01000062.1_cds_WP_002740721.1_1205	95.152	330	330
WP_001067557.1	lcl|NZ_JPUC01000150.1_cds_WP_002728309.1_2762	26.740	273	330
WP_001067557.1	lcl|NZ_JPUC01000062.1_cds_WP_002733534.1_1202	28.990	307	330
WP_001067557.1	lcl|NZ_JPUC01000062.1_cds_WP_016749081.1_1231	30.317	221	330
WP_001067557.1	lcl|NZ_JPUC01000004.1_cds_WP_002722638.1_102	27.425	299	330
WP_001067557.1	lcl|NZ_JPUC01000064.1_cds_WP_002740024.1_1342	26.183	317	330
WP_001067557.1	lcl|NZ_JPUC01000156.1_cds_WP_002732331.1_2917	27.193	228	330
WP_001067557.1	lcl|NZ_JPUC01000005.1_cds_WP_002721725.1_147	24.898	245	330
WP_001067557.1	lcl|NZ_JPUC01000159.1_cds_WP_002741146.1_3055	27.303	304	330
WP_001067557.1	lcl|NZ_JPUC01000064.1_cds_WP_002733546.1_1317	25.275	273	330
WP_001067557.1	lcl|NZ_JPUC01000062.1_cds_WP_002733638.1_1239	25.965	285	330
WP_001067557.1	lcl|NZ_JPUC01000062.1_cds_WP_002733579.1_1199	24.540	326	330
WP_001067557.1	lcl|NZ_JPUC01000024.1_cds_WP_002743770.1_723	24.648	142	330
WP_001067557.1	lcl|NZ_JPUC01000008.1_cds_WP_002739935.1_187	26.351	296	330
WP_001067557.1	lcl|NZ_JPUC01000075.1_cds_WP_002740236.1_1557	26.337	243	330
WP_001067557.1	lcl|NZ_JPUC01000210.1_cds_WP_002739707.1_3368	25.781	128	330
WP_001198107.1	lcl|NZ_JPUC01000062.1_cds_WP_002740826.1_1206	95.628	366	366
WP_001198107.1	lcl|NZ_JPUC01000062.1_cds_WP_002740861.1_1207	39.452	365	366
WP_001198107.1	lcl|NZ_JPUC01000062.1_cds_WP_002733737.1_1227	33.616	354	366
WP_001198107.1	lcl|NZ_JPUC01000064.1_cds_WP_002740294.1_1336	32.861	353	366
WP_001198107.1	lcl|NZ_JPUC01000135.1_cds_WP_002728994.1_2577	27.778	378	366
WP_001198107.1	lcl|NZ_JPUC01000148.1_cds_WP_002738884.1_2702	30.471	361	366
