WP_000340715.1	lcl|NZ_AOVO01000023.1_cds_WP_000340715.1_360	100.000	86	106
WP_000410266.1	lcl|NZ_AOVO01000023.1_cds_WP_000410273.1_361	99.363	314	314
WP_000410266.1	lcl|NZ_AOVO01000023.1_cds_WP_000093099.1_381	46.988	83	314
WP_000410266.1	lcl|NZ_AOVO01000023.1_cds_WP_000646250.1_364	25.392	319	314
WP_000410266.1	lcl|NZ_AOVO01000145.1_cds_WP_000744700.1_3551	24.383	324	314
WP_000410266.1	lcl|NZ_AOVO01000023.1_cds_WP_000600889.1_390	25.269	186	314
WP_000410266.1	lcl|NZ_AOVO01000023.1_cds_WP_000723090.1_443	23.958	288	314
WP_000410266.1	lcl|NZ_AOVO01000023.1_cds_WP_001067557.1_367	24.695	328	314
WP_000604525.1	lcl|NZ_AOVO01000023.1_cds_WP_000604524.1_362	99.178	365	365
WP_000884059.1	lcl|NZ_AOVO01000023.1_cds_WP_000884059.1_363	100.000	185	185
WP_000884059.1	lcl|NZ_AOVO01000143.1_cds_WP_000351733.1_3350	40.000	140	185
WP_000646254.1	lcl|NZ_AOVO01000023.1_cds_WP_000646250.1_364	98.784	329	329
WP_000646254.1	lcl|NZ_AOVO01000145.1_cds_WP_000744700.1_3551	31.746	315	329
WP_000646254.1	lcl|NZ_AOVO01000023.1_cds_WP_000723090.1_443	31.045	335	329
WP_000646254.1	lcl|NZ_AOVO01000023.1_cds_WP_000600889.1_390	34.109	258	329
WP_000646254.1	lcl|NZ_AOVO01000040.1_cds_WP_001984071.1_824	31.475	305	329
WP_000646254.1	lcl|NZ_AOVO01000106.1_cds_WP_000649925.1_2381	30.183	328	329
WP_000646254.1	lcl|NZ_AOVO01000033.1_cds_WP_000709511.1_699	29.730	333	329
WP_000646254.1	lcl|NZ_AOVO01000023.1_cds_WP_000601375.1_417	25.091	275	329
WP_000646254.1	lcl|NZ_AOVO01000023.1_cds_WP_001067557.1_367	30.350	257	329
WP_000646254.1	lcl|NZ_AOVO01000138.1_cds_WP_000688695.1_3252	28.975	283	329
WP_000646254.1	lcl|NZ_AOVO01000023.1_cds_WP_000475904.1_426	27.737	274	329
WP_000646254.1	lcl|NZ_AOVO01000023.1_cds_WP_000410273.1_361	25.705	319	329
WP_000646254.1	lcl|NZ_AOVO01000053.1_cds_WP_001074785.1_1258	29.057	265	329
WP_000646254.1	lcl|NZ_AOVO01000081.1_cds_WP_001003555.1_1749	25.148	338	329
WP_000646254.1	lcl|NZ_AOVO01000023.1_cds_WP_000487322.1_415	27.077	325	329
WP_000774259.1	lcl|NZ_AOVO01000023.1_cds_WP_000774262.1_365	98.127	267	267
WP_000774259.1	lcl|NZ_AOVO01000023.1_cds_WP_000859505.1_414	25.820	244	267
WP_000774259.1	lcl|NZ_AOVO01000023.1_cds_WP_000800438.1_395	24.786	234	267
WP_000774259.1	lcl|NZ_AOVO01000023.1_cds_WP_000842260.1_444	26.316	190	267
WP_000774259.1	lcl|NZ_AOVO01000067.1_cds_WP_000667727.1_1398	31.818	110	267
WP_000774259.1	lcl|NZ_AOVO01000107.1_cds_WP_000805357.1_2397	26.190	210	267
WP_002072162.1	lcl|NZ_AOVO01000023.1_cds_WP_000612797.1_366	98.232	509	509
WP_002072162.1	lcl|NZ_AOVO01000025.1_cds_WP_000291591.1_522	26.911	327	509
WP_002072162.1	lcl|NZ_AOVO01000025.1_cds_WP_000364507.1_523	31.111	90	509
WP_002072162.1	lcl|NZ_AOVO01000023.1_cds_WP_000612797.1_366	98.232	509	509
WP_002072162.1	lcl|NZ_AOVO01000025.1_cds_WP_000291591.1_522	26.911	327	509
WP_002072162.1	lcl|NZ_AOVO01000025.1_cds_WP_000364507.1_523	31.111	90	509
WP_001067557.1	lcl|NZ_AOVO01000023.1_cds_WP_001067557.1_367	100.000	330	330
WP_001067557.1	lcl|NZ_AOVO01000023.1_cds_WP_000646250.1_364	28.664	307	330
WP_001067557.1	lcl|NZ_AOVO01000023.1_cds_WP_000600889.1_390	26.316	266	330
WP_001067557.1	lcl|NZ_AOVO01000040.1_cds_WP_001984071.1_824	25.735	272	330
WP_001067557.1	lcl|NZ_AOVO01000081.1_cds_WP_001003555.1_1749	28.395	243	330
WP_001067557.1	lcl|NZ_AOVO01000145.1_cds_WP_000744700.1_3551	26.812	276	330
WP_001067557.1	lcl|NZ_AOVO01000023.1_cds_WP_000723090.1_443	23.724	333	330
WP_001067557.1	lcl|NZ_AOVO01000106.1_cds_WP_000649925.1_2381	28.854	253	330
WP_001067557.1	lcl|NZ_AOVO01000138.1_cds_WP_000688695.1_3252	25.681	257	330
WP_001067557.1	lcl|NZ_AOVO01000023.1_cds_WP_000601375.1_417	26.545	275	330
WP_001067557.1	lcl|NZ_AOVO01000023.1_cds_WP_000410273.1_361	24.695	328	330
WP_001198107.1	lcl|NZ_AOVO01000023.1_cds_WP_001198107.1_368	100.000	366	366
WP_001198107.1	lcl|NZ_AOVO01000023.1_cds_WP_000608295.1_369	39.726	365	366
WP_001198107.1	lcl|NZ_AOVO01000023.1_cds_WP_000575178.1_437	34.262	359	366
WP_001198107.1	lcl|NZ_AOVO01000141.1_cds_WP_001281953.1_3282	27.441	379	366
WP_001198107.1	lcl|NZ_AOVO01000023.1_cds_WP_000346036.1_398	28.090	356	366
WP_001198107.1	lcl|NZ_AOVO01000023.1_cds_WP_000582222.1_379	31.111	360	366
WP_001198107.1	lcl|NZ_AOVO01000046.1_cds_WP_000538752.1_1001	29.692	357	366
WP_001198107.1	lcl|NZ_AOVO01000023.1_cds_WP_000947844.1_391	26.667	345	366
WP_001198107.1	lcl|NZ_AOVO01000024.1_cds_WP_001982414.1_508	31.579	190	366
WP_000608294.1	lcl|NZ_AOVO01000023.1_cds_WP_000608295.1_369	99.728	367	367
WP_000608294.1	lcl|NZ_AOVO01000023.1_cds_WP_001198107.1_368	39.452	365	367
WP_000608294.1	lcl|NZ_AOVO01000023.1_cds_WP_000575178.1_437	36.712	365	367
WP_000608294.1	lcl|NZ_AOVO01000046.1_cds_WP_000538752.1_1001	30.189	371	367
