WP_000340715.1	lcl|NZ_NPDP01000034.1_cds_WP_040913380.1_2383	95.349	86	106
WP_000410266.1	lcl|NZ_NPDP01000034.1_cds_WP_100736432.1_2382	91.613	310	314
WP_000410266.1	lcl|NZ_NPDP01000034.1_cds_WP_100756036.1_2369	23.827	277	314
WP_000410266.1	lcl|NZ_NPDP01000003.1_cds_WP_010573102.1_2071	22.154	325	314
WP_000410266.1	lcl|NZ_NPDP01000017.1_cds_WP_010575169.1_982	24.107	336	314
WP_000410266.1	lcl|NZ_NPDP01000051.1_cds_WP_010576029.1_3291	22.222	171	314
WP_000604525.1	lcl|NZ_NPDP01000008.1_cds_WP_100755119.1_4064	33.010	103	365
WP_000884059.1	lcl|NZ_NPDP01000024.1_cds_WP_010574925.1_1650	38.356	146	185
WP_000646254.1	lcl|NZ_NPDP01000034.1_cds_WP_100756036.1_2369	33.445	299	329
WP_000646254.1	lcl|NZ_NPDP01000017.1_cds_WP_010575169.1_982	29.341	334	329
WP_000646254.1	lcl|NZ_NPDP01000015.1_cds_WP_207765494.1_792	33.007	306	329
WP_000646254.1	lcl|NZ_NPDP01000003.1_cds_WP_010573102.1_2071	30.476	315	329
WP_000646254.1	lcl|NZ_NPDP01000051.1_cds_WP_010576029.1_3291	27.381	336	329
WP_000646254.1	lcl|NZ_NPDP01000037.1_cds_WP_100756164.1_2528	28.302	318	329
WP_000646254.1	lcl|NZ_NPDP01000036.1_cds_WP_040913715.1_2468	29.091	330	329
WP_000646254.1	lcl|NZ_NPDP01000017.1_cds_WP_100755522.1_957	24.194	310	329
WP_000646254.1	lcl|NZ_NPDP01000013.1_cds_WP_100755361.1_636	24.340	341	329
WP_000646254.1	lcl|NZ_NPDP01000034.1_cds_WP_100736432.1_2382	25.316	316	329
WP_000646254.1	lcl|NZ_NPDP01000043.1_cds_WP_100756459.1_2929	27.572	243	329
WP_000646254.1	lcl|NZ_NPDP01000009.1_cds_WP_100755145.1_4187	26.592	267	329
WP_000646254.1	lcl|NZ_NPDP01000071.1_cds_WP_100737717.1_3874	24.773	331	329
WP_000646254.1	lcl|NZ_NPDP01000017.1_cds_WP_100755529.1_965	27.907	172	329
WP_000646254.1	lcl|NZ_NPDP01000054.1_cds_WP_100756722.1_3380	24.903	257	329
WP_000646254.1	lcl|NZ_NPDP01000030.1_cds_WP_100755924.1_2144	28.279	244	329
WP_000646254.1	lcl|NZ_NPDP01000067.1_cds_WP_020986380.1_3710	25.357	280	329
WP_000774259.1	lcl|NZ_NPDP01000034.1_cds_WP_010575214.1_2364	24.255	235	267
WP_000774259.1	lcl|NZ_NPDP01000067.1_cds_WP_010575195.1_3709	25.000	208	267
WP_000774259.1	lcl|NZ_NPDP01000017.1_cds_WP_100755538.1_983	26.455	189	267
WP_000774259.1	lcl|NZ_NPDP01000022.1_cds_WP_100755724.1_1498	33.636	110	267
WP_000774259.1	lcl|NZ_NPDP01000051.1_cds_WP_207765005.1_3290	26.020	196	267
WP_000774259.1	lcl|NZ_NPDP01000053.1_cds_WP_100756684.1_3341	32.990	97	267
WP_002072162.1	lcl|NZ_NPDP01000007.1_cds_WP_100755051.1_3800	27.744	328	509
WP_002072162.1	lcl|NZ_NPDP01000007.1_cds_WP_100755052.1_3801	31.111	90	509
WP_002072162.1	lcl|NZ_NPDP01000007.1_cds_WP_100755051.1_3800	27.744	328	509
WP_002072162.1	lcl|NZ_NPDP01000007.1_cds_WP_100755052.1_3801	31.111	90	509
WP_001067557.1	lcl|NZ_NPDP01000015.1_cds_WP_207765494.1_792	27.306	271	330
WP_001067557.1	lcl|NZ_NPDP01000034.1_cds_WP_100756036.1_2369	27.138	269	330
WP_001067557.1	lcl|NZ_NPDP01000017.1_cds_WP_010575169.1_982	27.027	333	330
WP_001067557.1	lcl|NZ_NPDP01000003.1_cds_WP_010573102.1_2071	27.899	276	330
WP_001067557.1	lcl|NZ_NPDP01000071.1_cds_WP_100737717.1_3874	26.154	260	330
WP_001067557.1	lcl|NZ_NPDP01000034.1_cds_WP_100756024.1_2358	31.496	127	330
WP_001067557.1	lcl|NZ_NPDP01000043.1_cds_WP_100756459.1_2929	26.582	237	330
WP_001067557.1	lcl|NZ_NPDP01000013.1_cds_WP_100755361.1_636	26.848	257	330
WP_001067557.1	lcl|NZ_NPDP01000017.1_cds_WP_100755522.1_957	25.000	260	330
WP_001067557.1	lcl|NZ_NPDP01000037.1_cds_WP_100756164.1_2528	26.316	285	330
WP_001067557.1	lcl|NZ_NPDP01000034.1_cds_WP_100736413.1_2356	27.333	150	330
WP_001067557.1	lcl|NZ_NPDP01000051.1_cds_WP_010576029.1_3291	25.180	139	330
WP_001067557.1	lcl|NZ_NPDP01000034.1_cds_WP_100736432.1_2382	24.390	328	330
WP_001198107.1	lcl|NZ_NPDP01000022.1_cds_WP_207765505.1_1503	27.778	378	366
WP_001198107.1	lcl|NZ_NPDP01000004.1_cds_WP_100754851.1_2716	31.285	358	366
WP_001198107.1	lcl|NZ_NPDP01000034.1_cds_WP_100756035.1_2368	27.333	300	366
WP_001198107.1	lcl|NZ_NPDP01000053.1_cds_WP_040913053.1_3356	30.811	185	366
WP_000608294.1	lcl|NZ_NPDP01000004.1_cds_WP_100754851.1_2716	33.509	379	367
WP_000608294.1	lcl|NZ_NPDP01000022.1_cds_WP_207765505.1_1503	31.152	382	367
WP_000608294.1	lcl|NZ_NPDP01000034.1_cds_WP_100756035.1_2368	29.151	271	367
WP_000608294.1	lcl|NZ_NPDP01000053.1_cds_WP_040913053.1_3356	25.698	358	367
WP_000342716.1	lcl|NZ_NPDP01000008.1_cds_WP_010575921.1_4034	44.033	243	265
WP_001246619.1	lcl|NZ_NPDP01000002.1_cds_WP_100754714.1_1303	39.145	304	310
WP_001246619.1	lcl|NZ_NPDP01000001.1_cds_WP_020986400.1_146	25.490	306	310
WP_001246619.1	lcl|NZ_NPDP01000018.1_cds_WP_010574975.1_1103	27.820	133	310
WP_001246619.1	lcl|NZ_NPDP01000002.1_cds_WP_100754714.1_1303	39.145	304	310
WP_001246619.1	lcl|NZ_NPDP01000001.1_cds_WP_020986400.1_146	25.490	306	310
WP_001246619.1	lcl|NZ_NPDP01000018.1_cds_WP_010574975.1_1103	27.820	133	310
WP_001088861.1	lcl|NZ_NPDP01000001.1_cds_WP_020986723.1_15	44.643	56	144
WP_001088861.1	lcl|NZ_NPDP01000021.1_cds_WP_100755692.1_1457	43.137	51	144
WP_000517242.1	lcl|NZ_NPDP01000003.1_cds_WP_040913121.1_2099	26.923	78	221
WP_000517242.1	lcl|NZ_NPDP01000002.1_cds_WP_100754721.1_1321	25.743	101	221
WP_000282882.1	lcl|NZ_NPDP01000017.1_cds_WP_100755523.1_958	27.682	289	273
WP_000282882.1	lcl|NZ_NPDP01000026.1_cds_WP_100755855.1_1801	32.474	194	273
WP_000282882.1	lcl|NZ_NPDP01000017.1_cds_WP_243397124.1_979	26.697	221	273
WP_000282882.1	lcl|NZ_NPDP01000015.1_cds_WP_010572776.1_835	31.111	90	273
WP_000282882.1	lcl|NZ_NPDP01000032.1_cds_WP_100755996.1_2248	26.772	127	273
WP_000282882.1	lcl|NZ_NPDP01000058.1_cds_WP_010574718.1_3442	33.628	113	273
WP_000853988.1	lcl|NZ_NPDP01000017.1_cds_WP_243397124.1_979	53.626	593	582
WP_000853988.1	lcl|NZ_NPDP01000017.1_cds_WP_100755523.1_958	36.364	143	582
WP_000853988.1	lcl|NZ_NPDP01000026.1_cds_WP_100755855.1_1801	25.000	188	582
WP_000853988.1	lcl|NZ_NPDP01000017.1_cds_WP_243397124.1_979	53.626	593	582
WP_000853988.1	lcl|NZ_NPDP01000017.1_cds_WP_100755523.1_958	36.364	143	582
WP_000853988.1	lcl|NZ_NPDP01000026.1_cds_WP_100755855.1_1801	25.000	188	582
WP_001159758.1	lcl|NZ_NPDP01000017.1_cds_WP_100736391.1_980	82.258	186	186
WP_000642146.1	lcl|NZ_NPDP01000017.1_cds_WP_020985662.1_981	77.778	306	306
WP_000642146.1	lcl|NZ_NPDP01000034.1_cds_WP_100736413.1_2356	23.368	291	306
WP_000642146.1	lcl|NZ_NPDP01000017.1_cds_WP_100755528.1_964	26.190	126	306
WP_000723091.1	lcl|NZ_NPDP01000017.1_cds_WP_010575169.1_982	87.202	336	349
WP_000723091.1	lcl|NZ_NPDP01000034.1_cds_WP_100756036.1_2369	30.422	332	349
WP_000723091.1	lcl|NZ_NPDP01000037.1_cds_WP_100756164.1_2528	27.879	330	349
WP_000723091.1	lcl|NZ_NPDP01000051.1_cds_WP_010576029.1_3291	28.857	350	349
WP_000723091.1	lcl|NZ_NPDP01000036.1_cds_WP_040913715.1_2468	26.347	334	349
WP_000723091.1	lcl|NZ_NPDP01000003.1_cds_WP_010573102.1_2071	25.373	335	349
WP_000723091.1	lcl|NZ_NPDP01000067.1_cds_WP_020986380.1_3710	22.254	346	349
WP_000723091.1	lcl|NZ_NPDP01000015.1_cds_WP_207765494.1_792	24.332	337	349
WP_000723091.1	lcl|NZ_NPDP01000034.1_cds_WP_100736432.1_2382	23.958	288	349
WP_000723091.1	lcl|NZ_NPDP01000054.1_cds_WP_100756722.1_3380	30.667	150	349
WP_000723091.1	lcl|NZ_NPDP01000017.1_cds_WP_100755522.1_957	22.424	330	349
WP_000723091.1	lcl|NZ_NPDP01000013.1_cds_WP_100755361.1_636	23.077	247	349
WP_000723091.1	lcl|NZ_NPDP01000071.1_cds_WP_100737717.1_3874	23.324	343	349
WP_000723091.1	lcl|NZ_NPDP01000017.1_cds_WP_100755529.1_965	30.435	138	349
WP_000723091.1	lcl|NZ_NPDP01000030.1_cds_WP_100755924.1_2144	27.273	143	349
WP_000842260.1	lcl|NZ_NPDP01000017.1_cds_WP_100755538.1_983	88.095	294	294
WP_000842260.1	lcl|NZ_NPDP01000034.1_cds_WP_010575214.1_2364	26.840	231	294
WP_000842260.1	lcl|NZ_NPDP01000051.1_cds_WP_207765005.1_3290	26.457	223	294
WP_000878674.1	lcl|NZ_NPDP01000017.1_cds_WP_100736388.1_984	70.679	324	324
WP_000878674.1	lcl|NZ_NPDP01000017.1_cds_WP_100755540.1_986	24.268	239	324
WP_001114273.1	lcl|NZ_NPDP01000017.1_cds_WP_100755539.1_985	66.667	297	303
WP_000394243.1	lcl|NZ_NPDP01000017.1_cds_WP_100755540.1_986	65.836	281	282
WP_000394243.1	lcl|NZ_NPDP01000017.1_cds_WP_100736388.1_984	22.222	180	282
WP_000827955.1	lcl|NZ_NPDP01000017.1_cds_WP_100755541.1_987	82.127	442	464
WP_001256699.1	lcl|NZ_NPDP01000013.1_cds_WP_100755374.1_661	22.981	322	699
WP_002072239.1	lcl|NZ_NPDP01000004.1_cds_WP_020986636.1_2723	24.658	219	333
WP_002072239.1	lcl|NZ_NPDP01000004.1_cds_WP_020986636.1_2723	24.658	219	333
WP_001046777.1	lcl|NZ_NPDP01000002.1_cds_WP_100754722.1_1322	27.928	111	392
WP_001046777.1	lcl|NZ_NPDP01000005.1_cds_WP_010575630.1_3183	26.257	179	392
WP_001046777.1	lcl|NZ_NPDP01000006.1_cds_WP_020986265.1_3534	23.316	193	392
WP_001046777.1	lcl|NZ_NPDP01000003.1_cds_WP_040913121.1_2099	24.706	170	392
WP_000564977.1	lcl|NZ_NPDP01000003.1_cds_WP_165782932.1_2105	29.134	127	174
WP_000228801.1	lcl|NZ_NPDP01000022.1_cds_WP_207765505.1_1503	29.243	383	362
WP_000228801.1	lcl|NZ_NPDP01000034.1_cds_WP_100756035.1_2368	31.395	258	362
WP_000228801.1	lcl|NZ_NPDP01000053.1_cds_WP_040913053.1_3356	25.275	364	362
WP_000228801.1	lcl|NZ_NPDP01000004.1_cds_WP_100754851.1_2716	30.400	250	362
WP_002072224.1	lcl|NZ_NPDP01000034.1_cds_WP_100736431.1_2381	48.630	584	596
WP_002072224.1	lcl|NZ_NPDP01000036.1_cds_WP_165783024.1_2505	32.540	378	596
WP_002072224.1	lcl|NZ_NPDP01000013.1_cds_WP_010573481.1_602	36.293	259	596
WP_002072224.1	lcl|NZ_NPDP01000028.1_cds_WP_100737813.1_1911	34.677	248	596
WP_002072224.1	lcl|NZ_NPDP01000005.1_cds_WP_010575663.1_3149	33.493	209	596
WP_002072224.1	lcl|NZ_NPDP01000001.1_cds_WP_020986459.1_190	33.488	215	596
WP_002072224.1	lcl|NZ_NPDP01000089.1_cds_WP_100756895.1_4123	30.882	204	596
WP_002072224.1	lcl|NZ_NPDP01000007.1_cds_WP_010574783.1_3806	26.778	239	596
WP_002072224.1	lcl|NZ_NPDP01000065.1_cds_WP_100756790.1_3683	25.306	245	596
WP_002072224.1	lcl|NZ_NPDP01000014.1_cds_WP_040913226.1_681	30.556	216	596
WP_002072224.1	lcl|NZ_NPDP01000024.1_cds_WP_010574907.1_1670	28.099	242	596
WP_002072224.1	lcl|NZ_NPDP01000060.1_cds_WP_100737134.1_3618	27.928	222	596
WP_002072224.1	lcl|NZ_NPDP01000014.1_cds_WP_100755408.1_720	29.319	191	596
WP_002072224.1	lcl|NZ_NPDP01000010.1_cds_WP_010573345.1_330	28.761	226	596
WP_002072224.1	lcl|NZ_NPDP01000004.1_cds_WP_100754875.1_2781	27.830	212	596
WP_002072224.1	lcl|NZ_NPDP01000002.1_cds_WP_100754687.1_1225	25.778	225	596
WP_002072224.1	lcl|NZ_NPDP01000002.1_cds_WP_100754687.1_1225	29.648	199	596
WP_002072224.1	lcl|NZ_NPDP01000009.1_cds_WP_100755155.1_4202	26.512	215	596
WP_002072224.1	lcl|NZ_NPDP01000031.1_cds_WP_100738648.1_2216	27.854	219	596
WP_002072224.1	lcl|NZ_NPDP01000004.1_cds_WP_010575834.1_2791	26.126	222	596
WP_002072224.1	lcl|NZ_NPDP01000004.1_cds_WP_010575834.1_2791	25.806	155	596
WP_002072224.1	lcl|NZ_NPDP01000041.1_cds_WP_100756380.1_2864	26.957	230	596
WP_002072224.1	lcl|NZ_NPDP01000012.1_cds_WP_100737996.1_501	27.027	222	596
WP_002072224.1	lcl|NZ_NPDP01000006.1_cds_WP_100754972.1_3507	25.311	241	596
WP_002072224.1	lcl|NZ_NPDP01000030.1_cds_WP_100755914.1_2132	26.786	224	596
WP_002072224.1	lcl|NZ_NPDP01000014.1_cds_WP_100755416.1_729	25.490	204	596
WP_002072224.1	lcl|NZ_NPDP01000001.1_cds_WP_020985890.1_189	23.429	175	596
WP_002072224.1	lcl|NZ_NPDP01000024.1_cds_WP_100736278.1_1615	24.889	225	596
WP_002072224.1	lcl|NZ_NPDP01000012.1_cds_WP_100755314.1_518	23.474	213	596
WP_002072224.1	lcl|NZ_NPDP01000041.1_cds_WP_100756378.1_2863	24.314	255	596
WP_002072224.1	lcl|NZ_NPDP01000024.1_cds_WP_100755793.1_1651	27.184	206	596
WP_002072224.1	lcl|NZ_NPDP01000013.1_cds_WP_010573471.1_614	25.561	223	596
WP_002072224.1	lcl|NZ_NPDP01000013.1_cds_WP_010573471.1_614	25.322	233	596
WP_002072224.1	lcl|NZ_NPDP01000006.1_cds_WP_100754974.1_3510	21.239	226	596
WP_002072224.1	lcl|NZ_NPDP01000034.1_cds_WP_100736431.1_2381	48.630	584	596
WP_002072224.1	lcl|NZ_NPDP01000036.1_cds_WP_165783024.1_2505	32.540	378	596
WP_002072224.1	lcl|NZ_NPDP01000013.1_cds_WP_010573481.1_602	36.293	259	596
WP_002072224.1	lcl|NZ_NPDP01000028.1_cds_WP_100737813.1_1911	34.677	248	596
WP_002072224.1	lcl|NZ_NPDP01000005.1_cds_WP_010575663.1_3149	33.493	209	596
WP_002072224.1	lcl|NZ_NPDP01000001.1_cds_WP_020986459.1_190	33.488	215	596
WP_002072224.1	lcl|NZ_NPDP01000089.1_cds_WP_100756895.1_4123	30.882	204	596
WP_002072224.1	lcl|NZ_NPDP01000007.1_cds_WP_010574783.1_3806	26.778	239	596
WP_002072224.1	lcl|NZ_NPDP01000065.1_cds_WP_100756790.1_3683	25.306	245	596
WP_002072224.1	lcl|NZ_NPDP01000014.1_cds_WP_040913226.1_681	30.556	216	596
WP_002072224.1	lcl|NZ_NPDP01000024.1_cds_WP_010574907.1_1670	28.099	242	596
WP_002072224.1	lcl|NZ_NPDP01000060.1_cds_WP_100737134.1_3618	27.928	222	596
WP_002072224.1	lcl|NZ_NPDP01000014.1_cds_WP_100755408.1_720	29.319	191	596
WP_002072224.1	lcl|NZ_NPDP01000010.1_cds_WP_010573345.1_330	28.761	226	596
WP_002072224.1	lcl|NZ_NPDP01000004.1_cds_WP_100754875.1_2781	27.830	212	596
WP_002072224.1	lcl|NZ_NPDP01000002.1_cds_WP_100754687.1_1225	25.778	225	596
WP_002072224.1	lcl|NZ_NPDP01000002.1_cds_WP_100754687.1_1225	29.648	199	596
WP_002072224.1	lcl|NZ_NPDP01000009.1_cds_WP_100755155.1_4202	26.512	215	596
WP_002072224.1	lcl|NZ_NPDP01000031.1_cds_WP_100738648.1_2216	27.854	219	596
WP_002072224.1	lcl|NZ_NPDP01000004.1_cds_WP_010575834.1_2791	26.126	222	596
WP_002072224.1	lcl|NZ_NPDP01000004.1_cds_WP_010575834.1_2791	25.806	155	596
WP_002072224.1	lcl|NZ_NPDP01000041.1_cds_WP_100756380.1_2864	26.957	230	596
