WP_000340715.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000340715.1_382	100.000	86	106
WP_000410266.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000410273.1_383	99.363	314	314
WP_000410266.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000093099.1_403	46.988	83	314
WP_000410266.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000646250.1_386	25.392	319	314
WP_000410266.1	lcl|NZ_JAGGCM010000008.1_cds_WP_000744700.1_1405	24.383	324	314
WP_000410266.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000600889.1_412	25.269	186	314
WP_000410266.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000723090.1_465	23.958	288	314
WP_000410266.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001067557.1_389	24.695	328	314
WP_000604525.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000604524.1_384	99.178	365	365
WP_000884059.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000884059.1_385	100.000	185	185
WP_000884059.1	lcl|NZ_JAGGCM010000004.1_cds_WP_000351733.1_764	40.000	140	185
WP_000646254.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000646250.1_386	98.784	329	329
WP_000646254.1	lcl|NZ_JAGGCM010000008.1_cds_WP_000744700.1_1405	31.746	315	329
WP_000646254.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000723090.1_465	31.045	335	329
WP_000646254.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000600889.1_412	34.109	258	329
WP_000646254.1	lcl|NZ_JAGGCM010000026.1_cds_WP_001984071.1_2812	31.475	305	329
WP_000646254.1	lcl|NZ_JAGGCM010000009.1_cds_WP_000649925.1_1528	30.183	328	329
WP_000646254.1	lcl|NZ_JAGGCM010000060.1_cds_WP_000709511.1_3678	29.730	333	329
WP_000646254.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000601375.1_439	25.091	275	329
WP_000646254.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001067557.1_389	30.350	257	329
WP_000646254.1	lcl|NZ_JAGGCM010000026.1_cds_WP_000688695.1_2832	28.975	283	329
WP_000646254.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000475904.1_448	27.737	274	329
WP_000646254.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000410273.1_383	25.705	319	329
WP_000646254.1	lcl|NZ_JAGGCM010000017.1_cds_WP_001074785.1_2247	29.057	265	329
WP_000646254.1	lcl|NZ_JAGGCM010000018.1_cds_WP_001003555.1_2317	25.148	338	329
WP_000646254.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000487322.1_437	27.077	325	329
WP_000774259.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000774262.1_387	98.127	267	267
WP_000774259.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000859505.1_436	25.820	244	267
WP_000774259.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000800438.1_417	24.786	234	267
WP_000774259.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000842260.1_466	26.316	190	267
WP_000774259.1	lcl|NZ_JAGGCM010000024.1_cds_WP_000667727.1_2755	31.818	110	267
WP_000774259.1	lcl|NZ_JAGGCM010000021.1_cds_WP_000805357.1_2577	26.190	210	267
WP_002072162.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000612797.1_388	98.232	509	509
WP_002072162.1	lcl|NZ_JAGGCM010000019.1_cds_WP_000291591.1_2417	26.911	327	509
WP_002072162.1	lcl|NZ_JAGGCM010000019.1_cds_WP_000364507.1_2418	31.111	90	509
WP_002072162.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000612797.1_388	98.232	509	509
WP_002072162.1	lcl|NZ_JAGGCM010000019.1_cds_WP_000291591.1_2417	26.911	327	509
WP_002072162.1	lcl|NZ_JAGGCM010000019.1_cds_WP_000364507.1_2418	31.111	90	509
WP_001067557.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001067557.1_389	100.000	330	330
WP_001067557.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000646250.1_386	28.664	307	330
WP_001067557.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000600889.1_412	26.316	266	330
WP_001067557.1	lcl|NZ_JAGGCM010000026.1_cds_WP_001984071.1_2812	25.735	272	330
WP_001067557.1	lcl|NZ_JAGGCM010000018.1_cds_WP_001003555.1_2317	28.395	243	330
WP_001067557.1	lcl|NZ_JAGGCM010000008.1_cds_WP_000744700.1_1405	26.812	276	330
WP_001067557.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000723090.1_465	23.724	333	330
WP_001067557.1	lcl|NZ_JAGGCM010000009.1_cds_WP_000649925.1_1528	28.854	253	330
WP_001067557.1	lcl|NZ_JAGGCM010000026.1_cds_WP_000688695.1_2832	25.681	257	330
WP_001067557.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000601375.1_439	26.545	275	330
WP_001067557.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000410273.1_383	24.695	328	330
WP_001198107.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001198107.1_390	100.000	366	366
WP_001198107.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000608295.1_391	39.726	365	366
WP_001198107.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000575178.1_459	34.262	359	366
WP_001198107.1	lcl|NZ_JAGGCM010000026.1_cds_WP_001281953.1_2846	27.441	379	366
WP_001198107.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000346036.1_420	28.090	356	366
WP_001198107.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000582222.1_401	31.111	360	366
WP_001198107.1	lcl|NZ_JAGGCM010000006.1_cds_WP_000538752.1_1129	29.692	357	366
WP_001198107.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000947844.1_413	26.667	345	366
WP_001198107.1	lcl|NZ_JAGGCM010000013.1_cds_WP_001982414.1_1895	31.579	190	366
WP_000608294.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000608295.1_391	99.728	367	367
WP_000608294.1	lcl|NZ_JAGGCM010000002.1_cds_WP_001198107.1_390	39.452	365	367
WP_000608294.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000575178.1_459	36.712	365	367
WP_000608294.1	lcl|NZ_JAGGCM010000006.1_cds_WP_000538752.1_1129	30.189	371	367
WP_000608294.1	lcl|NZ_JAGGCM010000002.1_cds_WP_000582222.1_401	35.385	325	367
