WP_000340715.1	lcl|NZ_JQOY01000020.1_cds_WP_000340715.1_812	100.000	86	106
WP_000410266.1	lcl|NZ_JQOY01000020.1_cds_WP_000410273.1_811	99.363	314	314
WP_000410266.1	lcl|NZ_JQOY01000020.1_cds_WP_000093099.1_792	46.988	83	314
WP_000410266.1	lcl|NZ_JQOY01000020.1_cds_WP_000646256.1_808	27.239	268	314
WP_000410266.1	lcl|NZ_JQOY01000001.1_cds_WP_000744700.1_44	24.383	324	314
WP_000410266.1	lcl|NZ_JQOY01000020.1_cds_WP_000600889.1_783	25.269	186	314
WP_000410266.1	lcl|NZ_JQOY01000020.1_cds_WP_000723092.1_730	23.875	289	314
WP_000410266.1	lcl|NZ_JQOY01000020.1_cds_WP_001067556.1_805	24.695	328	314
WP_000604525.1	lcl|NZ_JQOY01000020.1_cds_WP_000604524.1_810	99.178	365	365
WP_000884059.1	lcl|NZ_JQOY01000020.1_cds_WP_000884059.1_809	100.000	185	185
WP_000884059.1	lcl|NZ_JQOY01000043.1_cds_WP_000351733.1_1455	40.000	140	185
WP_000646254.1	lcl|NZ_JQOY01000020.1_cds_WP_000646256.1_808	99.088	329	329
WP_000646254.1	lcl|NZ_JQOY01000001.1_cds_WP_000744700.1_44	31.746	315	329
WP_000646254.1	lcl|NZ_JQOY01000020.1_cds_WP_000723092.1_730	31.045	335	329
WP_000646254.1	lcl|NZ_JQOY01000020.1_cds_WP_000600889.1_783	34.109	258	329
WP_000646254.1	lcl|NZ_JQOY01000012.1_cds_WP_001984071.1_449	31.475	305	329
WP_000646254.1	lcl|NZ_JQOY01000023.1_cds_WP_000649925.1_896	30.183	328	329
WP_000646254.1	lcl|NZ_JQOY01000026.1_cds_WP_000709513.1_1020	29.730	333	329
WP_000646254.1	lcl|NZ_JQOY01000020.1_cds_WP_000601375.1_756	25.091	275	329
WP_000646254.1	lcl|NZ_JQOY01000020.1_cds_WP_001067556.1_805	30.350	257	329
WP_000646254.1	lcl|NZ_JQOY01000012.1_cds_WP_000688696.1_429	28.975	283	329
WP_000646254.1	lcl|NZ_JQOY01000020.1_cds_WP_000475901.1_747	27.737	274	329
WP_000646254.1	lcl|NZ_JQOY01000020.1_cds_WP_000410273.1_811	25.705	319	329
WP_000646254.1	lcl|NZ_JQOY01000096.1_cds_WP_001074785.1_2722	29.057	265	329
WP_000646254.1	lcl|NZ_JQOY01000125.1_cds_WP_001003556.1_3187	25.602	332	329
WP_000646254.1	lcl|NZ_JQOY01000020.1_cds_WP_000487322.1_758	27.077	325	329
WP_000774259.1	lcl|NZ_JQOY01000020.1_cds_WP_000774263.1_807	98.502	267	267
