WP_000340715.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002725873.1_2686	91.860	86	106
WP_000410266.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733579.1_2687	92.994	314	314
WP_000410266.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733534.1_2690	24.765	319	314
WP_000410266.1	lcl|NZ_JADDVJ010000018.1_cds_WP_002722638.1_694	22.462	325	314
WP_000410266.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740024.1_2781	24.555	281	314
WP_000410266.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002728309.1_2938	25.152	330	314
WP_000410266.1	lcl|NZ_JADDVJ010000029.1_cds_WP_002743770.1_1413	22.222	171	314
WP_000410266.1	lcl|NZ_JADDVJ010000094.1_cds_WP_193819167.1_3324	26.857	175	314
WP_000604525.1	lcl|NZ_JADDVJ010000005.1_cds_WP_026054882.1_2688	84.932	365	365
WP_000884059.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733646.1_2689	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVJ010000003.1_cds_WP_002721790.1_1947	36.301	146	185
WP_000646254.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733534.1_2690	97.872	329	329
WP_000646254.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740024.1_2781	31.343	335	329
WP_000646254.1	lcl|NZ_JADDVJ010000018.1_cds_WP_002722638.1_694	29.841	315	329
WP_000646254.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002728309.1_2938	30.868	311	329
WP_000646254.1	lcl|NZ_JADDVJ010000029.1_cds_WP_002743770.1_1413	27.566	341	329
WP_000646254.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733638.1_2727	27.586	348	329
WP_000646254.1	lcl|NZ_JADDVJ010000076.1_cds_WP_002741146.1_3107	29.167	312	329
WP_000646254.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002728316.1_2941	27.879	330	329
WP_000646254.1	lcl|NZ_JADDVJ010000094.1_cds_WP_193819167.1_3324	31.818	176	329
WP_000646254.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733546.1_2756	25.000	268	329
WP_000646254.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740721.1_2693	28.990	307	329
WP_000646254.1	lcl|NZ_JADDVJ010000007.1_cds_WP_002732331.1_3207	25.369	339	329
WP_000646254.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733698.1_2764	27.007	274	329
WP_000646254.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002744551.1_2721	28.519	270	329
WP_000646254.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733579.1_2687	27.309	249	329
WP_000646254.1	lcl|NZ_JADDVJ010000005.1_cds_WP_016749081.1_2719	23.659	317	329
WP_000646254.1	lcl|NZ_JADDVJ010000060.1_cds_WP_002740236.1_2790	26.792	265	329
WP_000646254.1	lcl|NZ_JADDVJ010000004.1_cds_WP_002721725.1_2366	25.076	331	329
WP_000646254.1	lcl|NZ_JADDVJ010000004.1_cds_WP_002739935.1_2454	27.711	249	329
WP_000646254.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733757.1_2754	31.034	174	329
WP_000774259.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733627.1_2691	92.884	267	267
WP_000774259.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740926.1_2732	24.786	234	267
WP_000774259.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002738295.1_2753	24.303	251	267
WP_000774259.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002727921.1_2782	26.455	189	267
WP_000774259.1	lcl|NZ_JADDVJ010000051.1_cds_WP_002729040.1_2502	33.636	110	267
WP_000774259.1	lcl|NZ_JADDVJ010000029.1_cds_WP_002729513.1_1412	27.225	191	267
WP_000774259.1	lcl|NZ_JADDVJ010000002.1_cds_WP_002766579.1_1552	25.000	208	267
WP_002072162.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740779.1_2692	97.053	509	509
WP_002072162.1	lcl|NZ_JADDVJ010000010.1_cds_WP_002728536.1_41	27.103	321	509
WP_002072162.1	lcl|NZ_JADDVJ010000010.1_cds_WP_002728534.1_42	31.111	90	509
WP_002072162.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740779.1_2692	97.053	509	509
WP_002072162.1	lcl|NZ_JADDVJ010000010.1_cds_WP_002728536.1_41	27.103	321	509
WP_002072162.1	lcl|NZ_JADDVJ010000010.1_cds_WP_002728534.1_42	31.111	90	509
WP_001067557.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740721.1_2693	95.152	330	330
WP_001067557.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002728309.1_2938	26.740	273	330
WP_001067557.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733534.1_2690	28.990	307	330
WP_001067557.1	lcl|NZ_JADDVJ010000005.1_cds_WP_016749081.1_2719	30.317	221	330
WP_001067557.1	lcl|NZ_JADDVJ010000018.1_cds_WP_002722638.1_694	27.425	299	330
WP_001067557.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740024.1_2781	26.183	317	330
WP_001067557.1	lcl|NZ_JADDVJ010000007.1_cds_WP_002732331.1_3207	27.193	228	330
WP_001067557.1	lcl|NZ_JADDVJ010000004.1_cds_WP_002721725.1_2366	24.898	245	330
WP_001067557.1	lcl|NZ_JADDVJ010000076.1_cds_WP_002741146.1_3107	27.303	304	330
WP_001067557.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733546.1_2756	25.275	273	330
WP_001067557.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733638.1_2727	25.965	285	330
WP_001067557.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733579.1_2687	24.540	326	330
WP_001067557.1	lcl|NZ_JADDVJ010000029.1_cds_WP_002743770.1_1413	24.648	142	330
WP_001067557.1	lcl|NZ_JADDVJ010000004.1_cds_WP_002739935.1_2454	26.351	296	330
WP_001067557.1	lcl|NZ_JADDVJ010000060.1_cds_WP_002740236.1_2790	26.337	243	330
WP_001067557.1	lcl|NZ_JADDVJ010000037.1_cds_WP_002739707.1_1875	25.781	128	330
WP_001198107.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740826.1_2694	95.628	366	366
WP_001198107.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740861.1_2695	39.452	365	366
WP_001198107.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733737.1_2715	33.616	354	366
WP_001198107.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740294.1_2775	32.861	353	366
WP_001198107.1	lcl|NZ_JADDVJ010000051.1_cds_WP_002728994.1_2508	27.778	378	366
WP_001198107.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002738884.1_2989	30.471	361	366
WP_001198107.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733599.1_2728	25.490	357	366
WP_001198107.1	lcl|NZ_JADDVJ010000007.1_cds_WP_002724641.1_3206	30.270	185	366
WP_000608294.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740861.1_2695	95.640	367	367
WP_000608294.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740826.1_2694	39.726	365	367
WP_000608294.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740294.1_2775	37.110	353	367
WP_000608294.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733737.1_2715	39.554	359	367
WP_000608294.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002738884.1_2989	33.596	381	367
WP_000608294.1	lcl|NZ_JADDVJ010000051.1_cds_WP_002728994.1_2508	30.105	382	367
WP_000608294.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733599.1_2728	30.791	354	367
WP_000608294.1	lcl|NZ_JADDVJ010000007.1_cds_WP_002724641.1_3206	26.536	358	367
WP_000689740.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740729.1_2696	92.096	544	544
WP_000689740.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740729.1_2696	92.096	544	544
WP_000342716.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740998.1_2697	94.717	265	265
WP_000342716.1	lcl|NZ_JADDVJ010000002.1_cds_WP_002742191.1_1583	43.725	247	265
WP_001246619.1	lcl|NZ_JADDVJ010000005.1_cds_WP_032853071.1_2698	93.871	310	310
