WP_000340715.1	lcl|NZ_RQFW01000019.1_cds_WP_035983633.1_1017	61.538	78	106
WP_000410266.1	lcl|NZ_RQFW01000019.1_cds_WP_135748742.1_1014	80.968	310	314
WP_000410266.1	lcl|NZ_RQFW01000022.1_cds_WP_135777770.1_3360	23.765	324	314
WP_000410266.1	lcl|NZ_RQFW01000012.1_cds_WP_135748906.1_2134	26.752	314	314
WP_000410266.1	lcl|NZ_RQFW01000019.1_cds_WP_135748743.1_1015	23.372	261	314
WP_000410266.1	lcl|NZ_RQFW01000001.1_cds_WP_135749866.1_3127	23.404	188	314
WP_000410266.1	lcl|NZ_RQFW01000005.1_cds_WP_135696291.1_524	22.741	321	314
WP_000884059.1	lcl|NZ_RQFW01000015.1_cds_WP_135749621.1_3642	30.909	165	185
WP_000646254.1	lcl|NZ_RQFW01000022.1_cds_WP_135777770.1_3360	30.892	314	329
WP_000646254.1	lcl|NZ_RQFW01000005.1_cds_WP_135696291.1_524	30.351	313	329
WP_000646254.1	lcl|NZ_RQFW01000001.1_cds_WP_135749866.1_3127	28.869	336	329
WP_000646254.1	lcl|NZ_RQFW01000019.1_cds_WP_135748743.1_1015	27.859	341	329
WP_000646254.1	lcl|NZ_RQFW01000012.1_cds_WP_135748906.1_2134	27.796	313	329
WP_000646254.1	lcl|NZ_RQFW01000012.1_cds_WP_135696004.1_2522	25.857	321	329
WP_000646254.1	lcl|NZ_RQFW01000012.1_cds_WP_135777017.1_2454	29.134	254	329
WP_000646254.1	lcl|NZ_RQFW01000019.1_cds_WP_135748742.1_1014	24.528	318	329
WP_000646254.1	lcl|NZ_RQFW01000022.1_cds_WP_135777748.1_3307	31.174	247	329
WP_000646254.1	lcl|NZ_RQFW01000018.1_cds_WP_135777381.1_1565	27.374	179	329
WP_000646254.1	lcl|NZ_RQFW01000019.1_cds_WP_135747942.1_957	25.000	260	329
WP_000646254.1	lcl|NZ_RQFW01000001.1_cds_WP_208727372.1_3138	26.407	231	329
WP_000646254.1	lcl|NZ_RQFW01000019.1_cds_WP_135750024.1_997	22.945	292	329
WP_000646254.1	lcl|NZ_RQFW01000012.1_cds_WP_135777023.1_2462	24.000	250	329
