WP_000340715.1	lcl|NZ_JQRX01000029.1_cds_WP_002733653.1_1180	90.698	86	106
WP_000410266.1	lcl|NZ_JQRX01000029.1_cds_WP_002733579.1_1181	92.994	314	314
WP_000410266.1	lcl|NZ_JQRX01000029.1_cds_WP_002733534.1_1184	24.765	319	314
WP_000410266.1	lcl|NZ_JQRX01000025.1_cds_WP_002722638.1_963	22.462	325	314
WP_000410266.1	lcl|NZ_JQRX01000075.1_cds_WP_002727919.1_2619	24.555	281	314
WP_000410266.1	lcl|NZ_JQRX01000001.1_cds_WP_002728309.1_3	25.152	330	314
WP_000410266.1	lcl|NZ_JQRX01000123.1_cds_WP_002729504.1_3246	22.222	171	314
WP_000604525.1	lcl|NZ_JQRX01000029.1_cds_WP_026054882.1_1182	84.932	365	365
WP_000884059.1	lcl|NZ_JQRX01000029.1_cds_WP_002733646.1_1183	95.676	185	185
WP_000884059.1	lcl|NZ_JQRX01000059.1_cds_WP_002721790.1_2262	36.301	146	185
WP_000646254.1	lcl|NZ_JQRX01000029.1_cds_WP_002733534.1_1184	97.872	329	329
WP_000646254.1	lcl|NZ_JQRX01000075.1_cds_WP_002727919.1_2619	30.746	335	329
WP_000646254.1	lcl|NZ_JQRX01000025.1_cds_WP_002722638.1_963	29.841	315	329
WP_000646254.1	lcl|NZ_JQRX01000001.1_cds_WP_002728309.1_3	30.868	311	329
WP_000646254.1	lcl|NZ_JQRX01000123.1_cds_WP_002729504.1_3246	27.566	341	329
WP_000646254.1	lcl|NZ_JQRX01000029.1_cds_WP_002733638.1_1216	27.586	348	329
WP_000646254.1	lcl|NZ_JQRX01000054.1_cds_WP_002732362.1_2105	29.167	312	329
WP_000646254.1	lcl|NZ_JQRX01000078.1_cds_WP_002735602.1_2693	27.879	330	329
WP_000646254.1	lcl|NZ_JQRX01000029.1_cds_WP_002733546.1_1251	25.000	268	329
WP_000646254.1	lcl|NZ_JQRX01000029.1_cds_WP_016749079.1_1187	28.990	307	329
WP_000646254.1	lcl|NZ_JQRX01000033.1_cds_WP_002732331.1_1375	25.369	339	329
WP_000646254.1	lcl|NZ_JQRX01000029.1_cds_WP_002733698.1_1259	27.007	274	329
WP_000646254.1	lcl|NZ_JQRX01000029.1_cds_WP_002744551.1_1210	28.519	270	329
WP_000646254.1	lcl|NZ_JQRX01000029.1_cds_WP_002733579.1_1181	27.309	249	329
WP_000646254.1	lcl|NZ_JQRX01000029.1_cds_WP_016749081.1_1208	23.659	317	329
WP_000646254.1	lcl|NZ_JQRX01000019.1_cds_WP_002728462.1_669	26.792	265	329
WP_000646254.1	lcl|NZ_JQRX01000034.1_cds_WP_002732574.1_1478	25.076	331	329
WP_000646254.1	lcl|NZ_JQRX01000010.1_cds_WP_002728696.1_339	27.309	249	329
WP_000646254.1	lcl|NZ_JQRX01000029.1_cds_WP_002733757.1_1249	31.034	174	329
WP_000774259.1	lcl|NZ_JQRX01000029.1_cds_WP_002733627.1_1185	92.884	267	267
WP_000774259.1	lcl|NZ_JQRX01000029.1_cds_WP_002733775.1_1221	24.153	236	267
WP_000774259.1	lcl|NZ_JQRX01000029.1_cds_WP_002733554.1_1248	24.303	251	267
WP_000774259.1	lcl|NZ_JQRX01000075.1_cds_WP_002727921.1_2620	26.455	189	267
WP_000774259.1	lcl|NZ_JQRX01000076.1_cds_WP_002729040.1_2648	33.636	110	267
WP_000774259.1	lcl|NZ_JQRX01000123.1_cds_WP_002729513.1_3247	27.225	191	267
WP_000774259.1	lcl|NZ_JQRX01000056.1_cds_WP_002766579.1_2183	25.000	208	267
WP_002072162.1	lcl|NZ_JQRX01000029.1_cds_WP_002738292.1_1186	97.250	509	509
