WP_000340715.1	lcl|NZ_JADDVA010000006.1_cds_WP_002725873.1_3025	91.860	86	106
WP_000410266.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733579.1_3024	92.994	314	314
WP_000410266.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733534.1_3021	24.765	319	314
WP_000410266.1	lcl|NZ_JADDVA010000016.1_cds_WP_002722638.1_515	22.462	325	314
WP_000410266.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740024.1_2930	24.555	281	314
WP_000410266.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728309.1_3087	25.152	330	314
WP_000410266.1	lcl|NZ_JADDVA010000028.1_cds_WP_002743770.1_1300	22.222	171	314
WP_000604525.1	lcl|NZ_JADDVA010000006.1_cds_WP_026054882.1_3023	84.932	365	365
WP_000884059.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733646.1_3022	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVA010000003.1_cds_WP_002721790.1_1888	36.301	146	185
WP_000646254.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733534.1_3021	97.872	329	329
WP_000646254.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740024.1_2930	31.343	335	329
WP_000646254.1	lcl|NZ_JADDVA010000016.1_cds_WP_002722638.1_515	29.841	315	329
WP_000646254.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728309.1_3087	30.868	311	329
WP_000646254.1	lcl|NZ_JADDVA010000028.1_cds_WP_002743770.1_1300	27.566	341	329
WP_000646254.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733638.1_2984	27.586	348	329
WP_000646254.1	lcl|NZ_JADDVA010000075.1_cds_WP_002741146.1_3067	29.167	312	329
WP_000646254.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728316.1_3090	27.879	330	329
WP_000646254.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733546.1_2955	25.000	268	329
WP_000646254.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740721.1_3018	28.990	307	329
WP_000646254.1	lcl|NZ_JADDVA010000008.1_cds_WP_002732331.1_3293	25.369	339	329
