WP_000340715.1	lcl|NZ_JQQA01000042.1_cds_WP_002614501.1_1230	89.535	86	106
WP_000410266.1	lcl|NZ_JQQA01000042.1_cds_WP_004503085.1_1231	91.374	313	314
WP_000410266.1	lcl|NZ_JQQA01000042.1_cds_JF93_RS21300_1251	61.905	63	314
WP_000410266.1	lcl|NZ_JQQA01000042.1_cds_WP_004503081.1_1234	25.949	316	314
WP_000410266.1	lcl|NZ_JQQA01000040.1_cds_WP_002615921.1_1156	24.149	323	314
WP_000410266.1	lcl|NZ_JQQA01000153.1_cds_WP_004498401.1_3348	25.225	333	314
WP_000410266.1	lcl|NZ_JQQA01000169.1_cds_WP_004499129.1_3569	24.555	281	314
WP_000410266.1	lcl|NZ_JQQA01000144.1_cds_WP_004495474.1_3274	24.848	330	314
WP_000410266.1	lcl|NZ_JQQA01000169.1_cds_WP_004503537.1_3595	21.587	315	314
WP_000604525.1	lcl|NZ_JQQA01000042.1_cds_WP_004503038.1_1232	83.014	365	365
WP_000884059.1	lcl|NZ_JQQA01000042.1_cds_WP_004503080.1_1233	96.216	185	185
WP_000884059.1	lcl|NZ_JQQA01000028.1_cds_WP_002630958.1_736	34.932	146	185
WP_000646254.1	lcl|NZ_JQQA01000042.1_cds_WP_004503081.1_1234	94.225	329	329
WP_000646254.1	lcl|NZ_JQQA01000169.1_cds_WP_004499129.1_3569	30.952	336	329
WP_000646254.1	lcl|NZ_JQQA01000040.1_cds_WP_002615921.1_1156	30.476	315	329
WP_000646254.1	lcl|NZ_JQQA01000144.1_cds_WP_004495474.1_3274	31.190	311	329
WP_000646254.1	lcl|NZ_JQQA01000197.1_cds_WP_004495537.1_3740	27.164	335	329
WP_000646254.1	lcl|NZ_JQQA01000153.1_cds_WP_004498401.1_3348	29.154	319	329
WP_000646254.1	lcl|NZ_JQQA01000134.1_cds_WP_004503054.1_3173	28.704	324	329
WP_000646254.1	lcl|NZ_JQQA01000024.1_cds_WP_004495465.1_616	28.261	322	329
WP_000646254.1	lcl|NZ_JQQA01000169.1_cds_WP_004503537.1_3595	25.000	268	329
WP_000646254.1	lcl|NZ_JQQA01000042.1_cds_WP_004503082.1_1237	29.316	307	329
WP_000646254.1	lcl|NZ_JQQA01000141.1_cds_WP_004496595.1_3244	26.277	274	329
WP_000646254.1	lcl|NZ_JQQA01000172.1_cds_WP_004503138.1_3628	28.889	270	329
WP_000646254.1	lcl|NZ_JQQA01000172.1_cds_WP_004503074.1_3626	23.659	317	329
WP_000646254.1	lcl|NZ_JQQA01000042.1_cds_WP_004503085.1_1231	27.778	252	329
WP_000646254.1	lcl|NZ_JQQA01000169.1_cds_WP_004503588.1_3586	26.642	274	329
WP_000646254.1	lcl|NZ_JQQA01000026.1_cds_WP_004496193.1_657	26.616	263	329
WP_000646254.1	lcl|NZ_JQQA01000056.1_cds_WP_016760974.1_1563	24.773	331	329
WP_000646254.1	lcl|NZ_JQQA01000066.1_cds_WP_004495316.1_1800	27.309	249	329
WP_000646254.1	lcl|NZ_JQQA01000169.1_cds_WP_004503611.1_3597	30.460	174	329
WP_000774259.1	lcl|NZ_JQQA01000042.1_cds_WP_004503120.1_1235	94.382	267	267
WP_000774259.1	lcl|NZ_JQQA01000169.1_cds_WP_004503495.1_3598	24.701	251	267
WP_000774259.1	lcl|NZ_JQQA01000134.1_cds_WP_061216761.1_3167	25.214	234	267
WP_000774259.1	lcl|NZ_JQQA01000043.1_cds_WP_004496417.1_1310	36.364	110	267
WP_000774259.1	lcl|NZ_JQQA01000169.1_cds_WP_002620407.1_3568	26.316	190	267
WP_000774259.1	lcl|NZ_JQQA01000197.1_cds_WP_016760166.1_3741	26.596	188	267
WP_000774259.1	lcl|NZ_JQQA01000089.1_cds_WP_080634011.1_2353	32.710	107	267
WP_002072162.1	lcl|NZ_JQQA01000042.1_cds_WP_004503040.1_1236	91.552	509	509
WP_002072162.1	lcl|NZ_JQQA01000018.1_cds_WP_002617878.1_482	25.526	333	509
WP_002072162.1	lcl|NZ_JQQA01000018.1_cds_WP_061216517.1_483	30.000	90	509
WP_002072162.1	lcl|NZ_JQQA01000042.1_cds_WP_004503040.1_1236	91.552	509	509
WP_002072162.1	lcl|NZ_JQQA01000018.1_cds_WP_002617878.1_482	25.526	333	509
WP_002072162.1	lcl|NZ_JQQA01000018.1_cds_WP_061216517.1_483	30.000	90	509
WP_001067557.1	lcl|NZ_JQQA01000042.1_cds_WP_004503082.1_1237	97.879	330	330
WP_001067557.1	lcl|NZ_JQQA01000144.1_cds_WP_004495474.1_3274	27.106	273	330
WP_001067557.1	lcl|NZ_JQQA01000042.1_cds_WP_004503081.1_1234	28.852	305	330
WP_001067557.1	lcl|NZ_JQQA01000040.1_cds_WP_002615921.1_1156	27.899	276	330
WP_001067557.1	lcl|NZ_JQQA01000172.1_cds_WP_004503074.1_3626	30.317	221	330
WP_001067557.1	lcl|NZ_JQQA01000169.1_cds_WP_004499129.1_3569	24.324	333	330
WP_001067557.1	lcl|NZ_JQQA01000141.1_cds_WP_004496595.1_3244	26.792	265	330
WP_001067557.1	lcl|NZ_JQQA01000056.1_cds_WP_016760974.1_1563	25.306	245	330
WP_001067557.1	lcl|NZ_JQQA01000134.1_cds_WP_004503054.1_3173	27.027	296	330
WP_001067557.1	lcl|NZ_JQQA01000153.1_cds_WP_004498401.1_3348	28.916	249	330
WP_001067557.1	lcl|NZ_JQQA01000197.1_cds_WP_004495537.1_3740	25.352	142	330
WP_001067557.1	lcl|NZ_JQQA01000042.1_cds_WP_004503085.1_1231	24.923	325	330
WP_001067557.1	lcl|NZ_JQQA01000169.1_cds_WP_004503537.1_3595	24.176	273	330
WP_001067557.1	lcl|NZ_JQQA01000026.1_cds_WP_004496193.1_657	26.230	244	330
WP_001198107.1	lcl|NZ_JQQA01000172.1_cds_WP_004503099.1_3622	35.549	346	366
WP_001198107.1	lcl|NZ_JQQA01000169.1_cds_WP_004499131.1_3575	33.898	354	366
WP_001198107.1	lcl|NZ_JQQA01000043.1_cds_WP_002621621.1_1305	27.177	379	366
WP_001198107.1	lcl|NZ_JQQA01000188.1_cds_WP_004503984.1_3700	28.090	356	366
WP_001198107.1	lcl|NZ_JQQA01000042.1_cds_WP_004503032.1_1249	32.853	347	366
WP_001198107.1	lcl|NZ_JQQA01000089.1_cds_WP_002615575.1_2413	30.748	361	366
WP_001198107.1	lcl|NZ_JQQA01000134.1_cds_WP_004503155.1_3172	25.210	357	366
WP_001198107.1	lcl|NZ_JQQA01000141.1_cds_WP_061216771.1_3243	30.270	185	366
WP_000608294.1	lcl|NZ_JQQA01000172.1_cds_WP_004503099.1_3622	40.449	356	367
WP_000608294.1	lcl|NZ_JQQA01000169.1_cds_WP_004499131.1_3575	38.649	370	367
WP_000608294.1	lcl|NZ_JQQA01000089.1_cds_WP_002615575.1_2413	33.071	381	367
WP_000608294.1	lcl|NZ_JQQA01000042.1_cds_WP_004503032.1_1249	35.535	318	367
WP_000608294.1	lcl|NZ_JQQA01000043.1_cds_WP_002621621.1_1305	30.809	383	367
WP_000608294.1	lcl|NZ_JQQA01000134.1_cds_WP_004503155.1_3172	29.915	351	367
WP_000608294.1	lcl|NZ_JQQA01000188.1_cds_WP_004503984.1_3700	24.665	373	367
WP_000608294.1	lcl|NZ_JQQA01000141.1_cds_WP_061216771.1_3243	26.536	358	367
WP_000689740.1	lcl|NZ_JQQA01000042.1_cds_WP_004503073.1_1238	38.278	546	544
WP_000689740.1	lcl|NZ_JQQA01000042.1_cds_WP_004503073.1_1238	38.278	546	544
WP_000342716.1	lcl|NZ_JQQA01000042.1_cds_WP_004503036.1_1239	67.547	265	265
WP_000342716.1	lcl|NZ_JQQA01000089.1_cds_WP_004496886.1_2408	44.130	247	265
WP_001246619.1	lcl|NZ_JQQA01000042.1_cds_WP_004503060.1_1240	89.355	310	310
WP_001246619.1	lcl|NZ_JQQA01000082.1_cds_WP_004499599.1_2149	38.816	304	310
WP_001246619.1	lcl|NZ_JQQA01000034.1_cds_WP_002619450.1_837	28.013	307	310
WP_001246619.1	lcl|NZ_JQQA01000021.1_cds_WP_004497826.1_557	27.068	133	310
WP_001246619.1	lcl|NZ_JQQA01000042.1_cds_WP_004503060.1_1240	89.355	310	310
WP_001246619.1	lcl|NZ_JQQA01000082.1_cds_WP_004499599.1_2149	38.816	304	310
WP_001246619.1	lcl|NZ_JQQA01000034.1_cds_WP_002619450.1_837	28.013	307	310
WP_001246619.1	lcl|NZ_JQQA01000021.1_cds_WP_004497826.1_557	27.068	133	310
WP_000479980.1	lcl|NZ_JQQA01000042.1_cds_WP_004503095.1_1241	95.076	264	264
WP_000715958.1	lcl|NZ_JQQA01000042.1_cds_WP_004503106.1_1242	90.698	129	131
WP_001088861.1	lcl|NZ_JQQA01000042.1_cds_WP_004503130.1_1243	77.143	140	144
WP_001088861.1	lcl|NZ_JQQA01000034.1_cds_WP_004462309.1_847	41.270	63	144
WP_000517242.1	lcl|NZ_JQQA01000042.1_cds_WP_004503042.1_1244	87.330	221	221
WP_000517242.1	lcl|NZ_JQQA01000040.1_cds_WP_026054389.1_1128	26.923	78	221
WP_228003844.1	lcl|NZ_JQQA01000169.1_cds_JF93_RS24535_3608	79.412	34	34
WP_228003844.1	lcl|NZ_JQQA01000047.1_cds_WP_155717487.1_1394	54.286	35	34
WP_001018782.1	lcl|NZ_JQQA01000283.1_cds_WP_061216847.1_3989	78.873	71	77
WP_001018782.1	lcl|NZ_JQQA01000169.1_cds_WP_198288180.1_3606	81.250	64	77
WP_001018782.1	lcl|NZ_JQQA01000202.1_cds_WP_100221161.1_3753	34.375	64	77
WP_001018782.1	lcl|NZ_JQQA01000113.1_cds_WP_100224538.1_2898	31.250	64	77
WP_033108396.1	lcl|NZ_JQQA01000053.1_cds_JF93_RS24160_1507	63.889	36	99
WP_000282882.1	lcl|NZ_JQQA01000169.1_cds_WP_004503590.1_3573	83.456	272	273
WP_000282882.1	lcl|NZ_JQQA01000100.1_cds_WP_002632255.1_2565	32.984	191	273
WP_000282882.1	lcl|NZ_JQQA01000169.1_cds_WP_004503516.1_3594	29.339	242	273
WP_000282882.1	lcl|NZ_JQQA01000169.1_cds_WP_016759273.1_3572	27.232	224	273
WP_000282882.1	lcl|NZ_JQQA01000172.1_cds_WP_004503127.1_3629	27.731	119	273
WP_000282882.1	lcl|NZ_JQQA01000014.1_cds_WP_004501889.1_432	24.590	183	273
WP_000282882.1	lcl|NZ_JQQA01000086.1_cds_WP_002635104.1_2252	31.111	90	273
WP_000282882.1	lcl|NZ_JQQA01000038.1_cds_WP_004496741.1_993	33.663	101	273
WP_000282882.1	lcl|NZ_JQQA01000169.1_cds_WP_026054394.1_3574	25.714	105	273
WP_000853988.1	lcl|NZ_JQQA01000169.1_cds_WP_016759273.1_3572	61.993	592	582
WP_000853988.1	lcl|NZ_JQQA01000169.1_cds_WP_004503590.1_3573	26.512	215	582
WP_000853988.1	lcl|NZ_JQQA01000169.1_cds_WP_004503516.1_3594	35.772	123	582
WP_000853988.1	lcl|NZ_JQQA01000169.1_cds_WP_026054394.1_3574	29.876	241	582
WP_000853988.1	lcl|NZ_JQQA01000172.1_cds_WP_004503127.1_3629	22.963	270	582
WP_000853988.1	lcl|NZ_JQQA01000100.1_cds_WP_002632255.1_2565	24.737	190	582
WP_000853988.1	lcl|NZ_JQQA01000169.1_cds_WP_016759273.1_3572	61.993	592	582
WP_000853988.1	lcl|NZ_JQQA01000169.1_cds_WP_004503590.1_3573	26.512	215	582
WP_000853988.1	lcl|NZ_JQQA01000169.1_cds_WP_004503516.1_3594	35.772	123	582
WP_000853988.1	lcl|NZ_JQQA01000169.1_cds_WP_026054394.1_3574	29.876	241	582
WP_000853988.1	lcl|NZ_JQQA01000172.1_cds_WP_004503127.1_3629	22.963	270	582
WP_000853988.1	lcl|NZ_JQQA01000100.1_cds_WP_002632255.1_2565	24.737	190	582
WP_001159758.1	lcl|NZ_JQQA01000169.1_cds_WP_002620400.1_3571	89.785	186	186
WP_001159758.1	lcl|NZ_JQQA01000172.1_cds_WP_004503089.1_3624	41.667	180	186
WP_000642146.1	lcl|NZ_JQQA01000169.1_cds_WP_004498158.1_3570	87.582	306	306
WP_000723091.1	lcl|NZ_JQQA01000169.1_cds_WP_004499129.1_3569	93.452	336	349
WP_000723091.1	lcl|NZ_JQQA01000042.1_cds_WP_004503081.1_1234	30.149	335	349
WP_000723091.1	lcl|NZ_JQQA01000153.1_cds_WP_004498401.1_3348	28.267	329	349
WP_000723091.1	lcl|NZ_JQQA01000197.1_cds_WP_004495537.1_3740	28.857	350	349
WP_000723091.1	lcl|NZ_JQQA01000040.1_cds_WP_002615921.1_1156	25.672	335	349
WP_000723091.1	lcl|NZ_JQQA01000024.1_cds_WP_004495465.1_616	26.946	334	349
WP_000723091.1	lcl|NZ_JQQA01000169.1_cds_WP_004503611.1_3597	25.369	339	349
WP_000723091.1	lcl|NZ_JQQA01000042.1_cds_WP_004503082.1_1237	23.724	333	349
WP_000723091.1	lcl|NZ_JQQA01000144.1_cds_WP_004495474.1_3274	23.235	340	349
WP_000723091.1	lcl|NZ_JQQA01000134.1_cds_WP_004503054.1_3173	23.188	345	349
WP_000723091.1	lcl|NZ_JQQA01000172.1_cds_WP_004503074.1_3626	23.599	339	349
WP_000723091.1	lcl|NZ_JQQA01000169.1_cds_WP_004503588.1_3586	27.711	249	349
WP_000723091.1	lcl|NZ_JQQA01000172.1_cds_WP_004503138.1_3628	25.000	256	349
WP_000723091.1	lcl|NZ_JQQA01000169.1_cds_WP_004503537.1_3595	24.715	263	349
WP_000723091.1	lcl|NZ_JQQA01000005.1_cds_WP_026054517.1_103	31.724	145	349
WP_000723091.1	lcl|NZ_JQQA01000042.1_cds_WP_004503085.1_1231	22.491	289	349
WP_000723091.1	lcl|NZ_JQQA01000026.1_cds_WP_004496193.1_657	25.664	339	349
WP_000723091.1	lcl|NZ_JQQA01000056.1_cds_WP_016760974.1_1563	28.218	202	349
WP_000723091.1	lcl|NZ_JQQA01000141.1_cds_WP_004496595.1_3244	23.265	245	349
WP_000842260.1	lcl|NZ_JQQA01000169.1_cds_WP_002620407.1_3568	91.837	294	294
WP_000842260.1	lcl|NZ_JQQA01000134.1_cds_WP_061216761.1_3167	31.073	177	294
WP_000842260.1	lcl|NZ_JQQA01000042.1_cds_WP_004503120.1_1235	26.316	190	294
WP_000842260.1	lcl|NZ_JQQA01000197.1_cds_WP_016760166.1_3741	27.778	216	294
WP_000878674.1	lcl|NZ_JQQA01000169.1_cds_WP_004498202.1_3567	83.025	324	324
WP_000878674.1	lcl|NZ_JQQA01000186.1_cds_WP_002625732.1_3685	25.000	212	324
WP_001114273.1	lcl|NZ_JQQA01000169.1_cds_WP_002620398.1_3566	81.208	298	303
WP_000394243.1	lcl|NZ_JQQA01000186.1_cds_WP_002625732.1_3685	76.241	282	282
WP_000394243.1	lcl|NZ_JQQA01000169.1_cds_WP_004498202.1_3567	24.747	198	282
WP_000827955.1	lcl|NZ_JQQA01000186.1_cds_WP_004498142.1_3686	85.129	464	464
WP_001256699.1	lcl|NZ_JQQA01000055.1_cds_WP_004504099.1_1539	22.256	328	699
WP_002072239.1	lcl|NZ_JQQA01000080.1_cds_WP_036059040.1_2110	25.688	218	333
WP_002072239.1	lcl|NZ_JQQA01000080.1_cds_WP_036059040.1_2110	25.688	218	333
WP_001046777.1	lcl|NZ_JQQA01000042.1_cds_WP_016758358.1_1246	54.870	308	392
WP_001046777.1	lcl|NZ_JQQA01000042.1_cds_WP_004503132.1_1248	26.799	403	392
WP_001046777.1	lcl|NZ_JQQA01000172.1_cds_WP_004503049.1_3621	26.667	360	392
WP_001046777.1	lcl|NZ_JQQA01000042.1_cds_JF93_RS24845_1245	45.000	40	392
WP_001046777.1	lcl|NZ_JQQA01000188.1_cds_WP_026054515.1_3696	28.082	146	392
WP_001046777.1	lcl|NZ_JQQA01000038.1_cds_WP_338107732.1_1048	22.881	236	392
WP_001046777.1	lcl|NZ_JQQA01000013.1_cds_WP_002619726.1_417	23.313	163	392
WP_001046777.1	lcl|NZ_JQQA01000040.1_cds_WP_026054389.1_1128	24.118	170	392
WP_000564977.1	lcl|NZ_JQQA01000042.1_cds_WP_004503088.1_1247	54.598	174	174
WP_000564977.1	lcl|NZ_JQQA01000040.1_cds_WP_002630878.1_1122	31.496	127	174
WP_000384508.1	lcl|NZ_JQQA01000042.1_cds_WP_004503132.1_1248	64.851	404	405
WP_000384508.1	lcl|NZ_JQQA01000172.1_cds_WP_004503049.1_3621	32.546	381	405
WP_000384508.1	lcl|NZ_JQQA01000042.1_cds_WP_016758358.1_1246	24.918	305	405
WP_000228801.1	lcl|NZ_JQQA01000042.1_cds_WP_004503032.1_1249	79.552	357	362
WP_000228801.1	lcl|NZ_JQQA01000172.1_cds_WP_004503099.1_3622	36.957	276	362
WP_000228801.1	lcl|NZ_JQQA01000043.1_cds_WP_002621621.1_1305	29.815	379	362
WP_000228801.1	lcl|NZ_JQQA01000188.1_cds_WP_004503984.1_3700	31.250	272	362
WP_000228801.1	lcl|NZ_JQQA01000169.1_cds_WP_004499131.1_3575	33.191	235	362
WP_000228801.1	lcl|NZ_JQQA01000141.1_cds_WP_061216771.1_3243	24.054	370	362
WP_000228801.1	lcl|NZ_JQQA01000089.1_cds_WP_002615575.1_2413	31.600	250	362
WP_230665945.1	lcl|NZ_JQQA01000274.1_cds_JF93_RS20485_3973	69.737	76	73
WP_230665945.1	lcl|NZ_JQQA01000298.1_cds_WP_061216852.1_4007	68.421	76	73
WP_230665945.1	lcl|NZ_JQQA01000065.1_cds_JF93_RS24175_1785	68.421	76	73
WP_230665945.1	lcl|NZ_JQQA01000317.1_cds_JF93_RS20795_4033	70.312	64	73
WP_230665945.1	lcl|NZ_JQQA01000103.1_cds_JF93_RS13735_2642	65.789	76	73
WP_230665945.1	lcl|NZ_JQQA01000272.1_cds_JF93_RS23285_3969	72.414	58	73
WP_230665945.1	lcl|NZ_JQQA01000154.1_cds_WP_235595496.1_3412	71.429	49	73
WP_230665945.1	lcl|NZ_JQQA01000034.1_cds_WP_020782457.1_813	69.444	36	73
WP_230665945.1	lcl|NZ_JQQA01000246.1_cds_WP_155717532.1_3906	63.889	36	73
WP_230665945.1	lcl|NZ_JQQA01000142.1_cds_WP_155717518.1_3251	63.889	36	73
WP_230665946.1	lcl|NZ_JQQA01000103.1_cds_JF93_RS13735_2642	75.000	24	24
WP_230665946.1	lcl|NZ_JQQA01000272.1_cds_JF93_RS23285_3969	79.167	24	24
WP_230665946.1	lcl|NZ_JQQA01000274.1_cds_JF93_RS20485_3973	86.364	22	24
WP_230665946.1	lcl|NZ_JQQA01000065.1_cds_JF93_RS24175_1785	79.167	24	24
WP_230665946.1	lcl|NZ_JQQA01000298.1_cds_WP_061216852.1_4007	73.684	19	24
WP_002072219.1	lcl|NZ_JQQA01000065.1_cds_JF93_RS24175_1785	67.568	37	44
WP_002072219.1	lcl|NZ_JQQA01000103.1_cds_JF93_RS21915_2643	70.588	34	44
WP_002072219.1	lcl|NZ_JQQA01000272.1_cds_JF93_RS23285_3969	73.333	30	44
WP_002072224.1	lcl|NZ_JQQA01000145.1_cds_WP_016760306.1_3283	33.069	378	596
WP_002072224.1	lcl|NZ_JQQA01000087.1_cds_WP_004497075.1_2308	35.271	258	596
WP_002072224.1	lcl|NZ_JQQA01000172.1_cds_WP_004503077.1_3630	34.914	232	596
WP_002072224.1	lcl|NZ_JQQA01000066.1_cds_WP_004502606.1_1840	34.553	246	596
WP_002072224.1	lcl|NZ_JQQA01000101.1_cds_WP_004497687.1_2595	32.189	233	596
WP_002072224.1	lcl|NZ_JQQA01000088.1_cds_WP_061216669.1_2327	31.364	220	596
WP_002072224.1	lcl|NZ_JQQA01000008.1_cds_WP_002626620.1_193	29.339	242	596
WP_002072224.1	lcl|NZ_JQQA01000018.1_cds_WP_004496188.1_488	26.126	222	596
WP_002072224.1	lcl|NZ_JQQA01000057.1_cds_WP_004496565.1_1589	27.753	227	596
