WP_000340715.1	lcl|NZ_RQHF01000008.1_cds_WP_002983174.1_3267	59.155	71	106
WP_000410266.1	lcl|NZ_RQHF01000008.1_cds_WP_135656840.1_3266	80.645	310	314
WP_000410266.1	lcl|NZ_RQHF01000035.1_cds_WP_135660461.1_1442	27.476	313	314
WP_000410266.1	lcl|NZ_RQHF01000035.1_cds_WP_002988752.1_1415	23.457	324	314
WP_000410266.1	lcl|NZ_RQHF01000042.1_cds_WP_135661006.1_3186	22.222	342	314
WP_000410266.1	lcl|NZ_RQHF01000028.1_cds_WP_002976825.1_178	22.324	327	314
WP_000884059.1	lcl|NZ_RQHF01000025.1_cds_WP_135658473.1_2509	31.515	165	185
WP_000646254.1	lcl|NZ_RQHF01000035.1_cds_WP_002988752.1_1415	30.573	314	329
WP_000646254.1	lcl|NZ_RQHF01000028.1_cds_WP_002976825.1_178	28.990	307	329
WP_000646254.1	lcl|NZ_RQHF01000042.1_cds_WP_135661006.1_3186	29.032	341	329
WP_000646254.1	lcl|NZ_RQHF01000035.1_cds_WP_135660461.1_1442	28.526	312	329
WP_000646254.1	lcl|NZ_RQHF01000008.1_cds_WP_135656796.1_3239	26.115	314	329
WP_000646254.1	lcl|NZ_RQHF01000028.1_cds_WP_135659413.1_351	25.545	321	329
WP_000646254.1	lcl|NZ_RQHF01000008.1_cds_WP_135656840.1_3266	25.949	316	329
WP_000646254.1	lcl|NZ_RQHF01000028.1_cds_WP_135659487.1_404	28.854	253	329
WP_000646254.1	lcl|NZ_RQHF01000008.1_cds_WP_135656761.1_3225	25.547	274	329
WP_000646254.1	lcl|NZ_RQHF01000016.1_cds_WP_135658339.1_3572	24.016	254	329
WP_000646254.1	lcl|NZ_RQHF01000035.1_cds_WP_135660392.1_1363	28.740	254	329
WP_000646254.1	lcl|NZ_RQHF01000030.1_cds_WP_135659750.1_1856	24.528	265	329
WP_000646254.1	lcl|NZ_RQHF01000008.1_cds_WP_135656743.1_3216	21.176	255	329
WP_000646254.1	lcl|NZ_RQHF01000042.1_cds_WP_198288770.1_3197	26.407	231	329
WP_000646254.1	lcl|NZ_RQHF01000008.1_cds_WP_210413163.1_3229	33.036	112	329
WP_000646254.1	lcl|NZ_RQHF01000028.1_cds_WP_135659711.1_396	24.800	125	329
WP_000774259.1	lcl|NZ_RQHF01000008.1_cds_WP_135656753.1_3221	24.904	261	267
WP_000774259.1	lcl|NZ_RQHF01000030.1_cds_WP_135659777.1_1917	22.989	261	267
WP_000774259.1	lcl|NZ_RQHF01000028.1_cds_WP_083901906.1_287	26.901	171	267
WP_000774259.1	lcl|NZ_RQHF01000042.1_cds_WP_135661005.1_3185	26.531	196	267
WP_002072162.1	lcl|NZ_RQHF01000025.1_cds_WP_135658447.1_2487	23.988	321	509
WP_002072162.1	lcl|NZ_RQHF01000025.1_cds_WP_135658445.1_2486	30.189	106	509
WP_002072162.1	lcl|NZ_RQHF01000025.1_cds_WP_135658447.1_2487	23.988	321	509
WP_002072162.1	lcl|NZ_RQHF01000025.1_cds_WP_135658445.1_2486	30.189	106	509
WP_001067557.1	lcl|NZ_RQHF01000028.1_cds_WP_002976825.1_178	24.101	278	330
WP_001067557.1	lcl|NZ_RQHF01000028.1_cds_WP_135659487.1_404	28.517	263	330
WP_001067557.1	lcl|NZ_RQHF01000035.1_cds_WP_002988752.1_1415	26.812	276	330
WP_001067557.1	lcl|NZ_RQHF01000035.1_cds_WP_135660461.1_1442	28.102	274	330
WP_001067557.1	lcl|NZ_RQHF01000008.1_cds_WP_135656796.1_3239	26.136	264	330
WP_001067557.1	lcl|NZ_RQHF01000028.1_cds_WP_135659711.1_396	24.219	256	330
WP_001067557.1	lcl|NZ_RQHF01000042.1_cds_WP_135661006.1_3186	22.910	323	330
WP_001067557.1	lcl|NZ_RQHF01000016.1_cds_WP_135658339.1_3572	27.004	237	330
WP_001067557.1	lcl|NZ_RQHF01000035.1_cds_WP_135660392.1_1363	23.671	207	330
WP_001067557.1	lcl|NZ_RQHF01000028.1_cds_WP_135659413.1_351	28.000	150	330
WP_001198107.1	lcl|NZ_RQHF01000028.1_cds_WP_002980408.1_467	29.211	380	366
WP_001198107.1	lcl|NZ_RQHF01000008.1_cds_WP_135656832.1_3262	31.414	382	366
WP_001198107.1	lcl|NZ_RQHF01000008.1_cds_WP_135656809.1_3246	31.212	330	366
WP_001198107.1	lcl|NZ_RQHF01000012.1_cds_WP_135657910.1_1081	29.178	353	366
WP_000608294.1	lcl|NZ_RQHF01000008.1_cds_WP_135656832.1_3262	32.055	365	367
WP_000608294.1	lcl|NZ_RQHF01000008.1_cds_WP_135656809.1_3246	32.822	326	367
WP_000608294.1	lcl|NZ_RQHF01000012.1_cds_WP_135657910.1_1081	30.205	341	367
WP_000608294.1	lcl|NZ_RQHF01000028.1_cds_WP_002980408.1_467	28.042	378	367
WP_000608294.1	lcl|NZ_RQHF01000012.1_cds_WP_135657506.1_722	26.050	357	367
WP_000608294.1	lcl|NZ_RQHF01000009.1_cds_WP_135657274.1_2431	33.019	106	367
WP_000342716.1	lcl|NZ_RQHF01000012.1_cds_WP_135657444.1_670	41.152	243	265
WP_001246619.1	lcl|NZ_RQHF01000035.1_cds_WP_135660182.1_1175	37.419	310	310
WP_001246619.1	lcl|NZ_RQHF01000009.1_cds_WP_135657208.1_2360	30.968	310	310
WP_001246619.1	lcl|NZ_RQHF01000025.1_cds_WP_135658542.1_2572	23.282	262	310
WP_001246619.1	lcl|NZ_RQHF01000035.1_cds_WP_135660182.1_1175	37.419	310	310
WP_001246619.1	lcl|NZ_RQHF01000009.1_cds_WP_135657208.1_2360	30.968	310	310
WP_001246619.1	lcl|NZ_RQHF01000025.1_cds_WP_135658542.1_2572	23.282	262	310
WP_001088861.1	lcl|NZ_RQHF01000009.1_cds_WP_002978167.1_2385	39.683	63	144
WP_033108396.1	lcl|NZ_RQHF01000005.1_cds_WP_135656353.1_3598	45.455	33	99
WP_000282882.1	lcl|NZ_RQHF01000030.1_cds_WP_210413222.1_2133	30.594	219	273
WP_000282882.1	lcl|NZ_RQHF01000030.1_cds_WP_135659740.1_1842	28.099	242	273
WP_000282882.1	lcl|NZ_RQHF01000008.1_cds_WP_135656815.1_3250	30.918	207	273
WP_000282882.1	lcl|NZ_RQHF01000008.1_cds_WP_135656765.1_3227	26.937	271	273
WP_000282882.1	lcl|NZ_RQHF01000016.1_cds_WP_168222689.1_3547	26.378	254	273
WP_000282882.1	lcl|NZ_RQHF01000008.1_cds_WP_135656720.1_3204	24.762	210	273
WP_000282882.1	lcl|NZ_RQHF01000030.1_cds_WP_002982271.1_1852	26.549	113	273
WP_000282882.1	lcl|NZ_RQHF01000030.1_cds_WP_002982468.1_1845	31.579	95	273
WP_000282882.1	lcl|NZ_RQHF01000007.1_cds_WP_002976383.1_1568	29.348	92	273
WP_000853988.1	lcl|NZ_RQHF01000008.1_cds_WP_135656765.1_3227	30.472	233	582
WP_000853988.1	lcl|NZ_RQHF01000030.1_cds_WP_135659740.1_1842	35.780	109	582
WP_000853988.1	lcl|NZ_RQHF01000030.1_cds_WP_210413222.1_2133	30.233	129	582
WP_000853988.1	lcl|NZ_RQHF01000008.1_cds_WP_135656815.1_3250	28.111	217	582
WP_000853988.1	lcl|NZ_RQHF01000030.1_cds_WP_135659737.1_1840	23.549	293	582
WP_000853988.1	lcl|NZ_RQHF01000008.1_cds_WP_135656765.1_3227	30.472	233	582
WP_000853988.1	lcl|NZ_RQHF01000030.1_cds_WP_135659740.1_1842	35.780	109	582
WP_000853988.1	lcl|NZ_RQHF01000030.1_cds_WP_210413222.1_2133	30.233	129	582
WP_000853988.1	lcl|NZ_RQHF01000008.1_cds_WP_135656815.1_3250	28.111	217	582
WP_000853988.1	lcl|NZ_RQHF01000030.1_cds_WP_135659737.1_1840	23.549	293	582
WP_001159758.1	lcl|NZ_RQHF01000008.1_cds_WP_135656751.1_3220	33.125	160	186
WP_000642146.1	lcl|NZ_RQHF01000008.1_cds_WP_135656819.1_3252	23.948	309	306
WP_000723091.1	lcl|NZ_RQHF01000042.1_cds_WP_135661006.1_3186	27.714	350	349
WP_000723091.1	lcl|NZ_RQHF01000035.1_cds_WP_002988752.1_1415	27.778	234	349
WP_000723091.1	lcl|NZ_RQHF01000028.1_cds_WP_135659413.1_351	24.332	337	349
WP_000723091.1	lcl|NZ_RQHF01000008.1_cds_WP_135656796.1_3239	24.183	306	349
WP_000723091.1	lcl|NZ_RQHF01000035.1_cds_WP_135660461.1_1442	25.223	337	349
WP_000723091.1	lcl|NZ_RQHF01000008.1_cds_WP_135656840.1_3266	23.034	356	349
WP_000723091.1	lcl|NZ_RQHF01000028.1_cds_WP_002976825.1_178	23.724	333	349
WP_000723091.1	lcl|NZ_RQHF01000008.1_cds_WP_210413163.1_3229	21.365	337	349
WP_000723091.1	lcl|NZ_RQHF01000042.1_cds_WP_198288770.1_3197	30.986	142	349
WP_000723091.1	lcl|NZ_RQHF01000028.1_cds_WP_135659711.1_396	28.090	178	349
WP_000723091.1	lcl|NZ_RQHF01000008.1_cds_WP_135656761.1_3225	24.096	249	349
WP_000842260.1	lcl|NZ_RQHF01000042.1_cds_WP_135661005.1_3185	23.944	213	294
WP_000827955.1	lcl|NZ_RQHF01000028.1_cds_WP_135659352.1_297	36.538	416	464
WP_001256699.1	lcl|NZ_RQHF01000015.1_cds_WP_135658202.1_2891	27.198	364	699
WP_002072239.1	lcl|NZ_RQHF01000035.1_cds_WP_135660502.1_1475	25.366	205	333
WP_002072239.1	lcl|NZ_RQHF01000028.1_cds_WP_135659380.1_318	23.923	209	333
WP_002072239.1	lcl|NZ_RQHF01000035.1_cds_WP_135660267.1_1257	24.107	224	333
WP_002072239.1	lcl|NZ_RQHF01000035.1_cds_WP_135660502.1_1475	25.366	205	333
WP_002072239.1	lcl|NZ_RQHF01000028.1_cds_WP_135659380.1_318	23.923	209	333
WP_002072239.1	lcl|NZ_RQHF01000035.1_cds_WP_135660267.1_1257	24.107	224	333
WP_001046777.1	lcl|NZ_RQHF01000008.1_cds_WP_135656749.1_3219	24.868	378	392
WP_001046777.1	lcl|NZ_RQHF01000015.1_cds_WP_135658204.1_2895	27.083	192	392
WP_001046777.1	lcl|NZ_RQHF01000042.1_cds_WP_135660765.1_2987	25.907	193	392
WP_000564977.1	lcl|NZ_RQHF01000028.1_cds_WP_135659616.1_528	30.328	122	174
WP_000384508.1	lcl|NZ_RQHF01000008.1_cds_WP_135656749.1_3219	31.605	405	405
WP_000228801.1	lcl|NZ_RQHF01000008.1_cds_WP_135656832.1_3262	28.792	389	362
WP_000228801.1	lcl|NZ_RQHF01000008.1_cds_WP_135656809.1_3246	35.714	280	362
WP_000228801.1	lcl|NZ_RQHF01000028.1_cds_WP_002980408.1_467	28.198	383	362
WP_000228801.1	lcl|NZ_RQHF01000012.1_cds_WP_135657910.1_1081	30.120	249	362
WP_000228801.1	lcl|NZ_RQHF01000012.1_cds_WP_135657506.1_722	24.011	379	362
WP_000228801.1	lcl|NZ_RQHF01000009.1_cds_WP_135657274.1_2431	26.549	113	362
WP_002072224.1	lcl|NZ_RQHF01000008.1_cds_WP_135656836.1_3264	44.957	585	596
WP_002072224.1	lcl|NZ_RQHF01000028.1_cds_WP_135659537.1_450	38.153	249	596
WP_002072224.1	lcl|NZ_RQHF01000012.1_cds_WP_039926820.1_879	30.750	400	596
WP_002072224.1	lcl|NZ_RQHF01000028.1_cds_WP_135659598.1_511	35.341	249	596
WP_002072224.1	lcl|NZ_RQHF01000028.1_cds_WP_135659215.1_173	36.325	234	596
WP_002072224.1	lcl|NZ_RQHF01000028.1_cds_WP_135659213.1_171	33.906	233	596
WP_002072224.1	lcl|NZ_RQHF01000007.1_cds_WP_002976370.1_1562	28.487	337	596
WP_002072224.1	lcl|NZ_RQHF01000026.1_cds_WP_039926317.1_3473	30.233	215	596
WP_002072224.1	lcl|NZ_RQHF01000009.1_cds_WP_002978270.1_2400	30.841	214	596
WP_002072224.1	lcl|NZ_RQHF01000028.1_cds_WP_002990650.1_43	28.311	219	596
WP_002072224.1	lcl|NZ_RQHF01000035.1_cds_WP_002979111.1_1235	28.689	244	596
WP_002072224.1	lcl|NZ_RQHF01000028.1_cds_WP_135659694.1_196	30.909	220	596
WP_002072224.1	lcl|NZ_RQHF01000025.1_cds_WP_039927115.1_2481	25.974	231	596
WP_002072224.1	lcl|NZ_RQHF01000030.1_cds_WP_135659800.1_1934	25.941	239	596
WP_002072224.1	lcl|NZ_RQHF01000028.1_cds_WP_135659308.1_261	27.397	219	596
WP_002072224.1	lcl|NZ_RQHF01000043.1_cds_WP_002976499.1_3508	28.641	206	596
WP_002072224.1	lcl|NZ_RQHF01000009.1_cds_WP_135657160.1_2306	26.724	232	596
WP_002072224.1	lcl|NZ_RQHF01000025.1_cds_WP_135658694.1_2657	28.571	224	596
WP_002072224.1	lcl|NZ_RQHF01000030.1_cds_WP_002982978.1_1971	27.149	221	596
WP_002072224.1	lcl|NZ_RQHF01000009.1_cds_WP_135657094.1_2237	23.200	250	596
WP_002072224.1	lcl|NZ_RQHF01000009.1_cds_WP_135657094.1_2237	25.806	155	596
WP_002072224.1	lcl|NZ_RQHF01000012.1_cds_WP_135657534.1_740	27.632	228	596
WP_002072224.1	lcl|NZ_RQHF01000012.1_cds_WP_135657534.1_740	24.468	188	596
WP_002072224.1	lcl|NZ_RQHF01000025.1_cds_WP_135658470.1_2508	25.974	231	596
WP_002072224.1	lcl|NZ_RQHF01000030.1_cds_WP_135659766.1_1910	23.585	212	596
WP_002072224.1	lcl|NZ_RQHF01000030.1_cds_WP_135659763.1_1908	24.370	238	596
WP_002072224.1	lcl|NZ_RQHF01000009.1_cds_WP_002978548.1_2392	25.630	238	596
WP_002072224.1	lcl|NZ_RQHF01000028.1_cds_WP_135659197.1_154	25.287	174	596
WP_002072224.1	lcl|NZ_RQHF01000007.1_cds_WP_135656528.1_1705	29.474	190	596
WP_002072224.1	lcl|NZ_RQHF01000009.1_cds_WP_002978170.1_2294	27.311	238	596
WP_002072224.1	lcl|NZ_RQHF01000009.1_cds_WP_002978170.1_2294	24.365	197	596
WP_002072224.1	lcl|NZ_RQHF01000015.1_cds_WP_135658114.1_2795	25.698	179	596
WP_002072224.1	lcl|NZ_RQHF01000028.1_cds_WP_135659238.1_197	23.600	250	596
WP_002072224.1	lcl|NZ_RQHF01000012.1_cds_WP_002984142.1_794	25.806	217	596
WP_002072224.1	lcl|NZ_RQHF01000043.1_cds_WP_135661117.1_3537	24.576	236	596
WP_002072224.1	lcl|NZ_RQHF01000012.1_cds_WP_135657800.1_966	20.968	248	596
WP_002072224.1	lcl|NZ_RQHF01000008.1_cds_WP_135656836.1_3264	44.957	585	596
WP_002072224.1	lcl|NZ_RQHF01000028.1_cds_WP_135659537.1_450	38.153	249	596
WP_002072224.1	lcl|NZ_RQHF01000012.1_cds_WP_039926820.1_879	30.750	400	596
WP_002072224.1	lcl|NZ_RQHF01000028.1_cds_WP_135659598.1_511	35.341	249	596
WP_002072224.1	lcl|NZ_RQHF01000028.1_cds_WP_135659215.1_173	36.325	234	596
WP_002072224.1	lcl|NZ_RQHF01000028.1_cds_WP_135659213.1_171	33.906	233	596
WP_002072224.1	lcl|NZ_RQHF01000007.1_cds_WP_002976370.1_1562	28.487	337	596
WP_002072224.1	lcl|NZ_RQHF01000026.1_cds_WP_039926317.1_3473	30.233	215	596
WP_002072224.1	lcl|NZ_RQHF01000009.1_cds_WP_002978270.1_2400	30.841	214	596
WP_002072224.1	lcl|NZ_RQHF01000028.1_cds_WP_002990650.1_43	28.311	219	596
WP_002072224.1	lcl|NZ_RQHF01000035.1_cds_WP_002979111.1_1235	28.689	244	596
WP_002072224.1	lcl|NZ_RQHF01000028.1_cds_WP_135659694.1_196	30.909	220	596
WP_002072224.1	lcl|NZ_RQHF01000025.1_cds_WP_039927115.1_2481	25.974	231	596
WP_002072224.1	lcl|NZ_RQHF01000030.1_cds_WP_135659800.1_1934	25.941	239	596
WP_002072224.1	lcl|NZ_RQHF01000028.1_cds_WP_135659308.1_261	27.397	219	596
WP_002072224.1	lcl|NZ_RQHF01000043.1_cds_WP_002976499.1_3508	28.641	206	596
WP_002072224.1	lcl|NZ_RQHF01000009.1_cds_WP_135657160.1_2306	26.724	232	596
WP_002072224.1	lcl|NZ_RQHF01000025.1_cds_WP_135658694.1_2657	28.571	224	596
WP_002072224.1	lcl|NZ_RQHF01000030.1_cds_WP_002982978.1_1971	27.149	221	596
WP_002072224.1	lcl|NZ_RQHF01000009.1_cds_WP_135657094.1_2237	23.200	250	596
WP_002072224.1	lcl|NZ_RQHF01000009.1_cds_WP_135657094.1_2237	25.806	155	596
WP_002072224.1	lcl|NZ_RQHF01000012.1_cds_WP_135657534.1_740	27.632	228	596
WP_002072224.1	lcl|NZ_RQHF01000012.1_cds_WP_135657534.1_740	24.468	188	596
