WP_004462903.1	lcl|NZ_RQGO01000005.1_cds_WP_135583224.1_127	62.821	78	106
WP_004462901.1	lcl|NZ_RQGO01000005.1_cds_WP_135583227.1_130	78.275	313	318
WP_004462901.1	lcl|NZ_RQGO01000019.1_cds_WP_135588334.1_1590	28.165	316	318
WP_004462901.1	lcl|NZ_RQGO01000019.1_cds_WP_135588384.1_1617	24.233	326	318
WP_004462901.1	lcl|NZ_RQGO01000005.1_cds_WP_135583226.1_129	24.309	181	318
WP_004462901.1	lcl|NZ_RQGO01000019.1_cds_WP_135587403.1_1030	23.529	323	318
WP_004462901.1	lcl|NZ_RQGO01000016.1_cds_WP_135585811.1_2700	25.269	186	318
WP_016551805.1	lcl|NZ_RQGO01000010.1_cds_WP_135586824.1_2064	34.439	392	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587854.1_1319	32.941	425	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587393.1_1024	34.395	314	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587960.1_1383	37.391	230	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587389.1_1022	29.014	355	592
WP_016551805.1	lcl|NZ_RQGO01000018.1_cds_WP_244288247.1_1987	29.845	258	592
WP_016551805.1	lcl|NZ_RQGO01000015.1_cds_WP_135588760.1_3418	30.275	218	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587432.1_1050	31.034	232	592
WP_016551805.1	lcl|NZ_RQGO01000012.1_cds_WP_135585208.1_2454	26.160	237	592
WP_016551805.1	lcl|NZ_RQGO01000005.1_cds_WP_135583284.1_223	28.099	242	592
WP_016551805.1	lcl|NZ_RQGO01000024.1_cds_WP_135583101.1_3600	29.583	240	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587546.1_1113	29.911	224	592
WP_016551805.1	lcl|NZ_RQGO01000025.1_cds_WP_135586230.1_3231	29.353	201	592
WP_016551805.1	lcl|NZ_RQGO01000005.1_cds_WP_135583340.1_286	29.167	216	592
WP_016551805.1	lcl|NZ_RQGO01000023.1_cds_WP_135582961.1_3078	29.469	207	592
WP_016551805.1	lcl|NZ_RQGO01000012.1_cds_WP_135585055.1_2364	31.053	190	592
WP_016551805.1	lcl|NZ_RQGO01000005.1_cds_WP_135584325.1_495	25.225	222	592
WP_016551805.1	lcl|NZ_RQGO01000012.1_cds_WP_135585071.1_2372	28.571	203	592
WP_016551805.1	lcl|NZ_RQGO01000005.1_cds_WP_135583562.1_522	26.872	227	592
WP_016551805.1	lcl|NZ_RQGO01000003.1_cds_WP_135588867.1_3463	25.532	235	592
WP_016551805.1	lcl|NZ_RQGO01000005.1_cds_WP_135583307.1_249	26.147	218	592
WP_016551805.1	lcl|NZ_RQGO01000005.1_cds_WP_135583237.1_140	29.500	200	592
WP_016551805.1	lcl|NZ_RQGO01000018.1_cds_WP_135584653.1_1837	27.660	188	592
WP_016551805.1	lcl|NZ_RQGO01000012.1_cds_WP_135585347.1_2534	24.088	274	592
WP_016551805.1	lcl|NZ_RQGO01000012.1_cds_WP_135585347.1_2534	26.250	160	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587660.1_1172	27.092	251	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587433.1_1051	27.966	236	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587357.1_1005	26.776	183	592
WP_016551805.1	lcl|NZ_RQGO01000005.1_cds_WP_135583816.1_670	26.214	206	592
WP_016551805.1	lcl|NZ_RQGO01000005.1_cds_WP_135584227.1_914	28.218	202	592
WP_016551805.1	lcl|NZ_RQGO01000005.1_cds_WP_135584367.1_812	27.273	176	592
WP_016551805.1	lcl|NZ_RQGO01000001.1_cds_WP_135586971.1_2909	25.316	237	592
WP_016551805.1	lcl|NZ_RQGO01000010.1_cds_WP_135586659.1_2161	26.941	219	592
WP_016551805.1	lcl|NZ_RQGO01000010.1_cds_WP_135586574.1_2207	26.570	207	592
WP_016551805.1	lcl|NZ_RQGO01000010.1_cds_WP_135586574.1_2207	44.186	43	592
WP_016551805.1	lcl|NZ_RQGO01000012.1_cds_WP_135585228.1_2466	25.652	230	592
WP_016551805.1	lcl|NZ_RQGO01000012.1_cds_WP_135585228.1_2466	34.783	46	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587532.1_1105	23.622	254	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587532.1_1105	24.082	245	592
WP_016551805.1	lcl|NZ_RQGO01000010.1_cds_WP_135586824.1_2064	34.439	392	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587854.1_1319	32.941	425	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587393.1_1024	34.395	314	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587960.1_1383	37.391	230	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587389.1_1022	29.014	355	592
WP_016551805.1	lcl|NZ_RQGO01000018.1_cds_WP_244288247.1_1987	29.845	258	592
WP_016551805.1	lcl|NZ_RQGO01000015.1_cds_WP_135588760.1_3418	30.275	218	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587432.1_1050	31.034	232	592
WP_016551805.1	lcl|NZ_RQGO01000012.1_cds_WP_135585208.1_2454	26.160	237	592
WP_016551805.1	lcl|NZ_RQGO01000005.1_cds_WP_135583284.1_223	28.099	242	592
WP_016551805.1	lcl|NZ_RQGO01000024.1_cds_WP_135583101.1_3600	29.583	240	592
WP_016551805.1	lcl|NZ_RQGO01000019.1_cds_WP_135587546.1_1113	29.911	224	592
WP_016551805.1	lcl|NZ_RQGO01000025.1_cds_WP_135586230.1_3231	29.353	201	592
WP_016551805.1	lcl|NZ_RQGO01000005.1_cds_WP_135583340.1_286	29.167	216	592
WP_016551805.1	lcl|NZ_RQGO01000023.1_cds_WP_135582961.1_3078	29.469	207	592
WP_016551805.1	lcl|NZ_RQGO01000012.1_cds_WP_135585055.1_2364	31.053	190	592
WP_016551805.1	lcl|NZ_RQGO01000005.1_cds_WP_135584325.1_495	25.225	222	592
