WP_004462903.1	lcl|NZ_JADDWS010000022.1_cds_WP_002725873.1_980	95.402	87	106
WP_004462901.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669917.1_981	90.446	314	318
WP_004462901.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669955.1_2353	21.379	290	318
WP_004462901.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671202.1_1023	22.936	327	318
WP_004462901.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669957.1_2351	25.789	190	318
WP_004462901.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669973.1_2398	22.867	293	318
WP_004462901.1	lcl|NZ_JADDWS010000070.1_cds_WP_011670961.1_2776	23.397	312	318
WP_004462901.1	lcl|NZ_JADDWS010000090.1_cds_WP_011670813.1_3140	23.392	171	318
WP_016551805.1	lcl|NZ_JADDWS010000061.1_cds_WP_011669421.1_2535	36.685	368	592
WP_016551805.1	lcl|NZ_JADDWS010000002.1_cds_WP_011669275.1_1292	32.741	394	592
WP_016551805.1	lcl|NZ_JADDWS010000041.1_cds_WP_011671171.1_1869	31.552	393	592
WP_016551805.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669933.1_1007	33.061	245	592
WP_016551805.1	lcl|NZ_JADDWS010000008.1_cds_WP_011670593.1_3122	28.378	222	592
WP_016551805.1	lcl|NZ_JADDWS010000016.1_cds_WP_011670503.1_511	31.579	209	592
WP_016551805.1	lcl|NZ_JADDWS010000004.1_cds_WP_011670774.1_2147	26.106	226	592
WP_016551805.1	lcl|NZ_JADDWS010000004.1_cds_WP_011670766.1_2157	32.895	228	592
WP_016551805.1	lcl|NZ_JADDWS010000001.1_cds_WP_002721914.1_757	28.241	216	592
WP_016551805.1	lcl|NZ_JADDWS010000029.1_cds_WP_011669511.1_1284	29.185	233	592
WP_016551805.1	lcl|NZ_JADDWS010000001.1_cds_WP_011670085.1_808	29.279	222	592
WP_016551805.1	lcl|NZ_JADDWS010000036.1_cds_WP_307898175.1_1630	30.688	189	592
WP_016551805.1	lcl|NZ_JADDWS010000010.1_cds_WP_002724285.1_63	30.000	220	592
WP_016551805.1	lcl|NZ_JADDWS010000018.1_cds_WP_011670265.1_647	25.962	208	592
WP_016551805.1	lcl|NZ_JADDWS010000001.1_cds_WP_011670070.1_789	29.767	215	592
WP_016551805.1	lcl|NZ_JADDWS010000010.1_cds_WP_002724311.1_64	25.681	257	592
WP_016551805.1	lcl|NZ_JADDWS010000008.1_cds_WP_002725984.1_3095	24.336	226	592
WP_016551805.1	lcl|NZ_JADDWS010000065.1_cds_WP_011670431.1_2602	27.869	244	592
WP_016551805.1	lcl|NZ_JADDWS010000065.1_cds_WP_011670431.1_2602	25.683	183	592
WP_016551805.1	lcl|NZ_JADDWS010000020.1_cds_WP_011669577.1_902	23.047	256	592
WP_016551805.1	lcl|NZ_JADDWS010000020.1_cds_WP_011669577.1_902	28.025	157	592
WP_016551805.1	lcl|NZ_JADDWS010000002.1_cds_WP_011669346.1_1379	28.421	190	592
WP_016551805.1	lcl|NZ_JADDWS010000004.1_cds_WP_011670779.1_2140	25.941	239	592
WP_016551805.1	lcl|NZ_JADDWS010000092.1_cds_WP_011669271.1_3153	24.790	238	592
WP_016551805.1	lcl|NZ_JADDWS010000077.1_cds_IP952_RS14655_2863	31.731	104	592
WP_016551805.1	lcl|NZ_JADDWS010000010.1_cds_WP_002759225.1_108	27.404	208	592
WP_016551805.1	lcl|NZ_JADDWS010000010.1_cds_WP_002759225.1_108	23.118	186	592
WP_016551805.1	lcl|NZ_JADDWS010000007.1_cds_WP_011670548.1_2938	22.816	206	592
WP_016551805.1	lcl|NZ_JADDWS010000020.1_cds_WP_011669571.1_893	26.754	228	592
WP_016551805.1	lcl|NZ_JADDWS010000061.1_cds_WP_011669421.1_2535	36.685	368	592
WP_016551805.1	lcl|NZ_JADDWS010000002.1_cds_WP_011669275.1_1292	32.741	394	592
WP_016551805.1	lcl|NZ_JADDWS010000041.1_cds_WP_011671171.1_1869	31.552	393	592
WP_016551805.1	lcl|NZ_JADDWS010000022.1_cds_WP_011669933.1_1007	33.061	245	592
WP_016551805.1	lcl|NZ_JADDWS010000008.1_cds_WP_011670593.1_3122	28.378	222	592
WP_016551805.1	lcl|NZ_JADDWS010000016.1_cds_WP_011670503.1_511	31.579	209	592
WP_016551805.1	lcl|NZ_JADDWS010000004.1_cds_WP_011670774.1_2147	26.106	226	592
WP_016551805.1	lcl|NZ_JADDWS010000004.1_cds_WP_011670766.1_2157	32.895	228	592
WP_016551805.1	lcl|NZ_JADDWS010000001.1_cds_WP_002721914.1_757	28.241	216	592
WP_016551805.1	lcl|NZ_JADDWS010000029.1_cds_WP_011669511.1_1284	29.185	233	592
WP_016551805.1	lcl|NZ_JADDWS010000001.1_cds_WP_011670085.1_808	29.279	222	592
WP_016551805.1	lcl|NZ_JADDWS010000036.1_cds_WP_307898175.1_1630	30.688	189	592
WP_016551805.1	lcl|NZ_JADDWS010000010.1_cds_WP_002724285.1_63	30.000	220	592
WP_016551805.1	lcl|NZ_JADDWS010000018.1_cds_WP_011670265.1_647	25.962	208	592
WP_016551805.1	lcl|NZ_JADDWS010000001.1_cds_WP_011670070.1_789	29.767	215	592
WP_016551805.1	lcl|NZ_JADDWS010000010.1_cds_WP_002724311.1_64	25.681	257	592
WP_016551805.1	lcl|NZ_JADDWS010000008.1_cds_WP_002725984.1_3095	24.336	226	592
WP_016551805.1	lcl|NZ_JADDWS010000065.1_cds_WP_011670431.1_2602	27.869	244	592
WP_016551805.1	lcl|NZ_JADDWS010000065.1_cds_WP_011670431.1_2602	25.683	183	592
WP_016551805.1	lcl|NZ_JADDWS010000020.1_cds_WP_011669577.1_902	23.047	256	592
WP_016551805.1	lcl|NZ_JADDWS010000020.1_cds_WP_011669577.1_902	28.025	157	592
WP_016551805.1	lcl|NZ_JADDWS010000002.1_cds_WP_011669346.1_1379	28.421	190	592
WP_016551805.1	lcl|NZ_JADDWS010000004.1_cds_WP_011670779.1_2140	25.941	239	592
WP_016551805.1	lcl|NZ_JADDWS010000092.1_cds_WP_011669271.1_3153	24.790	238	592
WP_016551805.1	lcl|NZ_JADDWS010000077.1_cds_IP952_RS14655_2863	31.731	104	592
WP_016551805.1	lcl|NZ_JADDWS010000010.1_cds_WP_002759225.1_108	27.404	208	592
WP_016551805.1	lcl|NZ_JADDWS010000010.1_cds_WP_002759225.1_108	23.118	186	592
WP_016551805.1	lcl|NZ_JADDWS010000007.1_cds_WP_011670548.1_2938	22.816	206	592
WP_016551805.1	lcl|NZ_JADDWS010000020.1_cds_WP_011669571.1_893	26.754	228	592
WP_004462894.1	lcl|NZ_JADDWS010000059.1_cds_WP_011669973.1_2398	26.629	353	342
WP_004462894.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669955.1_2353	25.568	352	342
WP_004462894.1	lcl|NZ_JADDWS010000023.1_cds_WP_011671202.1_1023	25.648	347	342
WP_004462894.1	lcl|NZ_JADDWS010000090.1_cds_WP_011670813.1_3140	24.302	358	342
WP_004462894.1	lcl|NZ_JADDWS010000057.1_cds_WP_011669957.1_2351	24.551	334	342
WP_004462894.1	lcl|NZ_JADDWS010000021.1_cds_WP_011671143.1_947	27.686	242	342
WP_004462894.1	lcl|NZ_JADDWS010000070.1_cds_WP_011670961.1_2776	28.205	195	342
