WP_004462903.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000340715.1_939	95.402	87	106
WP_004462901.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000410273.1_940	92.581	310	318
WP_004462901.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000646250.1_943	26.667	270	318
WP_004462901.1	lcl|NZ_JAGGCE010000005.1_cds_WP_000744700.1_826	24.771	327	318
WP_004462901.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000093099.1_960	53.968	63	318
WP_004462901.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000600889.1_969	23.118	186	318
WP_004462901.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000723090.1_1022	23.368	291	318
WP_004462901.1	lcl|NZ_JAGGCE010000029.1_cds_WP_001984071.1_2767	21.678	286	318
WP_004462901.1	lcl|NZ_JAGGCE010000006.1_cds_WP_001067557.1_946	24.012	329	318
WP_016551805.1	lcl|NZ_JAGGCE010000002.1_cds_WP_000667646.1_365	33.249	394	592
WP_016551805.1	lcl|NZ_JAGGCE010000002.1_cds_WP_000172202.1_408	35.772	369	592
WP_016551805.1	lcl|NZ_JAGGCE010000005.1_cds_WP_000828455.1_915	30.612	392	592
WP_016551805.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000834715.1_963	31.688	385	592
WP_016551805.1	lcl|NZ_JAGGCE010000018.1_cds_WP_000510777.1_2102	29.358	218	592
WP_016551805.1	lcl|NZ_JAGGCE010000011.1_cds_WP_001161019.1_1548	31.100	209	592
WP_016551805.1	lcl|NZ_JAGGCE010000019.1_cds_WP_001052498.1_2215	25.514	243	592
WP_016551805.1	lcl|NZ_JAGGCE010000002.1_cds_WP_000942282.1_422	30.043	233	592
WP_016551805.1	lcl|NZ_JAGGCE010000052.1_cds_WP_000619175.1_3495	27.490	251	592
WP_016551805.1	lcl|NZ_JAGGCE010000021.1_cds_WP_001982953.1_2342	26.050	238	592
WP_016551805.1	lcl|NZ_JAGGCE010000038.1_cds_WP_001141158.1_3096	30.769	221	592
