WP_004462903.1	lcl|NZ_RQHE01000004.1_cds_WP_135576183.1_118	64.103	78	106
WP_004462901.1	lcl|NZ_RQHE01000004.1_cds_WP_135737733.1_119	80.000	315	318
WP_004462901.1	lcl|NZ_RQHE01000004.1_cds_WP_135739208.1_2303	23.926	326	318
WP_004462901.1	lcl|NZ_RQHE01000004.1_cds_WP_135576173.1_123	23.077	195	318
WP_004462901.1	lcl|NZ_RQHE01000011.1_cds_WP_012476594.1_3296	25.146	171	318
WP_004462901.1	lcl|NZ_RQHE01000004.1_cds_WP_135738981.1_1723	22.601	323	318
WP_016551805.1	lcl|NZ_RQHE01000004.1_cds_WP_135738787.1_1267	34.447	389	592
WP_016551805.1	lcl|NZ_RQHE01000004.1_cds_WP_135738979.1_1717	35.783	313	592
WP_016551805.1	lcl|NZ_RQHE01000004.1_cds_WP_135577291.1_2009	33.333	426	592
WP_016551805.1	lcl|NZ_RQHE01000004.1_cds_WP_135577216.1_2073	39.574	235	592
WP_016551805.1	lcl|NZ_RQHE01000004.1_cds_WP_135738977.1_1715	28.169	355	592
WP_016551805.1	lcl|NZ_RQHE01000001.1_cds_WP_135579329.1_3115	28.176	433	592
WP_016551805.1	lcl|NZ_RQHE01000004.1_cds_WP_012388182.1_956	32.110	218	592
WP_016551805.1	lcl|NZ_RQHE01000001.1_cds_WP_135738184.1_2844	29.245	212	592
WP_016551805.1	lcl|NZ_RQHE01000004.1_cds_WP_135738413.1_299	29.630	216	592
WP_016551805.1	lcl|NZ_RQHE01000004.1_cds_WP_233440954.1_1744	29.493	217	592
WP_016551805.1	lcl|NZ_RQHE01000001.1_cds_WP_135579585.1_2762	27.004	237	592
WP_016551805.1	lcl|NZ_RQHE01000004.1_cds_WP_012387529.1_1593	28.358	201	592
WP_016551805.1	lcl|NZ_RQHE01000004.1_cds_WP_246845486.1_2494	31.401	207	592
WP_016551805.1	lcl|NZ_RQHE01000007.1_cds_WP_135579429.1_3490	28.821	229	592
WP_016551805.1	lcl|NZ_RQHE01000004.1_cds_WP_012387298.1_1809	29.075	227	592
WP_016551805.1	lcl|NZ_RQHE01000004.1_cds_WP_135738500.1_536	29.630	216	592
WP_016551805.1	lcl|NZ_RQHE01000001.1_cds_WP_135738134.1_2685	27.434	226	592
