WP_004462903.1	lcl|NZ_JASEXP010000044.1_cds_WP_004462903.1_2442	100.000	87	106
WP_004462901.1	lcl|NZ_JASEXP010000044.1_cds_WP_004472299.1_2441	99.685	317	318
WP_004462901.1	lcl|NZ_JASEXP010000064.1_cds_WP_004461583.1_2954	25.309	324	318
WP_004462901.1	lcl|NZ_JASEXP010000044.1_cds_WP_004470124.1_2438	28.044	271	318
WP_004462901.1	lcl|NZ_JASEXP010000045.1_cds_WP_004472379.1_2468	23.413	252	318
WP_004462901.1	lcl|NZ_JASEXP010000024.1_cds_WP_004461234.1_1758	22.420	281	318
WP_004462901.1	lcl|NZ_JASEXP010000073.1_cds_WP_282970723.1_3119	23.616	271	318
WP_016551805.1	lcl|NZ_JASEXP010000068.1_cds_WP_017863782.1_3041	33.503	394	592
WP_016551805.1	lcl|NZ_JASEXP010000036.1_cds_WP_016755137.1_2185	36.436	376	592
WP_016551805.1	lcl|NZ_JASEXP010000073.1_cds_WP_016756546.1_3123	31.300	377	592
WP_016551805.1	lcl|NZ_JASEXP010000002.1_cds_WP_004459265.1_185	31.378	392	592
WP_016551805.1	lcl|NZ_JASEXP010000034.1_cds_WP_004461439.1_2125	29.279	222	592
WP_016551805.1	lcl|NZ_JASEXP010000001.1_cds_WP_282970166.1_64	30.622	209	592
WP_016551805.1	lcl|NZ_JASEXP010000002.1_cds_WP_282965845.1_157	24.783	230	592
WP_016551805.1	lcl|NZ_JASEXP010000009.1_cds_WP_016753682.1_839	30.851	188	592
WP_016551805.1	lcl|NZ_JASEXP010000037.1_cds_WP_004476400.1_2202	26.271	236	592
WP_016551805.1	lcl|NZ_JASEXP010000005.1_cds_WP_004465861.1_528	29.046	241	592
WP_016551805.1	lcl|NZ_JASEXP010000061.1_cds_WP_282962016.1_2864	31.532	222	592
WP_016551805.1	lcl|NZ_JASEXP010000062.1_cds_WP_004460086.1_2887	27.004	237	592
WP_016551805.1	lcl|NZ_JASEXP010000016.1_cds_WP_004460145.1_1350	29.767	215	592
WP_016551805.1	lcl|NZ_JASEXP010000058.1_cds_WP_004460645.1_2785	25.481	208	592
WP_016551805.1	lcl|NZ_JASEXP010000016.1_cds_WP_004460182.1_1369	27.928	222	592
WP_016551805.1	lcl|NZ_JASEXP010000037.1_cds_WP_004468414.1_2223	29.386	228	592
WP_016551805.1	lcl|NZ_JASEXP010000061.1_cds_WP_004458701.1_2865	26.721	247	592
WP_016551805.1	lcl|NZ_JASEXP010000049.1_cds_WP_004461802.1_2555	22.807	228	592
WP_016551805.1	lcl|NZ_JASEXP010000049.1_cds_WP_004461802.1_2555	27.044	159	592
WP_016551805.1	lcl|NZ_JASEXP010000003.1_cds_WP_004459763.1_322	27.751	209	592
WP_016551805.1	lcl|NZ_JASEXP010000020.1_cds_WP_004462026.1_1569	24.336	226	592
WP_016551805.1	lcl|NZ_JASEXP010000105.1_cds_WP_016754692.1_3481	26.471	238	592
WP_016551805.1	lcl|NZ_JASEXP010000018.1_cds_WP_004474610.1_1448	25.203	246	592
WP_016551805.1	lcl|NZ_JASEXP010000063.1_cds_WP_004467533.1_2920	26.271	236	592
WP_016551805.1	lcl|NZ_JASEXP010000015.1_cds_WP_282970371.1_1302	26.316	247	592
WP_016551805.1	lcl|NZ_JASEXP010000015.1_cds_WP_282970371.1_1302	28.492	179	592
WP_016551805.1	lcl|NZ_JASEXP010000043.1_cds_WP_016756407.1_2395	24.444	225	592
WP_016551805.1	lcl|NZ_JASEXP010000002.1_cds_WP_004459333.1_225	27.885	208	592
WP_016551805.1	lcl|NZ_JASEXP010000002.1_cds_WP_004459333.1_225	22.581	186	592
WP_016551805.1	lcl|NZ_JASEXP010000049.1_cds_WP_004461812.1_2564	28.070	228	592
WP_016551805.1	lcl|NZ_JASEXP010000068.1_cds_WP_017863782.1_3041	33.503	394	592
WP_016551805.1	lcl|NZ_JASEXP010000036.1_cds_WP_016755137.1_2185	36.436	376	592
WP_016551805.1	lcl|NZ_JASEXP010000073.1_cds_WP_016756546.1_3123	31.300	377	592
WP_016551805.1	lcl|NZ_JASEXP010000002.1_cds_WP_004459265.1_185	31.378	392	592
WP_016551805.1	lcl|NZ_JASEXP010000034.1_cds_WP_004461439.1_2125	29.279	222	592
WP_016551805.1	lcl|NZ_JASEXP010000001.1_cds_WP_282970166.1_64	30.622	209	592
WP_016551805.1	lcl|NZ_JASEXP010000002.1_cds_WP_282965845.1_157	24.783	230	592
WP_016551805.1	lcl|NZ_JASEXP010000009.1_cds_WP_016753682.1_839	30.851	188	592
WP_016551805.1	lcl|NZ_JASEXP010000037.1_cds_WP_004476400.1_2202	26.271	236	592
WP_016551805.1	lcl|NZ_JASEXP010000005.1_cds_WP_004465861.1_528	29.046	241	592
WP_016551805.1	lcl|NZ_JASEXP010000061.1_cds_WP_282962016.1_2864	31.532	222	592
WP_016551805.1	lcl|NZ_JASEXP010000062.1_cds_WP_004460086.1_2887	27.004	237	592
WP_016551805.1	lcl|NZ_JASEXP010000016.1_cds_WP_004460145.1_1350	29.767	215	592
WP_016551805.1	lcl|NZ_JASEXP010000058.1_cds_WP_004460645.1_2785	25.481	208	592
WP_016551805.1	lcl|NZ_JASEXP010000016.1_cds_WP_004460182.1_1369	27.928	222	592
WP_016551805.1	lcl|NZ_JASEXP010000037.1_cds_WP_004468414.1_2223	29.386	228	592
WP_016551805.1	lcl|NZ_JASEXP010000061.1_cds_WP_004458701.1_2865	26.721	247	592
WP_016551805.1	lcl|NZ_JASEXP010000049.1_cds_WP_004461802.1_2555	22.807	228	592
WP_016551805.1	lcl|NZ_JASEXP010000049.1_cds_WP_004461802.1_2555	27.044	159	592
WP_016551805.1	lcl|NZ_JASEXP010000003.1_cds_WP_004459763.1_322	27.751	209	592
WP_016551805.1	lcl|NZ_JASEXP010000020.1_cds_WP_004462026.1_1569	24.336	226	592
WP_016551805.1	lcl|NZ_JASEXP010000105.1_cds_WP_016754692.1_3481	26.471	238	592
WP_016551805.1	lcl|NZ_JASEXP010000018.1_cds_WP_004474610.1_1448	25.203	246	592
WP_016551805.1	lcl|NZ_JASEXP010000063.1_cds_WP_004467533.1_2920	26.271	236	592
WP_016551805.1	lcl|NZ_JASEXP010000015.1_cds_WP_282970371.1_1302	26.316	247	592
WP_016551805.1	lcl|NZ_JASEXP010000015.1_cds_WP_282970371.1_1302	28.492	179	592
WP_016551805.1	lcl|NZ_JASEXP010000043.1_cds_WP_016756407.1_2395	24.444	225	592
WP_016551805.1	lcl|NZ_JASEXP010000002.1_cds_WP_004459333.1_225	27.885	208	592
WP_016551805.1	lcl|NZ_JASEXP010000002.1_cds_WP_004459333.1_225	22.581	186	592
WP_016551805.1	lcl|NZ_JASEXP010000049.1_cds_WP_004461812.1_2564	28.070	228	592
WP_004462894.1	lcl|NZ_JASEXP010000044.1_cds_WP_004470124.1_2438	31.871	342	342
WP_004462894.1	lcl|NZ_JASEXP010000045.1_cds_WP_004472379.1_2468	28.045	353	342
WP_004462894.1	lcl|NZ_JASEXP010000064.1_cds_WP_004461583.1_2954	24.484	339	342
WP_004462894.1	lcl|NZ_JASEXP010000073.1_cds_WP_282970725.1_3126	26.111	360	342
WP_004462894.1	lcl|NZ_JASEXP010000073.1_cds_WP_282970723.1_3119	31.301	246	342
WP_004462894.1	lcl|NZ_JASEXP010000027.1_cds_WP_004484594.1_1860	25.723	346	342
WP_004462894.1	lcl|NZ_JASEXP010000040.1_cds_WP_004466638.1_2301	24.581	358	342
WP_004462894.1	lcl|NZ_JASEXP010000024.1_cds_WP_004461234.1_1758	25.641	195	342
WP_004462894.1	lcl|NZ_JASEXP010000044.1_cds_WP_004472339.1_2435	28.017	232	342
WP_004462894.1	lcl|NZ_JASEXP010000008.1_cds_WP_004492058.1_770	28.216	241	342
WP_004462894.1	lcl|NZ_JASEXP010000047.1_cds_WP_004472386.1_2525	28.022	182	342
WP_004462894.1	lcl|NZ_JASEXP010000073.1_cds_WP_282970724.1_3121	27.801	241	342
WP_004462894.1	lcl|NZ_JASEXP010000092.1_cds_WP_004485981.1_3366	26.033	242	342
WP_004462893.1	lcl|NZ_JASEXP010000073.1_cds_WP_004472288.1_3125	27.533	454	427
WP_004462893.1	lcl|NZ_JASEXP010000043.1_cds_WP_004478478.1_2394	24.771	436	427
WP_004462893.1	lcl|NZ_JASEXP010000073.1_cds_WP_004472288.1_3125	27.533	454	427
WP_004462893.1	lcl|NZ_JASEXP010000043.1_cds_WP_004478478.1_2394	24.771	436	427
WP_004462893.1	lcl|NZ_JASEXP010000073.1_cds_WP_004472288.1_3125	27.533	454	427
WP_004462893.1	lcl|NZ_JASEXP010000043.1_cds_WP_004478478.1_2394	24.771	436	427
WP_004477915.1	lcl|NZ_JASEXP010000092.1_cds_WP_282968199.1_3363	34.934	229	587
WP_004477915.1	lcl|NZ_JASEXP010000018.1_cds_WP_026053535.1_1489	29.075	227	587
WP_004477915.1	lcl|NZ_JASEXP010000092.1_cds_WP_004472268.1_3359	31.878	229	587
WP_004477915.1	lcl|NZ_JASEXP010000070.1_cds_WP_046690385.1_3082	27.863	262	587
WP_004477915.1	lcl|NZ_JASEXP010000005.1_cds_WP_004469052.1_494	25.614	285	587
WP_004477915.1	lcl|NZ_JASEXP010000126.1_cds_WP_282968763.1_3597	30.070	143	587
WP_004477915.1	lcl|NZ_JASEXP010000092.1_cds_WP_282968199.1_3363	34.934	229	587
WP_004477915.1	lcl|NZ_JASEXP010000018.1_cds_WP_026053535.1_1489	29.075	227	587
WP_004477915.1	lcl|NZ_JASEXP010000092.1_cds_WP_004472268.1_3359	31.878	229	587
WP_004477915.1	lcl|NZ_JASEXP010000070.1_cds_WP_046690385.1_3082	27.863	262	587
WP_004477915.1	lcl|NZ_JASEXP010000005.1_cds_WP_004469052.1_494	25.614	285	587
WP_004477915.1	lcl|NZ_JASEXP010000126.1_cds_WP_282968763.1_3597	30.070	143	587
WP_004477915.1	lcl|NZ_JASEXP010000092.1_cds_WP_282968199.1_3363	34.934	229	587
WP_004477915.1	lcl|NZ_JASEXP010000018.1_cds_WP_026053535.1_1489	29.075	227	587
WP_004477915.1	lcl|NZ_JASEXP010000092.1_cds_WP_004472268.1_3359	31.878	229	587
WP_004477915.1	lcl|NZ_JASEXP010000070.1_cds_WP_046690385.1_3082	27.863	262	587
WP_004477915.1	lcl|NZ_JASEXP010000005.1_cds_WP_004469052.1_494	25.614	285	587
WP_004477915.1	lcl|NZ_JASEXP010000126.1_cds_WP_282968763.1_3597	30.070	143	587
WP_004491540.1	lcl|NZ_JASEXP010000045.1_cds_WP_061215717.1_2473	28.571	105	224
WP_004491540.1	lcl|NZ_JASEXP010000009.1_cds_WP_016754679.1_826	25.481	208	224
WP_004491540.1	lcl|NZ_JASEXP010000014.1_cds_WP_282970365.1_1257	30.612	98	224
WP_004462889.1	lcl|NZ_JASEXP010000092.1_cds_WP_004472231.1_3361	33.704	270	231
WP_004462889.1	lcl|NZ_JASEXP010000073.1_cds_WP_004485963.1_3129	28.328	293	231
WP_004462889.1	lcl|NZ_JASEXP010000087.1_cds_WP_016756855.1_3316	30.043	233	231
WP_230486561.1	lcl|NZ_JASEXP010000058.1_cds_WP_004473498.1_2793	28.409	88	217
WP_004477982.1	lcl|NZ_JASEXP010000047.1_cds_WP_016754132.1_2520	22.727	264	302
WP_004477982.1	lcl|NZ_JASEXP010000038.1_cds_WP_004481083.1_2258	27.049	122	302
WP_004477982.1	lcl|NZ_JASEXP010000038.1_cds_WP_004481083.1_2258	29.412	68	302
WP_004477982.1	lcl|NZ_JASEXP010000013.1_cds_WP_004464564.1_1206	25.000	120	302
WP_004477829.1	lcl|NZ_JASEXP010000044.1_cds_WP_004485984.1_2421	37.681	69	258
WP_004462124.1	lcl|NZ_JASEXP010000006.1_cds_WP_004490107.1_642	28.191	188	356
WP_004462124.1	lcl|NZ_JASEXP010000033.1_cds_WP_004459902.1_2104	26.344	186	356
WP_004462124.1	lcl|NZ_JASEXP010000008.1_cds_WP_004461033.1_772	26.190	210	356
WP_004462124.1	lcl|NZ_JASEXP010000038.1_cds_WP_032923745.1_2245	22.396	192	356
WP_004462127.1	lcl|NZ_JASEXP010000044.1_cds_WP_004470124.1_2438	31.104	299	332
WP_004462127.1	lcl|NZ_JASEXP010000045.1_cds_WP_004472379.1_2468	31.287	342	332
WP_004462127.1	lcl|NZ_JASEXP010000027.1_cds_WP_004484594.1_1860	28.395	324	332
WP_004462127.1	lcl|NZ_JASEXP010000064.1_cds_WP_004461583.1_2954	29.179	329	332
