WP_004462903.1	lcl|NZ_JADDVF010000006.1_cds_WP_002725873.1_2940	95.402	87	106
WP_004462901.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733579.1_2941	91.935	310	318
WP_004462901.1	lcl|NZ_JADDVF010000006.1_cds_WP_002733534.1_2944	25.926	270	318
WP_004462901.1	lcl|NZ_JADDVF010000019.1_cds_WP_002722638.1_774	23.242	327	318
WP_004462901.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740024.1_3035	22.867	293	318
WP_004462901.1	lcl|NZ_JADDVF010000007.1_cds_WP_002728309.1_3206	23.397	312	318
WP_004462901.1	lcl|NZ_JADDVF010000006.1_cds_WP_016749081.1_2973	23.313	326	318
WP_004462901.1	lcl|NZ_JADDVF010000014.1_cds_WP_002743770.1_428	23.392	171	318
WP_016551805.1	lcl|NZ_JADDVF010000066.1_cds_WP_002742222.1_2888	36.612	366	592
WP_016551805.1	lcl|NZ_JADDVF010000001.1_cds_WP_002723347.1_821	32.995	394	592
WP_016551805.1	lcl|NZ_JADDVF010000006.1_cds_WP_002740724.1_2966	34.383	381	592
WP_016551805.1	lcl|NZ_JADDVF010000029.1_cds_WP_002741286.1_1455	31.633	392	592
WP_016551805.1	lcl|NZ_JADDVF010000006.1_cds_IQA75_RS03635_2977	29.095	409	592
WP_016551805.1	lcl|NZ_JADDVF010000004.1_cds_WP_002739451.1_2461	28.378	222	592
WP_016551805.1	lcl|NZ_JADDVF010000009.1_cds_WP_002726143.1_3374	31.579	209	592
WP_016551805.1	lcl|NZ_JADDVF010000051.1_cds_WP_002738485.1_2518	30.851	188	592
WP_016551805.1	lcl|NZ_JADDVF010000011.1_cds_WP_002752475.1_186	26.271	236	592
WP_016551805.1	lcl|NZ_JADDVF010000002.1_cds_WP_002734207.1_1568	29.614	233	592
WP_016551805.1	lcl|NZ_JADDVF010000003.1_cds_WP_002721914.1_2060	28.241	216	592
WP_016551805.1	lcl|NZ_JADDVF010000005.1_cds_WP_002730493.1_2710	27.315	216	592
WP_016551805.1	lcl|NZ_JADDVF010000011.1_cds_WP_002729758.1_177	32.456	228	592
