WP_004462903.1	lcl|NZ_JADDVX010000006.1_cds_WP_002725873.1_3010	95.402	87	106
WP_004462901.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733579.1_3009	91.935	310	318
WP_004462901.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733534.1_3006	25.926	270	318
WP_004462901.1	lcl|NZ_JADDVX010000018.1_cds_WP_002722638.1_670	23.242	327	318
WP_004462901.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740024.1_2915	22.867	293	318
WP_004462901.1	lcl|NZ_JADDVX010000007.1_cds_WP_002728309.1_3092	23.397	312	318
WP_004462901.1	lcl|NZ_JADDVX010000006.1_cds_WP_016749081.1_2977	23.313	326	318
WP_004462901.1	lcl|NZ_JADDVX010000014.1_cds_WP_002743770.1_394	23.392	171	318
WP_016551805.1	lcl|NZ_JADDVX010000067.1_cds_WP_002742222.1_2878	36.612	366	592
WP_016551805.1	lcl|NZ_JADDVX010000001.1_cds_WP_002723347.1_762	32.995	394	592
WP_016551805.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740724.1_2984	34.383	381	592
WP_016551805.1	lcl|NZ_JADDVX010000029.1_cds_WP_002741286.1_1423	31.633	392	592
WP_016551805.1	lcl|NZ_JADDVX010000006.1_cds_IQA94_RS03790_2973	29.095	409	592
WP_016551805.1	lcl|NZ_JADDVX010000009.1_cds_WP_002739451.1_3389	28.378	222	592
WP_016551805.1	lcl|NZ_JADDVX010000010.1_cds_WP_002726143.1_46	31.579	209	592
WP_016551805.1	lcl|NZ_JADDVX010000052.1_cds_WP_002738485.1_2486	30.851	188	592
WP_016551805.1	lcl|NZ_JADDVX010000011.1_cds_WP_002752475.1_118	26.271	236	592
WP_016551805.1	lcl|NZ_JADDVX010000002.1_cds_WP_002734207.1_1507	29.614	233	592
WP_016551805.1	lcl|NZ_JADDVX010000003.1_cds_WP_002721914.1_1942	28.241	216	592
WP_016551805.1	lcl|NZ_JADDVX010000004.1_cds_WP_002730493.1_2391	27.315	216	592
WP_016551805.1	lcl|NZ_JADDVX010000011.1_cds_WP_002729758.1_127	32.456	228	592
WP_016551805.1	lcl|NZ_JADDVX010000004.1_cds_WP_002724285.1_2373	30.000	220	592
WP_016551805.1	lcl|NZ_JADDVX010000005.1_cds_WP_002728388.1_2708	25.962	208	592
WP_016551805.1	lcl|NZ_JADDVX010000027.1_cds_WP_002729296.1_1305	28.829	222	592
WP_016551805.1	lcl|NZ_JADDVX010000003.1_cds_WP_002721827.1_1910	29.767	215	592
WP_016551805.1	lcl|NZ_JADDVX010000004.1_cds_WP_002724311.1_2372	25.681	257	592
WP_016551805.1	lcl|NZ_JADDVX010000009.1_cds_WP_002725984.1_3357	24.336	226	592
WP_016551805.1	lcl|NZ_JADDVX010000026.1_cds_WP_002733837.1_1287	27.869	244	592
WP_016551805.1	lcl|NZ_JADDVX010000026.1_cds_WP_002733837.1_1287	26.230	183	592
WP_016551805.1	lcl|NZ_JADDVX010000014.1_cds_WP_032853264.1_424	23.047	256	592
WP_016551805.1	lcl|NZ_JADDVX010000014.1_cds_WP_032853264.1_424	28.025	157	592
WP_016551805.1	lcl|NZ_JADDVX010000011.1_cds_WP_002729133.1_110	25.941	239	592
WP_016551805.1	lcl|NZ_JADDVX010000001.1_cds_WP_002735056.1_847	28.421	190	592
WP_016551805.1	lcl|NZ_JADDVX010000017.1_cds_WP_002733736.1_609	25.101	247	592
WP_016551805.1	lcl|NZ_JADDVX010000004.1_cds_WP_002734915.1_2320	24.790	238	592
WP_016551805.1	lcl|NZ_JADDVX010000004.1_cds_WP_002739909.1_2329	27.404	208	592
WP_016551805.1	lcl|NZ_JADDVX010000004.1_cds_WP_002739909.1_2329	23.118	186	592
WP_016551805.1	lcl|NZ_JADDVX010000049.1_cds_WP_002739367.1_2306	22.816	206	592
WP_016551805.1	lcl|NZ_JADDVX010000124.1_cds_WP_193814636.1_190	41.379	58	592
WP_016551805.1	lcl|NZ_JADDVX010000014.1_cds_WP_002723659.1_433	26.754	228	592
WP_016551805.1	lcl|NZ_JADDVX010000067.1_cds_WP_002742222.1_2878	36.612	366	592
WP_016551805.1	lcl|NZ_JADDVX010000001.1_cds_WP_002723347.1_762	32.995	394	592
WP_016551805.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740724.1_2984	34.383	381	592
WP_016551805.1	lcl|NZ_JADDVX010000029.1_cds_WP_002741286.1_1423	31.633	392	592
WP_016551805.1	lcl|NZ_JADDVX010000006.1_cds_IQA94_RS03790_2973	29.095	409	592
WP_016551805.1	lcl|NZ_JADDVX010000009.1_cds_WP_002739451.1_3389	28.378	222	592
WP_016551805.1	lcl|NZ_JADDVX010000010.1_cds_WP_002726143.1_46	31.579	209	592
WP_016551805.1	lcl|NZ_JADDVX010000052.1_cds_WP_002738485.1_2486	30.851	188	592
WP_016551805.1	lcl|NZ_JADDVX010000011.1_cds_WP_002752475.1_118	26.271	236	592
WP_016551805.1	lcl|NZ_JADDVX010000002.1_cds_WP_002734207.1_1507	29.614	233	592
WP_016551805.1	lcl|NZ_JADDVX010000003.1_cds_WP_002721914.1_1942	28.241	216	592
WP_016551805.1	lcl|NZ_JADDVX010000004.1_cds_WP_002730493.1_2391	27.315	216	592
WP_016551805.1	lcl|NZ_JADDVX010000011.1_cds_WP_002729758.1_127	32.456	228	592
WP_016551805.1	lcl|NZ_JADDVX010000004.1_cds_WP_002724285.1_2373	30.000	220	592
WP_016551805.1	lcl|NZ_JADDVX010000005.1_cds_WP_002728388.1_2708	25.962	208	592
WP_016551805.1	lcl|NZ_JADDVX010000027.1_cds_WP_002729296.1_1305	28.829	222	592
WP_016551805.1	lcl|NZ_JADDVX010000003.1_cds_WP_002721827.1_1910	29.767	215	592
WP_016551805.1	lcl|NZ_JADDVX010000004.1_cds_WP_002724311.1_2372	25.681	257	592
WP_016551805.1	lcl|NZ_JADDVX010000009.1_cds_WP_002725984.1_3357	24.336	226	592
