WP_004462903.1	lcl|NZ_JADHZX010000064.1_cds_WP_002725873.1_2956	95.402	87	106
WP_004462901.1	lcl|NZ_JADHZX010000064.1_cds_WP_002725867.1_2955	90.764	314	318
WP_004462901.1	lcl|NZ_JADHZX010000068.1_cds_WP_193816902.1_3041	21.379	290	318
WP_004462901.1	lcl|NZ_JADHZX010000094.1_cds_WP_061208146.1_3624	22.936	327	318
WP_004462901.1	lcl|NZ_JADHZX010000068.1_cds_WP_011669957.1_3043	25.789	190	318
WP_004462901.1	lcl|NZ_JADHZX010000079.1_cds_WP_011671706.1_3309	22.867	293	318
WP_004462901.1	lcl|NZ_JADHZX010000008.1_cds_WP_061221080.1_3547	23.397	312	318
WP_004462901.1	lcl|NZ_JADHZX010000015.1_cds_WP_002729504.1_793	23.392	171	318
WP_016551805.1	lcl|NZ_JADHZX010000085.1_cds_WP_061207593.1_3443	36.885	366	592
WP_016551805.1	lcl|NZ_JADHZX010000007.1_cds_WP_002723347.1_3366	32.995	394	592
WP_016551805.1	lcl|NZ_JADHZX010000083.1_cds_WP_194492008.1_3416	31.807	393	592
WP_016551805.1	lcl|NZ_JADHZX010000027.1_cds_WP_193817015.1_1696	33.061	245	592
WP_016551805.1	lcl|NZ_JADHZX010000066.1_cds_WP_002739451.1_2994	28.378	222	592
WP_016551805.1	lcl|NZ_JADHZX010000039.1_cds_WP_061209087.1_2254	31.100	209	592
WP_016551805.1	lcl|NZ_JADHZX010000019.1_cds_WP_061208213.1_1128	26.271	236	592
WP_016551805.1	lcl|NZ_JADHZX010000043.1_cds_WP_011671900.1_2402	30.851	188	592
WP_016551805.1	lcl|NZ_JADHZX010000004.1_cds_WP_061207927.1_2595	29.614	233	592
WP_016551805.1	lcl|NZ_JADHZX010000019.1_cds_WP_194491725.1_1138	32.456	228	592
WP_016551805.1	lcl|NZ_JADHZX010000001.1_cds_WP_002721914.1_1176	28.241	216	592
WP_016551805.1	lcl|NZ_JADHZX010000075.1_cds_WP_002730493.1_3229	27.315	216	592
WP_016551805.1	lcl|NZ_JADHZX010000001.1_cds_WP_061207856.1_1227	28.829	222	592
WP_016551805.1	lcl|NZ_JADHZX010000030.1_cds_WP_061220739.1_1918	29.545	220	592
WP_016551805.1	lcl|NZ_JADHZX010000002.1_cds_WP_002751341.1_1861	25.481	208	592
WP_016551805.1	lcl|NZ_JADHZX010000001.1_cds_WP_011670070.1_1208	29.767	215	592
WP_016551805.1	lcl|NZ_JADHZX010000030.1_cds_WP_002724311.1_1919	25.681	257	592
WP_016551805.1	lcl|NZ_JADHZX010000100.1_cds_WP_002725984.1_5	24.336	226	592
WP_016551805.1	lcl|NZ_JADHZX010000013.1_cds_WP_061208560.1_537	27.869	244	592
WP_016551805.1	lcl|NZ_JADHZX010000013.1_cds_WP_061208560.1_537	26.230	183	592
WP_016551805.1	lcl|NZ_JADHZX010000087.1_cds_WP_061209043.1_3480	23.047	256	592
WP_016551805.1	lcl|NZ_JADHZX010000087.1_cds_WP_061209043.1_3480	28.025	157	592
WP_016551805.1	lcl|NZ_JADHZX010000019.1_cds_WP_011671589.1_1121	25.941	239	592
WP_016551805.1	lcl|NZ_JADHZX010000016.1_cds_WP_002735056.1_871	28.421	190	592
WP_016551805.1	lcl|NZ_JADHZX010000041.1_cds_WP_061208076.1_2371	25.911	247	592
WP_016551805.1	lcl|NZ_JADHZX010000135.1_cds_WP_061221716.1_490	24.790	238	592
WP_016551805.1	lcl|NZ_JADHZX010000121.1_cds_WP_061208842.1_323	26.923	208	592
WP_016551805.1	lcl|NZ_JADHZX010000121.1_cds_WP_061208842.1_323	23.118	186	592
WP_016551805.1	lcl|NZ_JADHZX010000005.1_cds_WP_061208192.1_2858	22.816	206	592
WP_016551805.1	lcl|NZ_JADHZX010000087.1_cds_WP_061209046.1_3471	26.754	228	592
WP_016551805.1	lcl|NZ_JADHZX010000085.1_cds_WP_061207593.1_3443	36.885	366	592
WP_016551805.1	lcl|NZ_JADHZX010000007.1_cds_WP_002723347.1_3366	32.995	394	592
WP_016551805.1	lcl|NZ_JADHZX010000083.1_cds_WP_194492008.1_3416	31.807	393	592
WP_016551805.1	lcl|NZ_JADHZX010000027.1_cds_WP_193817015.1_1696	33.061	245	592
WP_016551805.1	lcl|NZ_JADHZX010000066.1_cds_WP_002739451.1_2994	28.378	222	592
WP_016551805.1	lcl|NZ_JADHZX010000039.1_cds_WP_061209087.1_2254	31.100	209	592
WP_016551805.1	lcl|NZ_JADHZX010000019.1_cds_WP_061208213.1_1128	26.271	236	592
WP_016551805.1	lcl|NZ_JADHZX010000043.1_cds_WP_011671900.1_2402	30.851	188	592
WP_016551805.1	lcl|NZ_JADHZX010000004.1_cds_WP_061207927.1_2595	29.614	233	592
WP_016551805.1	lcl|NZ_JADHZX010000019.1_cds_WP_194491725.1_1138	32.456	228	592
WP_016551805.1	lcl|NZ_JADHZX010000001.1_cds_WP_002721914.1_1176	28.241	216	592
WP_016551805.1	lcl|NZ_JADHZX010000075.1_cds_WP_002730493.1_3229	27.315	216	592
WP_016551805.1	lcl|NZ_JADHZX010000001.1_cds_WP_061207856.1_1227	28.829	222	592
WP_016551805.1	lcl|NZ_JADHZX010000030.1_cds_WP_061220739.1_1918	29.545	220	592
WP_016551805.1	lcl|NZ_JADHZX010000002.1_cds_WP_002751341.1_1861	25.481	208	592
WP_016551805.1	lcl|NZ_JADHZX010000001.1_cds_WP_011670070.1_1208	29.767	215	592
WP_016551805.1	lcl|NZ_JADHZX010000030.1_cds_WP_002724311.1_1919	25.681	257	592
WP_016551805.1	lcl|NZ_JADHZX010000100.1_cds_WP_002725984.1_5	24.336	226	592
WP_016551805.1	lcl|NZ_JADHZX010000013.1_cds_WP_061208560.1_537	27.869	244	592
WP_016551805.1	lcl|NZ_JADHZX010000013.1_cds_WP_061208560.1_537	26.230	183	592
WP_016551805.1	lcl|NZ_JADHZX010000087.1_cds_WP_061209043.1_3480	23.047	256	592
WP_016551805.1	lcl|NZ_JADHZX010000087.1_cds_WP_061209043.1_3480	28.025	157	592
WP_016551805.1	lcl|NZ_JADHZX010000019.1_cds_WP_011671589.1_1121	25.941	239	592
WP_016551805.1	lcl|NZ_JADHZX010000016.1_cds_WP_002735056.1_871	28.421	190	592
WP_016551805.1	lcl|NZ_JADHZX010000041.1_cds_WP_061208076.1_2371	25.911	247	592
WP_016551805.1	lcl|NZ_JADHZX010000135.1_cds_WP_061221716.1_490	24.790	238	592
WP_016551805.1	lcl|NZ_JADHZX010000121.1_cds_WP_061208842.1_323	26.923	208	592
WP_016551805.1	lcl|NZ_JADHZX010000121.1_cds_WP_061208842.1_323	23.118	186	592
WP_016551805.1	lcl|NZ_JADHZX010000005.1_cds_WP_061208192.1_2858	22.816	206	592
WP_016551805.1	lcl|NZ_JADHZX010000087.1_cds_WP_061209046.1_3471	26.754	228	592
WP_004462894.1	lcl|NZ_JADHZX010000079.1_cds_WP_011671706.1_3309	26.629	353	342
WP_004462894.1	lcl|NZ_JADHZX010000068.1_cds_WP_193816902.1_3041	25.568	352	342
WP_004462894.1	lcl|NZ_JADHZX010000094.1_cds_WP_061208146.1_3624	25.648	347	342
WP_004462894.1	lcl|NZ_JADHZX010000015.1_cds_WP_002729504.1_793	24.302	358	342
WP_004462894.1	lcl|NZ_JADHZX010000006.1_cds_WP_061221126.1_3103	28.099	242	342
WP_004462894.1	lcl|NZ_JADHZX010000068.1_cds_WP_011669957.1_3043	24.551	334	342
WP_004462894.1	lcl|NZ_JADHZX010000008.1_cds_WP_061221080.1_3547	28.205	195	342
WP_004462894.1	lcl|NZ_JADHZX010000038.1_cds_WP_002751102.1_2222	27.801	241	342
WP_004462893.1	lcl|NZ_JADHZX010000337.1_cds_ISU90_RS18030_2013	88.321	137	427
WP_004462893.1	lcl|NZ_JADHZX010000005.1_cds_WP_194491620.1_2859	24.828	435	427
WP_004462893.1	lcl|NZ_JADHZX010000337.1_cds_ISU90_RS18030_2013	88.321	137	427
WP_004462893.1	lcl|NZ_JADHZX010000005.1_cds_WP_194491620.1_2859	24.828	435	427
WP_004462893.1	lcl|NZ_JADHZX010000337.1_cds_ISU90_RS18030_2013	88.321	137	427
WP_004462893.1	lcl|NZ_JADHZX010000005.1_cds_WP_194491620.1_2859	24.828	435	427
WP_004477915.1	lcl|NZ_JADHZX010000002.1_cds_WP_011670298.1_1811	27.935	247	587
WP_004477915.1	lcl|NZ_JADHZX010000068.1_cds_WP_194491958.1_3034	28.745	247	587
WP_004477915.1	lcl|NZ_JADHZX010000037.1_cds_WP_194491829.1_2180	24.912	285	587
