WP_004462903.1	lcl|NZ_JQSA01000266.1_cds_WP_002725873.1_3295	95.402	87	106
WP_004462901.1	lcl|NZ_JQSA01000266.1_cds_WP_061209188.1_3296	91.935	310	318
WP_004462901.1	lcl|NZ_JQSA01000064.1_cds_WP_061208146.1_1326	22.936	327	318
WP_004462901.1	lcl|NZ_JQSA01000228.1_cds_WP_061209097.1_3126	22.043	186	318
WP_004462901.1	lcl|NZ_JQSA01000057.1_cds_WP_011671706.1_1205	22.867	293	318
WP_004462901.1	lcl|NZ_JQSA01000142.1_cds_WP_061208650.1_2289	23.397	312	318
WP_004462901.1	lcl|NZ_JQSA01000203.1_cds_WP_002729504.1_2975	23.392	171	318
WP_016551805.1	lcl|NZ_JQSA01000154.1_cds_WP_061208759.1_2473	82.432	592	592
WP_016551805.1	lcl|NZ_JQSA01000010.1_cds_WP_061207593.1_314	36.885	366	592
WP_016551805.1	lcl|NZ_JQSA01000005.1_cds_WP_061207469.1_61	32.995	394	592
WP_016551805.1	lcl|NZ_JQSA01000069.1_cds_WP_011671171.1_1431	31.552	393	592
WP_016551805.1	lcl|NZ_JQSA01000133.1_cds_WP_061208601.1_2210	28.378	222	592
WP_016551805.1	lcl|NZ_JQSA01000225.1_cds_WP_061209087.1_3112	31.100	209	592
WP_016551805.1	lcl|NZ_JQSA01000254.1_cds_WP_061209175.1_3268	30.851	188	592
WP_016551805.1	lcl|NZ_JQSA01000071.1_cds_WP_061208213.1_1455	26.271	236	592
WP_016551805.1	lcl|NZ_JQSA01000043.1_cds_WP_061207927.1_937	29.614	233	592
WP_016551805.1	lcl|NZ_JQSA01000071.1_cds_WP_061208218.1_1465	32.895	228	592
WP_016551805.1	lcl|NZ_JQSA01000018.1_cds_WP_002721914.1_495	28.241	216	592
WP_016551805.1	lcl|NZ_JQSA01000033.1_cds_WP_002730493.1_754	27.315	216	592
WP_016551805.1	lcl|NZ_JQSA01000131.1_cds_WP_002724285.1_2170	30.000	220	592
WP_016551805.1	lcl|NZ_JQSA01000035.1_cds_WP_061207856.1_814	28.829	222	592
WP_016551805.1	lcl|NZ_JQSA01000007.1_cds_WP_002751341.1_177	25.481	208	592
WP_016551805.1	lcl|NZ_JQSA01000035.1_cds_WP_011670070.1_833	29.767	215	592
WP_016551805.1	lcl|NZ_JQSA01000131.1_cds_WP_002724311.1_2169	25.681	257	592
WP_016551805.1	lcl|NZ_JQSA01000027.1_cds_WP_002725984.1_679	24.336	226	592
WP_016551805.1	lcl|NZ_JQSA01000128.1_cds_WP_061208560.1_2124	27.869	244	592
WP_016551805.1	lcl|NZ_JQSA01000128.1_cds_WP_061208560.1_2124	26.230	183	592
WP_016551805.1	lcl|NZ_JQSA01000212.1_cds_WP_061209043.1_3028	23.047	256	592
WP_016551805.1	lcl|NZ_JQSA01000212.1_cds_WP_061209043.1_3028	28.025	157	592
WP_016551805.1	lcl|NZ_JQSA01000071.1_cds_WP_011671589.1_1448	25.941	239	592
WP_016551805.1	lcl|NZ_JQSA01000102.1_cds_WP_002735056.1_1858	28.421	190	592
WP_016551805.1	lcl|NZ_JQSA01000056.1_cds_WP_061208076.1_1196	25.911	247	592
WP_016551805.1	lcl|NZ_JQSA01000084.1_cds_WP_061208303.1_1634	25.210	238	592
