WP_004462903.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002725873.1_2780	95.402	87	106
WP_004462901.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733579.1_2779	91.935	310	318
WP_004462901.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733534.1_2776	25.926	270	318
WP_004462901.1	lcl|NZ_JADDVZ010000018.1_cds_WP_002722638.1_690	23.242	327	318
WP_004462901.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740024.1_2685	22.867	293	318
WP_004462901.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728309.1_3040	23.397	312	318
WP_004462901.1	lcl|NZ_JADDVZ010000005.1_cds_WP_016749081.1_2747	23.313	326	318
WP_004462901.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002743770.1_414	23.392	171	318
WP_016551805.1	lcl|NZ_JADDVZ010000067.1_cds_WP_002742222.1_2903	36.612	366	592
WP_016551805.1	lcl|NZ_JADDVZ010000001.1_cds_WP_002723347.1_933	32.995	394	592
WP_016551805.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740724.1_2754	34.383	381	592
WP_016551805.1	lcl|NZ_JADDVZ010000030.1_cds_WP_002741286.1_1634	31.633	392	592
WP_016551805.1	lcl|NZ_JADDVZ010000005.1_cds_IQA63_RS03175_2743	29.095	409	592
WP_016551805.1	lcl|NZ_JADDVZ010000008.1_cds_WP_002739451.1_3297	28.378	222	592
WP_016551805.1	lcl|NZ_JADDVZ010000009.1_cds_WP_002726143.1_3362	31.579	209	592
WP_016551805.1	lcl|NZ_JADDVZ010000053.1_cds_WP_002738485.1_2554	30.851	188	592
WP_016551805.1	lcl|NZ_JADDVZ010000011.1_cds_WP_002752475.1_138	26.271	236	592
WP_016551805.1	lcl|NZ_JADDVZ010000002.1_cds_WP_002734207.1_1527	29.614	233	592
WP_016551805.1	lcl|NZ_JADDVZ010000003.1_cds_WP_002721914.1_2041	28.241	216	592
WP_016551805.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002730493.1_2429	27.315	216	592
WP_016551805.1	lcl|NZ_JADDVZ010000011.1_cds_WP_002729758.1_147	32.456	228	592
WP_016551805.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002724285.1_2411	30.000	220	592
WP_016551805.1	lcl|NZ_JADDVZ010000010.1_cds_WP_002728388.1_47	25.962	208	592
WP_016551805.1	lcl|NZ_JADDVZ010000028.1_cds_WP_002729296.1_1368	28.829	222	592
WP_016551805.1	lcl|NZ_JADDVZ010000003.1_cds_WP_002721827.1_2073	29.767	215	592
WP_016551805.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002724311.1_2410	25.681	257	592
WP_016551805.1	lcl|NZ_JADDVZ010000008.1_cds_WP_002725984.1_3265	24.336	226	592
WP_016551805.1	lcl|NZ_JADDVZ010000026.1_cds_WP_002733837.1_1306	27.869	244	592
WP_016551805.1	lcl|NZ_JADDVZ010000026.1_cds_WP_002733837.1_1306	26.230	183	592
WP_016551805.1	lcl|NZ_JADDVZ010000014.1_cds_WP_032853264.1_444	23.047	256	592
WP_016551805.1	lcl|NZ_JADDVZ010000014.1_cds_WP_032853264.1_444	28.025	157	592
WP_016551805.1	lcl|NZ_JADDVZ010000011.1_cds_WP_002729133.1_130	25.941	239	592
WP_016551805.1	lcl|NZ_JADDVZ010000001.1_cds_WP_002735056.1_848	28.421	190	592
WP_016551805.1	lcl|NZ_JADDVZ010000017.1_cds_WP_002733736.1_629	25.101	247	592
WP_016551805.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002734915.1_2358	24.790	238	592
WP_016551805.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002739909.1_2367	27.404	208	592
WP_016551805.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002739909.1_2367	23.118	186	592
WP_016551805.1	lcl|NZ_JADDVZ010000050.1_cds_WP_002739367.1_2491	22.816	206	592
WP_016551805.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002723659.1_453	26.754	228	592
WP_016551805.1	lcl|NZ_JADDVZ010000067.1_cds_WP_002742222.1_2903	36.612	366	592
WP_016551805.1	lcl|NZ_JADDVZ010000001.1_cds_WP_002723347.1_933	32.995	394	592
WP_016551805.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740724.1_2754	34.383	381	592
WP_016551805.1	lcl|NZ_JADDVZ010000030.1_cds_WP_002741286.1_1634	31.633	392	592
WP_016551805.1	lcl|NZ_JADDVZ010000005.1_cds_IQA63_RS03175_2743	29.095	409	592
WP_016551805.1	lcl|NZ_JADDVZ010000008.1_cds_WP_002739451.1_3297	28.378	222	592
WP_016551805.1	lcl|NZ_JADDVZ010000009.1_cds_WP_002726143.1_3362	31.579	209	592
WP_016551805.1	lcl|NZ_JADDVZ010000053.1_cds_WP_002738485.1_2554	30.851	188	592
WP_016551805.1	lcl|NZ_JADDVZ010000011.1_cds_WP_002752475.1_138	26.271	236	592
WP_016551805.1	lcl|NZ_JADDVZ010000002.1_cds_WP_002734207.1_1527	29.614	233	592
WP_016551805.1	lcl|NZ_JADDVZ010000003.1_cds_WP_002721914.1_2041	28.241	216	592
WP_016551805.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002730493.1_2429	27.315	216	592
WP_016551805.1	lcl|NZ_JADDVZ010000011.1_cds_WP_002729758.1_147	32.456	228	592
WP_016551805.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002724285.1_2411	30.000	220	592
WP_016551805.1	lcl|NZ_JADDVZ010000010.1_cds_WP_002728388.1_47	25.962	208	592
WP_016551805.1	lcl|NZ_JADDVZ010000028.1_cds_WP_002729296.1_1368	28.829	222	592
WP_016551805.1	lcl|NZ_JADDVZ010000003.1_cds_WP_002721827.1_2073	29.767	215	592
WP_016551805.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002724311.1_2410	25.681	257	592
WP_016551805.1	lcl|NZ_JADDVZ010000008.1_cds_WP_002725984.1_3265	24.336	226	592
WP_016551805.1	lcl|NZ_JADDVZ010000026.1_cds_WP_002733837.1_1306	27.869	244	592
WP_016551805.1	lcl|NZ_JADDVZ010000026.1_cds_WP_002733837.1_1306	26.230	183	592
WP_016551805.1	lcl|NZ_JADDVZ010000014.1_cds_WP_032853264.1_444	23.047	256	592
WP_016551805.1	lcl|NZ_JADDVZ010000014.1_cds_WP_032853264.1_444	28.025	157	592
WP_016551805.1	lcl|NZ_JADDVZ010000011.1_cds_WP_002729133.1_130	25.941	239	592
WP_016551805.1	lcl|NZ_JADDVZ010000001.1_cds_WP_002735056.1_848	28.421	190	592
WP_016551805.1	lcl|NZ_JADDVZ010000017.1_cds_WP_002733736.1_629	25.101	247	592
WP_016551805.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002734915.1_2358	24.790	238	592
WP_016551805.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002739909.1_2367	27.404	208	592
WP_016551805.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002739909.1_2367	23.118	186	592
WP_016551805.1	lcl|NZ_JADDVZ010000050.1_cds_WP_002739367.1_2491	22.816	206	592
WP_016551805.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002723659.1_453	26.754	228	592
WP_004462894.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733534.1_2776	31.214	346	342
WP_004462894.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740024.1_2685	26.912	353	342
WP_004462894.1	lcl|NZ_JADDVZ010000018.1_cds_WP_002722638.1_690	25.588	340	342
WP_004462894.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733638.1_2739	27.095	358	342
WP_004462894.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002743770.1_414	24.302	358	342
WP_004462894.1	lcl|NZ_JADDVZ010000076.1_cds_WP_002741146.1_3098	28.099	242	342
WP_004462894.1	lcl|NZ_JADDVZ010000005.1_cds_WP_016749081.1_2747	30.000	250	342
WP_004462894.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728309.1_3040	27.692	195	342
WP_004462894.1	lcl|NZ_JADDVZ010000059.1_cds_WP_002740236.1_2663	27.801	241	342
WP_004462894.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740721.1_2773	28.139	231	342
WP_004462894.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002744551.1_2745	27.600	250	342
WP_004462894.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733757.1_2712	25.275	182	342
WP_004462893.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733548.1_2740	27.938	451	427
WP_004462893.1	lcl|NZ_JADDVZ010000050.1_cds_WP_002726457.1_2492	24.828	435	427
WP_004462893.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733548.1_2740	27.938	451	427
WP_004462893.1	lcl|NZ_JADDVZ010000050.1_cds_WP_002726457.1_2492	24.828	435	427
WP_004462893.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733548.1_2740	27.938	451	427
WP_004462893.1	lcl|NZ_JADDVZ010000050.1_cds_WP_002726457.1_2492	24.828	435	427
WP_004477915.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733672.1_2742	39.130	230	587
WP_004477915.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740808.1_2730	34.568	243	587
WP_004477915.1	lcl|NZ_JADDVZ010000056.1_cds_WP_002722821.1_2612	28.340	247	587
WP_004477915.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733651.1_2714	29.588	267	587
WP_004477915.1	lcl|NZ_JADDVZ010000044.1_cds_WP_002742184.1_2196	26.132	287	587
WP_004477915.1	lcl|NZ_JADDVZ010000111.1_cds_WP_322631735.1_112	23.333	120	587
