WP_004462903.1	lcl|NZ_ANMY01000082.1_cds_WP_002614501.1_1842	93.103	87	106
WP_004462901.1	lcl|NZ_ANMY01000082.1_cds_WP_004494857.1_1843	88.854	314	318
WP_004462901.1	lcl|NZ_ANMY01000074.1_cds_WP_002615921.1_1641	25.000	324	318
WP_004462901.1	lcl|NZ_ANMY01000057.1_cds_WP_020781931.1_1315	20.702	285	318
WP_004462901.1	lcl|NZ_ANMY01000057.1_cds_WP_002614506.1_1317	23.348	227	318
WP_004462901.1	lcl|NZ_ANMY01000131.1_cds_WP_016759276.1_2848	23.208	293	318
WP_004462901.1	lcl|NZ_ANMY01000159.1_cds_WP_004495474.1_3392	23.397	312	318
WP_016551805.1	lcl|NZ_ANMY01000055.1_cds_WP_016760306.1_1097	36.968	376	592
WP_016551805.1	lcl|NZ_ANMY01000149.1_cds_WP_004497075.1_3268	33.503	394	592
WP_016551805.1	lcl|NZ_ANMY01000133.1_cds_WP_004502606.1_2890	31.807	393	592
WP_016551805.1	lcl|NZ_ANMY01000057.1_cds_WP_020781917.1_1293	29.448	326	592
WP_016551805.1	lcl|NZ_ANMY01000003.1_cds_WP_004497687.1_42	29.439	214	592
WP_016551805.1	lcl|NZ_ANMY01000031.1_cds_WP_002623155.1_727	30.380	237	592
WP_016551805.1	lcl|NZ_ANMY01000038.1_cds_WP_004500775.1_881	30.144	209	592
WP_016551805.1	lcl|NZ_ANMY01000085.1_cds_WP_002620193.1_1912	26.271	236	592
WP_016551805.1	lcl|NZ_ANMY01000073.1_cds_WP_002616524.1_1625	29.787	188	592
WP_016551805.1	lcl|NZ_ANMY01000121.1_cds_WP_002630438.1_2635	28.704	216	592
WP_016551805.1	lcl|NZ_ANMY01000164.1_cds_WP_004502596.1_3436	25.751	233	592
WP_016551805.1	lcl|NZ_ANMY01000149.1_cds_WP_002620949.1_3235	30.594	219	592
WP_016551805.1	lcl|NZ_ANMY01000065.1_cds_WP_002626620.1_1418	28.829	222	592
WP_016551805.1	lcl|NZ_ANMY01000085.1_cds_WP_004496063.1_1921	30.531	226	592
WP_016551805.1	lcl|NZ_ANMY01000015.1_cds_WP_004496188.1_237	26.852	216	592
WP_016551805.1	lcl|NZ_ANMY01000121.1_cds_WP_020782559.1_2667	29.767	215	592
WP_016551805.1	lcl|NZ_ANMY01000055.1_cds_WP_004503386.1_1161	23.438	256	592
WP_016551805.1	lcl|NZ_ANMY01000055.1_cds_WP_004503386.1_1161	27.673	159	592
WP_016551805.1	lcl|NZ_ANMY01000149.1_cds_WP_020782817.1_3236	26.877	253	592
WP_016551805.1	lcl|NZ_ANMY01000021.1_cds_WP_004499602.1_418	28.151	238	592
WP_016551805.1	lcl|NZ_ANMY01000021.1_cds_WP_004499602.1_418	27.933	179	592
WP_016551805.1	lcl|NZ_ANMY01000135.1_cds_WP_002627853.1_2987	27.885	208	592
WP_016551805.1	lcl|NZ_ANMY01000003.1_cds_WP_002618789.1_74	23.043	230	592
WP_016551805.1	lcl|NZ_ANMY01000085.1_cds_WP_004499255.1_1905	28.452	239	592
WP_016551805.1	lcl|NZ_ANMY01000176.1_cds_WP_004499872.1_3706	25.203	246	592
WP_016551805.1	lcl|NZ_ANMY01000149.1_cds_WP_020782803.1_3259	24.790	238	592
WP_016551805.1	lcl|NZ_ANMY01000081.1_cds_WP_004499015.1_1839	23.881	201	592
WP_016551805.1	lcl|NZ_ANMY01000088.1_cds_WP_004495364.1_1970	26.923	208	592
WP_016551805.1	lcl|NZ_ANMY01000088.1_cds_WP_004495364.1_1970	23.118	186	592
WP_016551805.1	lcl|NZ_ANMY01000055.1_cds_WP_004496855.1_1150	27.193	228	592
WP_016551805.1	lcl|NZ_ANMY01000055.1_cds_WP_016760306.1_1097	36.968	376	592
WP_016551805.1	lcl|NZ_ANMY01000149.1_cds_WP_004497075.1_3268	33.503	394	592
WP_016551805.1	lcl|NZ_ANMY01000133.1_cds_WP_004502606.1_2890	31.807	393	592
WP_016551805.1	lcl|NZ_ANMY01000057.1_cds_WP_020781917.1_1293	29.448	326	592
WP_016551805.1	lcl|NZ_ANMY01000003.1_cds_WP_004497687.1_42	29.439	214	592
WP_016551805.1	lcl|NZ_ANMY01000031.1_cds_WP_002623155.1_727	30.380	237	592
WP_016551805.1	lcl|NZ_ANMY01000038.1_cds_WP_004500775.1_881	30.144	209	592
WP_016551805.1	lcl|NZ_ANMY01000085.1_cds_WP_002620193.1_1912	26.271	236	592
WP_016551805.1	lcl|NZ_ANMY01000073.1_cds_WP_002616524.1_1625	29.787	188	592
WP_016551805.1	lcl|NZ_ANMY01000121.1_cds_WP_002630438.1_2635	28.704	216	592
WP_016551805.1	lcl|NZ_ANMY01000164.1_cds_WP_004502596.1_3436	25.751	233	592
WP_016551805.1	lcl|NZ_ANMY01000149.1_cds_WP_002620949.1_3235	30.594	219	592
WP_016551805.1	lcl|NZ_ANMY01000065.1_cds_WP_002626620.1_1418	28.829	222	592
WP_016551805.1	lcl|NZ_ANMY01000085.1_cds_WP_004496063.1_1921	30.531	226	592
WP_016551805.1	lcl|NZ_ANMY01000015.1_cds_WP_004496188.1_237	26.852	216	592
WP_016551805.1	lcl|NZ_ANMY01000121.1_cds_WP_020782559.1_2667	29.767	215	592
WP_016551805.1	lcl|NZ_ANMY01000055.1_cds_WP_004503386.1_1161	23.438	256	592
WP_016551805.1	lcl|NZ_ANMY01000055.1_cds_WP_004503386.1_1161	27.673	159	592
WP_016551805.1	lcl|NZ_ANMY01000149.1_cds_WP_020782817.1_3236	26.877	253	592
WP_016551805.1	lcl|NZ_ANMY01000021.1_cds_WP_004499602.1_418	28.151	238	592
WP_016551805.1	lcl|NZ_ANMY01000021.1_cds_WP_004499602.1_418	27.933	179	592
WP_016551805.1	lcl|NZ_ANMY01000135.1_cds_WP_002627853.1_2987	27.885	208	592
WP_016551805.1	lcl|NZ_ANMY01000003.1_cds_WP_002618789.1_74	23.043	230	592
WP_016551805.1	lcl|NZ_ANMY01000085.1_cds_WP_004499255.1_1905	28.452	239	592
WP_016551805.1	lcl|NZ_ANMY01000176.1_cds_WP_004499872.1_3706	25.203	246	592
WP_016551805.1	lcl|NZ_ANMY01000149.1_cds_WP_020782803.1_3259	24.790	238	592
WP_016551805.1	lcl|NZ_ANMY01000081.1_cds_WP_004499015.1_1839	23.881	201	592
WP_016551805.1	lcl|NZ_ANMY01000088.1_cds_WP_004495364.1_1970	26.923	208	592
WP_016551805.1	lcl|NZ_ANMY01000088.1_cds_WP_004495364.1_1970	23.118	186	592
WP_016551805.1	lcl|NZ_ANMY01000055.1_cds_WP_004496855.1_1150	27.193	228	592
WP_004462894.1	lcl|NZ_ANMY01000131.1_cds_WP_016759276.1_2848	28.045	353	342
WP_004462894.1	lcl|NZ_ANMY01000074.1_cds_WP_002615921.1_1641	24.484	339	342
WP_004462894.1	lcl|NZ_ANMY01000057.1_cds_WP_020781931.1_1315	25.000	352	342
WP_004462894.1	lcl|NZ_ANMY01000019.1_cds_WP_004495537.1_370	24.581	358	342
WP_004462894.1	lcl|NZ_ANMY01000164.1_cds_WP_004498401.1_3459	26.074	349	342
WP_004462894.1	lcl|NZ_ANMY01000057.1_cds_WP_002614506.1_1317	23.636	330	342
WP_004462894.1	lcl|NZ_ANMY01000159.1_cds_WP_004495474.1_3392	28.718	195	342
WP_004462894.1	lcl|NZ_ANMY01000029.1_cds_WP_002614572.1_555	25.703	249	342
WP_004462894.1	lcl|NZ_ANMY01000057.1_cds_WP_020781936.1_1320	33.929	56	342
WP_004462893.1	lcl|NZ_ANMY01000081.1_cds_WP_004497677.1_1840	25.287	435	427
WP_004462893.1	lcl|NZ_ANMY01000081.1_cds_WP_004497677.1_1840	25.287	435	427
WP_004462893.1	lcl|NZ_ANMY01000081.1_cds_WP_004497677.1_1840	25.287	435	427
WP_004477915.1	lcl|NZ_ANMY01000070.1_cds_WP_020782078.1_1604	28.634	227	587
WP_004477915.1	lcl|NZ_ANMY01000057.1_cds_WP_020781930.1_1308	28.745	247	587
WP_004477915.1	lcl|NZ_ANMY01000055.1_cds_WP_004496794.1_1235	25.468	267	587
WP_004477915.1	lcl|NZ_ANMY01000082.1_cds_WP_020782186.1_1852	29.710	138	587
WP_004477915.1	lcl|NZ_ANMY01000070.1_cds_WP_020782078.1_1604	28.634	227	587
WP_004477915.1	lcl|NZ_ANMY01000057.1_cds_WP_020781930.1_1308	28.745	247	587
WP_004477915.1	lcl|NZ_ANMY01000055.1_cds_WP_004496794.1_1235	25.468	267	587
WP_004477915.1	lcl|NZ_ANMY01000082.1_cds_WP_020782186.1_1852	29.710	138	587
WP_004477915.1	lcl|NZ_ANMY01000070.1_cds_WP_020782078.1_1604	28.634	227	587
WP_004477915.1	lcl|NZ_ANMY01000057.1_cds_WP_020781930.1_1308	28.745	247	587
WP_004477915.1	lcl|NZ_ANMY01000055.1_cds_WP_004496794.1_1235	25.468	267	587
WP_004477915.1	lcl|NZ_ANMY01000082.1_cds_WP_020782186.1_1852	29.710	138	587
WP_004491540.1	lcl|NZ_ANMY01000082.1_cds_WP_020782190.1_1845	49.500	200	224
WP_004491540.1	lcl|NZ_ANMY01000131.1_cds_WP_020782630.1_2844	27.103	214	224
WP_004491540.1	lcl|NZ_ANMY01000057.1_cds_WP_004497930.1_1310	29.293	99	224
WP_004491540.1	lcl|NZ_ANMY01000093.1_cds_WP_020782342.1_2177	25.121	207	224
WP_004491540.1	lcl|NZ_ANMY01000008.1_cds_WP_020781379.1_115	30.612	98	224
WP_004491540.1	lcl|NZ_ANMY01000169.1_cds_WP_002635104.1_3568	26.882	93	224
WP_004462889.1	lcl|NZ_ANMY01000057.1_cds_WP_002556586.1_1289	28.814	236	231
WP_004462889.1	lcl|NZ_ANMY01000021.1_cds_WP_020781505.1_449	39.506	81	231
WP_004462889.1	lcl|NZ_ANMY01000082.1_cds_WP_002614492.1_1846	25.532	235	231
WP_230486561.1	lcl|NZ_ANMY01000015.1_cds_WP_004498425.1_229	26.190	126	217
WP_004477982.1	lcl|NZ_ANMY01000092.1_cds_WP_232426398.1_2093	28.689	122	302
WP_004477982.1	lcl|NZ_ANMY01000050.1_cds_WP_020781806.1_1034	28.689	122	302
WP_016551804.1	lcl|NZ_ANMY01000057.1_cds_WP_020781920.1_1295	23.711	291	613
WP_004462124.1	lcl|NZ_ANMY01000106.1_cds_WP_020782422.1_2387	29.319	191	356
WP_004462124.1	lcl|NZ_ANMY01000060.1_cds_WP_004497409.1_1370	25.490	204	356
WP_004462124.1	lcl|NZ_ANMY01000092.1_cds_WP_004496644.1_2109	23.711	194	356
WP_004462124.1	lcl|NZ_ANMY01000081.1_cds_WP_004497587.1_1773	23.529	204	356
WP_004462125.1	lcl|NZ_ANMY01000057.1_cds_WP_020781934.1_1284	25.116	215	443
WP_004462127.1	lcl|NZ_ANMY01000057.1_cds_WP_020781931.1_1315	75.000	332	332
WP_004462127.1	lcl|NZ_ANMY01000057.1_cds_WP_002614506.1_1317	29.206	315	332
WP_004462127.1	lcl|NZ_ANMY01000164.1_cds_WP_004498401.1_3459	28.261	322	332
WP_004462127.1	lcl|NZ_ANMY01000131.1_cds_WP_016759276.1_2848	29.607	331	332
WP_004462127.1	lcl|NZ_ANMY01000074.1_cds_WP_002615921.1_1641	29.179	329	332
WP_004462127.1	lcl|NZ_ANMY01000052.1_cds_WP_004495465.1_1048	26.852	324	332
WP_004462127.1	lcl|NZ_ANMY01000159.1_cds_WP_004495474.1_3392	25.949	316	332
WP_004462127.1	lcl|NZ_ANMY01000019.1_cds_WP_004495537.1_370	24.789	355	332
WP_004462127.1	lcl|NZ_ANMY01000057.1_cds_WP_002614509.1_1319	27.341	267	332
WP_004462127.1	lcl|NZ_ANMY01000082.1_cds_WP_004494857.1_1843	22.464	276	332
WP_004462127.1	lcl|NZ_ANMY01000161.1_cds_WP_002619620.1_3416	27.941	204	332
WP_004462127.1	lcl|NZ_ANMY01000088.1_cds_WP_004495316.1_1964	25.912	274	332
WP_004462127.1	lcl|NZ_ANMY01000029.1_cds_WP_002614572.1_555	24.825	286	332
WP_004462127.1	lcl|NZ_ANMY01000016.1_cds_WP_016760974.1_278	26.630	184	332
WP_004462128.1	lcl|NZ_ANMY01000057.1_cds_WP_002630753.1_1292	27.415	383	392
WP_004462128.1	lcl|NZ_ANMY01000014.1_cds_WP_002621621.1_163	32.975	279	392
WP_004462128.1	lcl|NZ_ANMY01000082.1_cds_WP_020782191.1_1850	36.032	247	392
WP_004462128.1	lcl|NZ_ANMY01000131.1_cds_WP_004499131.1_2842	28.514	249	392
WP_004462128.1	lcl|NZ_ANMY01000082.1_cds_WP_020782194.1_1853	29.707	239	392
WP_004462128.1	lcl|NZ_ANMY01000055.1_cds_WP_002615575.1_1257	28.125	256	392
WP_004462130.1	lcl|NZ_ANMY01000055.1_cds_WP_002620001.1_1243	31.068	103	206
WP_004462130.1	lcl|NZ_ANMY01000159.1_cds_WP_016759467.1_3391	22.764	123	206
WP_004462131.1	lcl|NZ_ANMY01000082.1_cds_WP_002614492.1_1846	37.612	335	334
WP_004462131.1	lcl|NZ_ANMY01000057.1_cds_WP_002556586.1_1289	35.036	274	334
WP_004462131.1	lcl|NZ_ANMY01000021.1_cds_WP_020781505.1_449	35.938	320	334
WP_004462131.1	lcl|NZ_ANMY01000082.1_cds_WP_002614492.1_1846	37.612	335	334
WP_004462131.1	lcl|NZ_ANMY01000057.1_cds_WP_002556586.1_1289	35.036	274	334
WP_004462131.1	lcl|NZ_ANMY01000021.1_cds_WP_020781505.1_449	35.938	320	334
WP_004462132.1	lcl|NZ_ANMY01000057.1_cds_WP_002614517.1_1321	22.917	384	386
