WP_004462903.1	lcl|NZ_AHQC01000043.1_cds_WP_000340715.1_2828	95.402	87	106
WP_004462901.1	lcl|NZ_AHQC01000043.1_cds_WP_000410273.1_2827	92.581	310	318
WP_004462901.1	lcl|NZ_AHQC01000227.1_cds_WP_000744700.1_235	24.771	327	318
WP_004462901.1	lcl|NZ_AHQC01000043.1_cds_WP_000646256.1_2824	26.667	270	318
WP_004462901.1	lcl|NZ_AHQC01000043.1_cds_WP_000093099.1_2807	53.968	63	318
WP_004462901.1	lcl|NZ_AHQC01000043.1_cds_WP_000600889.1_2798	23.118	186	318
WP_004462901.1	lcl|NZ_AHQC01000043.1_cds_WP_000723092.1_2744	23.288	292	318
WP_004462901.1	lcl|NZ_AHQC01000038.1_cds_WP_001984071.1_3024	21.678	286	318
WP_004462901.1	lcl|NZ_AHQC01000043.1_cds_WP_001067556.1_2821	24.012	329	318
WP_016551805.1	lcl|NZ_AHQC01000152.1_cds_WP_000667645.1_829	33.249	394	592
WP_016551805.1	lcl|NZ_AHQC01000075.1_cds_WP_000172203.1_1993	36.043	369	592
WP_016551805.1	lcl|NZ_AHQC01000115.1_cds_WP_000828456.1_1459	30.612	392	592
WP_016551805.1	lcl|NZ_AHQC01000043.1_cds_WP_000834715.1_2804	31.688	385	592
WP_016551805.1	lcl|NZ_AHQC01000166.1_cds_WP_000510777.1_576	29.358	218	592
WP_016551805.1	lcl|NZ_AHQC01000158.1_cds_WP_001161020.1_681	30.045	223	592
WP_016551805.1	lcl|NZ_AHQC01000052.1_cds_LEP2GSC049_RS1000000126105_2521	25.514	243	592
WP_016551805.1	lcl|NZ_AHQC01000067.1_cds_WP_000942282.1_2236	30.043	233	592
WP_016551805.1	lcl|NZ_AHQC01000069.1_cds_WP_000619172.1_2194	27.490	251	592
WP_016551805.1	lcl|NZ_AHQC01000034.1_cds_WP_001982953.1_3251	26.050	238	592
WP_016551805.1	lcl|NZ_AHQC01000240.1_cds_WP_001141162.1_15	30.317	221	592
