WP_004462903.1	lcl|NZ_AOWZ01000141.1_cds_WP_000340715.1_2921	95.402	87	106
WP_004462901.1	lcl|NZ_AOWZ01000141.1_cds_WP_000410273.1_2920	92.581	310	318
WP_004462901.1	lcl|NZ_AOWZ01000141.1_cds_WP_000646253.1_2917	26.667	270	318
WP_004462901.1	lcl|NZ_AOWZ01000121.1_cds_WP_000744700.1_2432	24.771	327	318
WP_004462901.1	lcl|NZ_AOWZ01000146.1_cds_WP_000723090.1_3207	23.368	291	318
WP_004462901.1	lcl|NZ_AOWZ01000033.1_cds_WP_000723090.1_371	23.368	291	318
WP_004462901.1	lcl|NZ_AOWZ01000033.1_cds_WP_001033107.1_422	22.321	224	318
WP_004462901.1	lcl|NZ_AOWZ01000150.1_cds_WP_001984071.1_3278	21.678	286	318
WP_004462901.1	lcl|NZ_AOWZ01000141.1_cds_WP_001067558.1_2914	24.012	329	318
WP_016551805.1	lcl|NZ_AOWZ01000033.1_cds_WP_001035839.1_415	52.962	574	592
WP_016551805.1	lcl|NZ_AOWZ01000098.1_cds_WP_000667646.1_1846	33.249	394	592
WP_016551805.1	lcl|NZ_AOWZ01000153.1_cds_WP_000172203.1_3352	36.043	369	592
WP_016551805.1	lcl|NZ_AOWZ01000108.1_cds_WP_000828458.1_2062	30.357	392	592
WP_016551805.1	lcl|NZ_AOWZ01000049.1_cds_WP_000510777.1_847	29.358	218	592
WP_016551805.1	lcl|NZ_AOWZ01000090.1_cds_WP_001161020.1_1660	30.045	223	592
WP_016551805.1	lcl|NZ_AOWZ01000009.1_cds_WP_001052498.1_97	25.514	243	592
WP_016551805.1	lcl|NZ_AOWZ01000164.1_cds_WP_000619176.1_3674	27.888	251	592
WP_016551805.1	lcl|NZ_AOWZ01000153.1_cds_LEP2GSC027_RS01000000123245_3366	30.043	233	592
WP_016551805.1	lcl|NZ_AOWZ01000045.1_cds_WP_001982953.1_716	26.050	238	592
WP_016551805.1	lcl|NZ_AOWZ01000158.1_cds_WP_001141162.1_3411	30.317	221	592
WP_016551805.1	lcl|NZ_AOWZ01000131.1_cds_WP_000666552.1_2665	26.923	234	592
WP_016551805.1	lcl|NZ_AOWZ01000164.1_cds_WP_000127308.1_3673	28.750	240	592
WP_016551805.1	lcl|NZ_AOWZ01000138.1_cds_WP_000184524.1_2854	28.311	219	592
WP_016551805.1	lcl|NZ_AOWZ01000116.1_cds_WP_000433117.1_2229	27.778	216	592
WP_016551805.1	lcl|NZ_AOWZ01000055.1_cds_WP_000047473.1_1088	25.481	208	592
WP_016551805.1	lcl|NZ_AOWZ01000116.1_cds_WP_001089498.1_2261	26.809	235	592
WP_016551805.1	lcl|NZ_AOWZ01000008.1_cds_WP_000052667.1_36	26.638	229	592
WP_016551805.1	lcl|NZ_AOWZ01000146.1_cds_WP_000651459.1_3165	26.908	249	592
WP_016551805.1	lcl|NZ_AOWZ01000060.1_cds_WP_000603361.1_1208	23.009	226	592
WP_016551805.1	lcl|NZ_AOWZ01000160.1_cds_WP_001288326.1_3512	28.151	238	592
WP_016551805.1	lcl|NZ_AOWZ01000162.1_cds_LEP2GSC027_RS0120840_3627	27.049	244	592
WP_016551805.1	lcl|NZ_AOWZ01000162.1_cds_LEP2GSC027_RS0120840_3627	25.110	227	592
WP_016551805.1	lcl|NZ_AOWZ01000141.1_cds_WP_000054164.1_3011	26.866	201	592
WP_016551805.1	lcl|NZ_AOWZ01000147.1_cds_WP_000626143.1_3215	27.885	208	592
WP_016551805.1	lcl|NZ_AOWZ01000147.1_cds_WP_000626143.1_3215	23.596	178	592
WP_016551805.1	lcl|NZ_AOWZ01000030.1_cds_WP_000481719.1_352	24.786	234	592
