WP_004462903.1	lcl|NZ_AHNV02000163.1_cds_WP_000340715.1_1974	95.402	87	106
WP_004462901.1	lcl|NZ_AHNV02000163.1_cds_WP_000410273.1_1975	92.581	310	318
WP_004462901.1	lcl|NZ_AHNV02000204.1_cds_WP_000744700.1_1065	24.771	327	318
WP_004462901.1	lcl|NZ_AHNV02000163.1_cds_WP_000646251.1_1978	26.296	270	318
WP_004462901.1	lcl|NZ_AHNV02000268.1_cds_WP_025178644.1_222	21.739	276	318
WP_004462901.1	lcl|NZ_AHNV02000268.1_cds_WP_000567886.1_220	23.478	230	318
WP_004462901.1	lcl|NZ_AHNV02000114.1_cds_WP_000723086.1_2796	23.368	291	318
WP_004462901.1	lcl|NZ_AHNV02000183.1_cds_WP_001984071.1_1530	21.678	286	318
WP_004462901.1	lcl|NZ_AHNV02000163.1_cds_WP_001067557.1_1981	24.012	329	318
WP_016551805.1	lcl|NZ_AHNV02000163.1_cds_WP_002130264.1_1997	52.614	593	592
WP_016551805.1	lcl|NZ_AHNV02000196.1_cds_WP_025184222.1_1234	32.995	394	592
WP_016551805.1	lcl|NZ_AHNV02000001.1_cds_WP_000172205.1_4402	35.792	366	592
WP_016551805.1	lcl|NZ_AHNV02000204.1_cds_WP_000828456.1_976	30.612	392	592
WP_016551805.1	lcl|NZ_AHNV02000032.1_cds_WP_002128882.1_4012	30.124	322	592
WP_016551805.1	lcl|NZ_AHNV02000215.1_cds_WP_000510777.1_771	29.358	218	592
WP_016551805.1	lcl|NZ_AHNV02000129.1_cds_WP_001161018.1_2466	31.100	209	592
WP_016551805.1	lcl|NZ_AHNV02000167.1_cds_WP_001052496.1_1753	25.514	243	592
WP_016551805.1	lcl|NZ_AHNV02000167.1_cds_WP_000619177.1_1798	27.490	251	592
WP_016551805.1	lcl|NZ_AHNV02000191.1_cds_WP_002071818.1_1348	29.614	233	592
WP_016551805.1	lcl|NZ_AHNV02000228.1_cds_WP_001982953.1_548	26.050	238	592
WP_016551805.1	lcl|NZ_AHNV02000003.1_cds_WP_001141162.1_4392	30.317	221	592
WP_016551805.1	lcl|NZ_AHNV02000058.1_cds_WP_002129211.1_3546	26.923	234	592
WP_016551805.1	lcl|NZ_AHNV02000167.1_cds_WP_000218838.1_1799	28.750	240	592
WP_016551805.1	lcl|NZ_AHNV02000158.1_cds_WP_000184524.1_2041	28.311	219	592
WP_016551805.1	lcl|NZ_AHNV02000087.1_cds_WP_000433117.1_3132	27.778	216	592
WP_016551805.1	lcl|NZ_AHNV02000082.1_cds_WP_000047473.1_3257	25.481	208	592
WP_016551805.1	lcl|NZ_AHNV02000058.1_cds_WP_001089498.1_3525	26.809	235	592
WP_016551805.1	lcl|NZ_AHNV02000217.1_cds_WP_000052667.1_759	26.638	229	592
WP_016551805.1	lcl|NZ_AHNV02000086.1_cds_WP_000651459.1_3188	26.908	249	592
WP_016551805.1	lcl|NZ_AHNV02000254.1_cds_WP_000603361.1_352	23.009	226	592
WP_016551805.1	lcl|NZ_AHNV02000198.1_cds_WP_001288326.1_1206	28.151	238	592
WP_016551805.1	lcl|NZ_AHNV02000151.1_cds_WP_000590871.1_2174	22.314	242	592
WP_016551805.1	lcl|NZ_AHNV02000151.1_cds_WP_000590871.1_2174	26.415	159	592
WP_016551805.1	lcl|NZ_AHNV02000254.1_cds_WP_000054169.1_370	26.866	201	592
WP_016551805.1	lcl|NZ_AHNV02000012.1_cds_WP_002128759.1_4263	27.049	244	592
WP_016551805.1	lcl|NZ_AHNV02000012.1_cds_WP_002128759.1_4263	25.346	217	592
WP_016551805.1	lcl|NZ_AHNV02000196.1_cds_WP_000626143.1_1271	27.885	208	592
WP_016551805.1	lcl|NZ_AHNV02000196.1_cds_WP_000626143.1_1271	23.596	178	592
WP_016551805.1	lcl|NZ_AHNV02000045.1_cds_WP_000481722.1_3862	24.786	234	592
WP_016551805.1	lcl|NZ_AHNV02000247.1_cds_WP_000136057.1_464	26.316	228	592
WP_016551805.1	lcl|NZ_AHNV02000163.1_cds_WP_002130264.1_1997	52.614	593	592
WP_016551805.1	lcl|NZ_AHNV02000196.1_cds_WP_025184222.1_1234	32.995	394	592
WP_016551805.1	lcl|NZ_AHNV02000001.1_cds_WP_000172205.1_4402	35.792	366	592
WP_016551805.1	lcl|NZ_AHNV02000204.1_cds_WP_000828456.1_976	30.612	392	592
WP_016551805.1	lcl|NZ_AHNV02000032.1_cds_WP_002128882.1_4012	30.124	322	592
WP_016551805.1	lcl|NZ_AHNV02000215.1_cds_WP_000510777.1_771	29.358	218	592
WP_016551805.1	lcl|NZ_AHNV02000129.1_cds_WP_001161018.1_2466	31.100	209	592
WP_016551805.1	lcl|NZ_AHNV02000167.1_cds_WP_001052496.1_1753	25.514	243	592
WP_016551805.1	lcl|NZ_AHNV02000167.1_cds_WP_000619177.1_1798	27.490	251	592
WP_016551805.1	lcl|NZ_AHNV02000191.1_cds_WP_002071818.1_1348	29.614	233	592
WP_016551805.1	lcl|NZ_AHNV02000228.1_cds_WP_001982953.1_548	26.050	238	592
