WP_004462903.1	lcl|NZ_WNNH01000003.1_cds_WP_000340715.1_1904	95.402	87	106
WP_004462901.1	lcl|NZ_WNNH01000003.1_cds_WP_000410273.1_1905	92.581	310	318
WP_004462901.1	lcl|NZ_WNNH01000003.1_cds_WP_000646250.1_1908	26.667	270	318
WP_004462901.1	lcl|NZ_WNNH01000002.1_cds_WP_000744700.1_1189	24.771	327	318
WP_004462901.1	lcl|NZ_WNNH01000003.1_cds_WP_000093099.1_1925	53.968	63	318
WP_004462901.1	lcl|NZ_WNNH01000003.1_cds_WP_000600889.1_1934	23.118	186	318
WP_004462901.1	lcl|NZ_WNNH01000003.1_cds_WP_000723090.1_1987	23.368	291	318
WP_004462901.1	lcl|NZ_WNNH01000051.1_cds_WP_001984071.1_2915	21.678	286	318
WP_004462901.1	lcl|NZ_WNNH01000003.1_cds_WP_001067557.1_1911	24.012	329	318
WP_016551805.1	lcl|NZ_WNNH01000018.1_cds_WP_000667646.1_1038	33.249	394	592
WP_016551805.1	lcl|NZ_WNNH01000008.1_cds_WP_000172202.1_3498	35.772	369	592
WP_016551805.1	lcl|NZ_WNNH01000002.1_cds_WP_000828455.1_1278	30.612	392	592
WP_016551805.1	lcl|NZ_WNNH01000003.1_cds_WP_000834715.1_1928	31.688	385	592
WP_016551805.1	lcl|NZ_WNNH01000005.1_cds_WP_000510777.1_2810	29.358	218	592
WP_016551805.1	lcl|NZ_WNNH01000011.1_cds_WP_001161019.1_449	31.100	209	592
WP_016551805.1	lcl|NZ_WNNH01000022.1_cds_WP_001052498.1_1480	25.514	243	592
WP_016551805.1	lcl|NZ_WNNH01000008.1_cds_WP_000942282.1_3512	30.043	233	592
WP_016551805.1	lcl|NZ_WNNH01000050.1_cds_WP_000619175.1_2889	27.490	251	592
WP_016551805.1	lcl|NZ_WNNH01000029.1_cds_WP_001982953.1_1880	26.050	238	592
WP_016551805.1	lcl|NZ_WNNH01000061.1_cds_WP_001141158.1_3198	30.769	221	592
WP_016551805.1	lcl|NZ_WNNH01000049.1_cds_WP_000666552.1_2759	26.923	234	592
WP_016551805.1	lcl|NZ_WNNH01000050.1_cds_WP_000218838.1_2890	28.750	240	592
WP_016551805.1	lcl|NZ_WNNH01000004.1_cds_WP_000184524.1_2522	28.311	219	592
WP_016551805.1	lcl|NZ_WNNH01000026.1_cds_WP_000433117.1_1723	27.778	216	592
WP_016551805.1	lcl|NZ_WNNH01000016.1_cds_WP_000047473.1_887	25.481	208	592
WP_016551805.1	lcl|NZ_WNNH01000026.1_cds_WP_001089500.1_1691	26.809	235	592
WP_016551805.1	lcl|NZ_WNNH01000006.1_cds_WP_000052667.1_3077	26.638	229	592
WP_016551805.1	lcl|NZ_WNNH01000003.1_cds_WP_000675807.1_2030	26.721	247	592
WP_016551805.1	lcl|NZ_WNNH01000033.1_cds_WP_000603361.1_2200	23.009	226	592
WP_016551805.1	lcl|NZ_WNNH01000036.1_cds_WP_000590867.1_2292	22.314	242	592
