WP_004462903.1	lcl|NZ_JQQK01000061.1_cds_WP_000340715.1_1843	95.402	87	106
WP_004462901.1	lcl|NZ_JQQK01000061.1_cds_WP_000410274.1_1844	92.283	311	318
WP_004462901.1	lcl|NZ_JQQK01000003.1_cds_WP_000744700.1_80	24.771	327	318
WP_004462901.1	lcl|NZ_JQQK01000061.1_cds_WP_000723078.1_1893	21.377	276	318
WP_004462901.1	lcl|NZ_JQQK01000061.1_cds_WP_000723090.1_1913	23.368	291	318
WP_004462901.1	lcl|NZ_JQQK01000061.1_cds_WP_061243595.1_1895	23.478	230	318
WP_004462901.1	lcl|NZ_JQQK01000047.1_cds_WP_001984071.1_1466	21.678	286	318
WP_016551805.1	lcl|NZ_JQQK01000092.1_cds_WP_000667646.1_2533	33.249	394	592
WP_016551805.1	lcl|NZ_JQQK01000071.1_cds_WP_000172205.1_2093	35.792	366	592
WP_016551805.1	lcl|NZ_JQQK01000109.1_cds_WP_000828456.1_2819	30.612	392	592
WP_016551805.1	lcl|NZ_JQQK01000061.1_cds_WP_000614938.1_1870	33.469	245	592
WP_016551805.1	lcl|NZ_JQQK01000184.1_cds_WP_000510777.1_3719	29.358	218	592
WP_016551805.1	lcl|NZ_JQQK01000036.1_cds_WP_001052495.1_1019	25.926	243	592
WP_016551805.1	lcl|NZ_JQQK01000019.1_cds_WP_001161018.1_555	31.100	209	592
WP_016551805.1	lcl|NZ_JQQK01000104.1_cds_WP_000619174.1_2760	27.888	251	592
WP_016551805.1	lcl|NZ_JQQK01000084.1_cds_WP_000942282.1_2407	30.043	233	592
WP_016551805.1	lcl|NZ_JQQK01000239.1_cds_WP_061244089.1_3931	31.982	222	592
WP_016551805.1	lcl|NZ_JQQK01000062.1_cds_WP_001982953.1_1964	26.050	238	592
WP_016551805.1	lcl|NZ_JQQK01000060.1_cds_WP_000666554.1_1830	26.923	234	592
WP_016551805.1	lcl|NZ_JQQK01000104.1_cds_WP_061243901.1_2761	28.750	240	592
WP_016551805.1	lcl|NZ_JQQK01000111.1_cds_WP_000184524.1_2904	28.311	219	592
WP_016551805.1	lcl|NZ_JQQK01000060.1_cds_WP_000433117.1_1777	27.778	216	592
WP_016551805.1	lcl|NZ_JQQK01000053.1_cds_WP_000047473.1_1608	25.481	208	592
WP_016551805.1	lcl|NZ_JQQK01000060.1_cds_WP_001089499.1_1809	26.809	235	592
WP_016551805.1	lcl|NZ_JQQK01000139.1_cds_WP_000052667.1_3327	26.638	229	592
WP_016551805.1	lcl|NZ_JQQK01000096.1_cds_WP_000651459.1_2586	26.908	249	592
WP_016551805.1	lcl|NZ_JQQK01000058.1_cds_WP_000603361.1_1725	23.009	226	592
WP_016551805.1	lcl|NZ_JQQK01000029.1_cds_WP_001288326.1_801	28.151	238	592
WP_016551805.1	lcl|NZ_JQQK01000117.1_cds_WP_000590871.1_3029	22.314	242	592
WP_016551805.1	lcl|NZ_JQQK01000117.1_cds_WP_000590871.1_3029	26.415	159	592
WP_016551805.1	lcl|NZ_JQQK01000058.1_cds_WP_000054169.1_1707	26.866	201	592
WP_016551805.1	lcl|NZ_JQQK01000057.1_cds_WP_001973582.1_1699	27.049	244	592
WP_016551805.1	lcl|NZ_JQQK01000057.1_cds_WP_001973582.1_1699	24.891	229	592
WP_016551805.1	lcl|NZ_JQQK01000072.1_cds_WP_000626143.1_2099	27.885	208	592
WP_016551805.1	lcl|NZ_JQQK01000072.1_cds_WP_000626143.1_2099	23.596	178	592
WP_016551805.1	lcl|NZ_JQQK01000264.1_cds_WP_000481722.1_3990	24.786	234	592
WP_016551805.1	lcl|NZ_JQQK01000028.1_cds_WP_000136057.1_777	26.316	228	592
WP_016551805.1	lcl|NZ_JQQK01000092.1_cds_WP_000667646.1_2533	33.249	394	592
WP_016551805.1	lcl|NZ_JQQK01000071.1_cds_WP_000172205.1_2093	35.792	366	592
WP_016551805.1	lcl|NZ_JQQK01000109.1_cds_WP_000828456.1_2819	30.612	392	592
WP_016551805.1	lcl|NZ_JQQK01000061.1_cds_WP_000614938.1_1870	33.469	245	592
WP_016551805.1	lcl|NZ_JQQK01000184.1_cds_WP_000510777.1_3719	29.358	218	592
WP_016551805.1	lcl|NZ_JQQK01000036.1_cds_WP_001052495.1_1019	25.926	243	592
WP_016551805.1	lcl|NZ_JQQK01000019.1_cds_WP_001161018.1_555	31.100	209	592
