WP_004462903.1	lcl|NZ_JAMQPS010000002.1_cds_WP_108958675.1_2277	62.821	78	106
WP_004462901.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356155.1_2278	80.386	311	318
WP_004462901.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355771.1_1771	24.847	326	318
WP_004462901.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356025.1_2323	25.705	319	318
WP_004462901.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356016.1_2314	24.695	328	318
WP_004462901.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265356037.1_2343	25.085	295	318
WP_004462901.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653092.1_1208	22.188	329	318
WP_004462901.1	lcl|NZ_JAMQPS010000005.1_cds_WP_100715920.1_3571	26.344	186	318
WP_016551805.1	lcl|NZ_JAMQPS010000002.1_cds_WP_265355985.1_2281	47.803	569	592
WP_016551805.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355455.1_729	33.676	389	592
WP_016551805.1	lcl|NZ_JAMQPS010000001.1_cds_WP_100716163.1_1485	32.861	423	592
WP_016551805.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355611.1_1202	36.129	310	592
WP_016551805.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355717.1_1546	38.912	239	592
WP_016551805.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355610.1_1200	35.931	231	592
WP_016551805.1	lcl|NZ_JAMQPS010000004.1_cds_WP_135687279.1_3104	27.273	440	592
WP_016551805.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355355.1_401	30.734	218	592
WP_016551805.1	lcl|NZ_JAMQPS010000002.1_cds_WP_100728022.1_2473	30.093	216	592
WP_016551805.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355915.1_1227	29.545	220	592
WP_016551805.1	lcl|NZ_JAMQPS010000001.1_cds_WP_265355568.1_1064	29.353	201	592
WP_016551805.1	lcl|NZ_JAMQPS010000003.1_cds_WP_100717653.1_2955	27.004	237	592
WP_016551805.1	lcl|NZ_JAMQPS010000002.1_cds_WP_135592251.1_2412	29.832	238	592
WP_016551805.1	lcl|NZ_JAMQPS010000009.1_cds_WP_265356515.1_3803	28.194	227	592
WP_016551805.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135605817.1_1958	30.667	225	592
WP_016551805.1	lcl|NZ_JAMQPS010000001.1_cds_WP_135653122.1_1294	29.694	229	592
WP_016551805.1	lcl|NZ_JAMQPS010000003.1_cds_WP_100718973.1_3047	28.095	210	592
WP_016551805.1	lcl|NZ_JAMQPS010000003.1_cds_WP_265356192.1_2878	25.446	224	592
