WP_004462903.1	lcl|NZ_AFLC01000031.1_cds_WP_000340715.1_3408	95.402	87	106
WP_004462901.1	lcl|NZ_AFLC01000031.1_cds_WP_000410273.1_3409	92.581	310	318
WP_004462901.1	lcl|NZ_AFLC01000031.1_cds_WP_000646250.1_3412	26.667	270	318
WP_004462901.1	lcl|NZ_AFLC01000036.1_cds_WP_000744700.1_3225	24.771	327	318
WP_004462901.1	lcl|NZ_AFLC01000031.1_cds_WP_000093099.1_3429	53.968	63	318
WP_004462901.1	lcl|NZ_AFLC01000031.1_cds_WP_000600889.1_3438	23.118	186	318
WP_004462901.1	lcl|NZ_AFLC01000240.1_cds_WP_000723090.1_526	23.368	291	318
WP_004462901.1	lcl|NZ_AFLC01000051.1_cds_WP_001984071.1_2809	21.678	286	318
WP_004462901.1	lcl|NZ_AFLC01000031.1_cds_WP_001067557.1_3415	24.012	329	318
WP_016551805.1	lcl|NZ_AFLC01000114.1_cds_WP_000667646.1_1717	33.249	394	592
WP_016551805.1	lcl|NZ_AFLC01000067.1_cds_WP_000172202.1_2443	35.772	369	592
WP_016551805.1	lcl|NZ_AFLC01000032.1_cds_WP_000828455.1_3390	30.612	392	592
WP_016551805.1	lcl|NZ_AFLC01000031.1_cds_WP_000834715.1_3432	31.688	385	592
WP_016551805.1	lcl|NZ_AFLC01000182.1_cds_WP_000510777.1_1086	29.358	218	592
WP_016551805.1	lcl|NZ_AFLC01000060.1_cds_WP_001161019.1_2625	31.100	209	592
WP_016551805.1	lcl|NZ_AFLC01000034.1_cds_WP_001052498.1_3332	25.514	243	592
WP_016551805.1	lcl|NZ_AFLC01000067.1_cds_WP_000942282.1_2429	30.043	233	592
WP_016551805.1	lcl|NZ_AFLC01000083.1_cds_WP_000619175.1_2065	27.490	251	592
WP_016551805.1	lcl|NZ_AFLC01000044.1_cds_WP_001982953.1_3017	26.050	238	592
WP_016551805.1	lcl|NZ_AFLC01000263.1_cds_WP_001141158.1_376	30.769	221	592
WP_016551805.1	lcl|NZ_AFLC01000141.1_cds_WP_000666552.1_1362	26.923	234	592
WP_016551805.1	lcl|NZ_AFLC01000083.1_cds_WP_000218838.1_2066	28.750	240	592
WP_016551805.1	lcl|NZ_AFLC01000172.1_cds_WP_000184524.1_1220	28.311	219	592
WP_016551805.1	lcl|NZ_AFLC01000065.1_cds_WP_000433117.1_2468	27.778	216	592
WP_016551805.1	lcl|NZ_AFLC01000006.1_cds_WP_000047473.1_3690	25.481	208	592
WP_016551805.1	lcl|NZ_AFLC01000065.1_cds_WP_001089500.1_2500	26.809	235	592
WP_016551805.1	lcl|NZ_AFLC01000095.1_cds_WP_000052667.1_1914	26.638	229	592
WP_016551805.1	lcl|NZ_AFLC01000218.1_cds_WP_000675807.1_691	26.721	247	592
WP_016551805.1	lcl|NZ_AFLC01000077.1_cds_WP_000603361.1_2166	23.009	226	592
WP_016551805.1	lcl|NZ_AFLC01000212.1_cds_WP_000590867.1_735	22.314	242	592
WP_016551805.1	lcl|NZ_AFLC01000212.1_cds_WP_000590867.1_735	26.415	159	592
WP_016551805.1	lcl|NZ_AFLC01000322.1_cds_WP_001288326.1_148	28.151	238	592
WP_016551805.1	lcl|NZ_AFLC01000321.1_cds_LEP2GSC141_RS0120525_198	27.049	244	592
WP_016551805.1	lcl|NZ_AFLC01000321.1_cds_LEP2GSC141_RS0120525_198	25.110	227	592
WP_016551805.1	lcl|NZ_AFLC01000077.1_cds_WP_000054169.1_2150	26.866	201	592
WP_016551805.1	lcl|NZ_AFLC01000272.1_cds_WP_000626143.1_346	27.885	208	592
WP_016551805.1	lcl|NZ_AFLC01000272.1_cds_WP_000626143.1_346	23.596	178	592
WP_016551805.1	lcl|NZ_AFLC01000053.1_cds_WP_000481720.1_2758	24.786	234	592
WP_016551805.1	lcl|NZ_AFLC01000181.1_cds_WP_000136057.1_1098	26.316	228	592
WP_016551805.1	lcl|NZ_AFLC01000114.1_cds_WP_000667646.1_1717	33.249	394	592
WP_016551805.1	lcl|NZ_AFLC01000067.1_cds_WP_000172202.1_2443	35.772	369	592
WP_016551805.1	lcl|NZ_AFLC01000032.1_cds_WP_000828455.1_3390	30.612	392	592
WP_016551805.1	lcl|NZ_AFLC01000031.1_cds_WP_000834715.1_3432	31.688	385	592
WP_016551805.1	lcl|NZ_AFLC01000182.1_cds_WP_000510777.1_1086	29.358	218	592
WP_016551805.1	lcl|NZ_AFLC01000060.1_cds_WP_001161019.1_2625	31.100	209	592
WP_016551805.1	lcl|NZ_AFLC01000034.1_cds_WP_001052498.1_3332	25.514	243	592
WP_016551805.1	lcl|NZ_AFLC01000067.1_cds_WP_000942282.1_2429	30.043	233	592
WP_016551805.1	lcl|NZ_AFLC01000083.1_cds_WP_000619175.1_2065	27.490	251	592
WP_016551805.1	lcl|NZ_AFLC01000044.1_cds_WP_001982953.1_3017	26.050	238	592
WP_016551805.1	lcl|NZ_AFLC01000263.1_cds_WP_001141158.1_376	30.769	221	592
WP_016551805.1	lcl|NZ_AFLC01000141.1_cds_WP_000666552.1_1362	26.923	234	592
WP_016551805.1	lcl|NZ_AFLC01000083.1_cds_WP_000218838.1_2066	28.750	240	592
WP_016551805.1	lcl|NZ_AFLC01000172.1_cds_WP_000184524.1_1220	28.311	219	592
WP_016551805.1	lcl|NZ_AFLC01000065.1_cds_WP_000433117.1_2468	27.778	216	592
WP_016551805.1	lcl|NZ_AFLC01000006.1_cds_WP_000047473.1_3690	25.481	208	592
WP_016551805.1	lcl|NZ_AFLC01000065.1_cds_WP_001089500.1_2500	26.809	235	592
WP_016551805.1	lcl|NZ_AFLC01000095.1_cds_WP_000052667.1_1914	26.638	229	592
WP_016551805.1	lcl|NZ_AFLC01000218.1_cds_WP_000675807.1_691	26.721	247	592
WP_016551805.1	lcl|NZ_AFLC01000077.1_cds_WP_000603361.1_2166	23.009	226	592
WP_016551805.1	lcl|NZ_AFLC01000212.1_cds_WP_000590867.1_735	22.314	242	592
WP_016551805.1	lcl|NZ_AFLC01000212.1_cds_WP_000590867.1_735	26.415	159	592
WP_016551805.1	lcl|NZ_AFLC01000322.1_cds_WP_001288326.1_148	28.151	238	592
WP_016551805.1	lcl|NZ_AFLC01000321.1_cds_LEP2GSC141_RS0120525_198	27.049	244	592
WP_016551805.1	lcl|NZ_AFLC01000321.1_cds_LEP2GSC141_RS0120525_198	25.110	227	592
WP_016551805.1	lcl|NZ_AFLC01000077.1_cds_WP_000054169.1_2150	26.866	201	592
WP_016551805.1	lcl|NZ_AFLC01000272.1_cds_WP_000626143.1_346	27.885	208	592
WP_016551805.1	lcl|NZ_AFLC01000272.1_cds_WP_000626143.1_346	23.596	178	592
WP_016551805.1	lcl|NZ_AFLC01000053.1_cds_WP_000481720.1_2758	24.786	234	592
WP_016551805.1	lcl|NZ_AFLC01000181.1_cds_WP_000136057.1_1098	26.316	228	592
WP_004462894.1	lcl|NZ_AFLC01000031.1_cds_WP_000646250.1_3412	31.214	346	342
WP_004462894.1	lcl|NZ_AFLC01000240.1_cds_WP_000723090.1_526	26.836	354	342
WP_004462894.1	lcl|NZ_AFLC01000036.1_cds_WP_000744700.1_3225	25.074	339	342
WP_004462894.1	lcl|NZ_AFLC01000031.1_cds_WP_000600889.1_3438	28.692	237	342
WP_004462894.1	lcl|NZ_AFLC01000068.1_cds_WP_000649925.1_2361	25.378	331	342
WP_004462894.1	lcl|NZ_AFLC01000051.1_cds_WP_001984071.1_2809	25.098	255	342
WP_004462894.1	lcl|NZ_AFLC01000031.1_cds_WP_001067557.1_3415	27.586	232	342
WP_004462894.1	lcl|NZ_AFLC01000031.1_cds_WP_000487322.1_3463	28.022	182	342
WP_004462894.1	lcl|NZ_AFLC01000074.1_cds_WP_001074785.1_2246	25.311	241	342
WP_004462893.1	lcl|NZ_AFLC01000077.1_cds_WP_000861675.1_2149	25.349	430	427
WP_004462893.1	lcl|NZ_AFLC01000077.1_cds_WP_000861675.1_2149	25.349	430	427
WP_004462893.1	lcl|NZ_AFLC01000077.1_cds_WP_000861675.1_2149	25.349	430	427
WP_004477915.1	lcl|NZ_AFLC01000031.1_cds_WP_000132016.1_3437	39.827	231	587
WP_004477915.1	lcl|NZ_AFLC01000096.1_cds_WP_001982325.1_1888	29.075	227	587
WP_004477915.1	lcl|NZ_AFLC01000031.1_cds_WP_001046757.1_3447	32.751	229	587
WP_004477915.1	lcl|NZ_AFLC01000031.1_cds_WP_000675255.1_3460	27.863	262	587
WP_004477915.1	lcl|NZ_AFLC01000054.1_cds_WP_000421034.1_2750	26.224	286	587
WP_004477915.1	lcl|NZ_AFLC01000181.1_cds_WP_000721859.1_1105	33.333	66	587
WP_004477915.1	lcl|NZ_AFLC01000031.1_cds_WP_000132016.1_3437	39.827	231	587
WP_004477915.1	lcl|NZ_AFLC01000096.1_cds_WP_001982325.1_1888	29.075	227	587
WP_004477915.1	lcl|NZ_AFLC01000031.1_cds_WP_001046757.1_3447	32.751	229	587
WP_004477915.1	lcl|NZ_AFLC01000031.1_cds_WP_000675255.1_3460	27.863	262	587
WP_004477915.1	lcl|NZ_AFLC01000054.1_cds_WP_000421034.1_2750	26.224	286	587
WP_004477915.1	lcl|NZ_AFLC01000181.1_cds_WP_000721859.1_1105	33.333	66	587
WP_004477915.1	lcl|NZ_AFLC01000031.1_cds_WP_000132016.1_3437	39.827	231	587
WP_004477915.1	lcl|NZ_AFLC01000096.1_cds_WP_001982325.1_1888	29.075	227	587
WP_004477915.1	lcl|NZ_AFLC01000031.1_cds_WP_001046757.1_3447	32.751	229	587
WP_004477915.1	lcl|NZ_AFLC01000031.1_cds_WP_000675255.1_3460	27.863	262	587
