WP_004462903.1	lcl|NZ_NPDO01000001.1_cds_WP_040913380.1_295	100.000	87	106
WP_004462901.1	lcl|NZ_NPDO01000001.1_cds_WP_100736432.1_294	87.619	315	318
WP_004462901.1	lcl|NZ_NPDO01000006.1_cds_WP_100737763.1_3372	23.620	326	318
WP_004462901.1	lcl|NZ_NPDO01000001.1_cds_WP_100736420.1_281	22.500	280	318
WP_004462901.1	lcl|NZ_NPDO01000001.1_cds_WP_100736389.1_232	23.891	293	318
WP_004462901.1	lcl|NZ_NPDO01000003.1_cds_WP_010576029.1_2515	23.392	171	318
WP_016551805.1	lcl|NZ_NPDO01000001.1_cds_WP_100736431.1_293	52.159	579	592
WP_016551805.1	lcl|NZ_NPDO01000003.1_cds_WP_165783718.1_2457	42.045	264	592
WP_016551805.1	lcl|NZ_NPDO01000005.1_cds_WP_010573481.1_3187	33.503	394	592
WP_016551805.1	lcl|NZ_NPDO01000006.1_cds_WP_100737813.1_3462	30.612	392	592
WP_016551805.1	lcl|NZ_NPDO01000001.1_cds_WP_100736648.1_733	32.258	217	592
WP_016551805.1	lcl|NZ_NPDO01000001.1_cds_WP_020986459.1_404	28.395	243	592
WP_016551805.1	lcl|NZ_NPDO01000006.1_cds_WP_010573207.1_3262	27.049	244	592
WP_016551805.1	lcl|NZ_NPDO01000002.1_cds_WP_040913226.1_2093	30.526	190	592
WP_016551805.1	lcl|NZ_NPDO01000003.1_cds_WP_100737282.1_2504	26.244	221	592
WP_016551805.1	lcl|NZ_NPDO01000007.1_cds_WP_010573241.1_3551	30.909	220	592
WP_016551805.1	lcl|NZ_NPDO01000008.1_cds_WP_100738091.1_3933	29.719	249	592
WP_016551805.1	lcl|NZ_NPDO01000013.1_cds_WP_100738648.1_1196	27.273	242	592
WP_016551805.1	lcl|NZ_NPDO01000003.1_cds_WP_100737134.1_2391	29.565	230	592
WP_016551805.1	lcl|NZ_NPDO01000010.1_cds_WP_100738237.1_756	25.778	225	592
WP_016551805.1	lcl|NZ_NPDO01000007.1_cds_WP_100737878.1_3552	29.583	240	592
WP_016551805.1	lcl|NZ_NPDO01000010.1_cds_WP_010575834.1_746	24.609	256	592
WP_016551805.1	lcl|NZ_NPDO01000010.1_cds_WP_010575834.1_746	25.786	159	592
WP_016551805.1	lcl|NZ_NPDO01000009.1_cds_WP_010574783.1_4113	25.481	208	592
WP_016551805.1	lcl|NZ_NPDO01000002.1_cds_WP_100736735.1_1695	27.315	216	592
WP_016551805.1	lcl|NZ_NPDO01000002.1_cds_WP_100736947.1_2054	29.146	199	592
WP_016551805.1	lcl|NZ_NPDO01000009.1_cds_WP_100738118.1_3956	27.711	249	592
WP_016551805.1	lcl|NZ_NPDO01000009.1_cds_WP_010574907.1_3975	27.232	224	592
WP_016551805.1	lcl|NZ_NPDO01000001.1_cds_WP_100736278.1_25	27.778	216	592
WP_016551805.1	lcl|NZ_NPDO01000007.1_cds_WP_010573345.1_3661	27.751	209	592
WP_016551805.1	lcl|NZ_NPDO01000003.1_cds_WP_020985907.1_2434	27.197	239	592
WP_016551805.1	lcl|NZ_NPDO01000008.1_cds_WP_100737996.1_3744	22.642	212	592
WP_016551805.1	lcl|NZ_NPDO01000002.1_cds_WP_100736942.1_2047	23.474	213	592
WP_016551805.1	lcl|NZ_NPDO01000005.1_cds_WP_010573471.1_3199	26.872	227	592
WP_016551805.1	lcl|NZ_NPDO01000002.1_cds_WP_100736801.1_1803	25.688	218	592
WP_016551805.1	lcl|NZ_NPDO01000002.1_cds_WP_100736801.1_1803	25.820	244	592
WP_016551805.1	lcl|NZ_NPDO01000001.1_cds_WP_010575135.1_190	24.481	241	592
WP_016551805.1	lcl|NZ_NPDO01000011.1_cds_WP_100738349.1_937	24.378	201	592
WP_016551805.1	lcl|NZ_NPDO01000003.1_cds_WP_010572669.1_2461	27.979	193	592
WP_016551805.1	lcl|NZ_NPDO01000003.1_cds_WP_010572669.1_2461	23.656	186	592
WP_016551805.1	lcl|NZ_NPDO01000008.1_cds_WP_010573797.1_3916	27.632	228	592
WP_016551805.1	lcl|NZ_NPDO01000001.1_cds_WP_020985890.1_405	21.429	182	592
WP_016551805.1	lcl|NZ_NPDO01000001.1_cds_WP_100736431.1_293	52.159	579	592
WP_016551805.1	lcl|NZ_NPDO01000003.1_cds_WP_165783718.1_2457	42.045	264	592
WP_016551805.1	lcl|NZ_NPDO01000005.1_cds_WP_010573481.1_3187	33.503	394	592
WP_016551805.1	lcl|NZ_NPDO01000006.1_cds_WP_100737813.1_3462	30.612	392	592
WP_016551805.1	lcl|NZ_NPDO01000001.1_cds_WP_100736648.1_733	32.258	217	592
WP_016551805.1	lcl|NZ_NPDO01000001.1_cds_WP_020986459.1_404	28.395	243	592
WP_016551805.1	lcl|NZ_NPDO01000006.1_cds_WP_010573207.1_3262	27.049	244	592
