WP_004462903.1	lcl|NZ_JADDUU010000005.1_cds_WP_002725873.1_2823	95.402	87	106
WP_004462901.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733579.1_2822	91.935	310	318
WP_004462901.1	lcl|NZ_JADDUU010000005.1_cds_WP_002733534.1_2819	25.926	270	318
WP_004462901.1	lcl|NZ_JADDUU010000018.1_cds_WP_002722638.1_679	23.242	327	318
WP_004462901.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740024.1_2728	22.867	293	318
WP_004462901.1	lcl|NZ_JADDUU010000006.1_cds_IQA83_RS04190_3080	25.620	242	318
WP_004462901.1	lcl|NZ_JADDUU010000005.1_cds_WP_016749081.1_2790	23.313	326	318
WP_004462901.1	lcl|NZ_JADDUU010000013.1_cds_WP_002743770.1_303	23.392	171	318
WP_016551805.1	lcl|NZ_JADDUU010000065.1_cds_WP_002742222.1_2914	36.612	366	592
WP_016551805.1	lcl|NZ_JADDUU010000002.1_cds_WP_002723347.1_1608	32.995	394	592
WP_016551805.1	lcl|NZ_JADDUU010000005.1_cds_WP_002740724.1_2797	34.383	381	592
WP_016551805.1	lcl|NZ_JADDUU010000030.1_cds_WP_002741286.1_1651	31.633	392	592
WP_016551805.1	lcl|NZ_JADDUU010000005.1_cds_IQA83_RS03460_2786	29.095	409	592
WP_016551805.1	lcl|NZ_JADDUU010000008.1_cds_WP_002739451.1_3263	28.378	222	592
WP_016551805.1	lcl|NZ_JADDUU010000009.1_cds_WP_002726143.1_3384	31.579	209	592
WP_016551805.1	lcl|NZ_JADDUU010000052.1_cds_WP_002738485.1_2592	30.851	188	592
WP_016551805.1	lcl|NZ_JADDUU010000011.1_cds_WP_002752475.1_130	26.271	236	592
WP_016551805.1	lcl|NZ_JADDUU010000003.1_cds_WP_002734207.1_2035	29.614	233	592
WP_016551805.1	lcl|NZ_JADDUU010000004.1_cds_WP_002721914.1_2485	28.241	216	592
WP_016551805.1	lcl|NZ_JADDUU010000001.1_cds_WP_002730493.1_820	27.315	216	592
WP_016551805.1	lcl|NZ_JADDUU010000011.1_cds_WP_002729758.1_139	32.456	228	592
WP_016551805.1	lcl|NZ_JADDUU010000001.1_cds_WP_002724285.1_802	30.000	220	592
WP_016551805.1	lcl|NZ_JADDUU010000010.1_cds_WP_002728388.1_42	25.962	208	592
WP_016551805.1	lcl|NZ_JADDUU010000028.1_cds_WP_002729296.1_1397	28.829	222	592
WP_016551805.1	lcl|NZ_JADDUU010000004.1_cds_IQA83_RS03110_2517	29.767	215	592
WP_016551805.1	lcl|NZ_JADDUU010000001.1_cds_WP_002724311.1_801	25.681	257	592
WP_016551805.1	lcl|NZ_JADDUU010000008.1_cds_WP_002725984.1_3295	24.336	226	592
WP_016551805.1	lcl|NZ_JADDUU010000014.1_cds_WP_002733837.1_376	27.869	244	592
WP_016551805.1	lcl|NZ_JADDUU010000014.1_cds_WP_002733837.1_376	26.230	183	592
WP_016551805.1	lcl|NZ_JADDUU010000013.1_cds_WP_032853264.1_334	23.047	256	592
WP_016551805.1	lcl|NZ_JADDUU010000013.1_cds_WP_032853264.1_334	28.025	157	592
WP_016551805.1	lcl|NZ_JADDUU010000011.1_cds_WP_002729133.1_122	25.941	239	592
WP_016551805.1	lcl|NZ_JADDUU010000002.1_cds_WP_228003477.1_1524	28.421	190	592
WP_016551805.1	lcl|NZ_JADDUU010000017.1_cds_WP_002733736.1_596	25.101	247	592
WP_016551805.1	lcl|NZ_JADDUU010000001.1_cds_WP_002734915.1_750	24.790	238	592
WP_016551805.1	lcl|NZ_JADDUU010000001.1_cds_WP_002739909.1_759	27.404	208	592
WP_016551805.1	lcl|NZ_JADDUU010000001.1_cds_WP_002739909.1_759	23.118	186	592
WP_016551805.1	lcl|NZ_JADDUU010000049.1_cds_WP_002739367.1_2370	22.816	206	592
WP_016551805.1	lcl|NZ_JADDUU010000013.1_cds_IQA83_RS07190_343	26.754	228	592
WP_016551805.1	lcl|NZ_JADDUU010000065.1_cds_WP_002742222.1_2914	36.612	366	592
