WP_004462903.1	lcl|NZ_NPED01000005.1_cds_WP_100727283.1_2919	62.821	78	106
WP_004462901.1	lcl|NZ_NPED01000005.1_cds_WP_100727191.1_2918	80.255	314	318
WP_004462901.1	lcl|NZ_NPED01000001.1_cds_WP_100725791.1_573	24.540	326	318
WP_004462901.1	lcl|NZ_NPED01000005.1_cds_WP_100727154.1_2881	22.727	330	318
WP_004462901.1	lcl|NZ_NPED01000018.1_cds_WP_100728132.1_1221	23.404	235	318
WP_004462901.1	lcl|NZ_NPED01000012.1_cds_WP_100715920.1_964	26.344	186	318
WP_004462901.1	lcl|NZ_NPED01000001.1_cds_WP_100725412.1_8	21.875	320	318
WP_016551805.1	lcl|NZ_NPED01000005.1_cds_WP_100727186.1_2913	49.389	573	592
WP_016551805.1	lcl|NZ_NPED01000002.1_cds_WP_100716311.1_1688	33.676	389	592
WP_016551805.1	lcl|NZ_NPED01000001.1_cds_WP_100725590.1_288	32.861	423	592
WP_016551805.1	lcl|NZ_NPED01000001.1_cds_WP_100725406.1_2	35.806	310	592
WP_016551805.1	lcl|NZ_NPED01000001.1_cds_WP_100725618.1_348	38.912	239	592
WP_016551805.1	lcl|NZ_NPED01000002.1_cds_WP_100725991.1_1234	35.931	231	592
WP_016551805.1	lcl|NZ_NPED01000007.1_cds_WP_100727536.1_3337	31.154	260	592
WP_016551805.1	lcl|NZ_NPED01000008.1_cds_WP_100727576.1_3365	30.275	218	592
WP_016551805.1	lcl|NZ_NPED01000014.1_cds_WP_100728022.1_1114	30.093	216	592
WP_016551805.1	lcl|NZ_NPED01000001.1_cds_WP_100719689.1_27	29.545	220	592
WP_016551805.1	lcl|NZ_NPED01000002.1_cds_WP_100726092.1_1363	29.353	201	592
WP_016551805.1	lcl|NZ_NPED01000004.1_cds_WP_100717653.1_2712	27.004	237	592
WP_016551805.1	lcl|NZ_NPED01000003.1_cds_WP_100726786.1_2444	30.131	229	592
WP_016551805.1	lcl|NZ_NPED01000001.1_cds_WP_100725923.1_764	30.667	225	592
WP_016551805.1	lcl|NZ_NPED01000001.1_cds_WP_100721480.1_89	29.694	229	592
WP_016551805.1	lcl|NZ_NPED01000011.1_cds_WP_100727879.1_887	29.412	238	592
WP_016551805.1	lcl|NZ_NPED01000004.1_cds_WP_100718973.1_2623	28.095	210	592
WP_016551805.1	lcl|NZ_NPED01000004.1_cds_WP_100716583.1_2789	25.446	224	592
WP_016551805.1	lcl|NZ_NPED01000011.1_cds_WP_100727859.1_861	26.606	218	592
WP_016551805.1	lcl|NZ_NPED01000003.1_cds_WP_100717123.1_2353	25.225	222	592
WP_016551805.1	lcl|NZ_NPED01000002.1_cds_WP_100726006.1_1251	27.746	173	592
WP_016551805.1	lcl|NZ_NPED01000004.1_cds_WP_100727059.1_2790	24.797	246	592
WP_016551805.1	lcl|NZ_NPED01000004.1_cds_WP_100718965.1_2631	28.218	202	592
WP_016551805.1	lcl|NZ_NPED01000006.1_cds_WP_100727313.1_3069	23.789	227	592
WP_016551805.1	lcl|NZ_NPED01000003.1_cds_WP_238761027.1_2326	27.111	225	592
WP_016551805.1	lcl|NZ_NPED01000003.1_cds_WP_100716774.1_2200	25.322	233	592
WP_016551805.1	lcl|NZ_NPED01000001.1_cds_WP_100725428.1_28	27.778	234	592
WP_016551805.1	lcl|NZ_NPED01000002.1_cds_WP_100726333.1_1769	24.280	243	592
WP_016551805.1	lcl|NZ_NPED01000002.1_cds_WP_100726238.1_1602	26.577	222	592
WP_016551805.1	lcl|NZ_NPED01000007.1_cds_WP_100727413.1_3191	26.064	188	592
WP_016551805.1	lcl|NZ_NPED01000002.1_cds_WP_100726442.1_1560	27.111	225	592
WP_016551805.1	lcl|NZ_NPED01000002.1_cds_WP_100726442.1_1560	46.341	41	592
WP_016551805.1	lcl|NZ_NPED01000001.1_cds_WP_100725507.1_149	25.000	224	592
