WP_004462903.1	lcl|NZ_AHPR01000031.1_cds_WP_000340715.1_3331	95.402	87	106
WP_004462901.1	lcl|NZ_AHPR01000031.1_cds_WP_000712240.1_3330	92.258	310	318
WP_004462901.1	lcl|NZ_AHPR01000074.1_cds_WP_000744700.1_2280	24.771	327	318
WP_004462901.1	lcl|NZ_AHPR01000031.1_cds_WP_000646251.1_3327	26.296	270	318
WP_004462901.1	lcl|NZ_AHPR01000031.1_cds_WP_000600886.1_3299	23.118	186	318
WP_004462901.1	lcl|NZ_AHPR01000031.1_cds_WP_000723084.1_3243	23.711	291	318
WP_004462901.1	lcl|NZ_AHPR01000031.1_cds_WP_000025488.1_3305	22.910	323	318
WP_004462901.1	lcl|NZ_AHPR01000032.1_cds_WP_001984071.1_3206	21.678	286	318
WP_004462901.1	lcl|NZ_AHPR01000031.1_cds_WP_001067556.1_3324	24.012	329	318
WP_016551805.1	lcl|NZ_AHPR01000122.1_cds_WP_000667645.1_1791	33.249	394	592
WP_016551805.1	lcl|NZ_AHPR01000034.1_cds_WP_000172199.1_3168	35.792	366	592
WP_016551805.1	lcl|NZ_AHPR01000012.1_cds_WP_000828451.1_3528	30.612	392	592
WP_016551805.1	lcl|NZ_AHPR01000031.1_cds_WP_000797355.1_3301	29.584	409	592
WP_016551805.1	lcl|NZ_AHPR01000174.1_cds_WP_000510774.1_658	29.358	218	592
WP_016551805.1	lcl|NZ_AHPR01000123.1_cds_WP_001052492.1_1756	25.926	243	592
WP_016551805.1	lcl|NZ_AHPR01000043.1_cds_WP_001161019.1_2865	31.100	209	592
WP_016551805.1	lcl|NZ_AHPR01000034.1_cds_WP_000942282.1_3154	30.043	233	592
WP_016551805.1	lcl|NZ_AHPR01000045.1_cds_WP_000619178.1_2824	27.490	251	592
WP_016551805.1	lcl|NZ_AHPR01000038.1_cds_WP_001141161.1_3075	30.942	223	592
WP_016551805.1	lcl|NZ_AHPR01000100.1_cds_WP_001982953.1_1938	26.050	238	592
WP_016551805.1	lcl|NZ_AHPR01000009.1_cds_WP_000666552.1_3605	26.923	234	592
WP_016551805.1	lcl|NZ_AHPR01000045.1_cds_WP_000218838.1_2825	28.750	240	592
WP_016551805.1	lcl|NZ_AHPR01000187.1_cds_WP_000184524.1_542	28.311	219	592
WP_016551805.1	lcl|NZ_AHPR01000009.1_cds_WP_000433115.1_3657	28.241	216	592
WP_016551805.1	lcl|NZ_AHPR01000005.1_cds_WP_000047473.1_3757	25.481	208	592
WP_016551805.1	lcl|NZ_AHPR01000136.1_cds_WP_000052667.1_1414	26.638	229	592
WP_016551805.1	lcl|NZ_AHPR01000009.1_cds_WP_001089501.1_3625	28.571	231	592
WP_016551805.1	lcl|NZ_AHPR01000053.1_cds_WP_000651459.1_2638	26.908	249	592
WP_016551805.1	lcl|NZ_AHPR01000183.1_cds_WP_000603361.1_570	23.009	226	592
WP_016551805.1	lcl|NZ_AHPR01000169.1_cds_WP_001288326.1_749	28.151	238	592
WP_016551805.1	lcl|NZ_AHPR01000071.1_cds_WP_000590871.1_2387	22.314	242	592
WP_016551805.1	lcl|NZ_AHPR01000071.1_cds_WP_000590871.1_2387	26.415	159	592
WP_016551805.1	lcl|NZ_AHPR01000239.1_cds_WP_000054168.1_347	26.866	201	592
WP_016551805.1	lcl|NZ_AHPR01000073.1_cds_WP_001049209.1_2331	26.471	238	592
WP_016551805.1	lcl|NZ_AHPR01000073.1_cds_WP_001049209.1_2331	24.891	229	592
WP_016551805.1	lcl|NZ_AHPR01000238.1_cds_WP_000481714.1_370	24.783	230	592
WP_016551805.1	lcl|NZ_AHPR01000054.1_cds_WP_000626143.1_2616	27.885	208	592
WP_016551805.1	lcl|NZ_AHPR01000054.1_cds_WP_000626143.1_2616	23.596	178	592
WP_016551805.1	lcl|NZ_AHPR01000249.1_cds_WP_000136057.1_130	26.316	228	592
WP_016551805.1	lcl|NZ_AHPR01000122.1_cds_WP_000667645.1_1791	33.249	394	592
WP_016551805.1	lcl|NZ_AHPR01000034.1_cds_WP_000172199.1_3168	35.792	366	592
WP_016551805.1	lcl|NZ_AHPR01000012.1_cds_WP_000828451.1_3528	30.612	392	592
WP_016551805.1	lcl|NZ_AHPR01000031.1_cds_WP_000797355.1_3301	29.584	409	592
WP_016551805.1	lcl|NZ_AHPR01000174.1_cds_WP_000510774.1_658	29.358	218	592
WP_016551805.1	lcl|NZ_AHPR01000123.1_cds_WP_001052492.1_1756	25.926	243	592
WP_016551805.1	lcl|NZ_AHPR01000043.1_cds_WP_001161019.1_2865	31.100	209	592
WP_016551805.1	lcl|NZ_AHPR01000034.1_cds_WP_000942282.1_3154	30.043	233	592
WP_016551805.1	lcl|NZ_AHPR01000045.1_cds_WP_000619178.1_2824	27.490	251	592
WP_016551805.1	lcl|NZ_AHPR01000038.1_cds_WP_001141161.1_3075	30.942	223	592
WP_016551805.1	lcl|NZ_AHPR01000100.1_cds_WP_001982953.1_1938	26.050	238	592
WP_016551805.1	lcl|NZ_AHPR01000009.1_cds_WP_000666552.1_3605	26.923	234	592
WP_016551805.1	lcl|NZ_AHPR01000045.1_cds_WP_000218838.1_2825	28.750	240	592
WP_016551805.1	lcl|NZ_AHPR01000187.1_cds_WP_000184524.1_542	28.311	219	592
WP_016551805.1	lcl|NZ_AHPR01000009.1_cds_WP_000433115.1_3657	28.241	216	592
WP_016551805.1	lcl|NZ_AHPR01000005.1_cds_WP_000047473.1_3757	25.481	208	592
WP_016551805.1	lcl|NZ_AHPR01000136.1_cds_WP_000052667.1_1414	26.638	229	592
WP_016551805.1	lcl|NZ_AHPR01000009.1_cds_WP_001089501.1_3625	28.571	231	592
WP_016551805.1	lcl|NZ_AHPR01000053.1_cds_WP_000651459.1_2638	26.908	249	592
WP_016551805.1	lcl|NZ_AHPR01000183.1_cds_WP_000603361.1_570	23.009	226	592
WP_016551805.1	lcl|NZ_AHPR01000169.1_cds_WP_001288326.1_749	28.151	238	592
WP_016551805.1	lcl|NZ_AHPR01000071.1_cds_WP_000590871.1_2387	22.314	242	592
