WP_004462903.1	lcl|NZ_AFLN01000138.1_cds_WP_000340715.1_1199	95.402	87	106
WP_004462901.1	lcl|NZ_AFLN01000138.1_cds_WP_000410273.1_1198	92.581	310	318
WP_004462901.1	lcl|NZ_AFLN01000138.1_cds_WP_000646250.1_1195	26.667	270	318
WP_004462901.1	lcl|NZ_AFLN01000060.1_cds_WP_000744700.1_2171	24.771	327	318
WP_004462901.1	lcl|NZ_AFLN01000138.1_cds_WP_000093099.1_1178	53.968	63	318
WP_004462901.1	lcl|NZ_AFLN01000138.1_cds_WP_000600889.1_1169	23.118	186	318
WP_004462901.1	lcl|NZ_AFLN01000138.1_cds_WP_000723090.1_1116	23.368	291	318
WP_004462901.1	lcl|NZ_AFLN01000035.1_cds_WP_001984071.1_2730	21.678	286	318
WP_004462901.1	lcl|NZ_AFLN01000138.1_cds_WP_001067557.1_1192	24.012	329	318
WP_016551805.1	lcl|NZ_AFLN01000018.1_cds_WP_000667646.1_3495	33.249	394	592
WP_016551805.1	lcl|NZ_AFLN01000023.1_cds_WP_000172202.1_3305	35.772	369	592
WP_016551805.1	lcl|NZ_AFLN01000004.1_cds_WP_000828455.1_3681	30.612	392	592
WP_016551805.1	lcl|NZ_AFLN01000138.1_cds_WP_000834715.1_1175	31.688	385	592
WP_016551805.1	lcl|NZ_AFLN01000208.1_cds_WP_000510777.1_330	29.358	218	592
WP_016551805.1	lcl|NZ_AFLN01000073.1_cds_WP_001161019.1_1908	31.100	209	592
WP_016551805.1	lcl|NZ_AFLN01000131.1_cds_WP_001052498.1_1315	25.514	243	592
WP_016551805.1	lcl|NZ_AFLN01000023.1_cds_WP_000942282.1_3319	30.043	233	592
WP_016551805.1	lcl|NZ_AFLN01000037.1_cds_WP_000619175.1_2692	27.490	251	592
WP_016551805.1	lcl|NZ_AFLN01000068.1_cds_WP_001982953.1_2073	26.050	238	592
WP_016551805.1	lcl|NZ_AFLN01000055.1_cds_WP_001141158.1_2264	30.769	221	592
WP_016551805.1	lcl|NZ_AFLN01000028.1_cds_WP_000666552.1_3044	26.923	234	592
WP_016551805.1	lcl|NZ_AFLN01000037.1_cds_WP_000218838.1_2693	28.750	240	592
WP_016551805.1	lcl|NZ_AFLN01000156.1_cds_WP_000184524.1_807	28.311	219	592
WP_016551805.1	lcl|NZ_AFLN01000028.1_cds_WP_000433117.1_3096	27.778	216	592
WP_016551805.1	lcl|NZ_AFLN01000029.1_cds_WP_000047473.1_3015	25.481	208	592
WP_016551805.1	lcl|NZ_AFLN01000028.1_cds_WP_001089500.1_3064	26.809	235	592
WP_016551805.1	lcl|NZ_AFLN01000130.1_cds_WP_000052667.1_1328	26.638	229	592
WP_016551805.1	lcl|NZ_AFLN01000194.1_cds_WP_000675807.1_415	26.721	247	592
WP_016551805.1	lcl|NZ_AFLN01000163.1_cds_WP_000603361.1_732	23.009	226	592
WP_016551805.1	lcl|NZ_AFLN01000188.1_cds_WP_000590867.1_448	22.314	242	592
WP_016551805.1	lcl|NZ_AFLN01000188.1_cds_WP_000590867.1_448	26.415	159	592
WP_016551805.1	lcl|NZ_AFLN01000030.1_cds_WP_001288326.1_2953	28.151	238	592
WP_016551805.1	lcl|NZ_AFLN01000163.1_cds_WP_000054169.1_716	26.866	201	592
WP_016551805.1	lcl|NZ_AFLN01000055.1_cds_WP_001049205.1_2271	27.049	244	592
WP_016551805.1	lcl|NZ_AFLN01000055.1_cds_WP_001049205.1_2271	25.110	227	592
WP_016551805.1	lcl|NZ_AFLN01000213.1_cds_WP_000626143.1_310	27.885	208	592
WP_016551805.1	lcl|NZ_AFLN01000213.1_cds_WP_000626143.1_310	23.596	178	592
WP_016551805.1	lcl|NZ_AFLN01000072.1_cds_WP_000481720.1_1958	24.786	234	592
WP_016551805.1	lcl|NZ_AFLN01000120.1_cds_WP_000136057.1_1498	26.316	228	592
WP_016551805.1	lcl|NZ_AFLN01000018.1_cds_WP_000667646.1_3495	33.249	394	592
WP_016551805.1	lcl|NZ_AFLN01000023.1_cds_WP_000172202.1_3305	35.772	369	592
WP_016551805.1	lcl|NZ_AFLN01000004.1_cds_WP_000828455.1_3681	30.612	392	592
WP_016551805.1	lcl|NZ_AFLN01000138.1_cds_WP_000834715.1_1175	31.688	385	592
WP_016551805.1	lcl|NZ_AFLN01000208.1_cds_WP_000510777.1_330	29.358	218	592
WP_016551805.1	lcl|NZ_AFLN01000073.1_cds_WP_001161019.1_1908	31.100	209	592
WP_016551805.1	lcl|NZ_AFLN01000131.1_cds_WP_001052498.1_1315	25.514	243	592
WP_016551805.1	lcl|NZ_AFLN01000023.1_cds_WP_000942282.1_3319	30.043	233	592
WP_016551805.1	lcl|NZ_AFLN01000037.1_cds_WP_000619175.1_2692	27.490	251	592
WP_016551805.1	lcl|NZ_AFLN01000068.1_cds_WP_001982953.1_2073	26.050	238	592
WP_016551805.1	lcl|NZ_AFLN01000055.1_cds_WP_001141158.1_2264	30.769	221	592
WP_016551805.1	lcl|NZ_AFLN01000028.1_cds_WP_000666552.1_3044	26.923	234	592
WP_016551805.1	lcl|NZ_AFLN01000037.1_cds_WP_000218838.1_2693	28.750	240	592
WP_016551805.1	lcl|NZ_AFLN01000156.1_cds_WP_000184524.1_807	28.311	219	592
WP_016551805.1	lcl|NZ_AFLN01000028.1_cds_WP_000433117.1_3096	27.778	216	592
WP_016551805.1	lcl|NZ_AFLN01000029.1_cds_WP_000047473.1_3015	25.481	208	592
WP_016551805.1	lcl|NZ_AFLN01000028.1_cds_WP_001089500.1_3064	26.809	235	592
