WP_004462903.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002725873.1_2643	95.402	87	106
WP_004462901.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733579.1_2642	91.935	310	318
WP_004462901.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	25.926	270	318
WP_004462901.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	23.242	327	318
WP_004462901.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	22.867	293	318
WP_004462901.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	23.397	312	318
WP_004462901.1	lcl|NZ_JADHZJ010000011.1_cds_WP_016749081.1_111	23.313	326	318
WP_004462901.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002743770.1_3155	23.392	171	318
WP_016551805.1	lcl|NZ_JADHZJ010000065.1_cds_WP_002742222.1_2852	36.612	366	592
WP_016551805.1	lcl|NZ_JADHZJ010000002.1_cds_WP_002723347.1_1575	32.995	394	592
WP_016551805.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740724.1_104	34.383	381	592
WP_016551805.1	lcl|NZ_JADHZJ010000029.1_cds_WP_002741286.1_1411	31.633	392	592
WP_016551805.1	lcl|NZ_JADHZJ010000011.1_cds_ISU68_RS06385_115	29.095	409	592
WP_016551805.1	lcl|NZ_JADHZJ010000005.1_cds_WP_002739451.1_2666	28.378	222	592
WP_016551805.1	lcl|NZ_JADHZJ010000009.1_cds_WP_002726143.1_3350	31.579	209	592
WP_016551805.1	lcl|NZ_JADHZJ010000052.1_cds_WP_002738485.1_2524	30.851	188	592
WP_016551805.1	lcl|NZ_JADHZJ010000010.1_cds_WP_002752475.1_22	26.271	236	592
WP_016551805.1	lcl|NZ_JADHZJ010000003.1_cds_WP_002734207.1_1984	29.614	233	592
WP_016551805.1	lcl|NZ_JADHZJ010000004.1_cds_WP_002721914.1_2420	28.241	216	592
WP_016551805.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002730493.1_846	27.315	216	592
WP_016551805.1	lcl|NZ_JADHZJ010000010.1_cds_WP_002729758.1_31	32.456	228	592
WP_016551805.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002724285.1_864	30.000	220	592
WP_016551805.1	lcl|NZ_JADHZJ010000006.1_cds_WP_002728388.1_2960	25.962	208	592
WP_016551805.1	lcl|NZ_JADHZJ010000027.1_cds_WP_002729296.1_1294	28.829	222	592
WP_016551805.1	lcl|NZ_JADHZJ010000004.1_cds_WP_002721827.1_2452	29.767	215	592
WP_016551805.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002724311.1_865	25.681	257	592
WP_016551805.1	lcl|NZ_JADHZJ010000005.1_cds_WP_002725984.1_2698	24.336	226	592
WP_016551805.1	lcl|NZ_JADHZJ010000025.1_cds_WP_002733837.1_1232	27.869	244	592
WP_016551805.1	lcl|NZ_JADHZJ010000025.1_cds_WP_002733837.1_1232	26.230	183	592
WP_016551805.1	lcl|NZ_JADHZJ010000007.1_cds_WP_032853264.1_3124	23.047	256	592
WP_016551805.1	lcl|NZ_JADHZJ010000007.1_cds_WP_032853264.1_3124	28.025	157	592
WP_016551805.1	lcl|NZ_JADHZJ010000010.1_cds_WP_002729133.1_14	25.941	239	592
WP_016551805.1	lcl|NZ_JADHZJ010000002.1_cds_WP_002735056.1_1490	28.421	190	592
WP_016551805.1	lcl|NZ_JADHZJ010000017.1_cds_WP_002733736.1_609	25.101	247	592
WP_016551805.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002734915.1_917	24.790	238	592
WP_016551805.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002739909.1_908	27.404	208	592
WP_016551805.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002739909.1_908	23.118	186	592
WP_016551805.1	lcl|NZ_JADHZJ010000049.1_cds_WP_002739367.1_2312	22.816	206	592
WP_016551805.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002723659.1_3115	26.754	228	592
WP_016551805.1	lcl|NZ_JADHZJ010000065.1_cds_WP_002742222.1_2852	36.612	366	592
WP_016551805.1	lcl|NZ_JADHZJ010000002.1_cds_WP_002723347.1_1575	32.995	394	592
WP_016551805.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740724.1_104	34.383	381	592
WP_016551805.1	lcl|NZ_JADHZJ010000029.1_cds_WP_002741286.1_1411	31.633	392	592
WP_016551805.1	lcl|NZ_JADHZJ010000011.1_cds_ISU68_RS06385_115	29.095	409	592
WP_016551805.1	lcl|NZ_JADHZJ010000005.1_cds_WP_002739451.1_2666	28.378	222	592
WP_016551805.1	lcl|NZ_JADHZJ010000009.1_cds_WP_002726143.1_3350	31.579	209	592
WP_016551805.1	lcl|NZ_JADHZJ010000052.1_cds_WP_002738485.1_2524	30.851	188	592
WP_016551805.1	lcl|NZ_JADHZJ010000010.1_cds_WP_002752475.1_22	26.271	236	592
WP_016551805.1	lcl|NZ_JADHZJ010000003.1_cds_WP_002734207.1_1984	29.614	233	592
WP_016551805.1	lcl|NZ_JADHZJ010000004.1_cds_WP_002721914.1_2420	28.241	216	592
WP_016551805.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002730493.1_846	27.315	216	592
WP_016551805.1	lcl|NZ_JADHZJ010000010.1_cds_WP_002729758.1_31	32.456	228	592
WP_016551805.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002724285.1_864	30.000	220	592
WP_016551805.1	lcl|NZ_JADHZJ010000006.1_cds_WP_002728388.1_2960	25.962	208	592
