WP_004462903.1	lcl|NZ_MVIU01000017.1_cds_WP_002725873.1_1005	95.402	87	106
WP_004462901.1	lcl|NZ_MVIU01000017.1_cds_WP_002733579.1_1004	91.935	310	318
WP_004462901.1	lcl|NZ_MVIU01000017.1_cds_WP_002733534.1_1001	25.926	270	318
WP_004462901.1	lcl|NZ_MVIU01000007.1_cds_WP_002722638.1_3036	23.242	327	318
WP_004462901.1	lcl|NZ_MVIU01000029.1_cds_WP_002740024.1_2066	22.867	293	318
WP_004462901.1	lcl|NZ_MVIU01000006.1_cds_WP_002728309.1_3012	23.397	312	318
WP_004462901.1	lcl|NZ_MVIU01000017.1_cds_WP_016749081.1_972	23.313	326	318
WP_004462901.1	lcl|NZ_MVIU01000024.1_cds_WP_002743770.1_1774	23.392	171	318
WP_016551805.1	lcl|NZ_MVIU01000001.1_cds_WP_002742222.1_29	36.612	366	592
WP_016551805.1	lcl|NZ_MVIU01000005.1_cds_WP_002723347.1_2632	32.995	394	592
WP_016551805.1	lcl|NZ_MVIU01000017.1_cds_WP_002740724.1_979	34.383	381	592
WP_016551805.1	lcl|NZ_MVIU01000012.1_cds_WP_002741286.1_493	31.633	392	592
WP_016551805.1	lcl|NZ_MVIU01000017.1_cds_B1H38_RS14160_968	29.095	409	592
WP_016551805.1	lcl|NZ_MVIU01000009.1_cds_WP_002739451.1_3326	28.378	222	592
WP_016551805.1	lcl|NZ_MVIU01000018.1_cds_WP_002726143.1_1123	31.579	209	592
WP_016551805.1	lcl|NZ_MVIU01000002.1_cds_WP_002738485.1_1397	30.851	188	592
WP_016551805.1	lcl|NZ_MVIU01000015.1_cds_WP_002752475.1_837	26.271	236	592
WP_016551805.1	lcl|NZ_MVIU01000001.1_cds_WP_002734207.1_153	29.614	233	592
WP_016551805.1	lcl|NZ_MVIU01000003.1_cds_WP_002721914.1_2231	28.241	216	592
WP_016551805.1	lcl|NZ_MVIU01000011.1_cds_WP_002730493.1_471	27.315	216	592
WP_016551805.1	lcl|NZ_MVIU01000015.1_cds_WP_002729758.1_828	32.456	228	592
WP_016551805.1	lcl|NZ_MVIU01000011.1_cds_WP_002724285.1_453	30.000	220	592
WP_016551805.1	lcl|NZ_MVIU01000010.1_cds_WP_002728388.1_334	25.962	208	592
WP_016551805.1	lcl|NZ_MVIU01000003.1_cds_WP_002729296.1_2180	28.829	222	592
WP_016551805.1	lcl|NZ_MVIU01000003.1_cds_WP_002721827.1_2199	29.767	215	592
WP_016551805.1	lcl|NZ_MVIU01000011.1_cds_WP_002724311.1_452	25.681	257	592
WP_016551805.1	lcl|NZ_MVIU01000009.1_cds_WP_002725984.1_3358	24.336	226	592
WP_016551805.1	lcl|NZ_MVIU01000002.1_cds_WP_002733837.1_1337	27.869	244	592
WP_016551805.1	lcl|NZ_MVIU01000002.1_cds_WP_002733837.1_1337	26.230	183	592
WP_016551805.1	lcl|NZ_MVIU01000012.1_cds_WP_032853264.1_574	23.047	256	592
WP_016551805.1	lcl|NZ_MVIU01000012.1_cds_WP_032853264.1_574	28.025	157	592
WP_016551805.1	lcl|NZ_MVIU01000015.1_cds_WP_002729133.1_845	25.941	239	592
WP_016551805.1	lcl|NZ_MVIU01000005.1_cds_WP_002735056.1_2717	28.421	190	592
WP_016551805.1	lcl|NZ_MVIU01000025.1_cds_WP_002733736.1_1849	25.101	247	592
WP_016551805.1	lcl|NZ_MVIU01000011.1_cds_WP_002734915.1_400	24.790	238	592
WP_016551805.1	lcl|NZ_MVIU01000011.1_cds_WP_002739909.1_409	27.404	208	592
WP_016551805.1	lcl|NZ_MVIU01000011.1_cds_WP_002739909.1_409	23.118	186	592
WP_016551805.1	lcl|NZ_MVIU01000019.1_cds_WP_002739367.1_1192	22.816	206	592
WP_016551805.1	lcl|NZ_MVIU01000012.1_cds_WP_002723659.1_565	26.754	228	592
WP_016551805.1	lcl|NZ_MVIU01000001.1_cds_WP_002742222.1_29	36.612	366	592
WP_016551805.1	lcl|NZ_MVIU01000005.1_cds_WP_002723347.1_2632	32.995	394	592
WP_016551805.1	lcl|NZ_MVIU01000017.1_cds_WP_002740724.1_979	34.383	381	592
WP_016551805.1	lcl|NZ_MVIU01000012.1_cds_WP_002741286.1_493	31.633	392	592
WP_016551805.1	lcl|NZ_MVIU01000017.1_cds_B1H38_RS14160_968	29.095	409	592
WP_016551805.1	lcl|NZ_MVIU01000009.1_cds_WP_002739451.1_3326	28.378	222	592
WP_016551805.1	lcl|NZ_MVIU01000018.1_cds_WP_002726143.1_1123	31.579	209	592
WP_016551805.1	lcl|NZ_MVIU01000002.1_cds_WP_002738485.1_1397	30.851	188	592
WP_016551805.1	lcl|NZ_MVIU01000015.1_cds_WP_002752475.1_837	26.271	236	592
WP_016551805.1	lcl|NZ_MVIU01000001.1_cds_WP_002734207.1_153	29.614	233	592
WP_016551805.1	lcl|NZ_MVIU01000003.1_cds_WP_002721914.1_2231	28.241	216	592
WP_016551805.1	lcl|NZ_MVIU01000011.1_cds_WP_002730493.1_471	27.315	216	592
WP_016551805.1	lcl|NZ_MVIU01000015.1_cds_WP_002729758.1_828	32.456	228	592
WP_016551805.1	lcl|NZ_MVIU01000011.1_cds_WP_002724285.1_453	30.000	220	592
WP_016551805.1	lcl|NZ_MVIU01000010.1_cds_WP_002728388.1_334	25.962	208	592
WP_016551805.1	lcl|NZ_MVIU01000003.1_cds_WP_002729296.1_2180	28.829	222	592
WP_016551805.1	lcl|NZ_MVIU01000003.1_cds_WP_002721827.1_2199	29.767	215	592
WP_016551805.1	lcl|NZ_MVIU01000011.1_cds_WP_002724311.1_452	25.681	257	592
WP_016551805.1	lcl|NZ_MVIU01000009.1_cds_WP_002725984.1_3358	24.336	226	592
WP_016551805.1	lcl|NZ_MVIU01000002.1_cds_WP_002733837.1_1337	27.869	244	592
WP_016551805.1	lcl|NZ_MVIU01000002.1_cds_WP_002733837.1_1337	26.230	183	592
WP_016551805.1	lcl|NZ_MVIU01000012.1_cds_WP_032853264.1_574	23.047	256	592
WP_016551805.1	lcl|NZ_MVIU01000012.1_cds_WP_032853264.1_574	28.025	157	592
WP_016551805.1	lcl|NZ_MVIU01000015.1_cds_WP_002729133.1_845	25.941	239	592
WP_016551805.1	lcl|NZ_MVIU01000005.1_cds_WP_002735056.1_2717	28.421	190	592
WP_016551805.1	lcl|NZ_MVIU01000025.1_cds_WP_002733736.1_1849	25.101	247	592
WP_016551805.1	lcl|NZ_MVIU01000011.1_cds_WP_002734915.1_400	24.790	238	592
WP_016551805.1	lcl|NZ_MVIU01000011.1_cds_WP_002739909.1_409	27.404	208	592
WP_016551805.1	lcl|NZ_MVIU01000011.1_cds_WP_002739909.1_409	23.118	186	592
WP_016551805.1	lcl|NZ_MVIU01000019.1_cds_WP_002739367.1_1192	22.816	206	592
WP_016551805.1	lcl|NZ_MVIU01000012.1_cds_WP_002723659.1_565	26.754	228	592
WP_004462894.1	lcl|NZ_MVIU01000017.1_cds_WP_002733534.1_1001	31.214	346	342
WP_004462894.1	lcl|NZ_MVIU01000029.1_cds_WP_002740024.1_2066	26.912	353	342
WP_004462894.1	lcl|NZ_MVIU01000007.1_cds_WP_002722638.1_3036	25.588	340	342
WP_004462894.1	lcl|NZ_MVIU01000017.1_cds_WP_002733638.1_964	27.095	358	342
WP_004462894.1	lcl|NZ_MVIU01000024.1_cds_WP_002743770.1_1774	24.302	358	342
WP_004462894.1	lcl|NZ_MVIU01000004.1_cds_WP_002741146.1_2620	28.099	242	342
WP_004462894.1	lcl|NZ_MVIU01000017.1_cds_WP_016749081.1_972	30.000	250	342
WP_004462894.1	lcl|NZ_MVIU01000006.1_cds_WP_002728309.1_3012	27.692	195	342
WP_004462894.1	lcl|NZ_MVIU01000004.1_cds_WP_002740236.1_2445	27.801	241	342
WP_004462894.1	lcl|NZ_MVIU01000017.1_cds_WP_002740721.1_998	28.139	231	342
WP_004462894.1	lcl|NZ_MVIU01000017.1_cds_WP_002744551.1_970	27.600	250	342
