WP_004462903.1	lcl|NZ_AHQE01000181.1_cds_WP_000340713.1_1220	94.253	87	106
WP_004462901.1	lcl|NZ_AHQE01000181.1_cds_WP_000412665.1_1221	92.581	310	318
WP_004462901.1	lcl|NZ_AHQE01000171.1_cds_WP_000744700.1_1476	24.771	327	318
WP_004462901.1	lcl|NZ_AHQE01000181.1_cds_WP_000699347.1_1225	22.442	303	318
WP_004462901.1	lcl|NZ_AHQE01000181.1_cds_WP_000723077.1_1234	21.014	276	318
WP_004462901.1	lcl|NZ_AHQE01000064.1_cds_WP_000723094.1_3175	23.711	291	318
WP_004462901.1	lcl|NZ_AHQE01000054.1_cds_WP_001984071.1_3563	21.678	286	318
WP_230486562.1	lcl|NZ_AHQE01000181.1_cds_WP_000652101.1_1223	100.000	45	46
WP_016551805.1	lcl|NZ_AHQE01000181.1_cds_WP_000361605.1_1224	94.407	590	592
WP_016551805.1	lcl|NZ_AHQE01000173.1_cds_WP_000667645.1_1409	33.249	394	592
WP_016551805.1	lcl|NZ_AHQE01000278.1_cds_WP_000172203.1_530	36.043	369	592
WP_016551805.1	lcl|NZ_AHQE01000285.1_cds_WP_000828456.1_224	30.612	392	592
WP_016551805.1	lcl|NZ_AHQE01000178.1_cds_WP_000510774.1_1335	29.358	218	592
WP_016551805.1	lcl|NZ_AHQE01000184.1_cds_WP_001161018.1_1137	31.100	209	592
WP_016551805.1	lcl|NZ_AHQE01000198.1_cds_WP_001052498.1_984	25.514	243	592
WP_016551805.1	lcl|NZ_AHQE01000089.1_cds_WP_000619174.1_2762	27.888	251	592
WP_016551805.1	lcl|NZ_AHQE01000278.1_cds_WP_000942282.1_516	30.043	233	592
WP_016551805.1	lcl|NZ_AHQE01000063.1_cds_WP_001982953.1_3239	26.050	238	592
WP_016551805.1	lcl|NZ_AHQE01000064.1_cds_WP_001141160.1_3206	29.018	224	592
WP_016551805.1	lcl|NZ_AHQE01000059.1_cds_WP_000666552.1_3452	26.923	234	592
WP_016551805.1	lcl|NZ_AHQE01000089.1_cds_WP_000218838.1_2763	28.750	240	592
WP_016551805.1	lcl|NZ_AHQE01000066.1_cds_WP_000433117.1_3116	27.778	216	592
WP_016551805.1	lcl|NZ_AHQE01000297.1_cds_WP_000184522.1_76	28.505	214	592
WP_016551805.1	lcl|NZ_AHQE01000162.1_cds_WP_000047473.1_1640	25.481	208	592
WP_016551805.1	lcl|NZ_AHQE01000066.1_cds_WP_001089498.1_3084	26.809	235	592
WP_016551805.1	lcl|NZ_AHQE01000175.1_cds_WP_000052667.1_1382	26.638	229	592
WP_016551805.1	lcl|NZ_AHQE01000309.1_cds_WP_000651456.1_12	26.908	249	592
WP_016551805.1	lcl|NZ_AHQE01000147.1_cds_WP_000603361.1_1970	23.009	226	592
WP_016551805.1	lcl|NZ_AHQE01000009.1_cds_WP_001288326.1_3873	28.151	238	592
WP_016551805.1	lcl|NZ_AHQE01000186.1_cds_WP_000590876.1_1124	22.314	242	592
WP_016551805.1	lcl|NZ_AHQE01000186.1_cds_WP_000590876.1_1124	26.923	156	592
WP_016551805.1	lcl|NZ_AHQE01000147.1_cds_WP_000054169.1_1951	26.866	201	592
WP_016551805.1	lcl|NZ_AHQE01000152.1_cds_WP_001049205.1_1870	27.049	244	592
WP_016551805.1	lcl|NZ_AHQE01000152.1_cds_WP_001049205.1_1870	25.110	227	592
