WP_004462903.1	lcl|NZ_JQRR01000008.1_cds_WP_002614501.1_195	93.103	87	106
WP_004462901.1	lcl|NZ_JQRR01000008.1_cds_WP_004503085.1_194	90.323	310	318
WP_004462901.1	lcl|NZ_JQRR01000008.1_cds_JF91_RS20710_175	58.730	63	318
WP_004462901.1	lcl|NZ_JQRR01000008.1_cds_WP_061217629.1_191	27.126	247	318
WP_004462901.1	lcl|NZ_JQRR01000024.1_cds_WP_002615921.1_861	25.000	324	318
WP_004462901.1	lcl|NZ_JQRR01000065.1_cds_WP_016760841.1_1936	22.867	293	318
WP_004462901.1	lcl|NZ_JQRR01000065.1_cds_WP_004503537.1_1910	21.474	312	318
WP_004462901.1	lcl|NZ_JQRR01000223.1_cds_WP_061222152.1_3718	23.718	312	318
WP_004462901.1	lcl|NZ_JQRR01000088.1_cds_WP_004503074.1_2431	22.018	327	318
WP_016551805.1	lcl|NZ_JQRR01000040.1_cds_WP_016760306.1_1340	36.968	376	592
WP_016551805.1	lcl|NZ_JQRR01000123.1_cds_WP_004497075.1_3034	33.503	394	592
WP_016551805.1	lcl|NZ_JQRR01000011.1_cds_WP_004502606.1_273	31.807	393	592
WP_016551805.1	lcl|NZ_JQRR01000088.1_cds_WP_061222010.1_2427	29.947	374	592
WP_016551805.1	lcl|NZ_JQRR01000029.1_cds_WP_002628472.1_988	28.704	216	592
WP_016551805.1	lcl|NZ_JQRR01000070.1_cds_WP_002623155.1_2052	30.380	237	592
WP_016551805.1	lcl|NZ_JQRR01000098.1_cds_WP_004500775.1_2631	30.144	209	592
WP_016551805.1	lcl|NZ_JQRR01000075.1_cds_WP_002620193.1_2118	26.271	236	592
WP_016551805.1	lcl|NZ_JQRR01000013.1_cds_WP_002616524.1_437	29.787	188	592
WP_016551805.1	lcl|NZ_JQRR01000094.1_cds_WP_002630438.1_2475	28.704	216	592
WP_016551805.1	lcl|NZ_JQRR01000121.1_cds_WP_016758634.1_2997	26.180	233	592
WP_016551805.1	lcl|NZ_JQRR01000063.1_cds_WP_002620949.1_1880	30.594	219	592
WP_016551805.1	lcl|NZ_JQRR01000058.1_cds_WP_002626620.1_1828	28.829	222	592
WP_016551805.1	lcl|NZ_JQRR01000075.1_cds_WP_004496063.1_2109	30.531	226	592
WP_016551805.1	lcl|NZ_JQRR01000012.1_cds_WP_004496188.1_316	26.852	216	592
WP_016551805.1	lcl|NZ_JQRR01000094.1_cds_WP_016758884.1_2510	29.767	215	592
WP_016551805.1	lcl|NZ_JQRR01000110.1_cds_WP_004503386.1_2877	23.438	256	592
WP_016551805.1	lcl|NZ_JQRR01000110.1_cds_WP_004503386.1_2877	27.673	159	592
WP_016551805.1	lcl|NZ_JQRR01000063.1_cds_WP_061218099.1_1879	26.877	253	592
WP_016551805.1	lcl|NZ_JQRR01000032.1_cds_WP_004499602.1_1111	28.151	238	592
WP_016551805.1	lcl|NZ_JQRR01000032.1_cds_WP_004499602.1_1111	27.933	179	592
WP_016551805.1	lcl|NZ_JQRR01000042.1_cds_WP_002627853.1_1384	27.885	208	592
WP_016551805.1	lcl|NZ_JQRR01000029.1_cds_WP_002618789.1_1018	23.043	230	592
WP_016551805.1	lcl|NZ_JQRR01000075.1_cds_WP_004499255.1_2125	28.452	239	592
WP_016551805.1	lcl|NZ_JQRR01000053.1_cds_WP_004499872.1_1668	25.203	246	592
WP_016551805.1	lcl|NZ_JQRR01000123.1_cds_WP_004497130.1_3024	24.790	238	592
WP_016551805.1	lcl|NZ_JQRR01000002.1_cds_WP_004499015.1_32	23.881	201	592
