WP_004462903.1	lcl|NZ_JAMQPT010000001.1_cds_WP_108958675.1_147	62.821	78	106
WP_004462901.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727191.1_148	80.255	314	318
WP_004462901.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725791.1_2661	24.540	326	318
WP_004462901.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396410.1_226	23.404	235	318
WP_004462901.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396612.1_1398	25.269	186	318
WP_004462901.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725412.1_2101	21.875	320	318
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265397059.1_153	49.389	573	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100716311.1_1632	33.676	389	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100716163.1_2375	32.861	423	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265355611.1_2095	36.129	310	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396866.1_2435	38.494	239	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396783.1_2093	35.931	231	592
WP_016551805.1	lcl|NZ_JAMQPT010000003.1_cds_WP_135681421.1_3607	31.154	260	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396545.1_1053	30.275	218	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100728022.1_369	30.093	216	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265397080.1_2120	29.545	220	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100726092.1_1963	29.353	201	592
WP_016551805.1	lcl|NZ_JAMQPT010000002.1_cds_WP_100717653.1_3217	27.004	237	592
WP_016551805.1	lcl|NZ_JAMQPT010000004.1_cds_WP_100726786.1_3635	30.131	229	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100725923.1_2858	30.667	225	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396808.1_2182	29.694	229	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396425.1_292	29.412	238	592
WP_016551805.1	lcl|NZ_JAMQPT010000002.1_cds_WP_100718973.1_3127	28.095	210	592
WP_016551805.1	lcl|NZ_JAMQPT010000002.1_cds_WP_100716583.1_3294	25.446	224	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100727859.1_318	26.606	218	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100717123.1_583	25.225	222	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100726006.1_2076	27.746	173	592
WP_016551805.1	lcl|NZ_JAMQPT010000002.1_cds_WP_100727059.1_3295	24.797	246	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265397049.1_3046	24.229	227	592
WP_016551805.1	lcl|NZ_JAMQPT010000002.1_cds_WP_100718965.1_3135	28.218	202	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_238761027.1_610	27.111	225	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100716774.1_736	25.322	233	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396656.1_1551	24.280	243	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265359823.1_1719	26.577	222	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396791.1_2121	27.350	234	592
WP_016551805.1	lcl|NZ_JAMQPT010000003.1_cds_WP_100727413.1_3462	26.064	188	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396818.1_2235	25.446	224	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_135620674.1_894	25.463	216	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265397075.1_1766	26.667	225	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265397075.1_1766	46.341	41	592
WP_016551805.1	lcl|NZ_JAMQPT010000002.1_cds_WP_100717642.1_3229	26.522	230	592
WP_016551805.1	lcl|NZ_JAMQPT010000002.1_cds_WP_100717642.1_3229	36.957	46	592
WP_016551805.1	lcl|NZ_JAMQPT010000004.1_cds_WP_100726759.1_3668	25.738	237	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265397059.1_153	49.389	573	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100716311.1_1632	33.676	389	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_100716163.1_2375	32.861	423	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265355611.1_2095	36.129	310	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396866.1_2435	38.494	239	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396783.1_2093	35.931	231	592
WP_016551805.1	lcl|NZ_JAMQPT010000003.1_cds_WP_135681421.1_3607	31.154	260	592
WP_016551805.1	lcl|NZ_JAMQPT010000001.1_cds_WP_265396545.1_1053	30.275	218	592
