WP_004462903.1	lcl|NZ_AFMH01000126.1_cds_WP_000340715.1_1471	95.402	87	106
WP_004462901.1	lcl|NZ_AFMH01000126.1_cds_WP_000410273.1_1472	92.581	310	318
WP_004462901.1	lcl|NZ_AFMH01000126.1_cds_WP_000646250.1_1475	26.667	270	318
WP_004462901.1	lcl|NZ_AFMH01000115.1_cds_WP_000744700.1_1808	24.771	327	318
WP_004462901.1	lcl|NZ_AFMH01000126.1_cds_WP_000093099.1_1492	53.968	63	318
WP_004462901.1	lcl|NZ_AFMH01000126.1_cds_WP_000600889.1_1501	23.118	186	318
WP_004462901.1	lcl|NZ_AFMH01000126.1_cds_WP_000723090.1_1554	23.368	291	318
WP_004462901.1	lcl|NZ_AFMH01000131.1_cds_WP_001984071.1_1397	21.678	286	318
WP_004462901.1	lcl|NZ_AFMH01000126.1_cds_WP_001067557.1_1478	24.012	329	318
WP_016551805.1	lcl|NZ_AFMH01000044.1_cds_WP_000667646.1_2855	33.249	394	592
WP_016551805.1	lcl|NZ_AFMH01000031.1_cds_WP_000172202.1_3201	35.772	369	592
WP_016551805.1	lcl|NZ_AFMH01000003.1_cds_WP_000828455.1_3695	30.612	392	592
WP_016551805.1	lcl|NZ_AFMH01000126.1_cds_WP_000834715.1_1495	31.688	385	592
WP_016551805.1	lcl|NZ_AFMH01000092.1_cds_WP_000510777.1_1929	29.358	218	592
WP_016551805.1	lcl|NZ_AFMH01000116.1_cds_WP_001161019.1_1769	31.100	209	592
WP_016551805.1	lcl|NZ_AFMH01000144.1_cds_WP_001052498.1_1170	25.514	243	592
WP_016551805.1	lcl|NZ_AFMH01000031.1_cds_WP_000942282.1_3187	30.043	233	592
WP_016551805.1	lcl|NZ_AFMH01000143.1_cds_WP_000619175.1_1207	27.490	251	592
WP_016551805.1	lcl|NZ_AFMH01000037.1_cds_WP_001982953.1_2984	26.050	238	592
WP_016551805.1	lcl|NZ_AFMH01000026.1_cds_WP_001141158.1_3291	30.769	221	592
WP_016551805.1	lcl|NZ_AFMH01000167.1_cds_WP_000666552.1_888	26.923	234	592
WP_016551805.1	lcl|NZ_AFMH01000143.1_cds_WP_000218838.1_1208	28.750	240	592
WP_016551805.1	lcl|NZ_AFMH01000052.1_cds_WP_000184524.1_2657	28.311	219	592
WP_016551805.1	lcl|NZ_AFMH01000074.1_cds_WP_000433117.1_2219	27.778	216	592
WP_016551805.1	lcl|NZ_AFMH01000056.1_cds_WP_000047473.1_2554	25.481	208	592
WP_016551805.1	lcl|NZ_AFMH01000074.1_cds_WP_001089500.1_2251	26.809	235	592
WP_016551805.1	lcl|NZ_AFMH01000147.1_cds_WP_000052667.1_1124	26.638	229	592
WP_016551805.1	lcl|NZ_AFMH01000164.1_cds_WP_000675807.1_903	26.721	247	592
WP_016551805.1	lcl|NZ_AFMH01000133.1_cds_WP_000603361.1_1381	23.009	226	592
WP_016551805.1	lcl|NZ_AFMH01000292.1_cds_WP_000590867.1_59	22.314	242	592
WP_016551805.1	lcl|NZ_AFMH01000292.1_cds_WP_000590867.1_59	26.415	159	592
WP_016551805.1	lcl|NZ_AFMH01000028.1_cds_WP_001288326.1_3249	28.151	238	592
WP_016551805.1	lcl|NZ_AFMH01000133.1_cds_WP_000054169.1_1365	26.866	201	592
WP_016551805.1	lcl|NZ_AFMH01000113.1_cds_WP_001049205.1_1893	27.049	244	592
WP_016551805.1	lcl|NZ_AFMH01000113.1_cds_WP_001049205.1_1893	25.110	227	592
WP_016551805.1	lcl|NZ_AFMH01000022.1_cds_WP_000626143.1_3442	27.885	208	592
WP_016551805.1	lcl|NZ_AFMH01000022.1_cds_WP_000626143.1_3442	23.596	178	592
WP_016551805.1	lcl|NZ_AFMH01000188.1_cds_WP_000481720.1_642	24.786	234	592
WP_016551805.1	lcl|NZ_AFMH01000193.1_cds_WP_000136057.1_592	26.316	228	592
WP_016551805.1	lcl|NZ_AFMH01000044.1_cds_WP_000667646.1_2855	33.249	394	592
WP_016551805.1	lcl|NZ_AFMH01000031.1_cds_WP_000172202.1_3201	35.772	369	592
WP_016551805.1	lcl|NZ_AFMH01000003.1_cds_WP_000828455.1_3695	30.612	392	592
WP_016551805.1	lcl|NZ_AFMH01000126.1_cds_WP_000834715.1_1495	31.688	385	592
WP_016551805.1	lcl|NZ_AFMH01000092.1_cds_WP_000510777.1_1929	29.358	218	592
WP_016551805.1	lcl|NZ_AFMH01000116.1_cds_WP_001161019.1_1769	31.100	209	592
WP_016551805.1	lcl|NZ_AFMH01000144.1_cds_WP_001052498.1_1170	25.514	243	592
WP_016551805.1	lcl|NZ_AFMH01000031.1_cds_WP_000942282.1_3187	30.043	233	592
WP_016551805.1	lcl|NZ_AFMH01000143.1_cds_WP_000619175.1_1207	27.490	251	592
WP_016551805.1	lcl|NZ_AFMH01000037.1_cds_WP_001982953.1_2984	26.050	238	592
WP_016551805.1	lcl|NZ_AFMH01000026.1_cds_WP_001141158.1_3291	30.769	221	592
WP_016551805.1	lcl|NZ_AFMH01000167.1_cds_WP_000666552.1_888	26.923	234	592
WP_016551805.1	lcl|NZ_AFMH01000143.1_cds_WP_000218838.1_1208	28.750	240	592
WP_016551805.1	lcl|NZ_AFMH01000052.1_cds_WP_000184524.1_2657	28.311	219	592
WP_016551805.1	lcl|NZ_AFMH01000074.1_cds_WP_000433117.1_2219	27.778	216	592
WP_016551805.1	lcl|NZ_AFMH01000056.1_cds_WP_000047473.1_2554	25.481	208	592
WP_016551805.1	lcl|NZ_AFMH01000074.1_cds_WP_001089500.1_2251	26.809	235	592
WP_016551805.1	lcl|NZ_AFMH01000147.1_cds_WP_000052667.1_1124	26.638	229	592
WP_016551805.1	lcl|NZ_AFMH01000164.1_cds_WP_000675807.1_903	26.721	247	592
WP_016551805.1	lcl|NZ_AFMH01000133.1_cds_WP_000603361.1_1381	23.009	226	592
WP_016551805.1	lcl|NZ_AFMH01000292.1_cds_WP_000590867.1_59	22.314	242	592
WP_016551805.1	lcl|NZ_AFMH01000292.1_cds_WP_000590867.1_59	26.415	159	592
WP_016551805.1	lcl|NZ_AFMH01000028.1_cds_WP_001288326.1_3249	28.151	238	592
WP_016551805.1	lcl|NZ_AFMH01000133.1_cds_WP_000054169.1_1365	26.866	201	592
WP_016551805.1	lcl|NZ_AFMH01000113.1_cds_WP_001049205.1_1893	27.049	244	592
WP_016551805.1	lcl|NZ_AFMH01000113.1_cds_WP_001049205.1_1893	25.110	227	592
WP_016551805.1	lcl|NZ_AFMH01000022.1_cds_WP_000626143.1_3442	27.885	208	592
WP_016551805.1	lcl|NZ_AFMH01000022.1_cds_WP_000626143.1_3442	23.596	178	592
WP_016551805.1	lcl|NZ_AFMH01000188.1_cds_WP_000481720.1_642	24.786	234	592
WP_016551805.1	lcl|NZ_AFMH01000193.1_cds_WP_000136057.1_592	26.316	228	592
WP_004462894.1	lcl|NZ_AFMH01000126.1_cds_WP_000646250.1_1475	31.214	346	342
WP_004462894.1	lcl|NZ_AFMH01000126.1_cds_WP_000723090.1_1554	26.836	354	342
WP_004462894.1	lcl|NZ_AFMH01000115.1_cds_WP_000744700.1_1808	25.074	339	342
WP_004462894.1	lcl|NZ_AFMH01000126.1_cds_WP_000600889.1_1501	28.692	237	342
WP_004462894.1	lcl|NZ_AFMH01000023.1_cds_WP_000649925.1_3413	25.378	331	342
WP_004462894.1	lcl|NZ_AFMH01000131.1_cds_WP_001984071.1_1397	25.098	255	342
WP_004462894.1	lcl|NZ_AFMH01000126.1_cds_WP_001067557.1_1478	27.586	232	342
WP_004462894.1	lcl|NZ_AFMH01000126.1_cds_WP_000487322.1_1526	28.022	182	342
WP_004462894.1	lcl|NZ_AFMH01000026.1_cds_WP_001074785.1_3298	25.311	241	342
WP_004462893.1	lcl|NZ_AFMH01000133.1_cds_WP_000861675.1_1364	25.349	430	427
WP_004462893.1	lcl|NZ_AFMH01000133.1_cds_WP_000861675.1_1364	25.349	430	427
WP_004462893.1	lcl|NZ_AFMH01000133.1_cds_WP_000861675.1_1364	25.349	430	427
WP_004477915.1	lcl|NZ_AFMH01000126.1_cds_WP_000132016.1_1500	39.827	231	587
WP_004477915.1	lcl|NZ_AFMH01000059.1_cds_WP_001982325.1_2426	29.075	227	587
WP_004477915.1	lcl|NZ_AFMH01000126.1_cds_WP_001046757.1_1510	32.751	229	587
WP_004477915.1	lcl|NZ_AFMH01000126.1_cds_WP_000675255.1_1523	27.863	262	587
WP_004477915.1	lcl|NZ_AFMH01000054.1_cds_WP_000421034.1_2638	26.224	286	587
WP_004477915.1	lcl|NZ_AFMH01000193.1_cds_WP_000721859.1_598	33.333	66	587
WP_004477915.1	lcl|NZ_AFMH01000126.1_cds_WP_000132016.1_1500	39.827	231	587
WP_004477915.1	lcl|NZ_AFMH01000059.1_cds_WP_001982325.1_2426	29.075	227	587
WP_004477915.1	lcl|NZ_AFMH01000126.1_cds_WP_001046757.1_1510	32.751	229	587
WP_004477915.1	lcl|NZ_AFMH01000126.1_cds_WP_000675255.1_1523	27.863	262	587
WP_004477915.1	lcl|NZ_AFMH01000054.1_cds_WP_000421034.1_2638	26.224	286	587
WP_004477915.1	lcl|NZ_AFMH01000193.1_cds_WP_000721859.1_598	33.333	66	587
WP_004477915.1	lcl|NZ_AFMH01000126.1_cds_WP_000132016.1_1500	39.827	231	587
WP_004477915.1	lcl|NZ_AFMH01000059.1_cds_WP_001982325.1_2426	29.075	227	587
WP_004477915.1	lcl|NZ_AFMH01000126.1_cds_WP_001046757.1_1510	32.751	229	587
WP_004477915.1	lcl|NZ_AFMH01000126.1_cds_WP_000675255.1_1523	27.863	262	587
WP_004477915.1	lcl|NZ_AFMH01000054.1_cds_WP_000421034.1_2638	26.224	286	587
WP_004477915.1	lcl|NZ_AFMH01000193.1_cds_WP_000721859.1_598	33.333	66	587
WP_004491540.1	lcl|NZ_AFMH01000126.1_cds_WP_000282880.1_1550	38.679	106	224
WP_004491540.1	lcl|NZ_AFMH01000202.1_cds_WP_001099029.1_535	25.000	208	224
WP_004491540.1	lcl|NZ_AFMH01000126.1_cds_WP_000579813.1_1498	29.032	93	224
WP_004491540.1	lcl|NZ_AFMH01000036.1_cds_WP_000868621.1_3019	26.882	93	224
WP_004491540.1	lcl|NZ_AFMH01000146.1_cds_WP_001239224.1_1135	31.633	98	224
WP_004462889.1	lcl|NZ_AFMH01000126.1_cds_WP_000582618.1_1508	34.874	238	231
WP_004462889.1	lcl|NZ_AFMH01000126.1_cds_WP_001230564.1_1504	29.323	266	231
WP_004462889.1	lcl|NZ_AFMH01000168.1_cds_WP_001011675.1_865	41.558	77	231
WP_230486561.1	lcl|NZ_AFMH01000056.1_cds_WP_000690652.1_2562	28.750	80	217
WP_004477982.1	lcl|NZ_AFMH01000126.1_cds_WP_000007538.1_1531	25.301	249	302
WP_004477982.1	lcl|NZ_AFMH01000078.1_cds_WP_000394787.1_2058	27.869	122	302
WP_004477982.1	lcl|NZ_AFMH01000130.1_cds_WP_001244016.1_1418	26.230	122	302
WP_004477982.1	lcl|NZ_AFMH01000130.1_cds_WP_001244016.1_1418	27.941	68	302
WP_004462123.1	lcl|NZ_AFMH01000122.1_cds_WP_000276952.1_1622	38.095	84	89
WP_004462124.1	lcl|NZ_AFMH01000279.1_cds_WP_000167663.1_190	29.255	188	356
WP_004462124.1	lcl|NZ_AFMH01000077.1_cds_WP_000800040.1_2094	25.806	186	356
WP_004462124.1	lcl|NZ_AFMH01000130.1_cds_WP_001968389.1_1432	25.131	191	356
WP_004462124.1	lcl|NZ_AFMH01000026.1_cds_WP_000351752.1_3300	26.238	202	356
WP_004462124.1	lcl|NZ_AFMH01000140.1_cds_WP_002146220.1_1246	23.350	197	356
WP_004462127.1	lcl|NZ_AFMH01000126.1_cds_WP_000600889.1_1501	84.195	329	332
WP_004462127.1	lcl|NZ_AFMH01000023.1_cds_WP_000649925.1_3413	29.022	317	332
WP_004462127.1	lcl|NZ_AFMH01000126.1_cds_WP_000646250.1_1475	30.435	299	332
WP_004462127.1	lcl|NZ_AFMH01000126.1_cds_WP_000723090.1_1554	29.003	331	332
WP_004462127.1	lcl|NZ_AFMH01000115.1_cds_WP_000744700.1_1808	29.483	329	332
WP_004462127.1	lcl|NZ_AFMH01000291.1_cds_WP_000709511.1_61	27.160	324	332
WP_004462127.1	lcl|NZ_AFMH01000131.1_cds_WP_001984071.1_1397	25.478	314	332
WP_004462127.1	lcl|NZ_AFMH01000126.1_cds_WP_000487322.1_1526	25.915	355	332
WP_004462127.1	lcl|NZ_AFMH01000126.1_cds_WP_001067557.1_1478	23.792	269	332
WP_004462127.1	lcl|NZ_AFMH01000126.1_cds_WP_000475904.1_1537	28.625	269	332
WP_004462127.1	lcl|NZ_AFMH01000126.1_cds_WP_000410273.1_1472	22.464	276	332
WP_004462127.1	lcl|NZ_AFMH01000126.1_cds_WP_000601375.1_1528	20.890	292	332
WP_004462128.1	lcl|NZ_AFMH01000126.1_cds_WP_000947844.1_1502	65.104	384	392
WP_004462128.1	lcl|NZ_AFMH01000206.1_cds_WP_001281953.1_515	31.164	292	392
WP_004462128.1	lcl|NZ_AFMH01000126.1_cds_WP_000608295.1_1480	27.844	334	392
WP_004462128.1	lcl|NZ_AFMH01000126.1_cds_WP_001198107.1_1479	25.490	357	392
WP_004462128.1	lcl|NZ_AFMH01000126.1_cds_WP_000582222.1_1490	28.529	340	392
WP_004462128.1	lcl|NZ_AFMH01000126.1_cds_WP_000575178.1_1548	27.309	249	392
WP_004462128.1	lcl|NZ_AFMH01000126.1_cds_WP_000346036.1_1509	25.301	332	392
WP_004462128.1	lcl|NZ_AFMH01000038.1_cds_WP_000538752.1_2941	26.545	275	392
WP_004462130.1	lcl|NZ_AFMH01000126.1_cds_WP_000516588.1_1503	51.500	200	206
WP_004462130.1	lcl|NZ_AFMH01000150.1_cds_WP_000644954.1_1078	32.710	107	206
WP_004462130.1	lcl|NZ_AFMH01000131.1_cds_WP_000690880.1_1398	25.203	123	206
WP_004462130.1	lcl|NZ_AFMH01000059.1_cds_WP_000007746.1_2442	28.829	111	206
WP_004462130.1	lcl|NZ_AFMH01000126.1_cds_WP_223809837.1_1493	29.808	104	206
WP_004462131.1	lcl|NZ_AFMH01000126.1_cds_WP_001230564.1_1504	66.467	334	334
WP_004462131.1	lcl|NZ_AFMH01000126.1_cds_WP_000582618.1_1508	41.212	330	334
WP_004462131.1	lcl|NZ_AFMH01000168.1_cds_WP_001011675.1_865	36.000	300	334
WP_004462131.1	lcl|NZ_AFMH01000126.1_cds_WP_001230564.1_1504	66.467	334	334
WP_004462131.1	lcl|NZ_AFMH01000126.1_cds_WP_000582618.1_1508	41.212	330	334
WP_004462131.1	lcl|NZ_AFMH01000168.1_cds_WP_001011675.1_865	36.000	300	334
WP_004462132.1	lcl|NZ_AFMH01000126.1_cds_WP_000823150.1_1505	60.207	387	386
WP_004462132.1	lcl|NZ_AFMH01000126.1_cds_WP_000734456.1_1539	27.083	144	386
WP_004462133.1	lcl|NZ_AFMH01000126.1_cds_WP_000800438.1_1506	39.466	337	348
WP_004462133.1	lcl|NZ_AFMH01000126.1_cds_WP_000859505.1_1525	31.156	199	348
WP_004462133.1	lcl|NZ_AFMH01000126.1_cds_WP_000774262.1_1476	24.742	194	348
WP_004462133.1	lcl|NZ_AFMH01000036.1_cds_WP_000805357.1_3041	24.873	197	348
WP_004462133.1	lcl|NZ_AFMH01000126.1_cds_WP_000842260.1_1555	38.372	86	348
WP_004462133.1	lcl|NZ_AFMH01000033.1_cds_WP_000667727.1_3149	37.931	87	348
WP_004462133.1	lcl|NZ_AFMH01000126.1_cds_WP_000800438.1_1506	39.466	337	348
WP_004462133.1	lcl|NZ_AFMH01000126.1_cds_WP_000859505.1_1525	31.156	199	348
WP_004462133.1	lcl|NZ_AFMH01000126.1_cds_WP_000774262.1_1476	24.742	194	348
WP_004462133.1	lcl|NZ_AFMH01000036.1_cds_WP_000805357.1_3041	24.873	197	348
WP_004462133.1	lcl|NZ_AFMH01000126.1_cds_WP_000842260.1_1555	38.372	86	348
WP_004462133.1	lcl|NZ_AFMH01000033.1_cds_WP_000667727.1_3149	37.931	87	348
WP_004462135.1	lcl|NZ_AFMH01000277.1_cds_WP_000067921.1_243	45.161	248	256
WP_004462135.1	lcl|NZ_AFMH01000003.1_cds_WP_000635440.1_3673	27.941	204	256
WP_004462136.1	lcl|NZ_AFMH01000003.1_cds_WP_000560473.1_3672	33.178	214	215
WP_004483359.1	lcl|NZ_AFMH01000126.1_cds_WP_000132016.1_1500	42.795	229	234
WP_004483359.1	lcl|NZ_AFMH01000126.1_cds_WP_001046757.1_1510	38.298	188	234
WP_004483359.1	lcl|NZ_AFMH01000193.1_cds_WP_000721859.1_598	25.203	123	234
WP_004462138.1	lcl|NZ_AFMH01000126.1_cds_WP_000847001.1_1507	36.145	166	179
WP_004462139.1	lcl|NZ_AFMH01000126.1_cds_WP_000103600.1_1542	76.420	352	357
WP_004462140.1	lcl|NZ_AFMH01000126.1_cds_WP_000939582.1_1543	88.143	447	447
WP_004462141.1	lcl|NZ_AFMH01000126.1_cds_WP_000050431.1_1544	80.731	301	301
