WP_004462903.1	lcl|NZ_AHQM01000563.1_cds_WP_000340715.1_528	95.402	87	106
WP_004462901.1	lcl|NZ_AHQM01000563.1_cds_WP_000410273.1_527	92.581	310	318
WP_004462901.1	lcl|NZ_AHQM01000332.1_cds_WP_000744700.1_1586	24.771	327	318
WP_004462901.1	lcl|NZ_AHQM01000563.1_cds_WP_000646249.1_524	26.667	270	318
WP_004462901.1	lcl|NZ_AHQM01000021.1_cds_WP_000600886.1_4074	23.118	186	318
WP_004462901.1	lcl|NZ_AHQM01000581.1_cds_WP_000723090.1_377	23.368	291	318
WP_004462901.1	lcl|NZ_AHQM01000580.1_cds_WP_001984071.1_394	21.678	286	318
WP_004462901.1	lcl|NZ_AHQM01000563.1_cds_WP_001067557.1_521	24.012	329	318
WP_016551805.1	lcl|NZ_AHQM01000140.1_cds_WP_000667646.1_3323	33.249	394	592
WP_016551805.1	lcl|NZ_AHQM01000384.1_cds_WP_000172203.1_1163	36.043	369	592
WP_016551805.1	lcl|NZ_AHQM01000135.1_cds_WP_000828459.1_3461	30.612	392	592
WP_016551805.1	lcl|NZ_AHQM01000021.1_cds_WP_000797356.1_4072	30.481	374	592
WP_016551805.1	lcl|NZ_AHQM01000378.1_cds_WP_000510774.1_1195	29.358	218	592
WP_016551805.1	lcl|NZ_AHQM01000392.1_cds_WP_001052495.1_1099	25.926	243	592
WP_016551805.1	lcl|NZ_AHQM01000343.1_cds_WP_001161017.1_1490	31.100	209	592
WP_016551805.1	lcl|NZ_AHQM01000200.1_cds_WP_000619178.1_2511	27.490	251	592
WP_016551805.1	lcl|NZ_AHQM01000176.1_cds_WP_002071818.1_2718	29.614	233	592
WP_016551805.1	lcl|NZ_AHQM01000144.1_cds_WP_001982953.1_3231	26.050	238	592
WP_016551805.1	lcl|NZ_AHQM01000181.1_cds_WP_001141163.1_2662	29.864	221	592
WP_016551805.1	lcl|NZ_AHQM01000349.1_cds_WP_000666552.1_1451	26.923	234	592
WP_016551805.1	lcl|NZ_AHQM01000413.1_cds_WP_000184527.1_969	28.505	214	592
WP_016551805.1	lcl|NZ_AHQM01000200.1_cds_WP_000218832.1_2512	28.750	240	592
WP_016551805.1	lcl|NZ_AHQM01000556.1_cds_WP_000433117.1_601	27.778	216	592
WP_016551805.1	lcl|NZ_AHQM01000048.1_cds_WP_000047473.1_3811	25.481	208	592
WP_016551805.1	lcl|NZ_AHQM01000299.1_cds_WP_001089498.1_2017	26.809	235	592
WP_016551805.1	lcl|NZ_AHQM01000368.1_cds_WP_000052667.1_1279	26.638	229	592
WP_016551805.1	lcl|NZ_AHQM01000238.1_cds_WP_000651461.1_2215	26.908	249	592
WP_016551805.1	lcl|NZ_AHQM01000136.1_cds_WP_000603361.1_3414	23.009	226	592
WP_016551805.1	lcl|NZ_AHQM01000023.1_cds_WP_001288326.1_4061	28.151	238	592
WP_016551805.1	lcl|NZ_AHQM01000373.1_cds_WP_000590871.1_1228	22.314	242	592
WP_016551805.1	lcl|NZ_AHQM01000373.1_cds_WP_000590871.1_1228	26.415	159	592
WP_016551805.1	lcl|NZ_AHQM01000301.1_cds_WP_000054169.1_1959	26.866	201	592
WP_016551805.1	lcl|NZ_AHQM01000030.1_cds_WP_001049211.1_3963	26.471	238	592
WP_016551805.1	lcl|NZ_AHQM01000030.1_cds_WP_001049211.1_3963	25.806	217	592
WP_016551805.1	lcl|NZ_AHQM01000439.1_cds_WP_000626143.1_805	27.885	208	592
WP_016551805.1	lcl|NZ_AHQM01000439.1_cds_WP_000626143.1_805	23.596	178	592
WP_016551805.1	lcl|NZ_AHQM01000173.1_cds_WP_000481719.1_2756	24.786	234	592
WP_016551805.1	lcl|NZ_AHQM01000340.1_cds_WP_000136057.1_1517	26.316	228	592
WP_016551805.1	lcl|NZ_AHQM01000140.1_cds_WP_000667646.1_3323	33.249	394	592
WP_016551805.1	lcl|NZ_AHQM01000384.1_cds_WP_000172203.1_1163	36.043	369	592
WP_016551805.1	lcl|NZ_AHQM01000135.1_cds_WP_000828459.1_3461	30.612	392	592
WP_016551805.1	lcl|NZ_AHQM01000021.1_cds_WP_000797356.1_4072	30.481	374	592
WP_016551805.1	lcl|NZ_AHQM01000378.1_cds_WP_000510774.1_1195	29.358	218	592
WP_016551805.1	lcl|NZ_AHQM01000392.1_cds_WP_001052495.1_1099	25.926	243	592
WP_016551805.1	lcl|NZ_AHQM01000343.1_cds_WP_001161017.1_1490	31.100	209	592
WP_016551805.1	lcl|NZ_AHQM01000200.1_cds_WP_000619178.1_2511	27.490	251	592
WP_016551805.1	lcl|NZ_AHQM01000176.1_cds_WP_002071818.1_2718	29.614	233	592
WP_016551805.1	lcl|NZ_AHQM01000144.1_cds_WP_001982953.1_3231	26.050	238	592
WP_016551805.1	lcl|NZ_AHQM01000181.1_cds_WP_001141163.1_2662	29.864	221	592
WP_016551805.1	lcl|NZ_AHQM01000349.1_cds_WP_000666552.1_1451	26.923	234	592
WP_016551805.1	lcl|NZ_AHQM01000413.1_cds_WP_000184527.1_969	28.505	214	592
WP_016551805.1	lcl|NZ_AHQM01000200.1_cds_WP_000218832.1_2512	28.750	240	592
WP_016551805.1	lcl|NZ_AHQM01000556.1_cds_WP_000433117.1_601	27.778	216	592
WP_016551805.1	lcl|NZ_AHQM01000048.1_cds_WP_000047473.1_3811	25.481	208	592
WP_016551805.1	lcl|NZ_AHQM01000299.1_cds_WP_001089498.1_2017	26.809	235	592
WP_016551805.1	lcl|NZ_AHQM01000368.1_cds_WP_000052667.1_1279	26.638	229	592
WP_016551805.1	lcl|NZ_AHQM01000238.1_cds_WP_000651461.1_2215	26.908	249	592
WP_016551805.1	lcl|NZ_AHQM01000136.1_cds_WP_000603361.1_3414	23.009	226	592
WP_016551805.1	lcl|NZ_AHQM01000023.1_cds_WP_001288326.1_4061	28.151	238	592
WP_016551805.1	lcl|NZ_AHQM01000373.1_cds_WP_000590871.1_1228	22.314	242	592
WP_016551805.1	lcl|NZ_AHQM01000373.1_cds_WP_000590871.1_1228	26.415	159	592
WP_016551805.1	lcl|NZ_AHQM01000301.1_cds_WP_000054169.1_1959	26.866	201	592
WP_016551805.1	lcl|NZ_AHQM01000030.1_cds_WP_001049211.1_3963	26.471	238	592
WP_016551805.1	lcl|NZ_AHQM01000030.1_cds_WP_001049211.1_3963	25.806	217	592
WP_016551805.1	lcl|NZ_AHQM01000439.1_cds_WP_000626143.1_805	27.885	208	592
WP_016551805.1	lcl|NZ_AHQM01000439.1_cds_WP_000626143.1_805	23.596	178	592
WP_016551805.1	lcl|NZ_AHQM01000173.1_cds_WP_000481719.1_2756	24.786	234	592
WP_016551805.1	lcl|NZ_AHQM01000340.1_cds_WP_000136057.1_1517	26.316	228	592
WP_004462894.1	lcl|NZ_AHQM01000563.1_cds_WP_000646249.1_524	31.792	346	342
WP_004462894.1	lcl|NZ_AHQM01000581.1_cds_WP_000723090.1_377	26.836	354	342
WP_004462894.1	lcl|NZ_AHQM01000332.1_cds_WP_000744700.1_1586	25.074	339	342
WP_004462894.1	lcl|NZ_AHQM01000021.1_cds_WP_000600886.1_4074	28.692	237	342
WP_004462894.1	lcl|NZ_AHQM01000046.1_cds_WP_000025486.1_3824	28.340	247	342
WP_004462894.1	lcl|NZ_AHQM01000300.1_cds_WP_000649924.1_2003	25.378	331	342
WP_004462894.1	lcl|NZ_AHQM01000580.1_cds_WP_001984071.1_394	25.098	255	342
WP_004462894.1	lcl|NZ_AHQM01000563.1_cds_WP_001067557.1_521	27.586	232	342
WP_004462894.1	lcl|NZ_AHQM01000024.1_cds_WP_000487322.1_4045	28.022	182	342
WP_004462894.1	lcl|NZ_AHQM01000021.1_cds_WP_002079020.1_4070	26.971	241	342
WP_004462894.1	lcl|NZ_AHQM01000019.1_cds_WP_001074786.1_4109	25.311	241	342
WP_004462893.1	lcl|NZ_AHQM01000301.1_cds_WP_000861675.1_1958	25.349	430	427
WP_004462893.1	lcl|NZ_AHQM01000301.1_cds_WP_000861675.1_1958	25.349	430	427
WP_004462893.1	lcl|NZ_AHQM01000301.1_cds_WP_000861675.1_1958	25.349	430	427
WP_004477915.1	lcl|NZ_AHQM01000021.1_cds_WP_000132017.1_4073	39.827	231	587
WP_004477915.1	lcl|NZ_AHQM01000409.1_cds_WP_001970514.1_1000	29.075	227	587
WP_004477915.1	lcl|NZ_AHQM01000021.1_cds_WP_001046757.1_4083	32.751	229	587
WP_004477915.1	lcl|NZ_AHQM01000133.1_cds_WP_000421040.1_3540	26.573	286	587
WP_004477915.1	lcl|NZ_AHQM01000123.1_cds_WP_000374910.1_3565	30.709	127	587
WP_004477915.1	lcl|NZ_AHQM01000044.1_cds_WP_000675252.1_3866	29.293	99	587
WP_004477915.1	lcl|NZ_AHQM01000595.1_cds_WP_000721859.1_249	33.333	66	587
WP_004477915.1	lcl|NZ_AHQM01000021.1_cds_WP_000132017.1_4073	39.827	231	587
WP_004477915.1	lcl|NZ_AHQM01000409.1_cds_WP_001970514.1_1000	29.075	227	587
WP_004477915.1	lcl|NZ_AHQM01000021.1_cds_WP_001046757.1_4083	32.751	229	587
WP_004477915.1	lcl|NZ_AHQM01000133.1_cds_WP_000421040.1_3540	26.573	286	587
WP_004477915.1	lcl|NZ_AHQM01000123.1_cds_WP_000374910.1_3565	30.709	127	587
WP_004477915.1	lcl|NZ_AHQM01000044.1_cds_WP_000675252.1_3866	29.293	99	587
WP_004477915.1	lcl|NZ_AHQM01000595.1_cds_WP_000721859.1_249	33.333	66	587
WP_004477915.1	lcl|NZ_AHQM01000021.1_cds_WP_000132017.1_4073	39.827	231	587
WP_004477915.1	lcl|NZ_AHQM01000409.1_cds_WP_001970514.1_1000	29.075	227	587
WP_004477915.1	lcl|NZ_AHQM01000021.1_cds_WP_001046757.1_4083	32.751	229	587
WP_004477915.1	lcl|NZ_AHQM01000133.1_cds_WP_000421040.1_3540	26.573	286	587
WP_004477915.1	lcl|NZ_AHQM01000123.1_cds_WP_000374910.1_3565	30.709	127	587
WP_004477915.1	lcl|NZ_AHQM01000044.1_cds_WP_000675252.1_3866	29.293	99	587
WP_004477915.1	lcl|NZ_AHQM01000595.1_cds_WP_000721859.1_249	33.333	66	587
WP_004491540.1	lcl|NZ_AHQM01000581.1_cds_WP_000282884.1_373	38.679	106	224
WP_004491540.1	lcl|NZ_AHQM01000179.1_cds_WP_001099023.1_2678	25.481	208	224
WP_004491540.1	lcl|NZ_AHQM01000150.1_cds_WP_000868624.1_3103	26.882	93	224
WP_004491540.1	lcl|NZ_AHQM01000431.1_cds_WP_001239221.1_858	31.633	98	224
WP_004462889.1	lcl|NZ_AHQM01000021.1_cds_WP_000582615.1_4081	34.874	238	231
WP_004462889.1	lcl|NZ_AHQM01000021.1_cds_WP_001230568.1_4077	29.323	266	231
WP_004462889.1	lcl|NZ_AHQM01000298.1_cds_WP_001011668.1_2041	43.421	76	231
WP_230486561.1	lcl|NZ_AHQM01000213.1_cds_WP_000690652.1_2429	28.750	80	217
WP_004477982.1	lcl|NZ_AHQM01000024.1_cds_WP_000007536.1_4040	25.301	249	302
WP_004477982.1	lcl|NZ_AHQM01000390.1_cds_WP_000394787.1_1112	27.869	122	302
WP_004477982.1	lcl|NZ_AHQM01000137.1_cds_WP_001244022.1_3392	26.230	122	302
WP_004477982.1	lcl|NZ_AHQM01000137.1_cds_WP_001244022.1_3392	27.941	68	302
WP_004477829.1	lcl|NZ_AHQM01000046.1_cds_WP_001091189.1_3831	37.681	69	258
WP_004462123.1	lcl|NZ_AHQM01000026.1_cds_WP_000276952.1_3995	38.095	84	89
WP_004462124.1	lcl|NZ_AHQM01000558.1_cds_WP_000167663.1_561	29.255	188	356
WP_004462124.1	lcl|NZ_AHQM01000194.1_cds_WP_002067215.1_2579	25.806	186	356
WP_004462124.1	lcl|NZ_AHQM01000137.1_cds_WP_002080077.1_3378	25.131	191	356
WP_004462124.1	lcl|NZ_AHQM01000019.1_cds_WP_000351751.1_4111	26.238	202	356
WP_004462127.1	lcl|NZ_AHQM01000021.1_cds_WP_000600886.1_4074	83.891	329	332
WP_004462127.1	lcl|NZ_AHQM01000563.1_cds_WP_000646249.1_524	30.769	299	332
WP_004462127.1	lcl|NZ_AHQM01000300.1_cds_WP_000649924.1_2003	29.450	309	332
WP_004462127.1	lcl|NZ_AHQM01000581.1_cds_WP_000723090.1_377	29.003	331	332
WP_004462127.1	lcl|NZ_AHQM01000332.1_cds_WP_000744700.1_1586	29.483	329	332
WP_004462127.1	lcl|NZ_AHQM01000304.1_cds_WP_000709511.1_1935	27.160	324	332
WP_004462127.1	lcl|NZ_AHQM01000580.1_cds_WP_001984071.1_394	25.478	314	332
WP_004462127.1	lcl|NZ_AHQM01000024.1_cds_WP_000487322.1_4045	25.915	355	332
WP_004462127.1	lcl|NZ_AHQM01000563.1_cds_WP_001067557.1_521	23.792	269	332
WP_004462127.1	lcl|NZ_AHQM01000024.1_cds_WP_000475901.1_4035	28.625	269	332
WP_004462127.1	lcl|NZ_AHQM01000563.1_cds_WP_000410273.1_527	22.464	276	332
WP_004462127.1	lcl|NZ_AHQM01000046.1_cds_WP_000025486.1_3824	25.652	230	332
WP_004462127.1	lcl|NZ_AHQM01000021.1_cds_WP_002079020.1_4070	26.111	180	332
WP_004462127.1	lcl|NZ_AHQM01000024.1_cds_WP_000601375.1_4043	20.890	292	332
WP_004462128.1	lcl|NZ_AHQM01000021.1_cds_WP_000947840.1_4075	65.104	384	392
WP_004462128.1	lcl|NZ_AHQM01000428.1_cds_WP_001281953.1_870	31.164	292	392
WP_004462128.1	lcl|NZ_AHQM01000563.1_cds_WP_000608292.1_519	27.844	334	392
WP_004462128.1	lcl|NZ_AHQM01000563.1_cds_WP_001198107.1_520	25.490	357	392
WP_004462128.1	lcl|NZ_AHQM01000581.1_cds_WP_000575179.1_371	27.711	249	392
WP_004462128.1	lcl|NZ_AHQM01000046.1_cds_WP_000575398.1_3828	30.921	152	392
WP_004462128.1	lcl|NZ_AHQM01000021.1_cds_WP_000346038.1_4082	25.301	332	392
WP_004462128.1	lcl|NZ_AHQM01000313.1_cds_WP_000538750.1_1824	26.545	275	392
WP_004462130.1	lcl|NZ_AHQM01000021.1_cds_WP_000516589.1_4076	51.500	200	206
WP_004462130.1	lcl|NZ_AHQM01000448.1_cds_WP_000644954.1_779	32.710	107	206
WP_004462130.1	lcl|NZ_AHQM01000580.1_cds_WP_000690880.1_395	25.203	123	206
WP_004462130.1	lcl|NZ_AHQM01000365.1_cds_WP_000007746.1_1316	28.829	111	206
WP_004462131.1	lcl|NZ_AHQM01000021.1_cds_WP_001230568.1_4077	65.868	334	334
WP_004462131.1	lcl|NZ_AHQM01000021.1_cds_WP_000582615.1_4081	41.212	330	334
WP_004462131.1	lcl|NZ_AHQM01000298.1_cds_WP_001011668.1_2041	36.000	300	334
WP_004462131.1	lcl|NZ_AHQM01000021.1_cds_WP_001230568.1_4077	65.868	334	334
WP_004462131.1	lcl|NZ_AHQM01000021.1_cds_WP_000582615.1_4081	41.212	330	334
WP_004462131.1	lcl|NZ_AHQM01000298.1_cds_WP_001011668.1_2041	36.000	300	334
WP_004462132.1	lcl|NZ_AHQM01000021.1_cds_WP_000823151.1_4078	61.499	387	386
WP_004462132.1	lcl|NZ_AHQM01000024.1_cds_WP_000734456.1_4033	27.083	144	386
WP_004462133.1	lcl|NZ_AHQM01000021.1_cds_WP_000800438.1_4079	39.466	337	348
WP_004462133.1	lcl|NZ_AHQM01000024.1_cds_WP_000859505.1_4046	31.156	199	348
WP_004462133.1	lcl|NZ_AHQM01000563.1_cds_WP_000774260.1_523	25.773	194	348
WP_004462133.1	lcl|NZ_AHQM01000581.1_cds_WP_000842260.1_378	38.372	86	348
WP_004462133.1	lcl|NZ_AHQM01000363.1_cds_WP_000667723.1_1338	37.931	87	348
WP_004462133.1	lcl|NZ_AHQM01000142.1_cds_WP_000805360.1_3290	24.873	197	348
WP_004462133.1	lcl|NZ_AHQM01000021.1_cds_WP_000800438.1_4079	39.466	337	348
WP_004462133.1	lcl|NZ_AHQM01000024.1_cds_WP_000859505.1_4046	31.156	199	348
WP_004462133.1	lcl|NZ_AHQM01000563.1_cds_WP_000774260.1_523	25.773	194	348
WP_004462133.1	lcl|NZ_AHQM01000581.1_cds_WP_000842260.1_378	38.372	86	348
WP_004462133.1	lcl|NZ_AHQM01000363.1_cds_WP_000667723.1_1338	37.931	87	348
WP_004462133.1	lcl|NZ_AHQM01000142.1_cds_WP_000805360.1_3290	24.873	197	348
WP_004462135.1	lcl|NZ_AHQM01000374.1_cds_WP_000067921.1_1226	45.161	248	256
WP_004462135.1	lcl|NZ_AHQM01000385.1_cds_WP_000635440.1_1152	27.941	204	256
WP_004462136.1	lcl|NZ_AHQM01000385.1_cds_WP_000560473.1_1151	33.178	214	215
WP_004483359.1	lcl|NZ_AHQM01000021.1_cds_WP_000132017.1_4073	42.795	229	234
WP_004483359.1	lcl|NZ_AHQM01000021.1_cds_WP_001046757.1_4083	38.298	188	234
WP_004483359.1	lcl|NZ_AHQM01000595.1_cds_WP_000721859.1_249	25.203	123	234
WP_004462138.1	lcl|NZ_AHQM01000021.1_cds_WP_000847007.1_4080	35.542	166	179
WP_004462139.1	lcl|NZ_AHQM01000024.1_cds_WP_000103601.1_4030	76.420	352	357
WP_004462140.1	lcl|NZ_AHQM01000024.1_cds_WP_000939583.1_4029	87.919	447	447
WP_004462141.1	lcl|NZ_AHQM01000024.1_cds_WP_000050431.1_4028	80.731	301	301
WP_032921295.1	lcl|NZ_AHQM01000581.1_cds_WP_001084671.1_368	70.370	297	297
WP_004462144.1	lcl|NZ_AHQM01000581.1_cds_WP_000876098.1_369	80.240	334	337
WP_004462145.1	lcl|NZ_AHQM01000581.1_cds_WP_000343396.1_370	87.681	138	143
WP_004462145.1	lcl|NZ_AHQM01000021.1_cds_WP_000572389.1_4069	30.579	121	143
WP_004462146.1	lcl|NZ_AHQM01000581.1_cds_WP_000575179.1_371	88.705	363	363
WP_004462146.1	lcl|NZ_AHQM01000046.1_cds_WP_000575398.1_3828	37.989	358	363
WP_004462146.1	lcl|NZ_AHQM01000563.1_cds_WP_000608292.1_519	36.390	349	363
WP_004462146.1	lcl|NZ_AHQM01000563.1_cds_WP_001198107.1_520	32.857	350	363
WP_004462146.1	lcl|NZ_AHQM01000313.1_cds_WP_000538750.1_1824	28.732	355	363
WP_004462146.1	lcl|NZ_AHQM01000428.1_cds_WP_001281953.1_870	25.269	372	363
WP_004462146.1	lcl|NZ_AHQM01000021.1_cds_WP_000346038.1_4082	27.401	354	363
WP_004462146.1	lcl|NZ_AHQM01000021.1_cds_WP_000947840.1_4075	28.862	246	363
WP_004462147.1	lcl|NZ_AHQM01000581.1_cds_WP_000560749.1_372	39.035	228	265
WP_004462147.1	lcl|NZ_AHQM01000179.1_cds_WP_001099023.1_2678	28.191	188	265
WP_004462147.1	lcl|NZ_AHQM01000581.1_cds_WP_000282884.1_373	26.020	196	265
WP_004462147.1	lcl|NZ_AHQM01000024.1_cds_WP_001068986.1_4042	24.286	210	265
WP_004462147.1	lcl|NZ_AHQM01000581.1_cds_WP_000854007.1_374	27.119	236	265
WP_016551802.1	lcl|NZ_AHQM01000581.1_cds_WP_000282884.1_373	69.732	261	281
WP_016551802.1	lcl|NZ_AHQM01000024.1_cds_WP_001068986.1_4042	32.292	288	281
WP_016551802.1	lcl|NZ_AHQM01000179.1_cds_WP_001099023.1_2678	33.871	186	281
WP_016551802.1	lcl|NZ_AHQM01000581.1_cds_WP_000854007.1_374	26.636	214	281
WP_016551802.1	lcl|NZ_AHQM01000150.1_cds_WP_000868624.1_3103	39.130	92	281
WP_016551802.1	lcl|NZ_AHQM01000581.1_cds_WP_000560749.1_372	33.043	115	281
WP_016551802.1	lcl|NZ_AHQM01000021.1_cds_WP_000947528.1_4071	24.370	119	281
WP_016551802.1	lcl|NZ_AHQM01000634.1_cds_WP_025179553.1_41	25.806	124	281
WP_016551796.1	lcl|NZ_AHQM01000581.1_cds_WP_000854007.1_374	55.651	584	589
WP_016551796.1	lcl|NZ_AHQM01000581.1_cds_WP_000282884.1_373	25.806	217	589
WP_016551796.1	lcl|NZ_AHQM01000024.1_cds_WP_001068986.1_4042	36.667	90	589
WP_016551796.1	lcl|NZ_AHQM01000581.1_cds_WP_000560749.1_372	28.505	214	589
WP_016551796.1	lcl|NZ_AHQM01000581.1_cds_WP_000854007.1_374	55.651	584	589
WP_016551796.1	lcl|NZ_AHQM01000581.1_cds_WP_000282884.1_373	25.806	217	589
WP_016551796.1	lcl|NZ_AHQM01000024.1_cds_WP_001068986.1_4042	36.667	90	589
WP_016551796.1	lcl|NZ_AHQM01000581.1_cds_WP_000560749.1_372	28.505	214	589
WP_004462151.1	lcl|NZ_AHQM01000581.1_cds_WP_001159758.1_375	86.022	186	186
WP_004462151.1	lcl|NZ_AHQM01000046.1_cds_WP_000667249.1_3826	41.667	180	186
WP_004462152.1	lcl|NZ_AHQM01000581.1_cds_WP_000642154.1_376	87.829	304	306
WP_004462152.1	lcl|NZ_AHQM01000021.1_cds_WP_002079020.1_4070	27.523	109	306
WP_004462153.1	lcl|NZ_AHQM01000581.1_cds_WP_000723090.1_377	91.071	336	349
WP_004462153.1	lcl|NZ_AHQM01000563.1_cds_WP_000646249.1_524	30.746	335	349
WP_004462153.1	lcl|NZ_AHQM01000021.1_cds_WP_000600886.1_4074	30.149	335	349
WP_004462153.1	lcl|NZ_AHQM01000332.1_cds_WP_000744700.1_1586	27.761	335	349
WP_004462153.1	lcl|NZ_AHQM01000300.1_cds_WP_000649924.1_2003	27.077	325	349
WP_004462153.1	lcl|NZ_AHQM01000304.1_cds_WP_000709511.1_1935	26.347	334	349
WP_004462153.1	lcl|NZ_AHQM01000563.1_cds_WP_001067557.1_521	25.749	334	349
WP_004462153.1	lcl|NZ_AHQM01000024.1_cds_WP_000487322.1_4045	22.899	345	349
WP_004462153.1	lcl|NZ_AHQM01000580.1_cds_WP_001984071.1_394	24.332	337	349
WP_004462153.1	lcl|NZ_AHQM01000021.1_cds_WP_002079020.1_4070	24.773	331	349
WP_004462153.1	lcl|NZ_AHQM01000024.1_cds_WP_000475901.1_4035	29.876	241	349
WP_004462153.1	lcl|NZ_AHQM01000563.1_cds_WP_000410273.1_527	23.843	281	349
WP_004462153.1	lcl|NZ_AHQM01000389.1_cds_WP_000457972.1_1122	29.655	145	349
WP_004462153.1	lcl|NZ_AHQM01000046.1_cds_WP_000025486.1_3824	23.707	232	349
WP_004462153.1	lcl|NZ_AHQM01000157.1_cds_WP_001003557.1_2930	24.277	346	349
WP_004462153.1	lcl|NZ_AHQM01000593.1_cds_WP_000688697.1_265	23.171	246	349
WP_004462153.1	lcl|NZ_AHQM01000024.1_cds_WP_000601375.1_4043	23.047	256	349
WP_004462153.1	lcl|NZ_AHQM01000019.1_cds_WP_001074786.1_4109	27.652	264	349
WP_004462154.1	lcl|NZ_AHQM01000581.1_cds_WP_000842260.1_378	91.497	294	294
WP_004462154.1	lcl|NZ_AHQM01000021.1_cds_WP_000800438.1_4079	29.004	231	294
WP_004462154.1	lcl|NZ_AHQM01000563.1_cds_WP_000774260.1_523	25.789	190	294
WP_004462156.1	lcl|NZ_AHQM01000581.1_cds_WP_000878673.1_379	82.099	324	322
WP_004462156.1	lcl|NZ_AHQM01000469.1_cds_WP_000394240.1_736	24.444	180	322
WP_004490114.1	lcl|NZ_AHQM01000581.1_cds_WP_001114267.1_380	78.667	300	307
