WP_004462903.1	lcl|NZ_AHME02000036.1_cds_WP_000340715.1_1723	95.402	87	106
WP_004462901.1	lcl|NZ_AHME02000036.1_cds_WP_000712242.1_1722	92.258	310	318
WP_004462901.1	lcl|NZ_AHME02000061.1_cds_WP_000744700.1_573	24.771	327	318
WP_004462901.1	lcl|NZ_AHME02000036.1_cds_WP_000646251.1_1719	26.296	270	318
WP_004462901.1	lcl|NZ_AHME02000036.1_cds_WP_000600890.1_1689	23.118	186	318
WP_004462901.1	lcl|NZ_AHME02000036.1_cds_WP_000723092.1_1638	23.288	292	318
WP_004462901.1	lcl|NZ_AHME02000036.1_cds_WP_000025485.1_1695	22.910	323	318
WP_004462901.1	lcl|NZ_AHME02000047.1_cds_WP_001984071.1_1140	21.678	286	318
WP_004462901.1	lcl|NZ_AHME02000036.1_cds_WP_001067557.1_1716	24.012	329	318
WP_016551805.1	lcl|NZ_AHME02000017.1_cds_WP_000667643.1_3418	32.995	394	592
WP_016551805.1	lcl|NZ_AHME02000017.1_cds_WP_000172201.1_3460	36.314	369	592
WP_016551805.1	lcl|NZ_AHME02000061.1_cds_WP_000828456.1_484	30.612	392	592
WP_016551805.1	lcl|NZ_AHME02000036.1_cds_WP_000797356.1_1691	30.481	374	592
WP_016551805.1	lcl|NZ_AHME02000025.1_cds_WP_000510778.1_2769	29.358	218	592
WP_016551805.1	lcl|NZ_AHME02000061.1_cds_WP_001052495.1_680	25.926	243	592
WP_016551805.1	lcl|NZ_AHME02000025.1_cds_WP_001161019.1_2671	31.100	209	592
WP_016551805.1	lcl|NZ_AHME02000061.1_cds_WP_000619174.1_726	27.888	251	592
WP_016551805.1	lcl|NZ_AHME02000017.1_cds_WP_000942282.1_3474	30.043	233	592
WP_016551805.1	lcl|NZ_AHME02000064.1_cds_WP_001982953.1_226	26.050	238	592
WP_016551805.1	lcl|NZ_AHME02000017.1_cds_WP_001141158.1_3324	30.769	221	592
