WP_004462903.1	lcl|NZ_AHMG02000001.1_cds_WP_000340715.1_3947	95.402	87	106
WP_004462901.1	lcl|NZ_AHMG02000001.1_cds_WP_000410273.1_3948	92.581	310	318
WP_004462901.1	lcl|NZ_AHMG02000001.1_cds_WP_000646250.1_3951	26.667	270	318
WP_004462901.1	lcl|NZ_AHMG02000024.1_cds_WP_000744700.1_2611	24.771	327	318
WP_004462901.1	lcl|NZ_AHMG02000001.1_cds_WP_000723092.1_4025	23.288	292	318
WP_004462901.1	lcl|NZ_AHMG02000001.1_cds_WP_001033107.1_3973	22.321	224	318
WP_004462901.1	lcl|NZ_AHMG02000069.1_cds_WP_001984071.1_465	21.678	286	318
WP_004462901.1	lcl|NZ_AHMG02000001.1_cds_WP_001067556.1_3954	24.012	329	318
WP_016551805.1	lcl|NZ_AHMG02000001.1_cds_WP_001035839.1_3980	52.962	574	592
WP_016551805.1	lcl|NZ_AHMG02000021.1_cds_WP_000667646.1_2784	33.249	394	592
WP_016551805.1	lcl|NZ_AHMG02000021.1_cds_WP_000172198.1_2827	36.043	369	592
WP_016551805.1	lcl|NZ_AHMG02000053.1_cds_WP_000828456.1_1297	30.612	392	592
WP_016551805.1	lcl|NZ_AHMG02000056.1_cds_WP_000510777.1_1082	29.358	218	592
WP_016551805.1	lcl|NZ_AHMG02000016.1_cds_WP_001972977.1_3129	25.514	243	592
WP_016551805.1	lcl|NZ_AHMG02000071.1_cds_WP_001161018.1_315	31.100	209	592
WP_016551805.1	lcl|NZ_AHMG02000016.1_cds_WP_000619173.1_3173	27.888	251	592
WP_016551805.1	lcl|NZ_AHMG02000021.1_cds_WP_001973922.1_2841	30.736	231	592
WP_016551805.1	lcl|NZ_AHMG02000017.1_cds_WP_001982953.1_3000	26.050	238	592
WP_016551805.1	lcl|NZ_AHMG02000021.1_cds_WP_001141162.1_2691	30.317	221	592
WP_016551805.1	lcl|NZ_AHMG02000072.1_cds_WP_000184521.1_156	28.311	219	592
WP_016551805.1	lcl|NZ_AHMG02000027.1_cds_WP_000666552.1_2448	26.923	234	592
WP_016551805.1	lcl|NZ_AHMG02000016.1_cds_WP_000218836.1_3174	27.530	247	592
WP_016551805.1	lcl|NZ_AHMG02000027.1_cds_WP_000433117.1_2500	27.778	216	592
WP_016551805.1	lcl|NZ_AHMG02000014.1_cds_WP_000047473.1_3227	25.481	208	592
WP_016551805.1	lcl|NZ_AHMG02000027.1_cds_WP_001089498.1_2468	26.809	235	592
WP_016551805.1	lcl|NZ_AHMG02000060.1_cds_WP_000052667.1_904	26.638	229	592
WP_016551805.1	lcl|NZ_AHMG02000001.1_cds_WP_000651459.1_4071	26.908	249	592
WP_016551805.1	lcl|NZ_AHMG02000049.1_cds_WP_000603361.1_1684	23.009	226	592
WP_016551805.1	lcl|NZ_AHMG02000042.1_cds_WP_001288326.1_1858	28.151	238	592
WP_016551805.1	lcl|NZ_AHMG02000056.1_cds_WP_000590871.1_1104	22.314	242	592
WP_016551805.1	lcl|NZ_AHMG02000056.1_cds_WP_000590871.1_1104	26.415	159	592
WP_016551805.1	lcl|NZ_AHMG02000049.1_cds_WP_000054169.1_1666	26.866	201	592
WP_016551805.1	lcl|NZ_AHMG02000012.1_cds_WP_001973582.1_3382	27.049	244	592
WP_016551805.1	lcl|NZ_AHMG02000012.1_cds_WP_001973582.1_3382	24.891	229	592
WP_016551805.1	lcl|NZ_AHMG02000021.1_cds_WP_000626143.1_2821	27.885	208	592
WP_016551805.1	lcl|NZ_AHMG02000021.1_cds_WP_000626143.1_2821	23.596	178	592
WP_016551805.1	lcl|NZ_AHMG02000042.1_cds_WP_000481722.1_1819	24.786	234	592
WP_016551805.1	lcl|NZ_AHMG02000021.1_cds_WP_000136057.1_2731	26.316	228	592
WP_016551805.1	lcl|NZ_AHMG02000001.1_cds_WP_001035839.1_3980	52.962	574	592
WP_016551805.1	lcl|NZ_AHMG02000021.1_cds_WP_000667646.1_2784	33.249	394	592
WP_016551805.1	lcl|NZ_AHMG02000021.1_cds_WP_000172198.1_2827	36.043	369	592
WP_016551805.1	lcl|NZ_AHMG02000053.1_cds_WP_000828456.1_1297	30.612	392	592
WP_016551805.1	lcl|NZ_AHMG02000056.1_cds_WP_000510777.1_1082	29.358	218	592
WP_016551805.1	lcl|NZ_AHMG02000016.1_cds_WP_001972977.1_3129	25.514	243	592
WP_016551805.1	lcl|NZ_AHMG02000071.1_cds_WP_001161018.1_315	31.100	209	592
WP_016551805.1	lcl|NZ_AHMG02000016.1_cds_WP_000619173.1_3173	27.888	251	592
WP_016551805.1	lcl|NZ_AHMG02000021.1_cds_WP_001973922.1_2841	30.736	231	592
WP_016551805.1	lcl|NZ_AHMG02000017.1_cds_WP_001982953.1_3000	26.050	238	592
WP_016551805.1	lcl|NZ_AHMG02000021.1_cds_WP_001141162.1_2691	30.317	221	592
WP_016551805.1	lcl|NZ_AHMG02000072.1_cds_WP_000184521.1_156	28.311	219	592
WP_016551805.1	lcl|NZ_AHMG02000027.1_cds_WP_000666552.1_2448	26.923	234	592
WP_016551805.1	lcl|NZ_AHMG02000016.1_cds_WP_000218836.1_3174	27.530	247	592
WP_016551805.1	lcl|NZ_AHMG02000027.1_cds_WP_000433117.1_2500	27.778	216	592
WP_016551805.1	lcl|NZ_AHMG02000014.1_cds_WP_000047473.1_3227	25.481	208	592
WP_016551805.1	lcl|NZ_AHMG02000027.1_cds_WP_001089498.1_2468	26.809	235	592
WP_016551805.1	lcl|NZ_AHMG02000060.1_cds_WP_000052667.1_904	26.638	229	592
WP_016551805.1	lcl|NZ_AHMG02000001.1_cds_WP_000651459.1_4071	26.908	249	592
WP_016551805.1	lcl|NZ_AHMG02000049.1_cds_WP_000603361.1_1684	23.009	226	592
WP_016551805.1	lcl|NZ_AHMG02000042.1_cds_WP_001288326.1_1858	28.151	238	592
WP_016551805.1	lcl|NZ_AHMG02000056.1_cds_WP_000590871.1_1104	22.314	242	592
WP_016551805.1	lcl|NZ_AHMG02000056.1_cds_WP_000590871.1_1104	26.415	159	592
WP_016551805.1	lcl|NZ_AHMG02000049.1_cds_WP_000054169.1_1666	26.866	201	592
WP_016551805.1	lcl|NZ_AHMG02000012.1_cds_WP_001973582.1_3382	27.049	244	592
WP_016551805.1	lcl|NZ_AHMG02000012.1_cds_WP_001973582.1_3382	24.891	229	592
WP_016551805.1	lcl|NZ_AHMG02000021.1_cds_WP_000626143.1_2821	27.885	208	592
WP_016551805.1	lcl|NZ_AHMG02000021.1_cds_WP_000626143.1_2821	23.596	178	592
WP_016551805.1	lcl|NZ_AHMG02000042.1_cds_WP_000481722.1_1819	24.786	234	592
WP_016551805.1	lcl|NZ_AHMG02000021.1_cds_WP_000136057.1_2731	26.316	228	592
WP_004462894.1	lcl|NZ_AHMG02000001.1_cds_WP_000699346.1_3965	50.000	338	342
WP_004462894.1	lcl|NZ_AHMG02000001.1_cds_WP_000646250.1_3951	31.214	346	342
WP_004462894.1	lcl|NZ_AHMG02000001.1_cds_WP_000723092.1_4025	26.554	354	342
WP_004462894.1	lcl|NZ_AHMG02000024.1_cds_WP_000744700.1_2611	25.074	339	342
WP_004462894.1	lcl|NZ_AHMG02000021.1_cds_WP_000649923.1_2879	25.378	331	342
WP_004462894.1	lcl|NZ_AHMG02000069.1_cds_WP_001984071.1_465	25.098	255	342
WP_004462894.1	lcl|NZ_AHMG02000001.1_cds_WP_001067556.1_3954	27.586	232	342
WP_004462894.1	lcl|NZ_AHMG02000014.1_cds_WP_001074785.1_3294	25.311	241	342
WP_004462894.1	lcl|NZ_AHMG02000001.1_cds_WP_001033107.1_3973	22.689	238	342
WP_004462893.1	lcl|NZ_AHMG02000049.1_cds_WP_000861675.1_1665	25.349	430	427
WP_004462893.1	lcl|NZ_AHMG02000049.1_cds_WP_000861675.1_1665	25.349	430	427
WP_004462893.1	lcl|NZ_AHMG02000049.1_cds_WP_000861675.1_1665	25.349	430	427
WP_004477915.1	lcl|NZ_AHMG02000030.1_cds_WP_001970514.1_2274	29.075	227	587
WP_004477915.1	lcl|NZ_AHMG02000009.1_cds_WP_000768572.1_3713	26.224	286	587
WP_004477915.1	lcl|NZ_AHMG02000021.1_cds_WP_000721859.1_2737	33.333	66	587
WP_004477915.1	lcl|NZ_AHMG02000030.1_cds_WP_001970514.1_2274	29.075	227	587
WP_004477915.1	lcl|NZ_AHMG02000009.1_cds_WP_000768572.1_3713	26.224	286	587
WP_004477915.1	lcl|NZ_AHMG02000021.1_cds_WP_000721859.1_2737	33.333	66	587
WP_004477915.1	lcl|NZ_AHMG02000030.1_cds_WP_001970514.1_2274	29.075	227	587
WP_004477915.1	lcl|NZ_AHMG02000009.1_cds_WP_000768572.1_3713	26.224	286	587
WP_004477915.1	lcl|NZ_AHMG02000021.1_cds_WP_000721859.1_2737	33.333	66	587
WP_004491540.1	lcl|NZ_AHMG02000001.1_cds_WP_000282880.1_4021	38.679	106	224
WP_004491540.1	lcl|NZ_AHMG02000072.1_cds_WP_001099028.1_143	25.000	208	224
WP_004491540.1	lcl|NZ_AHMG02000001.1_cds_WP_001967899.1_3962	37.097	62	224
WP_004491540.1	lcl|NZ_AHMG02000040.1_cds_WP_000868621.1_1986	26.882	93	224
WP_004491540.1	lcl|NZ_AHMG02000038.1_cds_WP_001239224.1_2067	31.633	98	224
WP_004462889.1	lcl|NZ_AHMG02000001.1_cds_WP_001033783.1_3988	33.125	160	231
WP_004462889.1	lcl|NZ_AHMG02000039.1_cds_WP_001011674.1_2039	41.558	77	231
WP_230486561.1	lcl|NZ_AHMG02000014.1_cds_WP_001973810.1_3235	28.750	80	217
WP_004477982.1	lcl|NZ_AHMG02000050.1_cds_WP_000394784.1_1590	27.869	122	302
WP_004477982.1	lcl|NZ_AHMG02000011.1_cds_WP_001244016.1_3428	26.230	122	302
WP_004477982.1	lcl|NZ_AHMG02000011.1_cds_WP_001244016.1_3428	27.941	68	302
WP_004462123.1	lcl|NZ_AHMG02000008.1_cds_WP_000276952.1_3743	38.095	84	89
WP_004462124.1	lcl|NZ_AHMG02000055.1_cds_WP_000167663.1_1252	29.255	188	356
WP_004462124.1	lcl|NZ_AHMG02000011.1_cds_WP_002067215.1_3498	25.806	186	356
WP_004462124.1	lcl|NZ_AHMG02000065.1_cds_WP_001968389.1_699	25.131	191	356
WP_004462124.1	lcl|NZ_AHMG02000014.1_cds_WP_000351753.1_3296	26.238	202	356
WP_004462127.1	lcl|NZ_AHMG02000021.1_cds_WP_000649923.1_2879	29.022	317	332
WP_004462127.1	lcl|NZ_AHMG02000001.1_cds_WP_000646250.1_3951	30.435	299	332
WP_004462127.1	lcl|NZ_AHMG02000001.1_cds_WP_000723092.1_4025	29.003	331	332
WP_004462127.1	lcl|NZ_AHMG02000024.1_cds_WP_000744700.1_2611	29.483	329	332
WP_004462127.1	lcl|NZ_AHMG02000069.1_cds_WP_000709513.1_454	27.160	324	332
WP_004462127.1	lcl|NZ_AHMG02000001.1_cds_WP_000699346.1_3965	31.140	228	332
WP_004462127.1	lcl|NZ_AHMG02000069.1_cds_WP_001984071.1_465	25.478	314	332
WP_004462127.1	lcl|NZ_AHMG02000001.1_cds_WP_001067556.1_3954	23.792	269	332
WP_004462127.1	lcl|NZ_AHMG02000001.1_cds_WP_000475904.1_4008	28.625	269	332
WP_004462127.1	lcl|NZ_AHMG02000001.1_cds_WP_000410273.1_3948	22.464	276	332
WP_004462127.1	lcl|NZ_AHMG02000001.1_cds_WP_000378461.1_3982	24.104	307	332
WP_004462128.1	lcl|NZ_AHMG02000040.1_cds_WP_001281953.1_2032	31.164	292	392
WP_004462128.1	lcl|NZ_AHMG02000001.1_cds_WP_000172653.1_3983	32.342	269	392
WP_004462128.1	lcl|NZ_AHMG02000001.1_cds_WP_000331751.1_3977	28.529	340	392
WP_004462128.1	lcl|NZ_AHMG02000001.1_cds_WP_000575178.1_4019	27.309	249	392
WP_004462128.1	lcl|NZ_AHMG02000021.1_cds_WP_000538750.1_2756	26.545	275	392
WP_004462130.1	lcl|NZ_AHMG02000073.1_cds_WP_000644954.1_50	32.710	107	206
WP_004462130.1	lcl|NZ_AHMG02000069.1_cds_WP_000690880.1_464	25.203	123	206
WP_004462130.1	lcl|NZ_AHMG02000070.1_cds_WP_000007746.1_436	28.829	111	206
WP_004462131.1	lcl|NZ_AHMG02000001.1_cds_WP_001033783.1_3988	38.298	329	334
WP_004462131.1	lcl|NZ_AHMG02000039.1_cds_WP_001011674.1_2039	36.000	300	334
WP_004462131.1	lcl|NZ_AHMG02000001.1_cds_WP_001033783.1_3988	38.298	329	334
WP_004462131.1	lcl|NZ_AHMG02000039.1_cds_WP_001011674.1_2039	36.000	300	334
WP_004462132.1	lcl|NZ_AHMG02000001.1_cds_WP_000734456.1_4010	27.083	144	386
WP_004462133.1	lcl|NZ_AHMG02000001.1_cds_WP_000774256.1_3952	25.773	194	348
WP_004462133.1	lcl|NZ_AHMG02000040.1_cds_WP_000805359.1_2008	24.873	197	348
WP_004462133.1	lcl|NZ_AHMG02000001.1_cds_WP_000842260.1_4026	38.372	86	348
WP_004462133.1	lcl|NZ_AHMG02000040.1_cds_WP_000667727.1_2026	37.931	87	348
WP_004462133.1	lcl|NZ_AHMG02000001.1_cds_WP_000774256.1_3952	25.773	194	348
WP_004462133.1	lcl|NZ_AHMG02000040.1_cds_WP_000805359.1_2008	24.873	197	348
WP_004462133.1	lcl|NZ_AHMG02000001.1_cds_WP_000842260.1_4026	38.372	86	348
WP_004462133.1	lcl|NZ_AHMG02000040.1_cds_WP_000667727.1_2026	37.931	87	348
WP_004462135.1	lcl|NZ_AHMG02000012.1_cds_WP_000067921.1_3409	45.161	248	256
WP_004462135.1	lcl|NZ_AHMG02000053.1_cds_WP_000635438.1_1319	27.941	204	256
WP_004462136.1	lcl|NZ_AHMG02000053.1_cds_WP_000560473.1_1320	33.178	214	215
WP_004483359.1	lcl|NZ_AHMG02000021.1_cds_WP_000721859.1_2737	25.203	123	234
WP_004462139.1	lcl|NZ_AHMG02000001.1_cds_WP_020780851.1_4013	76.705	352	357
WP_004462140.1	lcl|NZ_AHMG02000001.1_cds_WP_000939573.1_4014	88.367	447	447
WP_004462141.1	lcl|NZ_AHMG02000001.1_cds_WP_000050429.1_4015	80.731	301	301
WP_032921295.1	lcl|NZ_AHMG02000001.1_cds_WP_001084681.1_4016	70.707	297	297
WP_004462144.1	lcl|NZ_AHMG02000001.1_cds_WP_000876106.1_4017	80.539	334	337
WP_004462145.1	lcl|NZ_AHMG02000001.1_cds_WP_000343396.1_4018	87.681	138	143
WP_004462146.1	lcl|NZ_AHMG02000001.1_cds_WP_000575178.1_4019	88.981	363	363
WP_004462146.1	lcl|NZ_AHMG02000021.1_cds_WP_000538750.1_2756	28.732	355	363
WP_004462146.1	lcl|NZ_AHMG02000001.1_cds_WP_000331751.1_3977	31.667	300	363
WP_004462146.1	lcl|NZ_AHMG02000040.1_cds_WP_001281953.1_2032	25.269	372	363
WP_004462146.1	lcl|NZ_AHMG02000001.1_cds_WP_000172653.1_3983	25.410	366	363
WP_004462147.1	lcl|NZ_AHMG02000001.1_cds_WP_000560749.1_4020	39.035	228	265
WP_004462147.1	lcl|NZ_AHMG02000072.1_cds_WP_001099028.1_143	28.191	188	265
WP_004462147.1	lcl|NZ_AHMG02000001.1_cds_WP_000282880.1_4021	26.020	196	265
WP_004462147.1	lcl|NZ_AHMG02000001.1_cds_WP_000854003.1_4022	27.119	236	265
WP_016551802.1	lcl|NZ_AHMG02000001.1_cds_WP_000282880.1_4021	69.349	261	281
WP_016551802.1	lcl|NZ_AHMG02000072.1_cds_WP_001099028.1_143	33.871	186	281
WP_016551802.1	lcl|NZ_AHMG02000001.1_cds_WP_000854003.1_4022	25.651	269	281
WP_016551802.1	lcl|NZ_AHMG02000040.1_cds_WP_000868621.1_1986	39.130	92	281
WP_016551802.1	lcl|NZ_AHMG02000001.1_cds_WP_000560749.1_4020	33.043	115	281
WP_016551802.1	lcl|NZ_AHMG02000003.1_cds_WP_000262844.1_3871	25.806	124	281
WP_016551796.1	lcl|NZ_AHMG02000001.1_cds_WP_000854003.1_4022	55.479	584	589
WP_016551796.1	lcl|NZ_AHMG02000001.1_cds_WP_000282880.1_4021	25.806	217	589
WP_016551796.1	lcl|NZ_AHMG02000001.1_cds_WP_000560749.1_4020	28.505	214	589
WP_016551796.1	lcl|NZ_AHMG02000001.1_cds_WP_000854003.1_4022	55.479	584	589
WP_016551796.1	lcl|NZ_AHMG02000001.1_cds_WP_000282880.1_4021	25.806	217	589
WP_016551796.1	lcl|NZ_AHMG02000001.1_cds_WP_000560749.1_4020	28.505	214	589
WP_004462151.1	lcl|NZ_AHMG02000001.1_cds_WP_001159758.1_4023	86.022	186	186
WP_004462152.1	lcl|NZ_AHMG02000001.1_cds_WP_000642154.1_4024	87.829	304	306
WP_004462152.1	lcl|NZ_AHMG02000001.1_cds_WP_000378461.1_3982	27.059	255	306
WP_004462153.1	lcl|NZ_AHMG02000001.1_cds_WP_000723092.1_4025	90.774	336	349
WP_004462153.1	lcl|NZ_AHMG02000001.1_cds_WP_000646250.1_3951	31.045	335	349
WP_004462153.1	lcl|NZ_AHMG02000024.1_cds_WP_000744700.1_2611	27.761	335	349
WP_004462153.1	lcl|NZ_AHMG02000001.1_cds_WP_000699346.1_3965	27.246	345	349
WP_004462153.1	lcl|NZ_AHMG02000021.1_cds_WP_000649923.1_2879	27.760	317	349
WP_004462153.1	lcl|NZ_AHMG02000069.1_cds_WP_000709513.1_454	26.347	334	349
WP_004462153.1	lcl|NZ_AHMG02000001.1_cds_WP_001067556.1_3954	25.749	334	349
WP_004462153.1	lcl|NZ_AHMG02000069.1_cds_WP_001984071.1_465	24.332	337	349
WP_004462153.1	lcl|NZ_AHMG02000001.1_cds_WP_000475904.1_4008	29.876	241	349
WP_004462153.1	lcl|NZ_AHMG02000001.1_cds_WP_000410273.1_3948	23.843	281	349
WP_004462153.1	lcl|NZ_AHMG02000058.1_cds_WP_000457972.1_986	29.655	145	349
