WP_004462903.1	lcl|NZ_JADDVA010000006.1_cds_WP_002725873.1_3025	95.402	87	106
WP_004462901.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733579.1_3024	91.935	310	318
WP_004462901.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733534.1_3021	25.926	270	318
WP_004462901.1	lcl|NZ_JADDVA010000016.1_cds_WP_002722638.1_515	23.242	327	318
WP_004462901.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740024.1_2930	22.867	293	318
WP_004462901.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728309.1_3087	23.397	312	318
WP_004462901.1	lcl|NZ_JADDVA010000006.1_cds_WP_016749081.1_2992	23.313	326	318
WP_004462901.1	lcl|NZ_JADDVA010000028.1_cds_WP_002743770.1_1300	23.392	171	318
WP_016551805.1	lcl|NZ_JADDVA010000029.1_cds_WP_002742222.1_1353	36.612	366	592
WP_016551805.1	lcl|NZ_JADDVA010000001.1_cds_WP_002723347.1_715	32.995	394	592
WP_016551805.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740724.1_2999	34.383	381	592
WP_016551805.1	lcl|NZ_JADDVA010000030.1_cds_WP_002741286.1_1515	31.633	392	592
WP_016551805.1	lcl|NZ_JADDVA010000006.1_cds_IQA54_RS03780_2988	29.095	409	592
WP_016551805.1	lcl|NZ_JADDVA010000009.1_cds_WP_002739451.1_3381	28.378	222	592
WP_016551805.1	lcl|NZ_JADDVA010000010.1_cds_WP_002726143.1_42	31.579	209	592
WP_016551805.1	lcl|NZ_JADDVA010000051.1_cds_WP_002738485.1_2466	30.851	188	592
WP_016551805.1	lcl|NZ_JADDVA010000011.1_cds_WP_002752475.1_111	26.271	236	592
WP_016551805.1	lcl|NZ_JADDVA010000002.1_cds_WP_002734207.1_1431	29.614	233	592
WP_016551805.1	lcl|NZ_JADDVA010000003.1_cds_WP_002721914.1_1919	28.241	216	592
WP_016551805.1	lcl|NZ_JADDVA010000004.1_cds_WP_002730493.1_2351	27.315	216	592
WP_016551805.1	lcl|NZ_JADDVA010000011.1_cds_WP_002729758.1_120	32.456	228	592
WP_016551805.1	lcl|NZ_JADDVA010000004.1_cds_WP_002724285.1_2369	30.000	220	592
WP_016551805.1	lcl|NZ_JADDVA010000005.1_cds_WP_002728388.1_2709	25.962	208	592
WP_016551805.1	lcl|NZ_JADDVA010000026.1_cds_WP_002729296.1_1201	28.829	222	592
WP_016551805.1	lcl|NZ_JADDVA010000003.1_cds_WP_002721827.1_1887	29.767	215	592
WP_016551805.1	lcl|NZ_JADDVA010000004.1_cds_WP_002724311.1_2370	25.681	257	592
WP_016551805.1	lcl|NZ_JADDVA010000009.1_cds_WP_002725984.1_3349	24.336	226	592
WP_016551805.1	lcl|NZ_JADDVA010000014.1_cds_WP_002733837.1_339	27.869	244	592
WP_016551805.1	lcl|NZ_JADDVA010000014.1_cds_WP_002733837.1_339	26.230	183	592
WP_016551805.1	lcl|NZ_JADDVA010000031.1_cds_WP_032853264.1_1555	23.047	256	592
WP_016551805.1	lcl|NZ_JADDVA010000031.1_cds_WP_032853264.1_1555	28.025	157	592
WP_016551805.1	lcl|NZ_JADDVA010000011.1_cds_WP_002729133.1_103	25.941	239	592
WP_016551805.1	lcl|NZ_JADDVA010000001.1_cds_WP_002735056.1_800	28.421	190	592
WP_016551805.1	lcl|NZ_JADDVA010000015.1_cds_WP_002733736.1_431	25.101	247	592
WP_016551805.1	lcl|NZ_JADDVA010000004.1_cds_WP_002734915.1_2422	24.790	238	592
WP_016551805.1	lcl|NZ_JADDVA010000004.1_cds_WP_002739909.1_2413	27.404	208	592
WP_016551805.1	lcl|NZ_JADDVA010000004.1_cds_WP_002739909.1_2413	23.118	186	592
WP_016551805.1	lcl|NZ_JADDVA010000053.1_cds_WP_002739367.1_2518	22.816	206	592
WP_016551805.1	lcl|NZ_JADDVA010000031.1_cds_WP_002723659.1_1564	26.754	228	592
WP_016551805.1	lcl|NZ_JADDVA010000029.1_cds_WP_002742222.1_1353	36.612	366	592
WP_016551805.1	lcl|NZ_JADDVA010000001.1_cds_WP_002723347.1_715	32.995	394	592
WP_016551805.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740724.1_2999	34.383	381	592
WP_016551805.1	lcl|NZ_JADDVA010000030.1_cds_WP_002741286.1_1515	31.633	392	592
