WP_004462903.1	lcl|NZ_JQQL01000090.1_cds_WP_000340715.1_1995	95.402	87	106
WP_004462901.1	lcl|NZ_JQQL01000090.1_cds_WP_017852651.1_1994	90.354	311	318
WP_004462901.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	25.382	327	318
WP_004462901.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	20.702	285	318
WP_004462901.1	lcl|NZ_JQQL01000079.1_cds_WP_061285904.1_1772	21.639	305	318
WP_004462901.1	lcl|NZ_JQQL01000016.1_cds_WP_000723094.1_428	23.711	291	318
WP_004462901.1	lcl|NZ_JQQL01000054.1_cds_WP_001984071.1_1354	21.678	286	318
WP_016551805.1	lcl|NZ_JQQL01000061.1_cds_WP_000667646.1_1472	33.249	394	592
WP_016551805.1	lcl|NZ_JQQL01000294.1_cds_WP_000172198.1_3856	36.043	369	592
WP_016551805.1	lcl|NZ_JQQL01000042.1_cds_WP_017850995.1_957	30.612	392	592
WP_016551805.1	lcl|NZ_JQQL01000079.1_cds_WP_017850666.1_1748	32.245	245	592
WP_016551805.1	lcl|NZ_JQQL01000122.1_cds_WP_061286143.1_2525	29.358	218	592
WP_016551805.1	lcl|NZ_JQQL01000161.1_cds_WP_001161018.1_3022	31.100	209	592
WP_016551805.1	lcl|NZ_JQQL01000112.1_cds_WP_001052498.1_2400	25.514	243	592
WP_016551805.1	lcl|NZ_JQQL01000159.1_cds_WP_061286292.1_3002	27.888	251	592
WP_016551805.1	lcl|NZ_JQQL01000243.1_cds_WP_025181210.1_3689	30.043	233	592
WP_016551805.1	lcl|NZ_JQQL01000320.1_cds_WP_017852519.1_3968	29.864	221	592
WP_016551805.1	lcl|NZ_JQQL01000100.1_cds_WP_061286042.1_2247	25.417	240	592
WP_016551805.1	lcl|NZ_JQQL01000127.1_cds_WP_000184521.1_2621	28.311	219	592
WP_016551805.1	lcl|NZ_JQQL01000053.1_cds_WP_000666552.1_1305	26.923	234	592
