WP_004462903.1	lcl|NZ_NPEE01000008.1_cds_WP_100727283.1_3748	62.821	78	106
WP_004462901.1	lcl|NZ_NPEE01000008.1_cds_WP_100727191.1_3749	80.255	314	318
WP_004462901.1	lcl|NZ_NPEE01000086.1_cds_WP_100725791.1_3897	24.540	326	318
WP_004462901.1	lcl|NZ_NPEE01000008.1_cds_WP_100727154.1_3786	22.727	330	318
WP_004462901.1	lcl|NZ_NPEE01000021.1_cds_WP_100728132.1_1564	23.404	235	318
WP_004462901.1	lcl|NZ_NPEE01000010.1_cds_WP_100715920.1_169	26.344	186	318
WP_004462901.1	lcl|NZ_NPEE01000035.1_cds_WP_100725412.1_2414	21.875	320	318
WP_016551805.1	lcl|NZ_NPEE01000008.1_cds_WP_100727186.1_3754	49.389	573	592
WP_016551805.1	lcl|NZ_NPEE01000124.1_cds_WP_100716311.1_543	33.676	389	592
WP_016551805.1	lcl|NZ_NPEE01000006.1_cds_WP_100725590.1_3280	32.861	423	592
WP_016551805.1	lcl|NZ_NPEE01000035.1_cds_WP_100725406.1_2408	35.806	310	592
WP_016551805.1	lcl|NZ_NPEE01000037.1_cds_WP_100728675.1_2493	38.912	239	592
WP_016551805.1	lcl|NZ_NPEE01000035.1_cds_WP_100728668.1_2406	35.931	231	592
WP_016551805.1	lcl|NZ_NPEE01000040.1_cds_WP_100727536.1_2652	31.154	260	592
WP_016551805.1	lcl|NZ_NPEE01000016.1_cds_WP_100727576.1_1008	30.275	218	592
WP_016551805.1	lcl|NZ_NPEE01000143.1_cds_WP_100728022.1_817	30.093	216	592
WP_016551805.1	lcl|NZ_NPEE01000043.1_cds_WP_100719689.1_2755	29.545	220	592
WP_016551805.1	lcl|NZ_NPEE01000033.1_cds_WP_100726092.1_2342	29.353	201	592
WP_016551805.1	lcl|NZ_NPEE01000009.1_cds_WP_100717653.1_4015	27.004	237	592
WP_016551805.1	lcl|NZ_NPEE01000013.1_cds_WP_100728389.1_604	29.091	220	592
WP_016551805.1	lcl|NZ_NPEE01000039.1_cds_WP_100726786.1_2554	30.131	229	592
WP_016551805.1	lcl|NZ_NPEE01000001.1_cds_WP_100725923.1_70	30.667	225	592
WP_016551805.1	lcl|NZ_NPEE01000071.1_cds_WP_100721480.1_3591	29.694	229	592
WP_016551805.1	lcl|NZ_NPEE01000077.1_cds_WP_100727879.1_3692	29.412	238	592
WP_016551805.1	lcl|NZ_NPEE01000055.1_cds_WP_100718973.1_3145	28.095	210	592
WP_016551805.1	lcl|NZ_NPEE01000045.1_cds_WP_100716583.1_2789	25.446	224	592
WP_016551805.1	lcl|NZ_NPEE01000093.1_cds_WP_100727859.1_4059	26.606	218	592
WP_016551805.1	lcl|NZ_NPEE01000082.1_cds_WP_100717123.1_3836	25.225	222	592
WP_016551805.1	lcl|NZ_NPEE01000083.1_cds_WP_100726006.1_3864	27.746	173	592
WP_016551805.1	lcl|NZ_NPEE01000045.1_cds_WP_100727059.1_2790	24.797	246	592
WP_016551805.1	lcl|NZ_NPEE01000055.1_cds_WP_100718965.1_3137	28.218	202	592
WP_016551805.1	lcl|NZ_NPEE01000011.1_cds_WP_100727313.1_323	23.789	227	592
WP_016551805.1	lcl|NZ_NPEE01000013.1_cds_WP_100728413.1_632	26.667	240	592
WP_016551805.1	lcl|NZ_NPEE01000026.1_cds_WP_238761027.1_1898	27.111	225	592
WP_016551805.1	lcl|NZ_NPEE01000028.1_cds_WP_100716774.1_2020	25.322	233	592
WP_016551805.1	lcl|NZ_NPEE01000043.1_cds_WP_100725428.1_2754	27.778	234	592
WP_016551805.1	lcl|NZ_NPEE01000014.1_cds_WP_100726333.1_756	24.280	243	592
WP_016551805.1	lcl|NZ_NPEE01000017.1_cds_WP_100726238.1_1087	26.577	222	592
WP_016551805.1	lcl|NZ_NPEE01000025.1_cds_WP_100727413.1_1851	26.064	188	592
WP_016551805.1	lcl|NZ_NPEE01000170.1_cds_WP_100726442.1_1132	27.111	225	592
WP_016551805.1	lcl|NZ_NPEE01000170.1_cds_WP_100726442.1_1132	46.341	41	592
WP_016551805.1	lcl|NZ_NPEE01000034.1_cds_WP_100725507.1_2357	25.000	224	592
WP_016551805.1	lcl|NZ_NPEE01000017.1_cds_WP_100728489.1_1129	25.778	225	592
WP_016551805.1	lcl|NZ_NPEE01000017.1_cds_WP_100728489.1_1129	46.512	43	592
WP_016551805.1	lcl|NZ_NPEE01000125.1_cds_WP_100717642.1_554	26.522	230	592
WP_016551805.1	lcl|NZ_NPEE01000125.1_cds_WP_100717642.1_554	36.957	46	592
WP_016551805.1	lcl|NZ_NPEE01000061.1_cds_WP_100726759.1_3338	25.738	237	592
WP_016551805.1	lcl|NZ_NPEE01000051.1_cds_WP_100726555.1_3035	26.500	200	592
WP_016551805.1	lcl|NZ_NPEE01000008.1_cds_WP_100727186.1_3754	49.389	573	592
WP_016551805.1	lcl|NZ_NPEE01000124.1_cds_WP_100716311.1_543	33.676	389	592
WP_016551805.1	lcl|NZ_NPEE01000006.1_cds_WP_100725590.1_3280	32.861	423	592
WP_016551805.1	lcl|NZ_NPEE01000035.1_cds_WP_100725406.1_2408	35.806	310	592
WP_016551805.1	lcl|NZ_NPEE01000037.1_cds_WP_100728675.1_2493	38.912	239	592
WP_016551805.1	lcl|NZ_NPEE01000035.1_cds_WP_100728668.1_2406	35.931	231	592
WP_016551805.1	lcl|NZ_NPEE01000040.1_cds_WP_100727536.1_2652	31.154	260	592
WP_016551805.1	lcl|NZ_NPEE01000016.1_cds_WP_100727576.1_1008	30.275	218	592
WP_016551805.1	lcl|NZ_NPEE01000143.1_cds_WP_100728022.1_817	30.093	216	592
WP_016551805.1	lcl|NZ_NPEE01000043.1_cds_WP_100719689.1_2755	29.545	220	592
WP_016551805.1	lcl|NZ_NPEE01000033.1_cds_WP_100726092.1_2342	29.353	201	592
WP_016551805.1	lcl|NZ_NPEE01000009.1_cds_WP_100717653.1_4015	27.004	237	592
WP_016551805.1	lcl|NZ_NPEE01000013.1_cds_WP_100728389.1_604	29.091	220	592
WP_016551805.1	lcl|NZ_NPEE01000039.1_cds_WP_100726786.1_2554	30.131	229	592
WP_016551805.1	lcl|NZ_NPEE01000001.1_cds_WP_100725923.1_70	30.667	225	592
WP_016551805.1	lcl|NZ_NPEE01000071.1_cds_WP_100721480.1_3591	29.694	229	592
WP_016551805.1	lcl|NZ_NPEE01000077.1_cds_WP_100727879.1_3692	29.412	238	592
WP_016551805.1	lcl|NZ_NPEE01000055.1_cds_WP_100718973.1_3145	28.095	210	592
WP_016551805.1	lcl|NZ_NPEE01000045.1_cds_WP_100716583.1_2789	25.446	224	592
WP_016551805.1	lcl|NZ_NPEE01000093.1_cds_WP_100727859.1_4059	26.606	218	592
WP_016551805.1	lcl|NZ_NPEE01000082.1_cds_WP_100717123.1_3836	25.225	222	592
WP_016551805.1	lcl|NZ_NPEE01000083.1_cds_WP_100726006.1_3864	27.746	173	592
WP_016551805.1	lcl|NZ_NPEE01000045.1_cds_WP_100727059.1_2790	24.797	246	592
WP_016551805.1	lcl|NZ_NPEE01000055.1_cds_WP_100718965.1_3137	28.218	202	592
WP_016551805.1	lcl|NZ_NPEE01000011.1_cds_WP_100727313.1_323	23.789	227	592
WP_016551805.1	lcl|NZ_NPEE01000013.1_cds_WP_100728413.1_632	26.667	240	592
WP_016551805.1	lcl|NZ_NPEE01000026.1_cds_WP_238761027.1_1898	27.111	225	592
WP_016551805.1	lcl|NZ_NPEE01000028.1_cds_WP_100716774.1_2020	25.322	233	592
WP_016551805.1	lcl|NZ_NPEE01000043.1_cds_WP_100725428.1_2754	27.778	234	592
WP_016551805.1	lcl|NZ_NPEE01000014.1_cds_WP_100726333.1_756	24.280	243	592
WP_016551805.1	lcl|NZ_NPEE01000017.1_cds_WP_100726238.1_1087	26.577	222	592
WP_016551805.1	lcl|NZ_NPEE01000025.1_cds_WP_100727413.1_1851	26.064	188	592
WP_016551805.1	lcl|NZ_NPEE01000170.1_cds_WP_100726442.1_1132	27.111	225	592
WP_016551805.1	lcl|NZ_NPEE01000170.1_cds_WP_100726442.1_1132	46.341	41	592
WP_016551805.1	lcl|NZ_NPEE01000034.1_cds_WP_100725507.1_2357	25.000	224	592
WP_016551805.1	lcl|NZ_NPEE01000017.1_cds_WP_100728489.1_1129	25.778	225	592
WP_016551805.1	lcl|NZ_NPEE01000017.1_cds_WP_100728489.1_1129	46.512	43	592
WP_016551805.1	lcl|NZ_NPEE01000125.1_cds_WP_100717642.1_554	26.522	230	592
WP_016551805.1	lcl|NZ_NPEE01000125.1_cds_WP_100717642.1_554	36.957	46	592
WP_016551805.1	lcl|NZ_NPEE01000061.1_cds_WP_100726759.1_3338	25.738	237	592
WP_016551805.1	lcl|NZ_NPEE01000051.1_cds_WP_100726555.1_3035	26.500	200	592
WP_004462894.1	lcl|NZ_NPEE01000021.1_cds_WP_100728132.1_1564	28.857	350	342
WP_004462894.1	lcl|NZ_NPEE01000008.1_cds_WP_100727154.1_3786	25.513	341	342
WP_004462894.1	lcl|NZ_NPEE01000086.1_cds_WP_100725791.1_3897	24.189	339	342
WP_004462894.1	lcl|NZ_NPEE01000010.1_cds_WP_100715920.1_169	25.140	358	342
WP_004462894.1	lcl|NZ_NPEE01000008.1_cds_WP_100727146.1_3794	24.189	339	342
WP_004462894.1	lcl|NZ_NPEE01000035.1_cds_WP_100725412.1_2414	28.788	198	342
WP_004462894.1	lcl|NZ_NPEE01000008.1_cds_WP_165780347.1_3789	28.511	235	342
WP_004462894.1	lcl|NZ_NPEE01000133.1_cds_WP_100725767.1_683	27.600	250	342
WP_004462894.1	lcl|NZ_NPEE01000099.1_cds_WP_100728892.1_4129	25.316	237	342
WP_004462894.1	lcl|NZ_NPEE01000011.1_cds_WP_100720563.1_320	25.532	188	342
WP_004462894.1	lcl|NZ_NPEE01000021.1_cds_WP_100727895.1_1550	24.583	240	342
WP_004462894.1	lcl|NZ_NPEE01000099.1_cds_WP_100725556.1_4137	22.280	193	342
WP_004462893.1	lcl|NZ_NPEE01000014.1_cds_WP_100726334.1_755	25.293	427	427
WP_004462893.1	lcl|NZ_NPEE01000014.1_cds_WP_100726334.1_755	25.293	427	427
WP_004462893.1	lcl|NZ_NPEE01000014.1_cds_WP_100726334.1_755	25.293	427	427
WP_004477915.1	lcl|NZ_NPEE01000008.1_cds_WP_207767045.1_3756	34.361	227	587
WP_004477915.1	lcl|NZ_NPEE01000093.1_cds_WP_100727853.1_4065	29.515	227	587
WP_004477915.1	lcl|NZ_NPEE01000008.1_cds_WP_100728359.1_3766	31.466	232	587
WP_004477915.1	lcl|NZ_NPEE01000008.1_cds_WP_100727188.1_3752	27.027	259	587
WP_004477915.1	lcl|NZ_NPEE01000008.1_cds_WP_100727160.1_3780	24.022	179	587
WP_004477915.1	lcl|NZ_NPEE01000034.1_cds_WP_100728663.1_2362	29.268	82	587
WP_004477915.1	lcl|NZ_NPEE01000008.1_cds_WP_207767045.1_3756	34.361	227	587
WP_004477915.1	lcl|NZ_NPEE01000093.1_cds_WP_100727853.1_4065	29.515	227	587
WP_004477915.1	lcl|NZ_NPEE01000008.1_cds_WP_100728359.1_3766	31.466	232	587
WP_004477915.1	lcl|NZ_NPEE01000008.1_cds_WP_100727188.1_3752	27.027	259	587
WP_004477915.1	lcl|NZ_NPEE01000008.1_cds_WP_100727160.1_3780	24.022	179	587
WP_004477915.1	lcl|NZ_NPEE01000034.1_cds_WP_100728663.1_2362	29.268	82	587
WP_004477915.1	lcl|NZ_NPEE01000008.1_cds_WP_207767045.1_3756	34.361	227	587
WP_004477915.1	lcl|NZ_NPEE01000093.1_cds_WP_100727853.1_4065	29.515	227	587
WP_004477915.1	lcl|NZ_NPEE01000008.1_cds_WP_100728359.1_3766	31.466	232	587
WP_004477915.1	lcl|NZ_NPEE01000008.1_cds_WP_100727188.1_3752	27.027	259	587
WP_004477915.1	lcl|NZ_NPEE01000008.1_cds_WP_100727160.1_3780	24.022	179	587
WP_004477915.1	lcl|NZ_NPEE01000034.1_cds_WP_100728663.1_2362	29.268	82	587
WP_004491540.1	lcl|NZ_NPEE01000008.1_cds_WP_100728360.1_3795	24.766	214	224
WP_004491540.1	lcl|NZ_NPEE01000115.1_cds_WP_100726800.1_415	30.476	105	224
WP_004491540.1	lcl|NZ_NPEE01000040.1_cds_WP_100727529.1_2644	33.036	112	224
WP_004491540.1	lcl|NZ_NPEE01000021.1_cds_WP_100727899.1_1554	40.000	60	224
WP_004462889.1	lcl|NZ_NPEE01000044.1_cds_WP_100726295.1_2777	32.618	233	231
WP_004462889.1	lcl|NZ_NPEE01000008.1_cds_WP_100727170.1_3770	30.153	262	231
WP_004462889.1	lcl|NZ_NPEE01000008.1_cds_WP_100728354.1_3759	28.044	271	231
WP_230486561.1	lcl|NZ_NPEE01000103.1_cds_WP_100716751.1_210	33.333	81	217
WP_230486561.1	lcl|NZ_NPEE01000082.1_cds_WP_100726733.1_3844	34.146	82	217
WP_004462123.1	lcl|NZ_NPEE01000108.1_cds_WP_100727638.1_260	35.714	84	89
WP_004462124.1	lcl|NZ_NPEE01000078.1_cds_WP_100725771.1_3708	25.405	185	356
WP_004462124.1	lcl|NZ_NPEE01000053.1_cds_WP_100715851.1_3089	24.309	181	356
WP_004462124.1	lcl|NZ_NPEE01000130.1_cds_WP_100715620.1_654	27.174	184	356
WP_004462124.1	lcl|NZ_NPEE01000099.1_cds_WP_100728893.1_4130	23.684	190	356
WP_004462124.1	lcl|NZ_NPEE01000009.1_cds_WP_100727007.1_4004	22.613	199	356
WP_004462124.1	lcl|NZ_NPEE01000007.1_cds_WP_100728340.1_3522	21.395	215	356
WP_004462124.1	lcl|NZ_NPEE01000020.1_cds_WP_100725664.1_1492	24.742	194	356
WP_004462127.1	lcl|NZ_NPEE01000008.1_cds_WP_100727154.1_3786	34.906	318	332
WP_004462127.1	lcl|NZ_NPEE01000133.1_cds_WP_100725767.1_683	31.126	302	332
WP_004462127.1	lcl|NZ_NPEE01000086.1_cds_WP_100725791.1_3897	31.579	323	332
WP_004462127.1	lcl|NZ_NPEE01000021.1_cds_WP_100728132.1_1564	27.515	338	332
WP_004462127.1	lcl|NZ_NPEE01000035.1_cds_WP_100725412.1_2414	28.125	320	332
WP_004462127.1	lcl|NZ_NPEE01000008.1_cds_WP_100727146.1_3794	27.329	322	332
WP_004462127.1	lcl|NZ_NPEE01000199.1_cds_WP_100725525.1_1377	28.135	327	332
WP_004462127.1	lcl|NZ_NPEE01000008.1_cds_WP_165780347.1_3789	25.902	305	332
WP_004462127.1	lcl|NZ_NPEE01000010.1_cds_WP_100715920.1_169	25.987	304	332
WP_004462127.1	lcl|NZ_NPEE01000008.1_cds_WP_207762693.1_3767	25.228	329	332
WP_004462127.1	lcl|NZ_NPEE01000008.1_cds_WP_100727191.1_3749	24.731	186	332
WP_004462127.1	lcl|NZ_NPEE01000099.1_cds_WP_100728892.1_4129	25.281	178	332
WP_004462127.1	lcl|NZ_NPEE01000008.1_cds_WP_100728139.1_3800	31.061	132	332
WP_004462127.1	lcl|NZ_NPEE01000008.1_cds_WP_100727149.1_3791	25.091	275	332
WP_004462127.1	lcl|NZ_NPEE01000099.1_cds_WP_100725556.1_4137	27.749	191	332
WP_004462127.1	lcl|NZ_NPEE01000138.1_cds_WP_100725980.1_723	23.618	199	332
WP_004462128.1	lcl|NZ_NPEE01000008.1_cds_WP_100727172.1_3768	50.000	376	392
WP_004462128.1	lcl|NZ_NPEE01000006.1_cds_WP_100725593.1_3296	28.184	369	392
WP_004462128.1	lcl|NZ_NPEE01000008.1_cds_WP_100727164.1_3776	31.683	303	392
WP_004462128.1	lcl|NZ_NPEE01000008.1_cds_WP_100727185.1_3755	26.330	376	392
WP_004462128.1	lcl|NZ_NPEE01000004.1_cds_WP_100718929.1_2614	25.746	268	392
WP_004462128.1	lcl|NZ_NPEE01000104.1_cds_WP_100715612.1_220	30.851	94	392
WP_004462130.1	lcl|NZ_NPEE01000008.1_cds_WP_100727171.1_3769	46.067	178	206
WP_004462130.1	lcl|NZ_NPEE01000035.1_cds_WP_100725411.1_2413	27.473	91	206
WP_004462130.1	lcl|NZ_NPEE01000136.1_cds_WP_100726181.1_712	24.603	126	206
WP_004462130.1	lcl|NZ_NPEE01000136.1_cds_WP_100726181.1_712	33.333	84	206
WP_004462130.1	lcl|NZ_NPEE01000004.1_cds_WP_100718938.1_2619	32.584	89	206
WP_004462131.1	lcl|NZ_NPEE01000008.1_cds_WP_100727170.1_3770	65.465	333	334
WP_004462131.1	lcl|NZ_NPEE01000008.1_cds_WP_100728354.1_3759	38.462	325	334
WP_004462131.1	lcl|NZ_NPEE01000044.1_cds_WP_100726295.1_2777	35.484	279	334
WP_004462131.1	lcl|NZ_NPEE01000008.1_cds_WP_100727170.1_3770	65.465	333	334
WP_004462131.1	lcl|NZ_NPEE01000008.1_cds_WP_100728354.1_3759	38.462	325	334
WP_004462131.1	lcl|NZ_NPEE01000044.1_cds_WP_100726295.1_2777	35.484	279	334
WP_004462132.1	lcl|NZ_NPEE01000008.1_cds_WP_100727169.1_3771	54.615	390	386
WP_004462132.1	lcl|NZ_NPEE01000286.1_cds_WP_100729179.1_2048	22.967	209	386
WP_004462133.1	lcl|NZ_NPEE01000008.1_cds_WP_100727166.1_3774	63.372	344	348
WP_004462133.1	lcl|NZ_NPEE01000008.1_cds_WP_100727147.1_3793	29.208	202	348
WP_004462133.1	lcl|NZ_NPEE01000008.1_cds_WP_100727155.1_3785	29.032	186	348
WP_004462133.1	lcl|NZ_NPEE01000198.1_cds_WP_100727872.1_1374	26.459	257	348
WP_004462133.1	lcl|NZ_NPEE01000021.1_cds_WP_100728131.1_1563	31.902	163	348
WP_004462133.1	lcl|NZ_NPEE01000006.1_cds_WP_100725581.1_3264	25.980	204	348
WP_004462133.1	lcl|NZ_NPEE01000010.1_cds_WP_100727919.1_168	32.110	109	348
WP_004462133.1	lcl|NZ_NPEE01000196.1_cds_WP_243401579.1_1365	23.118	186	348
