WP_004462903.1	lcl|NZ_RQEW01000029.1_cds_WP_123180187.1_134	100.000	87	106
WP_004462901.1	lcl|NZ_RQEW01000029.1_cds_WP_135607540.1_133	62.975	316	318
WP_004462901.1	lcl|NZ_RQEW01000029.1_cds_WP_123180180.1_140	24.419	258	318
WP_004462901.1	lcl|NZ_RQEW01000012.1_cds_WP_010573102.1_910	23.620	326	318
WP_004462901.1	lcl|NZ_RQEW01000029.1_cds_WP_010575169.1_91	23.891	293	318
WP_004462901.1	lcl|NZ_RQEW01000043.1_cds_WP_010576029.1_3150	23.392	171	318
WP_004462901.1	lcl|NZ_RQEW01000012.1_cds_WP_205872855.1_623	21.455	275	318
WP_016551805.1	lcl|NZ_RQEW01000029.1_cds_WP_123180189.1_132	52.901	586	592
WP_016551805.1	lcl|NZ_RQEW01000043.1_cds_WP_167882783.1_3096	36.436	376	592
WP_016551805.1	lcl|NZ_RQEW01000007.1_cds_WP_010573481.1_1573	33.503	394	592
WP_016551805.1	lcl|NZ_RQEW01000012.1_cds_WP_135608032.1_821	30.612	392	592
WP_016551805.1	lcl|NZ_RQEW01000036.1_cds_WP_010575663.1_1384	31.797	217	592
WP_016551805.1	lcl|NZ_RQEW01000029.1_cds_WP_020986459.1_249	28.395	243	592
WP_016551805.1	lcl|NZ_RQEW01000012.1_cds_WP_135608105.1_1019	27.049	244	592
WP_016551805.1	lcl|NZ_RQEW01000015.1_cds_WP_040913226.1_2870	30.526	190	592
WP_016551805.1	lcl|NZ_RQEW01000043.1_cds_WP_100737282.1_3139	26.244	221	592
WP_016551805.1	lcl|NZ_RQEW01000007.1_cds_WP_010573241.1_1825	30.909	220	592
WP_016551805.1	lcl|NZ_RQEW01000014.1_cds_WP_100738648.1_3775	27.273	242	592
WP_016551805.1	lcl|NZ_RQEW01000012.1_cds_WP_020985906.1_543	29.565	230	592
WP_016551805.1	lcl|NZ_RQEW01000009.1_cds_WP_135608298.1_2454	31.278	227	592
WP_016551805.1	lcl|NZ_RQEW01000036.1_cds_WP_135607818.1_1221	25.778	225	592
