WP_004462903.1	lcl|NZ_JQPV01000062.1_cds_WP_000340715.1_1672	95.402	87	106
WP_004462901.1	lcl|NZ_JQPV01000062.1_cds_WP_000410267.1_1671	92.258	310	318
WP_004462901.1	lcl|NZ_JQPV01000032.1_cds_WP_000744698.1_755	24.771	327	318
WP_004462901.1	lcl|NZ_JQPV01000062.1_cds_WP_000646251.1_1668	26.296	270	318
WP_004462901.1	lcl|NZ_JQPV01000034.1_cds_WP_000723090.1_811	23.368	291	318
WP_004462901.1	lcl|NZ_JQPV01000067.1_cds_WP_001984071.1_1760	21.678	286	318
WP_004462901.1	lcl|NZ_JQPV01000062.1_cds_WP_001067557.1_1665	24.012	329	318
WP_016551805.1	lcl|NZ_JQPV01000062.1_cds_WP_002068488.1_1649	52.445	593	592
WP_016551805.1	lcl|NZ_JQPV01000082.1_cds_WP_000667646.1_2044	33.249	394	592
WP_016551805.1	lcl|NZ_JQPV01000156.1_cds_WP_000172205.1_3133	35.792	366	592
WP_016551805.1	lcl|NZ_JQPV01000009.1_cds_WP_000828456.1_231	30.612	392	592
WP_016551805.1	lcl|NZ_JQPV01000220.1_cds_WP_002105621.1_3731	29.358	218	592
WP_016551805.1	lcl|NZ_JQPV01000045.1_cds_WP_001161019.1_1169	31.100	209	592
WP_016551805.1	lcl|NZ_JQPV01000015.1_cds_WP_001052496.1_369	25.514	243	592
WP_016551805.1	lcl|NZ_JQPV01000166.1_cds_WP_000942282.1_3308	30.043	233	592
WP_016551805.1	lcl|NZ_JQPV01000188.1_cds_WP_061252136.1_3543	29.555	247	592
WP_016551805.1	lcl|NZ_JQPV01000201.1_cds_WP_001982953.1_3607	26.050	238	592
WP_016551805.1	lcl|NZ_JQPV01000192.1_cds_WP_001141158.1_3559	30.769	221	592
WP_016551805.1	lcl|NZ_JQPV01000040.1_cds_WP_000666554.1_1060	26.923	234	592
WP_016551805.1	lcl|NZ_JQPV01000188.1_cds_WP_000218838.1_3542	28.750	240	592
WP_016551805.1	lcl|NZ_JQPV01000214.1_cds_WP_000184524.1_3694	28.311	219	592
WP_016551805.1	lcl|NZ_JQPV01000040.1_cds_WP_000433117.1_1007	27.778	216	592
WP_016551805.1	lcl|NZ_JQPV01000060.1_cds_WP_000047473.1_1593	25.481	208	592
WP_016551805.1	lcl|NZ_JQPV01000040.1_cds_WP_001089499.1_1039	26.809	235	592
WP_016551805.1	lcl|NZ_JQPV01000046.1_cds_WP_000052667.1_1227	26.638	229	592
WP_016551805.1	lcl|NZ_JQPV01000017.1_cds_WP_000651459.1_436	26.908	249	592
WP_016551805.1	lcl|NZ_JQPV01000221.1_cds_WP_000603361.1_3754	23.009	226	592
WP_016551805.1	lcl|NZ_JQPV01000024.1_cds_WP_001288326.1_623	28.151	238	592
