WP_004462903.1	lcl|NZ_NPDS01000002.1_cds_WP_100762083.1_1700	98.851	87	106
WP_004462901.1	lcl|NZ_NPDS01000002.1_cds_WP_100761755.1_1701	86.984	315	318
WP_004462901.1	lcl|NZ_NPDS01000007.1_cds_WP_100763529.1_3487	23.242	327	318
WP_004462901.1	lcl|NZ_NPDS01000002.1_cds_WP_100761767.1_1714	23.656	186	318
WP_004462901.1	lcl|NZ_NPDS01000002.1_cds_WP_100761817.1_1764	24.573	293	318
WP_004462901.1	lcl|NZ_NPDS01000005.1_cds_WP_208861998.1_2731	21.201	283	318
WP_016551805.1	lcl|NZ_NPDS01000002.1_cds_WP_100761756.1_1702	52.850	579	592
WP_016551805.1	lcl|NZ_NPDS01000003.1_cds_WP_165783257.1_2268	36.022	372	592
WP_016551805.1	lcl|NZ_NPDS01000001.1_cds_WP_100760637.1_172	33.503	394	592
WP_016551805.1	lcl|NZ_NPDS01000005.1_cds_WP_100762995.1_2940	30.612	392	592
WP_016551805.1	lcl|NZ_NPDS01000010.1_cds_WP_244284650.1_1085	33.180	217	592
WP_016551805.1	lcl|NZ_NPDS01000002.1_cds_WP_100761661.1_1593	28.395	243	592
WP_016551805.1	lcl|NZ_NPDS01000007.1_cds_WP_100763429.1_3375	27.049	244	592
WP_016551805.1	lcl|NZ_NPDS01000001.1_cds_WP_100760926.1_502	31.890	254	592
WP_016551805.1	lcl|NZ_NPDS01000009.1_cds_WP_100764034.1_3811	30.622	209	592
WP_016551805.1	lcl|NZ_NPDS01000003.1_cds_WP_100762391.1_2223	26.244	221	592
WP_016551805.1	lcl|NZ_NPDS01000005.1_cds_WP_100762735.1_2647	30.000	230	592
WP_016551805.1	lcl|NZ_NPDS01000007.1_cds_WP_100763400.1_3339	31.556	225	592
WP_016551805.1	lcl|NZ_NPDS01000010.1_cds_WP_100764222.1_910	26.277	274	592
WP_016551805.1	lcl|NZ_NPDS01000010.1_cds_WP_100764222.1_910	25.786	159	592
WP_016551805.1	lcl|NZ_NPDS01000007.1_cds_WP_100763399.1_3338	29.583	240	592
WP_016551805.1	lcl|NZ_NPDS01000010.1_cds_WP_100764069.1_918	25.333	225	592
WP_016551805.1	lcl|NZ_NPDS01000008.1_cds_WP_100763656.1_3600	28.151	238	592
WP_016551805.1	lcl|NZ_NPDS01000008.1_cds_WP_165783321.1_3739	25.481	208	592
WP_016551805.1	lcl|NZ_NPDS01000006.1_cds_WP_100763233.1_3174	27.315	216	592
WP_016551805.1	lcl|NZ_NPDS01000002.1_cds_WP_100762028.1_2009	27.778	216	592
WP_016551805.1	lcl|NZ_NPDS01000009.1_cds_WP_100763898.1_3852	29.255	188	592
WP_016551805.1	lcl|NZ_NPDS01000008.1_cds_WP_100763640.1_3581	28.821	229	592
WP_016551805.1	lcl|NZ_NPDS01000001.1_cds_WP_100760504.1_30	27.273	209	592
WP_016551805.1	lcl|NZ_NPDS01000001.1_cds_WP_100761098.1_688	22.170	212	592
WP_016551805.1	lcl|NZ_NPDS01000009.1_cds_WP_100763907.1_3861	24.171	211	592
WP_016551805.1	lcl|NZ_NPDS01000003.1_cds_WP_100762346.1_2290	28.870	239	592
WP_016551805.1	lcl|NZ_NPDS01000006.1_cds_WP_100763132.1_3066	26.339	224	592
WP_016551805.1	lcl|NZ_NPDS01000006.1_cds_WP_100763132.1_3066	25.410	244	592
WP_016551805.1	lcl|NZ_NPDS01000001.1_cds_WP_100761110.1_705	24.631	203	592
WP_016551805.1	lcl|NZ_NPDS01000002.1_cds_WP_100761660.1_1592	23.729	177	592
WP_016551805.1	lcl|NZ_NPDS01000001.1_cds_WP_100760628.1_161	25.991	227	592
WP_016551805.1	lcl|NZ_NPDS01000003.1_cds_WP_100762324.1_2264	28.788	198	592
WP_016551805.1	lcl|NZ_NPDS01000003.1_cds_WP_100762324.1_2264	23.656	186	592
WP_016551805.1	lcl|NZ_NPDS01000002.1_cds_WP_100761857.1_1806	24.583	240	592
WP_016551805.1	lcl|NZ_NPDS01000001.1_cds_WP_100760944.1_519	27.632	228	592
WP_016551805.1	lcl|NZ_NPDS01000001.1_cds_WP_100760929.1_505	23.301	206	592
WP_016551805.1	lcl|NZ_NPDS01000002.1_cds_WP_100761756.1_1702	52.850	579	592
WP_016551805.1	lcl|NZ_NPDS01000003.1_cds_WP_165783257.1_2268	36.022	372	592
WP_016551805.1	lcl|NZ_NPDS01000001.1_cds_WP_100760637.1_172	33.503	394	592
WP_016551805.1	lcl|NZ_NPDS01000005.1_cds_WP_100762995.1_2940	30.612	392	592
WP_016551805.1	lcl|NZ_NPDS01000010.1_cds_WP_244284650.1_1085	33.180	217	592
WP_016551805.1	lcl|NZ_NPDS01000002.1_cds_WP_100761661.1_1593	28.395	243	592
WP_016551805.1	lcl|NZ_NPDS01000007.1_cds_WP_100763429.1_3375	27.049	244	592
WP_016551805.1	lcl|NZ_NPDS01000001.1_cds_WP_100760926.1_502	31.890	254	592
WP_016551805.1	lcl|NZ_NPDS01000009.1_cds_WP_100764034.1_3811	30.622	209	592
WP_016551805.1	lcl|NZ_NPDS01000003.1_cds_WP_100762391.1_2223	26.244	221	592
WP_016551805.1	lcl|NZ_NPDS01000005.1_cds_WP_100762735.1_2647	30.000	230	592
WP_016551805.1	lcl|NZ_NPDS01000007.1_cds_WP_100763400.1_3339	31.556	225	592
