WP_004462903.1	lcl|NZ_AFMI01000094.1_cds_WP_000340715.1_2139	95.402	87	106
WP_004462901.1	lcl|NZ_AFMI01000094.1_cds_WP_000410273.1_2140	92.581	310	318
WP_004462901.1	lcl|NZ_AFMI01000094.1_cds_WP_000646250.1_2143	26.667	270	318
WP_004462901.1	lcl|NZ_AFMI01000034.1_cds_WP_000744700.1_3130	24.771	327	318
WP_004462901.1	lcl|NZ_AFMI01000094.1_cds_WP_000093099.1_2160	53.968	63	318
WP_004462901.1	lcl|NZ_AFMI01000094.1_cds_WP_000600889.1_2169	23.118	186	318
WP_004462901.1	lcl|NZ_AFMI01000094.1_cds_WP_000723090.1_2222	23.368	291	318
WP_004462901.1	lcl|NZ_AFMI01000108.1_cds_WP_001984071.1_1851	21.678	286	318
WP_004462901.1	lcl|NZ_AFMI01000094.1_cds_WP_001067557.1_2146	24.012	329	318
WP_016551805.1	lcl|NZ_AFMI01000135.1_cds_WP_000667646.1_1364	33.249	394	592
WP_016551805.1	lcl|NZ_AFMI01000122.1_cds_WP_000172202.1_1609	35.772	369	592
WP_016551805.1	lcl|NZ_AFMI01000005.1_cds_WP_000828455.1_3631	30.612	392	592
WP_016551805.1	lcl|NZ_AFMI01000094.1_cds_WP_000834715.1_2163	31.688	385	592
WP_016551805.1	lcl|NZ_AFMI01000088.1_cds_WP_000510777.1_2228	29.358	218	592
WP_016551805.1	lcl|NZ_AFMI01000037.1_cds_WP_001161019.1_3013	31.100	209	592
WP_016551805.1	lcl|NZ_AFMI01000262.1_cds_WP_001052498.1_626	25.514	243	592
WP_016551805.1	lcl|NZ_AFMI01000106.1_cds_WP_000942282.1_1875	30.043	233	592
WP_016551805.1	lcl|NZ_AFMI01000064.1_cds_WP_000619175.1_2490	27.490	251	592
WP_016551805.1	lcl|NZ_AFMI01000270.1_cds_WP_001982953.1_347	26.050	238	592
WP_016551805.1	lcl|NZ_AFMI01000056.1_cds_WP_001141158.1_2628	30.769	221	592
WP_016551805.1	lcl|NZ_AFMI01000133.1_cds_WP_000666552.1_1404	26.923	234	592
WP_016551805.1	lcl|NZ_AFMI01000064.1_cds_WP_000218838.1_2491	28.750	240	592
WP_016551805.1	lcl|NZ_AFMI01000116.1_cds_WP_000184524.1_1688	28.311	219	592
WP_016551805.1	lcl|NZ_AFMI01000032.1_cds_WP_000433117.1_3206	27.778	216	592
WP_016551805.1	lcl|NZ_AFMI01000264.1_cds_WP_000047473.1_527	25.481	208	592
WP_016551805.1	lcl|NZ_AFMI01000032.1_cds_WP_001089500.1_3238	26.809	235	592
WP_016551805.1	lcl|NZ_AFMI01000145.1_cds_WP_000052667.1_1221	26.638	229	592
WP_016551805.1	lcl|NZ_AFMI01000047.1_cds_WP_000675807.1_2729	26.721	247	592
WP_016551805.1	lcl|NZ_AFMI01000099.1_cds_WP_000603361.1_2023	23.009	226	592
WP_016551805.1	lcl|NZ_AFMI01000173.1_cds_WP_000590867.1_952	22.314	242	592
WP_016551805.1	lcl|NZ_AFMI01000173.1_cds_WP_000590867.1_952	26.415	159	592
WP_016551805.1	lcl|NZ_AFMI01000039.1_cds_WP_001288326.1_2909	28.151	238	592
WP_016551805.1	lcl|NZ_AFMI01000099.1_cds_WP_000054169.1_2007	26.866	201	592
WP_016551805.1	lcl|NZ_AFMI01000105.1_cds_WP_001049205.1_1901	27.049	244	592
WP_016551805.1	lcl|NZ_AFMI01000105.1_cds_WP_001049205.1_1901	25.110	227	592
WP_016551805.1	lcl|NZ_AFMI01000118.1_cds_WP_000626143.1_1653	27.885	208	592
WP_016551805.1	lcl|NZ_AFMI01000118.1_cds_WP_000626143.1_1653	23.596	178	592
WP_016551805.1	lcl|NZ_AFMI01000063.1_cds_WP_000481720.1_2499	24.786	234	592
WP_016551805.1	lcl|NZ_AFMI01000100.1_cds_WP_000136057.1_1997	26.316	228	592
WP_016551805.1	lcl|NZ_AFMI01000135.1_cds_WP_000667646.1_1364	33.249	394	592
WP_016551805.1	lcl|NZ_AFMI01000122.1_cds_WP_000172202.1_1609	35.772	369	592
WP_016551805.1	lcl|NZ_AFMI01000005.1_cds_WP_000828455.1_3631	30.612	392	592
WP_016551805.1	lcl|NZ_AFMI01000094.1_cds_WP_000834715.1_2163	31.688	385	592
WP_016551805.1	lcl|NZ_AFMI01000088.1_cds_WP_000510777.1_2228	29.358	218	592
WP_016551805.1	lcl|NZ_AFMI01000037.1_cds_WP_001161019.1_3013	31.100	209	592
WP_016551805.1	lcl|NZ_AFMI01000262.1_cds_WP_001052498.1_626	25.514	243	592
WP_016551805.1	lcl|NZ_AFMI01000106.1_cds_WP_000942282.1_1875	30.043	233	592
WP_016551805.1	lcl|NZ_AFMI01000064.1_cds_WP_000619175.1_2490	27.490	251	592
WP_016551805.1	lcl|NZ_AFMI01000270.1_cds_WP_001982953.1_347	26.050	238	592
WP_016551805.1	lcl|NZ_AFMI01000056.1_cds_WP_001141158.1_2628	30.769	221	592
WP_016551805.1	lcl|NZ_AFMI01000133.1_cds_WP_000666552.1_1404	26.923	234	592
WP_016551805.1	lcl|NZ_AFMI01000064.1_cds_WP_000218838.1_2491	28.750	240	592
WP_016551805.1	lcl|NZ_AFMI01000116.1_cds_WP_000184524.1_1688	28.311	219	592
WP_016551805.1	lcl|NZ_AFMI01000032.1_cds_WP_000433117.1_3206	27.778	216	592
WP_016551805.1	lcl|NZ_AFMI01000264.1_cds_WP_000047473.1_527	25.481	208	592
WP_016551805.1	lcl|NZ_AFMI01000032.1_cds_WP_001089500.1_3238	26.809	235	592
WP_016551805.1	lcl|NZ_AFMI01000145.1_cds_WP_000052667.1_1221	26.638	229	592
WP_016551805.1	lcl|NZ_AFMI01000047.1_cds_WP_000675807.1_2729	26.721	247	592
WP_016551805.1	lcl|NZ_AFMI01000099.1_cds_WP_000603361.1_2023	23.009	226	592
WP_016551805.1	lcl|NZ_AFMI01000173.1_cds_WP_000590867.1_952	22.314	242	592
WP_016551805.1	lcl|NZ_AFMI01000173.1_cds_WP_000590867.1_952	26.415	159	592
WP_016551805.1	lcl|NZ_AFMI01000039.1_cds_WP_001288326.1_2909	28.151	238	592
WP_016551805.1	lcl|NZ_AFMI01000099.1_cds_WP_000054169.1_2007	26.866	201	592
WP_016551805.1	lcl|NZ_AFMI01000105.1_cds_WP_001049205.1_1901	27.049	244	592
WP_016551805.1	lcl|NZ_AFMI01000105.1_cds_WP_001049205.1_1901	25.110	227	592
WP_016551805.1	lcl|NZ_AFMI01000118.1_cds_WP_000626143.1_1653	27.885	208	592
WP_016551805.1	lcl|NZ_AFMI01000118.1_cds_WP_000626143.1_1653	23.596	178	592
WP_016551805.1	lcl|NZ_AFMI01000063.1_cds_WP_000481720.1_2499	24.786	234	592
WP_016551805.1	lcl|NZ_AFMI01000100.1_cds_WP_000136057.1_1997	26.316	228	592
WP_004462894.1	lcl|NZ_AFMI01000094.1_cds_WP_000646250.1_2143	31.214	346	342
WP_004462894.1	lcl|NZ_AFMI01000094.1_cds_WP_000723090.1_2222	26.836	354	342
WP_004462894.1	lcl|NZ_AFMI01000034.1_cds_WP_000744700.1_3130	25.074	339	342
WP_004462894.1	lcl|NZ_AFMI01000094.1_cds_WP_000600889.1_2169	28.692	237	342
WP_004462894.1	lcl|NZ_AFMI01000276.1_cds_WP_000649925.1_209	25.378	331	342
WP_004462894.1	lcl|NZ_AFMI01000108.1_cds_WP_001984071.1_1851	25.098	255	342
WP_004462894.1	lcl|NZ_AFMI01000094.1_cds_WP_001067557.1_2146	27.586	232	342
WP_004462894.1	lcl|NZ_AFMI01000094.1_cds_WP_000487322.1_2194	28.022	182	342
WP_004462894.1	lcl|NZ_AFMI01000124.1_cds_WP_001074785.1_1564	25.311	241	342
WP_004462893.1	lcl|NZ_AFMI01000099.1_cds_WP_000861675.1_2006	25.349	430	427
WP_004462893.1	lcl|NZ_AFMI01000099.1_cds_WP_000861675.1_2006	25.349	430	427
WP_004462893.1	lcl|NZ_AFMI01000099.1_cds_WP_000861675.1_2006	25.349	430	427
WP_004477915.1	lcl|NZ_AFMI01000094.1_cds_WP_000132016.1_2168	39.827	231	587
WP_004477915.1	lcl|NZ_AFMI01000085.1_cds_WP_001982325.1_2280	29.075	227	587
WP_004477915.1	lcl|NZ_AFMI01000094.1_cds_WP_001046757.1_2178	32.751	229	587
WP_004477915.1	lcl|NZ_AFMI01000094.1_cds_WP_000675255.1_2191	27.863	262	587
WP_004477915.1	lcl|NZ_AFMI01000132.1_cds_WP_000421034.1_1414	26.224	286	587
WP_004477915.1	lcl|NZ_AFMI01000100.1_cds_WP_000721859.1_1991	33.333	66	587
WP_004477915.1	lcl|NZ_AFMI01000094.1_cds_WP_000132016.1_2168	39.827	231	587
WP_004477915.1	lcl|NZ_AFMI01000085.1_cds_WP_001982325.1_2280	29.075	227	587
WP_004477915.1	lcl|NZ_AFMI01000094.1_cds_WP_001046757.1_2178	32.751	229	587
WP_004477915.1	lcl|NZ_AFMI01000094.1_cds_WP_000675255.1_2191	27.863	262	587
WP_004477915.1	lcl|NZ_AFMI01000132.1_cds_WP_000421034.1_1414	26.224	286	587
WP_004477915.1	lcl|NZ_AFMI01000100.1_cds_WP_000721859.1_1991	33.333	66	587
WP_004477915.1	lcl|NZ_AFMI01000094.1_cds_WP_000132016.1_2168	39.827	231	587
WP_004477915.1	lcl|NZ_AFMI01000085.1_cds_WP_001982325.1_2280	29.075	227	587
WP_004477915.1	lcl|NZ_AFMI01000094.1_cds_WP_001046757.1_2178	32.751	229	587
WP_004477915.1	lcl|NZ_AFMI01000094.1_cds_WP_000675255.1_2191	27.863	262	587
WP_004477915.1	lcl|NZ_AFMI01000132.1_cds_WP_000421034.1_1414	26.224	286	587
WP_004477915.1	lcl|NZ_AFMI01000100.1_cds_WP_000721859.1_1991	33.333	66	587
WP_004491540.1	lcl|NZ_AFMI01000094.1_cds_WP_000282880.1_2218	38.679	106	224
WP_004491540.1	lcl|NZ_AFMI01000116.1_cds_WP_001099029.1_1676	25.000	208	224
WP_004491540.1	lcl|NZ_AFMI01000094.1_cds_WP_000579813.1_2166	29.032	93	224
WP_004491540.1	lcl|NZ_AFMI01000002.1_cds_WP_000868621.1_3693	26.882	93	224
WP_004491540.1	lcl|NZ_AFMI01000176.1_cds_WP_001239224.1_906	31.633	98	224
WP_004462889.1	lcl|NZ_AFMI01000094.1_cds_WP_000582618.1_2176	34.874	238	231
WP_004462889.1	lcl|NZ_AFMI01000094.1_cds_WP_001230564.1_2172	29.323	266	231
WP_004462889.1	lcl|NZ_AFMI01000263.1_cds_WP_001011675.1_566	41.558	77	231
WP_230486561.1	lcl|NZ_AFMI01000264.1_cds_WP_000690652.1_519	28.750	80	217
WP_004477982.1	lcl|NZ_AFMI01000094.1_cds_WP_000007538.1_2199	25.301	249	302
WP_004477982.1	lcl|NZ_AFMI01000265.1_cds_WP_000394787.1_484	27.869	122	302
WP_004477982.1	lcl|NZ_AFMI01000115.1_cds_WP_001244016.1_1705	26.230	122	302
WP_004477982.1	lcl|NZ_AFMI01000115.1_cds_WP_001244016.1_1705	27.941	68	302
WP_004462123.1	lcl|NZ_AFMI01000024.1_cds_WP_000276952.1_3394	38.095	84	89
WP_004462124.1	lcl|NZ_AFMI01000278.1_cds_WP_000167663.1_158	29.255	188	356
WP_004462124.1	lcl|NZ_AFMI01000170.1_cds_WP_000800040.1_987	25.806	186	356
WP_004462124.1	lcl|NZ_AFMI01000115.1_cds_WP_001968389.1_1691	25.131	191	356
WP_004462124.1	lcl|NZ_AFMI01000124.1_cds_WP_000351752.1_1566	26.238	202	356
