WP_004462903.1	lcl|NZ_JAMKEM010000005.1_cds_WP_002614501.1_3184	93.103	87	106
WP_004462901.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004494857.1_3183	88.854	314	318
WP_004462901.1	lcl|NZ_JAMKEM010000007.1_cds_WP_002615921.1_3618	25.000	324	318
WP_004462901.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004497949.1_3136	21.053	285	318
WP_004462901.1	lcl|NZ_JAMKEM010000005.1_cds_WP_002614506.1_3134	23.348	227	318
WP_004462901.1	lcl|NZ_JAMKEM010000002.1_cds_WP_004499129.1_1526	24.573	293	318
WP_004462901.1	lcl|NZ_JAMKEM010000034.1_cds_M9Y82_RS15875_2527	24.904	261	318
WP_016551805.1	lcl|NZ_JAMKEM010000022.1_cds_WP_016760306.1_1692	36.968	376	592
WP_016551805.1	lcl|NZ_JAMKEM010000001.1_cds_WP_250184919.1_123	33.503	394	592
WP_016551805.1	lcl|NZ_JAMKEM010000021.1_cds_WP_004500580.1_1634	31.807	393	592
WP_016551805.1	lcl|NZ_JAMKEM010000005.1_cds_WP_004494776.1_3158	29.448	326	592
WP_016551805.1	lcl|NZ_JAMKEM010000009.1_cds_WP_004497687.1_3856	29.439	214	592
WP_016551805.1	lcl|NZ_JAMKEM010000027.1_cds_WP_004496565.1_2013	30.380	237	592
WP_016551805.1	lcl|NZ_JAMKEM010000015.1_cds_WP_004500775.1_926	30.144	209	592
WP_016551805.1	lcl|NZ_JAMKEM010000010.1_cds_WP_002620193.1_302	26.271	236	592
WP_016551805.1	lcl|NZ_JAMKEM010000011.1_cds_WP_002616524.1_408	29.787	188	592
WP_016551805.1	lcl|NZ_JAMKEM010000002.1_cds_WP_002630438.1_1452	28.704	216	592
WP_016551805.1	lcl|NZ_JAMKEM010000019.1_cds_WP_004502596.1_1223	25.751	233	592
WP_016551805.1	lcl|NZ_JAMKEM010000001.1_cds_WP_002620949.1_160	30.594	219	592
WP_016551805.1	lcl|NZ_JAMKEM010000002.1_cds_WP_002626620.1_1399	28.829	222	592
WP_016551805.1	lcl|NZ_JAMKEM010000010.1_cds_WP_004496063.1_293	30.531	226	592
WP_016551805.1	lcl|NZ_JAMKEM010000003.1_cds_WP_004496188.1_2288	26.852	216	592
WP_016551805.1	lcl|NZ_JAMKEM010000002.1_cds_WP_284149102.1_1418	29.384	211	592
WP_016551805.1	lcl|NZ_JAMKEM010000013.1_cds_WP_004503386.1_742	23.438	256	592
WP_016551805.1	lcl|NZ_JAMKEM010000013.1_cds_WP_004503386.1_742	27.673	159	592
WP_016551805.1	lcl|NZ_JAMKEM010000001.1_cds_WP_004504070.1_159	26.877	253	592
WP_016551805.1	lcl|NZ_JAMKEM010000026.1_cds_WP_004499602.1_1907	28.151	238	592
WP_016551805.1	lcl|NZ_JAMKEM010000026.1_cds_WP_004499602.1_1907	27.933	179	592
WP_016551805.1	lcl|NZ_JAMKEM010000001.1_cds_WP_284149097.1_37	27.885	208	592
WP_016551805.1	lcl|NZ_JAMKEM010000009.1_cds_WP_142499733.1_3827	23.043	230	592
WP_016551805.1	lcl|NZ_JAMKEM010000010.1_cds_WP_004499255.1_309	28.452	239	592
WP_016551805.1	lcl|NZ_JAMKEM010000002.1_cds_WP_004499872.1_1482	25.203	246	592
