WP_004462903.1	lcl|NZ_JADDUS010000005.1_cds_WP_002725873.1_2765	95.402	87	106
WP_004462901.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733579.1_2764	91.935	310	318
WP_004462901.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733534.1_2761	25.926	270	318
WP_004462901.1	lcl|NZ_JADDUS010000017.1_cds_WP_002722638.1_589	23.242	327	318
WP_004462901.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740024.1_2670	22.867	293	318
WP_004462901.1	lcl|NZ_JADDUS010000006.1_cds_WP_002728309.1_3028	23.397	312	318
WP_004462901.1	lcl|NZ_JADDUS010000005.1_cds_WP_016749081.1_2732	23.313	326	318
WP_004462901.1	lcl|NZ_JADDUS010000020.1_cds_WP_002743770.1_892	23.392	171	318
WP_016551805.1	lcl|NZ_JADDUS010000067.1_cds_WP_002742222.1_2889	36.612	366	592
WP_016551805.1	lcl|NZ_JADDUS010000001.1_cds_WP_002723347.1_704	32.995	394	592
WP_016551805.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740724.1_2739	34.383	381	592
WP_016551805.1	lcl|NZ_JADDUS010000031.1_cds_WP_002741286.1_1588	31.633	392	592
WP_016551805.1	lcl|NZ_JADDUS010000005.1_cds_IQC43_RS03180_2728	29.095	409	592
WP_016551805.1	lcl|NZ_JADDUS010000013.1_cds_WP_002739451.1_302	28.378	222	592
WP_016551805.1	lcl|NZ_JADDUS010000008.1_cds_WP_002726143.1_3255	31.579	209	592
WP_016551805.1	lcl|NZ_JADDUS010000050.1_cds_WP_002738485.1_2458	30.851	188	592
WP_016551805.1	lcl|NZ_JADDUS010000010.1_cds_WP_002752475.1_72	26.271	236	592
WP_016551805.1	lcl|NZ_JADDUS010000002.1_cds_WP_002734207.1_1467	29.614	233	592
WP_016551805.1	lcl|NZ_JADDUS010000003.1_cds_WP_002721914.1_1943	28.241	216	592
WP_016551805.1	lcl|NZ_JADDUS010000004.1_cds_WP_002730493.1_2395	27.315	216	592
WP_016551805.1	lcl|NZ_JADDUS010000010.1_cds_WP_002729758.1_63	32.456	228	592
WP_016551805.1	lcl|NZ_JADDUS010000004.1_cds_WP_002724285.1_2377	30.000	220	592
WP_016551805.1	lcl|NZ_JADDUS010000009.1_cds_WP_002728388.1_3349	25.962	208	592
WP_016551805.1	lcl|NZ_JADDUS010000028.1_cds_WP_002729296.1_1306	28.829	222	592
